"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-NS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","Cer-NS(d14:1/20:1)+H",0,0,0,0,0,0,0,"6.06026805555555","6.36026805555555","3573","","Cer-NS(d14:1/20:1)+H",0,0,0,0,0,0,0,"6.06026805555555","6.36026805555555","3573","","Cer-NS(d14:1/20:1)+H",0,0,0,0,0,0,0,"6.06026805555555","6.36026805555555","3573","","Cer-NS(d14:1/20:1)+H",0,0,0,0,0,0,0,"6.06026805555555","6.36026805555555","3573","","Cer-NS(d14:1/20:1)+H",0,0,0,0,0,0,0,"6.06026805555555","6.36026805555555","3573","","Cer-NS(d14:1/20:1)+H","536.5037","518.4932","500.4826","226.2166","208.206","310.3105","196.206","6.06026805555555","6.36026805555555","3573"
"","Cer-NS(d14:1/20:1)+H",0,0,0,0,0,0,0,"9.51255909090909","9.81255909090909","4196","","Cer-NS(d14:1/20:1)+H",0,0,0,0,0,0,0,"9.51255909090909","9.81255909090909","4196","","Cer-NS(d14:1/20:1)+H",0,0,0,0,0,0,0,"9.51255909090909","9.81255909090909","4196","","Cer-NS(d14:1/20:1)+H",0,0,0,0,0,0,0,"9.51255909090909","9.81255909090909","4196","","Cer-NS(d14:1/20:1)+H",0,0,0,0,0,0,0,"9.51255909090909","9.81255909090909","4196","","Cer-NS(d14:1/20:1)+H","536.5037","518.4932","500.4826","226.2166","208.206","310.3105","196.206","9.51255909090909","9.81255909090909","4196"
"","Cer-NS(d14:1/20:1)+H",0,0,0,0,0,0,0,"4.90192777777778","5.20192777777778","6868","","Cer-NS(d14:1/20:1)+H",0,0,0,0,0,0,0,"4.90192777777778","5.20192777777778","6868","","Cer-NS(d14:1/20:1)+H",0,0,0,0,0,0,0,"4.90192777777778","5.20192777777778","6868","","Cer-NS(d14:1/20:1)+H",0,0,0,0,0,0,0,"4.90192777777778","5.20192777777778","6868","","Cer-NS(d14:1/20:1)+H",0,0,0,0,0,0,0,"4.90192777777778","5.20192777777778","6868","","Cer-NS(d14:1/20:1)+H","536.5037","518.4932","500.4826","226.2166","208.206","310.3105","196.206","4.90192777777778","5.20192777777778","6868"
"","Cer-NS(d14:1/21:0)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer-NS(d14:1/21:0)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer-NS(d14:1/21:0)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer-NS(d14:1/21:0)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer-NS(d14:1/21:0)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer-NS(d14:1/21:0)+H","552.535","534.5245","516.5139","226.2166","208.206","326.3417","196.206","7.79029305555556","8.09029305555556","5828"
"","Cer-NS(d14:1/21:0)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer-NS(d14:1/21:0)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer-NS(d14:1/21:0)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer-NS(d14:1/21:0)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer-NS(d14:1/21:0)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer-NS(d14:1/21:0)+H","552.535","534.5245","516.5139","226.2166","208.206","326.3417","196.206","10.3445847222222","10.6445847222222","7621"
"","Cer-NS(d14:1/22:0)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer-NS(d14:1/22:0)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer-NS(d14:1/22:0)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer-NS(d14:1/22:0)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer-NS(d14:1/22:0)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer-NS(d14:1/22:0)+H","566.5507","548.5401","530.5295","226.2166","208.206","340.3574","196.206","8.37502222222222","8.67502222222222","1861"
"","Cer-NS(d14:1/22:0)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer-NS(d14:1/22:0)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer-NS(d14:1/22:0)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer-NS(d14:1/22:0)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer-NS(d14:1/22:0)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer-NS(d14:1/22:0)+H","566.5507","548.5401","530.5295","226.2166","208.206","340.3574","196.206","11.2871939393939","11.5871939393939","12093"
"","Cer-NS(d14:1/22:1)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer-NS(d14:1/22:1)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer-NS(d14:1/22:1)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer-NS(d14:1/22:1)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer-NS(d14:1/22:1)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer-NS(d14:1/22:1)+H","564.535","546.5245","528.5139","226.2166","208.206","338.3417","196.206","10.5158722222222","10.8158722222222","5957"
"","Cer-NS(d14:1/22:1)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer-NS(d14:1/22:1)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer-NS(d14:1/22:1)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer-NS(d14:1/22:1)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer-NS(d14:1/22:1)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer-NS(d14:1/22:1)+H","564.535","546.5245","528.5139","226.2166","208.206","338.3417","196.206","7.35768333333333","7.65768333333333","17933"
"","Cer-NS(d14:1/22:2)+H",0,0,0,0,0,0,0,"9.55233888888889","9.85233888888889","2525","","Cer-NS(d14:1/22:2)+H",0,0,0,0,0,0,0,"9.55233888888889","9.85233888888889","2525","","Cer-NS(d14:1/22:2)+H",0,0,0,0,0,0,0,"9.55233888888889","9.85233888888889","2525","","Cer-NS(d14:1/22:2)+H",0,0,0,0,0,0,0,"9.55233888888889","9.85233888888889","2525","","Cer-NS(d14:1/22:2)+H",0,0,0,0,0,0,0,"9.55233888888889","9.85233888888889","2525","","Cer-NS(d14:1/22:2)+H","562.5193","544.5088","526.4982","226.2166","208.206","336.3261","196.206","9.55233888888889","9.85233888888889","2525"
"","Cer-NS(d14:1/23:0)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer-NS(d14:1/23:0)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer-NS(d14:1/23:0)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer-NS(d14:1/23:0)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer-NS(d14:1/23:0)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer-NS(d14:1/23:0)+H","580.5663","562.5557","544.5452","226.2166","208.206","354.373","196.206","8.9316625","9.2316625","6904"
"","Cer-NS(d14:1/24:0)+H",0,1,1,0,0,0,0,"9.4545","9.7545","1448","","Cer-NS(d14:1/24:0)+H",0,9.660647,9.660647,0,0,0,0,"9.4545","9.7545","1448","","Cer-NS(d14:1/24:0)+H",0,1,1,0,0,0,0,"9.4545","9.7545","1448","","Cer-NS(d14:1/24:0)+H",0,84726.53,17821.57,0,0,0,0,"9.4545","9.7545","1448","","Cer-NS(d14:1/24:0)+H",0,576.5723,558.5617,0,0,0,0,"9.4545","9.7545","1448","","Cer-NS(d14:1/24:0)+H","594.582","576.5714","558.5609","226.2166","208.206","368.3887","196.206","9.4545","9.7545","1448"
"","Cer-NS(d14:1/24:0)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer-NS(d14:1/24:0)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer-NS(d14:1/24:0)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer-NS(d14:1/24:0)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer-NS(d14:1/24:0)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer-NS(d14:1/24:0)+H","594.582","576.5714","558.5609","226.2166","208.206","368.3887","196.206","11.6483819444444","11.9483819444444","3039"
"","Cer-NS(d14:1/24:0)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer-NS(d14:1/24:0)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer-NS(d14:1/24:0)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer-NS(d14:1/24:0)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer-NS(d14:1/24:0)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer-NS(d14:1/24:0)+H","594.582","576.5714","558.5609","226.2166","208.206","368.3887","196.206","11.9260560606061","12.2260560606061","15773"
"","Cer-NS(d14:1/24:1)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer-NS(d14:1/24:1)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer-NS(d14:1/24:1)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer-NS(d14:1/24:1)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer-NS(d14:1/24:1)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer-NS(d14:1/24:1)+H","592.5663","574.5557","556.5452","226.2166","208.206","366.373","196.206","8.49028055555556","8.79028055555556","5361"
"","Cer-NS(d14:1/25:0)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer-NS(d14:1/25:0)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer-NS(d14:1/25:0)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer-NS(d14:1/25:0)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer-NS(d14:1/25:0)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer-NS(d14:1/25:0)+H","608.5976","590.587","572.5765","226.2166","208.206","382.4044","196.206","9.9510847222222","10.2510847222222","1711"
"","Cer-NS(d14:1/25:0)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer-NS(d14:1/25:0)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer-NS(d14:1/25:0)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer-NS(d14:1/25:0)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer-NS(d14:1/25:0)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer-NS(d14:1/25:0)+H","608.5976","590.587","572.5765","226.2166","208.206","382.4044","196.206","12.126425","12.426425","17746"
"","Cer-NS(d14:1/26:0)+H",0,1,1,0,0,0,0,"10.4325819444444","10.7325819444444","365","","Cer-NS(d14:1/26:0)+H",10.61602,10.61602,10.61602,0,0,0,0,"10.4325819444444","10.7325819444444","365","","Cer-NS(d14:1/26:0)+H",1,1,1,0,0,0,0,"10.4325819444444","10.7325819444444","365","","Cer-NS(d14:1/26:0)+H",743.6637,724078.8,166113.5,0,0,0,0,"10.4325819444444","10.7325819444444","365","","Cer-NS(d14:1/26:0)+H",622.6155,604.6035,586.593,0,0,0,0,"10.4325819444444","10.7325819444444","365","","Cer-NS(d14:1/26:0)+H","622.6133","604.6027","586.5921","226.2166","208.206","396.42","196.206","10.4325819444444","10.7325819444444","365"
"","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NS(d14:1/26:0)+H","622.6133","604.6027","586.5921","226.2166","208.206","396.42","196.206","12.4502861111111","12.7502861111111","927"
"","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer-NS(d14:1/26:0)+H","622.6133","604.6027","586.5921","226.2166","208.206","396.42","196.206","12.7063555555556","13.0063555555556","3659"
"","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer-NS(d14:1/26:0)+H","622.6133","604.6027","586.5921","226.2166","208.206","396.42","196.206","9.73998888888889","10.0399888888889","5508"
"","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer-NS(d14:1/26:0)+H",0,0,0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer-NS(d14:1/26:0)+H","622.6133","604.6027","586.5921","226.2166","208.206","396.42","196.206","10.2910621212121","10.5910621212121","18400"
"","Cer-NS(d14:1/26:1)+H",0,1,1,0,0,0,0,"9.54950555555556","9.84950555555556","1092","","Cer-NS(d14:1/26:1)+H",0,9.723732,9.723732,0,0,0,0,"9.54950555555556","9.84950555555556","1092","","Cer-NS(d14:1/26:1)+H",0,1,1,0,0,0,0,"9.54950555555556","9.84950555555556","1092","","Cer-NS(d14:1/26:1)+H",0,145523.6,35235.78,0,0,0,0,"9.54950555555556","9.84950555555556","1092","","Cer-NS(d14:1/26:1)+H",0,602.588,584.5775,0,0,0,0,"9.54950555555556","9.84950555555556","1092","","Cer-NS(d14:1/26:1)+H","620.5976","602.587","584.5765","226.2166","208.206","394.4044","196.206","9.54950555555556","9.84950555555556","1092"
"","Cer-NS(d14:1/26:1)+H",0,0,0,0,0,0,0,"9.37231111111111","9.67231111111111","3088","","Cer-NS(d14:1/26:1)+H",0,0,0,0,0,0,0,"9.37231111111111","9.67231111111111","3088","","Cer-NS(d14:1/26:1)+H",0,0,0,0,0,0,0,"9.37231111111111","9.67231111111111","3088","","Cer-NS(d14:1/26:1)+H",0,0,0,0,0,0,0,"9.37231111111111","9.67231111111111","3088","","Cer-NS(d14:1/26:1)+H",0,0,0,0,0,0,0,"9.37231111111111","9.67231111111111","3088","","Cer-NS(d14:1/26:1)+H","620.5976","602.587","584.5765","226.2166","208.206","394.4044","196.206","9.37231111111111","9.67231111111111","3088"
"","Cer-NS(d14:1/26:1)+H",0,0,0,0,0,0,0,"8.9167875","9.2167875","8591","","Cer-NS(d14:1/26:1)+H",0,0,0,0,0,0,0,"8.9167875","9.2167875","8591","","Cer-NS(d14:1/26:1)+H",0,0,0,0,0,0,0,"8.9167875","9.2167875","8591","","Cer-NS(d14:1/26:1)+H",0,0,0,0,0,0,0,"8.9167875","9.2167875","8591","","Cer-NS(d14:1/26:1)+H",0,0,0,0,0,0,0,"8.9167875","9.2167875","8591","","Cer-NS(d14:1/26:1)+H","620.5976","602.587","584.5765","226.2166","208.206","394.4044","196.206","8.9167875","9.2167875","8591"
"","Cer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,"8.55392777777778","8.85392777777778","10517","","Cer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,"8.55392777777778","8.85392777777778","10517","","Cer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,"8.55392777777778","8.85392777777778","10517","","Cer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,"8.55392777777778","8.85392777777778","10517","","Cer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,"8.55392777777778","8.85392777777778","10517","","Cer-NS(d14:1/26:2)+H","618.582","600.5714","582.5609","226.2166","208.206","392.3887","196.206","8.55392777777778","8.85392777777778","10517"
"","Cer-NS(d14:1/27:0)+H",1,1,1,0,0,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NS(d14:1/27:0)+H",10.98649,10.98649,10.98649,0,0,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NS(d14:1/27:0)+H",1,2,2,0,0,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NS(d14:1/27:0)+H",2483.619,413020.9,93169.66,0,0,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NS(d14:1/27:0)+H",636.6304,618.61985,600.60925,0,0,0,0,"10.8764486111111","11.1764486111111","438","","Cer-NS(d14:1/27:0)+H","636.6289","618.6183","600.6078","226.2166","208.206","410.4356","196.206","10.8764486111111","11.1764486111111","438"
"","Cer-NS(d14:1/27:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","2314","","Cer-NS(d14:1/27:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","2314","","Cer-NS(d14:1/27:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","2314","","Cer-NS(d14:1/27:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","2314","","Cer-NS(d14:1/27:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","2314","","Cer-NS(d14:1/27:0)+H","636.6289","618.6183","600.6078","226.2166","208.206","410.4356","196.206","10.6758791666667","10.9758791666667","2314"
"","Cer-NS(d14:1/27:1)+H",0,1,1,0,0,0,0,"10.0310402777778","10.3310402777778","1142","","Cer-NS(d14:1/27:1)+H",0,10.20027,10.20027,0,0,0,0,"10.0310402777778","10.3310402777778","1142","","Cer-NS(d14:1/27:1)+H",0,1,1,0,0,0,0,"10.0310402777778","10.3310402777778","1142","","Cer-NS(d14:1/27:1)+H",0,170842.6,38676.83,0,0,0,0,"10.0310402777778","10.3310402777778","1142","","Cer-NS(d14:1/27:1)+H",0,616.6035,598.5928,0,0,0,0,"10.0310402777778","10.3310402777778","1142","","Cer-NS(d14:1/27:1)+H","634.6133","616.6027","598.5921","226.2166","208.206","408.42","196.206","10.0310402777778","10.3310402777778","1142"
"","Cer-NS(d14:1/27:1)+H",0,0,0,0,0,0,0,"10.5078916666667","10.8078916666667","8255","","Cer-NS(d14:1/27:1)+H",0,0,0,0,0,0,0,"10.5078916666667","10.8078916666667","8255","","Cer-NS(d14:1/27:1)+H",0,0,0,0,0,0,0,"10.5078916666667","10.8078916666667","8255","","Cer-NS(d14:1/27:1)+H",0,0,0,0,0,0,0,"10.5078916666667","10.8078916666667","8255","","Cer-NS(d14:1/27:1)+H",0,0,0,0,0,0,0,"10.5078916666667","10.8078916666667","8255","","Cer-NS(d14:1/27:1)+H","634.6133","616.6027","598.5921","226.2166","208.206","408.42","196.206","10.5078916666667","10.8078916666667","8255"
"","Cer-NS(d14:1/28:0)+H",1,1,1,0,0,0,0,"11.3082560606061","11.6082560606061","148","","Cer-NS(d14:1/28:0)+H",11.44406,11.44406,11.44406,0,0,0,0,"11.3082560606061","11.6082560606061","148","","Cer-NS(d14:1/28:0)+H",3,3,3,0,0,0,0,"11.3082560606061","11.6082560606061","148","","Cer-NS(d14:1/28:0)+H",15923.22,2796524,620834.2,0,0,0,0,"11.3082560606061","11.6082560606061","148","","Cer-NS(d14:1/28:0)+H",650.645066666667,632.635033333333,614.6246,0,0,0,0,"11.3082560606061","11.6082560606061","148","","Cer-NS(d14:1/28:0)+H","650.6446","632.634","614.6234","226.2166","208.206","424.4513","196.206","11.3082560606061","11.6082560606061","148"
"","Cer-NS(d14:1/28:0)+H",0,1,1,0,0,0,0,"11.140325","11.440325","1404","","Cer-NS(d14:1/28:0)+H",11.31532,11.31532,11.31532,0,0,0,0,"11.140325","11.440325","1404","","Cer-NS(d14:1/28:0)+H",1,1,1,0,0,0,0,"11.140325","11.440325","1404","","Cer-NS(d14:1/28:0)+H",734.6305,227217.7,49396.18,0,0,0,0,"11.140325","11.440325","1404","","Cer-NS(d14:1/28:0)+H",650.6444,632.6354,614.6249,0,0,0,0,"11.140325","11.440325","1404","","Cer-NS(d14:1/28:0)+H","650.6446","632.634","614.6234","226.2166","208.206","424.4513","196.206","11.140325","11.440325","1404"
"","Cer-NS(d14:1/28:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer-NS(d14:1/28:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer-NS(d14:1/28:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer-NS(d14:1/28:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer-NS(d14:1/28:0)+H",0,0,0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer-NS(d14:1/28:0)+H","650.6446","632.634","614.6234","226.2166","208.206","424.4513","196.206","10.6758791666667","10.9758791666667","1832"
"","Cer-NS(d14:1/28:0)+H",0,0,0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer-NS(d14:1/28:0)+H",0,0,0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer-NS(d14:1/28:0)+H",0,0,0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer-NS(d14:1/28:0)+H",0,0,0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer-NS(d14:1/28:0)+H",0,0,0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer-NS(d14:1/28:0)+H","650.6446","632.634","614.6234","226.2166","208.206","424.4513","196.206","13.1762027777778","13.4762027777778","2269"
"","Cer-NS(d14:1/28:1)+H",0,1,1,0,0,0,0,"10.3596444444444","10.6596444444444","494","","Cer-NS(d14:1/28:1)+H",0,10.46025,10.46025,0,0,0,0,"10.3596444444444","10.6596444444444","494","","Cer-NS(d14:1/28:1)+H",0,2,2,0,0,0,0,"10.3596444444444","10.6596444444444","494","","Cer-NS(d14:1/28:1)+H",0,334557.6,90379.96,0,0,0,0,"10.3596444444444","10.6596444444444","494","","Cer-NS(d14:1/28:1)+H",0,630.6192,612.6087,0,0,0,0,"10.3596444444444","10.6596444444444","494","","Cer-NS(d14:1/28:1)+H","648.6289","630.6183","612.6078","226.2166","208.206","422.4356","196.206","10.3596444444444","10.6596444444444","494"
"","Cer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer-NS(d14:1/28:1)+H","648.6289","630.6183","612.6078","226.2166","208.206","422.4356","196.206","9.9483513888889","10.2483513888889","4351"
"","Cer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer-NS(d14:1/28:1)+H","648.6289","630.6183","612.6078","226.2166","208.206","422.4356","196.206","10.9531944444444","11.2531944444444","4405"
"","Cer-NS(d14:1/28:1)+H",0,1,1,0,0,0,0,"10.2047847222222","10.5047847222222","4758","","Cer-NS(d14:1/28:1)+H",0,10.46025,10.46025,0,0,0,0,"10.2047847222222","10.5047847222222","4758","","Cer-NS(d14:1/28:1)+H",0,1,1,0,0,0,0,"10.2047847222222","10.5047847222222","4758","","Cer-NS(d14:1/28:1)+H",0,334557.6,90379.96,0,0,0,0,"10.2047847222222","10.5047847222222","4758","","Cer-NS(d14:1/28:1)+H",0,630.6191,612.6087,0,0,0,0,"10.2047847222222","10.5047847222222","4758","","Cer-NS(d14:1/28:1)+H","648.6289","630.6183","612.6078","226.2166","208.206","422.4356","196.206","10.2047847222222","10.5047847222222","4758"
