"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","RT at Max Intensity","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Number of Scans","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Max Intensity","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Average m/z","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment"
"","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(16:1_22:2)+H","814.55936","629.55041","393.33636","311.25816","237.22135","319.29955","578.346","496.2678","560.3355","478.2573","3.10427638888889","3.40427638888889","8057"
"","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(16:1_22:2)+H","814.55936","629.55041","393.33636","311.25816","237.22135","319.29955","578.346","496.2678","560.3355","478.2573","3.79138333333333","4.09138333333333","8066"
"","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(16:1_22:2)+H","814.55936","629.55041","393.33636","311.25816","237.22135","319.29955","578.346","496.2678","560.3355","478.2573","3.39136944444444","3.69136944444444","8265"
"","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(16:1_22:2)+H","814.55936","629.55041","393.33636","311.25816","237.22135","319.29955","578.346","496.2678","560.3355","478.2573","4.12585277777778","4.42585277777778","13405"
"","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(16:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(16:1_22:2)+H","814.55936","629.55041","393.33636","311.25816","237.22135","319.29955","578.346","496.2678","560.3355","478.2573","1.83709444444444","2.13709444444444","15859"
"","PS(17:0_17:0)+H",1,1,1,1,1,1,1,1,1,1,"7.68959027777778","7.98959027777778","200","","PS(17:0_17:0)+H",7.867475,7.867475,7.867475,7.867475,7.867475,7.867475,7.867475,7.867475,7.867475,7.867475,"7.68959027777778","7.98959027777778","200","","PS(17:0_17:0)+H",1,1,1,1,1,1,1,1,1,1,"7.68959027777778","7.98959027777778","200","","PS(17:0_17:0)+H",4952.251,7554868,278877.5,278877.5,338716.7,338716.7,30568.1,30568.1,34251.91,34251.91,"7.68959027777778","7.98959027777778","200","","PS(17:0_17:0)+H",764.5439,579.535,327.2895,327.2895,253.2527,253.2527,512.299,512.299,494.288,494.288,"7.68959027777778","7.98959027777778","200","","PS(17:0_17:0)+H","764.54376","579.53481","327.28946","327.28946","253.25265","253.25265","512.2991","512.2991","494.2886","494.2886","7.68959027777778","7.98959027777778","200"
"","PS(17:0_18:0)+H",0,0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PS(17:0_18:0)+H",0,0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PS(17:0_18:0)+H",0,0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PS(17:0_18:0)+H",0,0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PS(17:0_18:0)+H",0,0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PS(17:0_18:0)+H","778.55936","593.55041","341.30506","327.28946","253.25265","267.26825","526.3147","512.2991","508.3042","494.2886","8.01333333333333","8.31333333333333","14247"
"","PS(17:0_20:2)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:0_20:2)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:0_20:2)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:0_20:2)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:0_20:2)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:0_20:2)+H","802.55936","617.55041","365.30506","327.28946","253.25265","291.26825","550.3147","512.2991","532.3042","494.2886","7.225625","7.525625","9320"
"","PS(17:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:0_22:4)+H","826.55936","641.55041","389.30506","327.28946","253.25265","315.26825","574.3147","512.2991","556.3042","494.2886","7.04686805555556","7.34686805555556","2224"
"","PS(17:1_17:1)+H",0,0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PS(17:1_17:1)+H",0,0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PS(17:1_17:1)+H",0,0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PS(17:1_17:1)+H",0,0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PS(17:1_17:1)+H",0,0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PS(17:1_17:1)+H","760.51236","575.50341","325.27376","325.27376","251.23695","251.23695","510.2834","510.2834","492.2729","492.2729","1.78840833333333","2.08840833333333","8216"
"","PS(17:1_19:0)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(17:1_19:0)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(17:1_19:0)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(17:1_19:0)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(17:1_19:0)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(17:1_19:0)+H","790.55936","605.55041","355.32076","325.27376","251.23695","281.28395","540.3304","510.2834","522.3199","492.2729","3.00620416666667","3.30620416666667","4995"
"","PS(17:1_20:1)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:1_20:1)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:1_20:1)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:1_20:1)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:1_20:1)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:1_20:1)+H","802.55936","617.55041","367.32076","325.27376","251.23695","293.28395","552.3304","510.2834","534.3199","492.2729","7.225625","7.525625","9320"
"","PS(17:1_20:5)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:1_20:5)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:1_20:5)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:1_20:5)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:1_20:5)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:1_20:5)+H","794.49676","609.48781","359.25816","325.27376","251.23695","285.22135","544.2678","510.2834","526.2573","492.2729","4.95417727272727","5.25417727272727","13576"
"","PS(17:1_21:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(17:1_21:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(17:1_21:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(17:1_21:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(17:1_21:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(17:1_21:0)+H","818.59066","633.58171","383.35206","325.27376","251.23695","309.31525","568.3617","510.2834","550.3512","492.2729","4.10132083333333","4.40132083333333","3848"
"","PS(17:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:1_22:3)+H","826.55936","641.55041","391.32076","325.27376","251.23695","317.28395","576.3304","510.2834","558.3199","492.2729","7.04686805555556","7.34686805555556","2224"
"","PS(17:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:2_20:0)+H","802.55936","617.55041","369.33636","323.25816","249.22135","295.29955","554.346","508.2678","536.3355","490.2573","7.225625","7.525625","9320"
"","PS(17:2_20:4)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:2_20:4)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:2_20:4)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:2_20:4)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:2_20:4)+H",0,0,0,0,0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:2_20:4)+H","794.49676","609.48781","361.27376","323.25816","249.22135","287.23695","546.2834","508.2678","528.2729","490.2573","4.95417727272727","5.25417727272727","13576"
"","PS(17:2_21:0)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(17:2_21:0)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(17:2_21:0)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(17:2_21:0)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(17:2_21:0)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(17:2_21:0)+H","816.57506","631.56611","383.35206","323.25816","249.22135","309.31525","568.3617","508.2678","550.3512","490.2573","5.10691818181818","5.40691818181818","10241"
"","PS(17:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:2_22:2)+H","826.55936","641.55041","393.33636","323.25816","249.22135","319.29955","578.346","508.2678","560.3355","490.2573","7.04686805555556","7.34686805555556","2224"
"","PS(18:0_18:1)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(18:0_18:1)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(18:0_18:1)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(18:0_18:1)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(18:0_18:1)+H",0,0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(18:0_18:1)+H","790.55936","605.55041","339.28946","341.30506","267.26825","265.25265","524.2991","526.3147","506.2886","508.3042","3.00620416666667","3.30620416666667","4995"
"","PS(18:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(18:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(18:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(18:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(18:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(18:0_20:1)+H","818.59066","633.58171","367.32076","341.30506","267.26825","293.28395","552.3304","526.3147","534.3199","508.3042","4.10132083333333","4.40132083333333","3848"
"","PS(18:0_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:0_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:0_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:0_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:0_20:2)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:0_20:2)+H","816.57496","631.56601","365.30506","341.30506","267.26825","291.26825","550.3147","526.3147","532.3042","508.3042","5.10691818181818","5.40691818181818","10241"
"","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:0_20:3)+H","814.55936","629.55041","363.28946","341.30506","267.26825","289.25265","548.2991","526.3147","530.2886","508.3042","4.12318888888889","4.42318888888889","6221"
"","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:0_20:3)+H","814.55936","629.55041","363.28946","341.30506","267.26825","289.25265","548.2991","526.3147","530.2886","508.3042","3.10427638888889","3.40427638888889","8057"
"","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:0_20:3)+H","814.55936","629.55041","363.28946","341.30506","267.26825","289.25265","548.2991","526.3147","530.2886","508.3042","3.79138333333333","4.09138333333333","8066"
"","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:0_20:3)+H","814.55936","629.55041","363.28946","341.30506","267.26825","289.25265","548.2991","526.3147","530.2886","508.3042","3.39136944444444","3.69136944444444","8265"
"","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:0_20:3)+H","814.55936","629.55041","363.28946","341.30506","267.26825","289.25265","548.2991","526.3147","530.2886","508.3042","4.12585277777778","4.42585277777778","13405"
"","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:0_20:3)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:0_20:3)+H","814.55936","629.55041","363.28946","341.30506","267.26825","289.25265","548.2991","526.3147","530.2886","508.3042","1.83709444444444","2.13709444444444","15859"
"","PS(18:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:0_20:4)+H","812.54366","627.53471","361.27376","341.30506","267.26825","287.23695","546.2834","526.3147","528.2729","508.3042","1.86782083333333","2.16782083333333","11159"
"","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:0_22:3)+H","842.59066","657.58171","391.32076","341.30506","267.26825","317.28395","576.3304","526.3147","558.3199","508.3042","5.47872777777778","5.77872777777778","5746"
"","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:0_22:3)+H","842.59066","657.58171","391.32076","341.30506","267.26825","317.28395","576.3304","526.3147","558.3199","508.3042","4.97432083333333","5.27432083333333","9287"
"","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:0_22:3)+H","842.59066","657.58171","391.32076","341.30506","267.26825","317.28395","576.3304","526.3147","558.3199","508.3042","5.68667916666667","5.98667916666667","10954"
"","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:0_22:3)+H","842.59066","657.58171","391.32076","341.30506","267.26825","317.28395","576.3304","526.3147","558.3199","508.3042","4.98549305555556","5.28549305555556","12814"
"","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:0_22:3)+H","842.59066","657.58171","391.32076","341.30506","267.26825","317.28395","576.3304","526.3147","558.3199","508.3042","4.71984242424242","5.01984242424242","13153"
"","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:0_22:3)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:0_22:3)+H","842.59066","657.58171","391.32076","341.30506","267.26825","317.28395","576.3304","526.3147","558.3199","508.3042","5.70359444444444","6.00359444444444","13926"
"","PS(18:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:0_22:4)+H","840.57496","655.56601","389.30506","341.30506","267.26825","315.26825","574.3147","526.3147","556.3042","508.3042","4.10132083333333","4.40132083333333","8692"
