"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Average m/z","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-126+H]+","[M-SN2-126+H]+","SN2-H2O","SN1-H2O","[C5H11O5P+H]+","RT_min","RT_max","Comment"
"","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PEtOH(20:2_20:3)+NH4","796.58517","653.5504","471.2872","473.3029","363.2896","365.3052","289.2524","291.2681","183.0417","8.43268888888889","8.73268888888889","2577"
"","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PEtOH(20:2_20:3)+NH4","796.58517","653.5504","471.2872","473.3029","363.2896","365.3052","289.2524","291.2681","183.0417","7.02047777777778","7.32047777777778","9164"
"","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PEtOH(20:2_20:3)+NH4","796.58517","653.5504","471.2872","473.3029","363.2896","365.3052","289.2524","291.2681","183.0417","6.07171666666667","6.37171666666667","12758"
"","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PEtOH(20:2_20:3)+NH4","796.58517","653.5504","471.2872","473.3029","363.2896","365.3052","289.2524","291.2681","183.0417","12.5134541666667","12.8134541666667","13098"
"","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PEtOH(20:2_20:3)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PEtOH(20:2_20:3)+NH4","796.58517","653.5504","471.2872","473.3029","363.2896","365.3052","289.2524","291.2681","183.0417","8.72429166666667","9.02429166666667","16859"
"","PEtOH(20:2_20:4)+NH4",1,0,0,0,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PEtOH(20:2_20:4)+NH4",5.786267,0,0,0,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PEtOH(20:2_20:4)+NH4",2,0,0,0,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PEtOH(20:2_20:4)+NH4",226959.3,0,0,0,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PEtOH(20:2_20:4)+NH4",794.57005,0,0,0,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PEtOH(20:2_20:4)+NH4","794.56947","651.5347","469.2715","473.3028","361.2739","365.3051","287.2368","291.2681","183.0417","5.66719861111111","5.96719861111111","682"
"","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PEtOH(20:2_20:4)+NH4","794.56947","651.5347","469.2715","473.3028","361.2739","365.3051","287.2368","291.2681","183.0417","6.00126805555556","6.30126805555556","738"
"","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PEtOH(20:2_20:4)+NH4","794.56947","651.5347","469.2715","473.3028","361.2739","365.3051","287.2368","291.2681","183.0417","7.68438194444444","7.98438194444444","1682"
"","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PEtOH(20:2_20:4)+NH4","794.56947","651.5347","469.2715","473.3028","361.2739","365.3051","287.2368","291.2681","183.0417","12.0360861111111","12.3360861111111","3839"
"","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PEtOH(20:2_20:4)+NH4","794.56947","651.5347","469.2715","473.3028","361.2739","365.3051","287.2368","291.2681","183.0417","12.2886722222222","12.5886722222222","6559"
"","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PEtOH(20:2_20:4)+NH4",0,0,0,0,0,0,0,0,0,"12.6315861111111","12.9315861111111","9571","","PEtOH(20:2_20:4)+NH4","794.56947","651.5347","469.2715","473.3028","361.2739","365.3051","287.2368","291.2681","183.0417","12.6315861111111","12.9315861111111","9571"
"","PEtOH(20:2_20:5)+NH4",1,0,0,0,0,0,0,0,0,"7.3207875","7.6207875","706","","PEtOH(20:2_20:5)+NH4",7.511254,0,0,0,0,0,0,0,0,"7.3207875","7.6207875","706","","PEtOH(20:2_20:5)+NH4",1,0,0,0,0,0,0,0,0,"7.3207875","7.6207875","706","","PEtOH(20:2_20:5)+NH4",11397.44,0,0,0,0,0,0,0,0,"7.3207875","7.6207875","706","","PEtOH(20:2_20:5)+NH4",792.5559,0,0,0,0,0,0,0,0,"7.3207875","7.6207875","706","","PEtOH(20:2_20:5)+NH4","792.55387","649.5191","467.2559","473.3028","359.2583","365.3052","285.2212","291.2681","183.0417","7.3207875","7.6207875","706"
"","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.97676944444445","5.27676944444445","1831","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.97676944444445","5.27676944444445","1831","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.97676944444445","5.27676944444445","1831","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.97676944444445","5.27676944444445","1831","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"4.97676944444445","5.27676944444445","1831","","PEtOH(20:2_20:5)+NH4","792.55387","649.5191","467.2559","473.3028","359.2583","365.3052","285.2212","291.2681","183.0417","4.97676944444445","5.27676944444445","1831"
"","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"12.4555180555556","12.7555180555556","2734","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"12.4555180555556","12.7555180555556","2734","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"12.4555180555556","12.7555180555556","2734","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"12.4555180555556","12.7555180555556","2734","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"12.4555180555556","12.7555180555556","2734","","PEtOH(20:2_20:5)+NH4","792.55387","649.5191","467.2559","473.3028","359.2583","365.3052","285.2212","291.2681","183.0417","12.4555180555556","12.7555180555556","2734"
"","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"11.3855833333333","11.6855833333333","3946","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"11.3855833333333","11.6855833333333","3946","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"11.3855833333333","11.6855833333333","3946","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"11.3855833333333","11.6855833333333","3946","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"11.3855833333333","11.6855833333333","3946","","PEtOH(20:2_20:5)+NH4","792.55387","649.5191","467.2559","473.3028","359.2583","365.3052","285.2212","291.2681","183.0417","11.3855833333333","11.6855833333333","3946"
"","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"11.8061866666667","12.1061866666667","9294","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"11.8061866666667","12.1061866666667","9294","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"11.8061866666667","12.1061866666667","9294","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"11.8061866666667","12.1061866666667","9294","","PEtOH(20:2_20:5)+NH4",0,0,0,0,0,0,0,0,0,"11.8061866666667","12.1061866666667","9294","","PEtOH(20:2_20:5)+NH4","792.55387","649.5191","467.2559","473.3028","359.2583","365.3052","285.2212","291.2681","183.0417","11.8061866666667","12.1061866666667","9294"
"","PEtOH(20:2_20:5)+NH4",1,0,0,0,0,0,0,0,0,"6.08093333333333","6.38093333333333","17163","","PEtOH(20:2_20:5)+NH4",6.230666,0,0,0,0,0,0,0,0,"6.08093333333333","6.38093333333333","17163","","PEtOH(20:2_20:5)+NH4",1,0,0,0,0,0,0,0,0,"6.08093333333333","6.38093333333333","17163","","PEtOH(20:2_20:5)+NH4",37753.19,0,0,0,0,0,0,0,0,"6.08093333333333","6.38093333333333","17163","","PEtOH(20:2_20:5)+NH4",792.553,0,0,0,0,0,0,0,0,"6.08093333333333","6.38093333333333","17163","","PEtOH(20:2_20:5)+NH4","792.55387","649.5191","467.2559","473.3028","359.2583","365.3052","285.2212","291.2681","183.0417","6.08093333333333","6.38093333333333","17163"
"","PEtOH(21:0_20:2)+NH4",1,0,0,0,0,0,0,0,0,"9.42664444444445","9.72664444444445","541","","PEtOH(21:0_20:2)+NH4",9.62942,0,0,0,0,0,0,0,0,"9.42664444444445","9.72664444444445","541","","PEtOH(21:0_20:2)+NH4",3,0,0,0,0,0,0,0,0,"9.42664444444445","9.72664444444445","541","","PEtOH(21:0_20:2)+NH4",315466.3,0,0,0,0,0,0,0,0,"9.42664444444445","9.72664444444445","541","","PEtOH(21:0_20:2)+NH4",816.6479,0,0,0,0,0,0,0,0,"9.42664444444445","9.72664444444445","541","","PEtOH(21:0_20:2)+NH4","816.64767","673.6129","473.3028","491.3497","365.3051","383.3521","291.2681","309.315","183.0417","9.42664444444445","9.72664444444445","541"
"","PEtOH(21:1_20:2)+NH4",1,0,0,0,0,0,0,0,0,"8.58068888888889","8.88068888888889","139","","PEtOH(21:1_20:2)+NH4",8.717202,0,0,0,0,0,0,0,0,"8.58068888888889","8.88068888888889","139","","PEtOH(21:1_20:2)+NH4",4,0,0,0,0,0,0,0,0,"8.58068888888889","8.88068888888889","139","","PEtOH(21:1_20:2)+NH4",2320095,0,0,0,0,0,0,0,0,"8.58068888888889","8.88068888888889","139","","PEtOH(21:1_20:2)+NH4",814.632875,0,0,0,0,0,0,0,0,"8.58068888888889","8.88068888888889","139","","PEtOH(21:1_20:2)+NH4","814.63207","671.5973","473.3028","489.3341","365.3052","381.3365","291.2681","307.2993","183.0417","8.58068888888889","8.88068888888889","139"
"","PEtOH(20:2_21:2)+NH4",1,0,0,0,0,0,0,0,0,"7.85714861111111","8.15714861111111","17","","PEtOH(20:2_21:2)+NH4",8.078541,0,0,0,0,0,0,0,0,"7.85714861111111","8.15714861111111","17","","PEtOH(20:2_21:2)+NH4",2,0,0,0,0,0,0,0,0,"7.85714861111111","8.15714861111111","17","","PEtOH(20:2_21:2)+NH4",10496790,0,0,0,0,0,0,0,0,"7.85714861111111","8.15714861111111","17","","PEtOH(20:2_21:2)+NH4",812.61555,0,0,0,0,0,0,0,0,"7.85714861111111","8.15714861111111","17","","PEtOH(20:2_21:2)+NH4","812.61647","669.5817","487.3185","473.3029","379.3209","365.3052","305.2837","291.2681","183.0417","7.85714861111111","8.15714861111111","17"
"","PEtOH(20:2_21:2)+NH4",1,0,0,0,0,0,0,0,0,"8.22076666666667","8.52076666666667","229","","PEtOH(20:2_21:2)+NH4",8.332244,0,0,0,0,0,0,0,0,"8.22076666666667","8.52076666666667","229","","PEtOH(20:2_21:2)+NH4",2,0,0,0,0,0,0,0,0,"8.22076666666667","8.52076666666667","229","","PEtOH(20:2_21:2)+NH4",782220.7,0,0,0,0,0,0,0,0,"8.22076666666667","8.52076666666667","229","","PEtOH(20:2_21:2)+NH4",812.61685,0,0,0,0,0,0,0,0,"8.22076666666667","8.52076666666667","229","","PEtOH(20:2_21:2)+NH4","812.61647","669.5817","487.3185","473.3029","379.3209","365.3052","305.2837","291.2681","183.0417","8.22076666666667","8.52076666666667","229"
"","PEtOH(20:2_21:2)+NH4",0,0,0,0,0,0,0,0,0,"4.97424166666667","5.27424166666667","15543","","PEtOH(20:2_21:2)+NH4",0,0,0,0,0,0,0,0,0,"4.97424166666667","5.27424166666667","15543","","PEtOH(20:2_21:2)+NH4",0,0,0,0,0,0,0,0,0,"4.97424166666667","5.27424166666667","15543","","PEtOH(20:2_21:2)+NH4",0,0,0,0,0,0,0,0,0,"4.97424166666667","5.27424166666667","15543","","PEtOH(20:2_21:2)+NH4",0,0,0,0,0,0,0,0,0,"4.97424166666667","5.27424166666667","15543","","PEtOH(20:2_21:2)+NH4","812.61647","669.5817","487.3185","473.3029","379.3209","365.3052","305.2837","291.2681","183.0417","4.97424166666667","5.27424166666667","15543"
"","PEtOH(20:2_21:2)+NH4",0,0,0,0,0,0,0,0,0,"10.4650847222222","10.7650847222222","15857","","PEtOH(20:2_21:2)+NH4",0,0,0,0,0,0,0,0,0,"10.4650847222222","10.7650847222222","15857","","PEtOH(20:2_21:2)+NH4",0,0,0,0,0,0,0,0,0,"10.4650847222222","10.7650847222222","15857","","PEtOH(20:2_21:2)+NH4",0,0,0,0,0,0,0,0,0,"10.4650847222222","10.7650847222222","15857","","PEtOH(20:2_21:2)+NH4",0,0,0,0,0,0,0,0,0,"10.4650847222222","10.7650847222222","15857","","PEtOH(20:2_21:2)+NH4","812.61647","669.5817","487.3185","473.3029","379.3209","365.3052","305.2837","291.2681","183.0417","10.4650847222222","10.7650847222222","15857"
"","PEtOH(20:2_21:2)+NH4",0,0,0,0,0,0,0,0,0,"4.86641818181818","5.16641818181818","18246","","PEtOH(20:2_21:2)+NH4",0,0,0,0,0,0,0,0,0,"4.86641818181818","5.16641818181818","18246","","PEtOH(20:2_21:2)+NH4",0,0,0,0,0,0,0,0,0,"4.86641818181818","5.16641818181818","18246","","PEtOH(20:2_21:2)+NH4",0,0,0,0,0,0,0,0,0,"4.86641818181818","5.16641818181818","18246","","PEtOH(20:2_21:2)+NH4",0,0,0,0,0,0,0,0,0,"4.86641818181818","5.16641818181818","18246","","PEtOH(20:2_21:2)+NH4","812.61647","669.5817","487.3185","473.3029","379.3209","365.3052","305.2837","291.2681","183.0417","4.86641818181818","5.16641818181818","18246"
"","PEtOH(22:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PEtOH(22:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PEtOH(22:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PEtOH(22:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PEtOH(22:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"9.53628194444445","9.83628194444445","7871","","PEtOH(22:0_20:2)+NH4","830.66337","687.6286","473.3029","505.3654","365.3052","397.3678","291.2681","323.3306","183.0417","9.53628194444445","9.83628194444445","7871"
"","PEtOH(22:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PEtOH(22:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PEtOH(22:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PEtOH(22:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PEtOH(22:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"9.9175333333333","10.2175333333333","13286","","PEtOH(22:0_20:2)+NH4","830.66337","687.6286","473.3029","505.3654","365.3052","397.3678","291.2681","323.3306","183.0417","9.9175333333333","10.2175333333333","13286"
"","PEtOH(22:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PEtOH(22:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PEtOH(22:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PEtOH(22:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PEtOH(22:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"9.11351111111111","9.41351111111111","4432","","PEtOH(22:1_20:2)+NH4","828.64767","685.6129","473.3028","503.3497","365.3051","395.3521","291.2681","321.315","183.0417","9.11351111111111","9.41351111111111","4432"
"","PEtOH(22:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PEtOH(22:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PEtOH(22:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PEtOH(22:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PEtOH(22:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"8.6258125","8.9258125","10651","","PEtOH(22:1_20:2)+NH4","828.64767","685.6129","473.3028","503.3497","365.3051","395.3521","291.2681","321.315","183.0417","8.6258125","8.9258125","10651"
"","PEtOH(20:2_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(20:2_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(20:2_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(20:2_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(20:2_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PEtOH(20:2_22:2)+NH4","826.63207","683.5973","501.3341","473.3028","393.3365","365.3052","319.2993","291.2681","183.0417","8.20431388888889","8.50431388888889","2519"
"","PEtOH(20:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PEtOH(20:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PEtOH(20:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PEtOH(20:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PEtOH(20:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PEtOH(20:2_22:3)+NH4","824.61647","681.5817","499.3185","473.3029","391.3209","365.3052","317.2837","291.2681","183.0417","7.70540555555556","8.00540555555556","1326"
"","PEtOH(20:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PEtOH(20:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PEtOH(20:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PEtOH(20:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PEtOH(20:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PEtOH(20:2_22:3)+NH4","824.61647","681.5817","499.3185","473.3029","391.3209","365.3052","317.2837","291.2681","183.0417","5.72048611111111","6.02048611111111","11625"
"","PEtOH(20:2_22:4)+NH4",1,0,0,0,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PEtOH(20:2_22:4)+NH4",6.990346,0,0,0,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PEtOH(20:2_22:4)+NH4",1,0,0,0,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PEtOH(20:2_22:4)+NH4",340063.4,0,0,0,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PEtOH(20:2_22:4)+NH4",822.6011,0,0,0,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PEtOH(20:2_22:4)+NH4","822.60077","679.566","497.3028","473.3028","389.3052","365.3052","315.2681","291.2681","183.0417","6.82585694444444","7.12585694444444","616"
"","PEtOH(20:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PEtOH(20:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PEtOH(20:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PEtOH(20:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PEtOH(20:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PEtOH(20:2_22:4)+NH4","822.60077","679.566","497.3028","473.3028","389.3052","365.3052","315.2681","291.2681","183.0417","5.75316805555555","6.05316805555555","9370"
"","PEtOH(20:2_22:4)+NH4",1,0,0,0,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PEtOH(20:2_22:4)+NH4",8.290424,0,0,0,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PEtOH(20:2_22:4)+NH4",1,0,0,0,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PEtOH(20:2_22:4)+NH4",79580.3,0,0,0,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PEtOH(20:2_22:4)+NH4",822.598,0,0,0,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PEtOH(20:2_22:4)+NH4","822.60077","679.566","497.3028","473.3028","389.3052","365.3052","315.2681","291.2681","183.0417","8.13475694444444","8.43475694444444","11317"
"","PEtOH(20:2_22:5)+NH4",1,0,0,0,0,0,0,0,0,"6.47828333333333","6.77828333333333","515","","PEtOH(20:2_22:5)+NH4",6.607728,0,0,0,0,0,0,0,0,"6.47828333333333","6.77828333333333","515","","PEtOH(20:2_22:5)+NH4",1,0,0,0,0,0,0,0,0,"6.47828333333333","6.77828333333333","515","","PEtOH(20:2_22:5)+NH4",295264.7,0,0,0,0,0,0,0,0,"6.47828333333333","6.77828333333333","515","","PEtOH(20:2_22:5)+NH4",820.5861,0,0,0,0,0,0,0,0,"6.47828333333333","6.77828333333333","515","","PEtOH(20:2_22:5)+NH4","820.58517","677.5504","495.2872","473.3029","387.2896","365.3052","313.2524","291.2681","183.0417","6.47828333333333","6.77828333333333","515"
