"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","RT at Max Intensity","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Number of Scans","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Max Intensity","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Average m/z","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","SQDG","[M+NH4]+","[M-SN1+H]+","[M-SN2+H]+","[M-C6H10O7S+H]+","[M-C6H10O7S-H2O+H]+","[M-C6H10O7S-SN1+H]+","[M-C6H10O7S-SN2+H]+","SN2","SN1","RT_min","RT_max","Comment"
"","SQDG(20:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(20:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(20:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(20:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(20:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(20:0_15:1)+NH4","852.5871","523.2571","595.351","609.5452","591.5347","297.2424","369.3363","223.2056","295.2996","8.58094027777778","8.88094027777778","14718"
"","SQDG(15:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(15:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(15:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(15:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(15:1_20:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(15:1_20:2)+NH4","848.5558","591.3198","523.2571","605.514","587.5034","365.305","297.2424","291.2682","223.2056","7.43965555555556","7.73965555555556","14412"
"","SQDG(15:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(15:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(15:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(15:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(15:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","2995","","SQDG(15:1_20:4)+NH4","844.5245","587.2885","523.2571","601.4827","583.4721","361.2737","297.2424","287.2369","223.2056","5.83603333333333","6.13603333333333","2995"
"","SQDG(15:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(15:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(15:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(15:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(15:1_20:4)+NH4",0,0,0,0,0,0,0,0,0,"5.30555138888889","5.60555138888889","4398","","SQDG(15:1_20:4)+NH4","844.5245","587.2885","523.2571","601.4827","583.4721","361.2737","297.2424","287.2369","223.2056","5.30555138888889","5.60555138888889","4398"
"","SQDG(15:1_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(15:1_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(15:1_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(15:1_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(15:1_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(15:1_22:2)+NH4","876.5871","619.351","523.2571","633.5452","615.5347","393.3363","297.2424","319.2996","223.2056","8.17715555555555","8.47715555555555","15561"
"","SQDG(25:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(25:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(25:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(25:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(25:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(25:0_15:1)+NH4","922.6653","523.2571","665.4293","679.6235","661.6129","297.2424","439.4146","223.2056","365.3778","8.84209444444445","9.14209444444445","6542"
"","SQDG(16:0_16:3)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(16:0_16:3)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(16:0_16:3)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(16:0_16:3)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(16:0_16:3)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(16:0_16:3)+NH4","806.5089","533.2415","539.2885","563.467","545.4564","307.2267","313.2737","233.19","239.237","2.95637083333333","3.25637083333333","13999"
"","SQDG(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"8.47476388888889","8.77476388888889","3945","","SQDG(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"8.47476388888889","8.77476388888889","3945","","SQDG(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"8.47476388888889","8.77476388888889","3945","","SQDG(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"8.47476388888889","8.77476388888889","3945","","SQDG(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"8.47476388888889","8.77476388888889","3945","","SQDG(16:0_17:0)+NH4","826.5714","553.3041","539.2885","583.5296","565.519","327.2894","313.2737","253.2526","239.237","8.47476388888889","8.77476388888889","3945"
"","SQDG(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(16:0_17:1)+NH4","824.5558","551.2885","539.2885","581.514","563.5034","325.2737","313.2737","251.237","239.237","7.67626944444444","7.97626944444444","3406"
"","SQDG(16:0_17:2)+NH4",1,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(16:0_17:2)+NH4",6.990346,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(16:0_17:2)+NH4",1,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(16:0_17:2)+NH4",13334.64,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(16:0_17:2)+NH4",822.5397,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(16:0_17:2)+NH4","822.5401","549.2728","539.2885","579.4983","561.4877","323.2581","313.2737","249.2213","239.237","6.725425","7.025425","3618"
"","SQDG(16:0_17:2)+NH4",1,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(16:0_17:2)+NH4",6.990346,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(16:0_17:2)+NH4",1,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(16:0_17:2)+NH4",13334.64,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(16:0_17:2)+NH4",822.5397,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(16:0_17:2)+NH4","822.5401","549.2728","539.2885","579.4983","561.4877","323.2581","313.2737","249.2213","239.237","6.71988333333333","7.01988333333333","17207"
"","SQDG(16:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"6.8432303030303","7.1432303030303","7080","","SQDG(16:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"6.8432303030303","7.1432303030303","7080","","SQDG(16:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"6.8432303030303","7.1432303030303","7080","","SQDG(16:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"6.8432303030303","7.1432303030303","7080","","SQDG(16:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"6.8432303030303","7.1432303030303","7080","","SQDG(16:0_18:0)+NH4","840.5871","567.3198","539.2885","597.5452","579.5347","341.305","313.2737","267.2682","239.237","6.8432303030303","7.1432303030303","7080"
"","SQDG(16:0_19:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(16:0_19:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(16:0_19:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(16:0_19:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(16:0_19:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(16:0_19:1)+NH4","852.5871","579.3198","539.2885","609.5452","591.5347","353.305","313.2737","279.2682","239.237","8.58094027777778","8.88094027777778","14718"
"","SQDG(16:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(16:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(16:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(16:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(16:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"8.70818611111111","9.00818611111111","10225","","SQDG(16:0_22:0)+NH4","896.6497","623.3823","539.2885","653.6078","635.5973","397.3676","313.2737","323.3308","239.237","8.70818611111111","9.00818611111111","10225"
"","SQDG(16:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(16:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(16:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(16:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(16:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"8.97857638888889","9.27857638888889","11731","","SQDG(16:0_22:0)+NH4","896.6497","623.3823","539.2885","653.6078","635.5973","397.3676","313.2737","323.3308","239.237","8.97857638888889","9.27857638888889","11731"
"","SQDG(16:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(16:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(16:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(16:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(16:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"9.67896527777778","9.97896527777778","6609","","SQDG(16:0_24:0)+NH4","924.681","651.4136","539.2885","681.6392","663.6286","425.3989","313.2737","351.3622","239.237","9.67896527777778","9.97896527777778","6609"
"","SQDG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(16:0_24:1)+NH4","922.6653","649.398","539.2885","679.6235","661.6129","423.3833","313.2737","349.3465","239.237","8.84209444444445","9.14209444444445","6542"
"","SQDG(16:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(16:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(16:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(16:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(16:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"2.95637083333333","3.25637083333333","13999","","SQDG(16:1_16:2)+NH4","806.5089","535.2571","537.2728","563.467","545.4564","309.2424","311.2581","235.2056","237.2213","2.95637083333333","3.25637083333333","13999"
"","SQDG(17:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(17:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(17:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(17:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(17:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"7.67626944444444","7.97626944444444","3406","","SQDG(17:0_16:1)+NH4","824.5558","537.2728","553.3041","581.514","563.5034","311.2581","327.2894","237.2213","253.2526","7.67626944444444","7.97626944444444","3406"
"","SQDG(16:1_17:1)+NH4",1,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(16:1_17:1)+NH4",6.990346,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(16:1_17:1)+NH4",1,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(16:1_17:1)+NH4",13334.64,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(16:1_17:1)+NH4",822.5397,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(16:1_17:1)+NH4","822.5401","551.2885","537.2728","579.4983","561.4877","325.2737","311.2581","251.237","237.2213","6.725425","7.025425","3618"
"","SQDG(16:1_17:1)+NH4",1,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(16:1_17:1)+NH4",6.990346,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(16:1_17:1)+NH4",1,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(16:1_17:1)+NH4",13334.64,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(16:1_17:1)+NH4",822.5397,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(16:1_17:1)+NH4","822.5401","551.2885","537.2728","579.4983","561.4877","325.2737","311.2581","251.237","237.2213","6.71988333333333","7.01988333333333","17207"
"","SQDG(19:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(19:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(19:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(19:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(19:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58094027777778","8.88094027777778","14718","","SQDG(19:0_16:1)+NH4","852.5871","537.2728","581.3354","609.5452","591.5347","311.2581","355.3206","237.2213","281.2839","8.58094027777778","8.88094027777778","14718"
"","SQDG(16:1_19:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(16:1_19:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(16:1_19:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(16:1_19:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(16:1_19:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(16:1_19:2)+NH4","848.5558","577.3041","537.2728","605.514","587.5034","351.2894","311.2581","277.2526","237.2213","7.43965555555556","7.73965555555556","14412"
"","SQDG(16:1_21:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(16:1_21:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(16:1_21:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(16:1_21:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(16:1_21:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(16:1_21:2)+NH4","876.5871","605.3354","537.2728","633.5452","615.5347","379.3206","311.2581","305.2839","237.2213","8.17715555555555","8.47715555555555","15561"
"","SQDG(24:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(24:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(24:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(24:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(24:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","6542","","SQDG(24:0_16:1)+NH4","922.6653","537.2728","651.4136","679.6235","661.6129","311.2581","425.3989","237.2213","351.3622","8.84209444444445","9.14209444444445","6542"
"","SQDG(16:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(16:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(16:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(16:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(16:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"0.536128787878788","0.836128787878788","6924","","SQDG(16:1_26:4)+NH4","942.634","671.3823","537.2728","699.5922","681.5816","445.3676","311.2581","371.3308","237.2213","0.536128787878788","0.836128787878788","6924"
"","SQDG(17:0_16:2)+NH4",1,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(17:0_16:2)+NH4",6.990346,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(17:0_16:2)+NH4",1,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(17:0_16:2)+NH4",13334.64,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(17:0_16:2)+NH4",822.5397,0,0,0,0,0,0,0,0,"6.725425","7.025425","3618","","SQDG(17:0_16:2)+NH4","822.5401","535.2571","553.3041","579.4983","561.4877","309.2424","327.2894","235.2056","253.2526","6.725425","7.025425","3618"
"","SQDG(17:0_16:2)+NH4",1,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(17:0_16:2)+NH4",6.990346,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(17:0_16:2)+NH4",1,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(17:0_16:2)+NH4",13334.64,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(17:0_16:2)+NH4",822.5397,0,0,0,0,0,0,0,0,"6.71988333333333","7.01988333333333","17207","","SQDG(17:0_16:2)+NH4","822.5401","535.2571","553.3041","579.4983","561.4877","309.2424","327.2894","235.2056","253.2526","6.71988333333333","7.01988333333333","17207"
"","SQDG(16:2_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(16:2_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(16:2_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(16:2_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(16:2_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(16:2_17:2)+NH4","818.5089","549.2728","535.2571","575.467","557.4564","323.2581","309.2424","249.2213","235.2056","4.94600277777778","5.24600277777778","2949"
"","SQDG(16:2_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(16:2_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(16:2_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(16:2_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(16:2_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(16:2_17:2)+NH4","818.5089","549.2728","535.2571","575.467","557.4564","323.2581","309.2424","249.2213","235.2056","5.38028055555556","5.68028055555556","3691"
"","SQDG(19:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(19:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(19:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(19:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(19:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(19:1_16:2)+NH4","848.5558","535.2571","579.3198","605.514","587.5034","309.2424","353.305","235.2056","279.2682","7.43965555555556","7.73965555555556","14412"
"","SQDG(21:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(21:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(21:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(21:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(21:1_16:2)+NH4",0,0,0,0,0,0,0,0,0,"8.17715555555555","8.47715555555555","15561","","SQDG(21:1_16:2)+NH4","876.5871","535.2571","607.351","633.5452","615.5347","309.2424","381.3363","235.2056","307.2996","8.17715555555555","8.47715555555555","15561"
"","SQDG(17:1_16:3)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(17:1_16:3)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(17:1_16:3)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(17:1_16:3)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(17:1_16:3)+NH4",0,0,0,0,0,0,0,0,0,"4.94600277777778","5.24600277777778","2949","","SQDG(17:1_16:3)+NH4","818.5089","533.2415","551.2885","575.467","557.4564","307.2267","325.2737","233.19","251.237","4.94600277777778","5.24600277777778","2949"
"","SQDG(17:1_16:3)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(17:1_16:3)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(17:1_16:3)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(17:1_16:3)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(17:1_16:3)+NH4",0,0,0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","3691","","SQDG(17:1_16:3)+NH4","818.5089","533.2415","551.2885","575.467","557.4564","307.2267","325.2737","233.19","251.237","5.38028055555556","5.68028055555556","3691"
"","SQDG(19:0_16:3)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(19:0_16:3)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(19:0_16:3)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(19:0_16:3)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(19:0_16:3)+NH4",0,0,0,0,0,0,0,0,0,"7.43965555555556","7.73965555555556","14412","","SQDG(19:0_16:3)+NH4","848.5558","533.2415","581.3354","605.514","587.5034","307.2267","355.3206","233.19","281.2839","7.43965555555556","7.73965555555556","14412"
