"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Average m/z","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","NL of SN1+H2O","NL of SN2+H2O","[M-SN1-112+H]+","[M-SN2-112+H]+","SN2-H2O","SN1-H2O","[C4H9O5P+H]+","RT_min","RT_max","Comment"
"","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(15:1_26:4)+NH4","796.58512","667.566","539.3498","391.2246","445.3678","297.2427","371.3306","223.2055","169.026","7.02047777777778","7.32047777777778","9164"
"","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(15:1_26:4)+NH4","796.58512","667.566","539.3498","391.2246","445.3678","297.2427","371.3306","223.2055","169.026","6.07171666666667","6.37171666666667","12758"
"","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(15:1_26:4)+NH4","796.58512","667.566","539.3498","391.2246","445.3678","297.2427","371.3306","223.2055","169.026","12.5134541666667","12.8134541666667","13098"
"","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(15:1_26:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(15:1_26:4)+NH4","796.58512","667.566","539.3498","391.2246","445.3678","297.2427","371.3306","223.2055","169.026","8.72429166666667","9.02429166666667","16859"
"","PMeOH(27:0_15:1)+NH4",1,0,0,0,0,0,0,0,0,"10.3399527777778","10.6399527777778","15","","PMeOH(27:0_15:1)+NH4",10.52189,0,0,0,0,0,0,0,0,"10.3399527777778","10.6399527777778","15","","PMeOH(27:0_15:1)+NH4",2,0,0,0,0,0,0,0,0,"10.3399527777778","10.6399527777778","15","","PMeOH(27:0_15:1)+NH4",18384810,0,0,0,0,0,0,0,0,"10.3399527777778","10.6399527777778","15","","PMeOH(27:0_15:1)+NH4",818.66305,0,0,0,0,0,0,0,0,"10.3399527777778","10.6399527777778","15","","PMeOH(27:0_15:1)+NH4","818.66332","689.6442","391.2246","561.428","297.2427","467.446","223.2055","393.4088","169.026","10.3399527777778","10.6399527777778","15"
"","PMeOH(16:0_16:1)+NH4",1,0,0,0,0,0,0,0,0,"4.68950454545455","4.98950454545455","1155","","PMeOH(16:0_16:1)+NH4",4.868633,0,0,0,0,0,0,0,0,"4.68950454545455","4.98950454545455","1155","","PMeOH(16:0_16:1)+NH4",1,0,0,0,0,0,0,0,0,"4.68950454545455","4.98950454545455","1155","","PMeOH(16:0_16:1)+NH4",122538.7,0,0,0,0,0,0,0,0,"4.68950454545455","4.98950454545455","1155","","PMeOH(16:0_16:1)+NH4",678.509,0,0,0,0,0,0,0,0,"4.68950454545455","4.98950454545455","1155","","PMeOH(16:0_16:1)+NH4","678.50682","549.4877","405.2402","407.2558","311.2582","313.2739","237.2211","239.2368","169.026","4.68950454545455","4.98950454545455","1155"
"","PMeOH(16:0_16:1)+NH4",1,0,0,0,0,0,0,0,0,"4.69344722222222","4.99344722222222","12687","","PMeOH(16:0_16:1)+NH4",4.868633,0,0,0,0,0,0,0,0,"4.69344722222222","4.99344722222222","12687","","PMeOH(16:0_16:1)+NH4",1,0,0,0,0,0,0,0,0,"4.69344722222222","4.99344722222222","12687","","PMeOH(16:0_16:1)+NH4",122538.7,0,0,0,0,0,0,0,0,"4.69344722222222","4.99344722222222","12687","","PMeOH(16:0_16:1)+NH4",678.509,0,0,0,0,0,0,0,0,"4.69344722222222","4.99344722222222","12687","","PMeOH(16:0_16:1)+NH4","678.50682","549.4877","405.2402","407.2558","311.2582","313.2739","237.2211","239.2368","169.026","4.69344722222222","4.99344722222222","12687"
"","PMeOH(16:0_16:2)+NH4",0,0,0,0,0,0,0,0,0,"3.4817375","3.7817375","10871","","PMeOH(16:0_16:2)+NH4",0,0,0,0,0,0,0,0,0,"3.4817375","3.7817375","10871","","PMeOH(16:0_16:2)+NH4",0,0,0,0,0,0,0,0,0,"3.4817375","3.7817375","10871","","PMeOH(16:0_16:2)+NH4",0,0,0,0,0,0,0,0,0,"3.4817375","3.7817375","10871","","PMeOH(16:0_16:2)+NH4",0,0,0,0,0,0,0,0,0,"3.4817375","3.7817375","10871","","PMeOH(16:0_16:2)+NH4","676.49112","547.472","403.2245","407.2558","309.2425","313.2738","235.2055","239.2368","169.026","3.4817375","3.7817375","10871"
"","PMeOH(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"8.26794583333333","8.56794583333333","5174","","PMeOH(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"8.26794583333333","8.56794583333333","5174","","PMeOH(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"8.26794583333333","8.56794583333333","5174","","PMeOH(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"8.26794583333333","8.56794583333333","5174","","PMeOH(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"8.26794583333333","8.56794583333333","5174","","PMeOH(16:0_17:0)+NH4","694.53812","565.519","421.2715","407.2559","327.2895","313.2739","253.2524","239.2368","169.026","8.26794583333333","8.56794583333333","5174"
"","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.37767361111111","5.67767361111111","2266","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.37767361111111","5.67767361111111","2266","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.37767361111111","5.67767361111111","2266","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.37767361111111","5.67767361111111","2266","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.37767361111111","5.67767361111111","2266","","PMeOH(16:0_17:1)+NH4","692.52252","563.5034","419.2558","407.2558","325.2738","313.2738","251.2368","239.2368","169.026","5.37767361111111","5.67767361111111","2266"
"","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","3402","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","3402","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","3402","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","3402","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","3402","","PMeOH(16:0_17:1)+NH4","692.52252","563.5034","419.2558","407.2558","325.2738","313.2738","251.2368","239.2368","169.026","5.64302916666667","5.94302916666667","3402"
"","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.12018472222222","5.42018472222222","4596","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.12018472222222","5.42018472222222","4596","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.12018472222222","5.42018472222222","4596","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.12018472222222","5.42018472222222","4596","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.12018472222222","5.42018472222222","4596","","PMeOH(16:0_17:1)+NH4","692.52252","563.5034","419.2558","407.2558","325.2738","313.2738","251.2368","239.2368","169.026","5.12018472222222","5.42018472222222","4596"
"","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"12.1199472222222","12.4199472222222","7285","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"12.1199472222222","12.4199472222222","7285","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"12.1199472222222","12.4199472222222","7285","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"12.1199472222222","12.4199472222222","7285","","PMeOH(16:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"12.1199472222222","12.4199472222222","7285","","PMeOH(16:0_17:1)+NH4","692.52252","563.5034","419.2558","407.2558","325.2738","313.2738","251.2368","239.2368","169.026","12.1199472222222","12.4199472222222","7285"
"","PMeOH(16:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PMeOH(16:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PMeOH(16:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PMeOH(16:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PMeOH(16:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PMeOH(16:0_17:2)+NH4","690.50682","561.4877","417.2402","407.2558","323.2582","313.2739","249.2211","239.2368","169.026","12.0874060606061","12.3874060606061","9023"
"","PMeOH(16:0_18:1)+NH4",1,0,0,0,0,0,0,0,0,"6.02765","6.32765","188","","PMeOH(16:0_18:1)+NH4",6.168828,0,0,0,0,0,0,0,0,"6.02765","6.32765","188","","PMeOH(16:0_18:1)+NH4",3,0,0,0,0,0,0,0,0,"6.02765","6.32765","188","","PMeOH(16:0_18:1)+NH4",1563772,0,0,0,0,0,0,0,0,"6.02765","6.32765","188","","PMeOH(16:0_18:1)+NH4",706.538766666667,0,0,0,0,0,0,0,0,"6.02765","6.32765","188","","PMeOH(16:0_18:1)+NH4","706.53812","577.519","433.2715","407.2559","339.2895","313.2739","265.2524","239.2368","169.026","6.02765","6.32765","188"
"","PMeOH(16:0_18:2)+NH4",1,0,0,0,0,0,0,0,0,"4.889025","5.189025","340","","PMeOH(16:0_18:2)+NH4",5.068664,0,0,0,0,0,0,0,0,"4.889025","5.189025","340","","PMeOH(16:0_18:2)+NH4",2,0,0,0,0,0,0,0,0,"4.889025","5.189025","340","","PMeOH(16:0_18:2)+NH4",570787,0,0,0,0,0,0,0,0,"4.889025","5.189025","340","","PMeOH(16:0_18:2)+NH4",704.5241,0,0,0,0,0,0,0,0,"4.889025","5.189025","340","","PMeOH(16:0_18:2)+NH4","704.52252","575.5034","431.2558","407.2558","337.2738","313.2738","263.2368","239.2368","169.026","4.889025","5.189025","340"
"","PMeOH(16:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"5.52259444444444","5.82259444444444","9928","","PMeOH(16:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"5.52259444444444","5.82259444444444","9928","","PMeOH(16:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"5.52259444444444","5.82259444444444","9928","","PMeOH(16:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"5.52259444444444","5.82259444444444","9928","","PMeOH(16:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"5.52259444444444","5.82259444444444","9928","","PMeOH(16:0_18:2)+NH4","704.52252","575.5034","431.2558","407.2558","337.2738","313.2738","263.2368","239.2368","169.026","5.52259444444444","5.82259444444444","9928"
"","PMeOH(16:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"7.02406805555556","7.32406805555556","16090","","PMeOH(16:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"7.02406805555556","7.32406805555556","16090","","PMeOH(16:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"7.02406805555556","7.32406805555556","16090","","PMeOH(16:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"7.02406805555556","7.32406805555556","16090","","PMeOH(16:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"7.02406805555556","7.32406805555556","16090","","PMeOH(16:0_18:2)+NH4","704.52252","575.5034","431.2558","407.2558","337.2738","313.2738","263.2368","239.2368","169.026","7.02406805555556","7.32406805555556","16090"
"","PMeOH(16:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"6.90816111111111","7.20816111111111","18891","","PMeOH(16:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"6.90816111111111","7.20816111111111","18891","","PMeOH(16:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"6.90816111111111","7.20816111111111","18891","","PMeOH(16:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"6.90816111111111","7.20816111111111","18891","","PMeOH(16:0_18:2)+NH4",0,0,0,0,0,0,0,0,0,"6.90816111111111","7.20816111111111","18891","","PMeOH(16:0_18:2)+NH4","704.52252","575.5034","431.2558","407.2558","337.2738","313.2738","263.2368","239.2368","169.026","6.90816111111111","7.20816111111111","18891"
"","PMeOH(16:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"3.73294305555556","4.03294305555556","4431","","PMeOH(16:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"3.73294305555556","4.03294305555556","4431","","PMeOH(16:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"3.73294305555556","4.03294305555556","4431","","PMeOH(16:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"3.73294305555556","4.03294305555556","4431","","PMeOH(16:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"3.73294305555556","4.03294305555556","4431","","PMeOH(16:0_18:3)+NH4","702.50682","573.4877","429.2402","407.2558","335.2582","313.2739","261.2212","239.2368","169.026","3.73294305555556","4.03294305555556","4431"
"","PMeOH(16:0_19:1)+NH4",1,0,0,1,0,0,0,1,0,"8.64666527777777","8.94666527777777","95","","PMeOH(16:0_19:1)+NH4",8.815608,0,0,8.815608,0,0,0,8.815608,0,"8.64666527777777","8.94666527777777","95","","PMeOH(16:0_19:1)+NH4",2,0,0,2,0,0,0,1,0,"8.64666527777777","8.94666527777777","95","","PMeOH(16:0_19:1)+NH4",73318.2,0,0,27065.43,0,0,0,1693.932,0,"8.64666527777777","8.94666527777777","95","","PMeOH(16:0_19:1)+NH4",720.5545,0,0,407.25605,0,0,0,239.2368,0,"8.64666527777777","8.94666527777777","95","","PMeOH(16:0_19:1)+NH4","720.55382","591.5347","447.2872","407.2559","353.3052","313.2739","279.2681","239.2368","169.026","8.64666527777777","8.94666527777777","95"
"","PMeOH(16:0_19:1)+NH4",1,0,0,0,0,1,0,0,0,"6.63066666666667","6.93066666666667","518","","PMeOH(16:0_19:1)+NH4",6.821414,0,0,0,0,6.821414,0,0,0,"6.63066666666667","6.93066666666667","518","","PMeOH(16:0_19:1)+NH4",1,0,0,0,0,1,0,0,0,"6.63066666666667","6.93066666666667","518","","PMeOH(16:0_19:1)+NH4",360136.4,0,0,0,0,3197.74,0,0,0,"6.63066666666667","6.93066666666667","518","","PMeOH(16:0_19:1)+NH4",720.5547,0,0,0,0,313.2742,0,0,0,"6.63066666666667","6.93066666666667","518","","PMeOH(16:0_19:1)+NH4","720.55382","591.5347","447.2872","407.2559","353.3052","313.2739","279.2681","239.2368","169.026","6.63066666666667","6.93066666666667","518"
"","PMeOH(16:0_19:1)+NH4",1,0,0,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PMeOH(16:0_19:1)+NH4",6.58182,0,0,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PMeOH(16:0_19:1)+NH4",1,0,0,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PMeOH(16:0_19:1)+NH4",89414.06,0,0,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PMeOH(16:0_19:1)+NH4",720.5549,0,0,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PMeOH(16:0_19:1)+NH4","720.55382","591.5347","447.2872","407.2559","353.3052","313.2739","279.2681","239.2368","169.026","6.43381527777778","6.73381527777778","1486"
"","PMeOH(16:0_19:2)+NH4",1,0,0,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PMeOH(16:0_19:2)+NH4",5.717829,0,0,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PMeOH(16:0_19:2)+NH4",1,0,0,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PMeOH(16:0_19:2)+NH4",54893.42,0,0,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PMeOH(16:0_19:2)+NH4",718.5396,0,0,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PMeOH(16:0_19:2)+NH4","718.53812","589.519","445.2715","407.2559","351.2895","313.2739","277.2524","239.2368","169.026","5.51697222222222","5.81697222222222","1575"
"","PMeOH(16:0_19:2)+NH4",0,0,0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PMeOH(16:0_19:2)+NH4",0,0,0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PMeOH(16:0_19:2)+NH4",0,0,0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PMeOH(16:0_19:2)+NH4",0,0,0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PMeOH(16:0_19:2)+NH4",0,0,0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PMeOH(16:0_19:2)+NH4","718.53812","589.519","445.2715","407.2559","351.2895","313.2739","277.2524","239.2368","169.026","5.99224242424243","6.29224242424243","5695"
"","PMeOH(16:0_19:2)+NH4",0,0,0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PMeOH(16:0_19:2)+NH4",0,0,0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PMeOH(16:0_19:2)+NH4",0,0,0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PMeOH(16:0_19:2)+NH4",0,0,0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PMeOH(16:0_19:2)+NH4",0,0,0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PMeOH(16:0_19:2)+NH4","718.53812","589.519","445.2715","407.2559","351.2895","313.2739","277.2524","239.2368","169.026","5.78686818181818","6.08686818181818","15153"
"","PMeOH(16:0_20:1)+NH4",1,0,0,0,0,1,0,1,0,"7.24374583333333","7.54374583333333","75","","PMeOH(16:0_20:1)+NH4",7.444524,0,0,0,0,7.332081,0,7.444524,0,"7.24374583333333","7.54374583333333","75","","PMeOH(16:0_20:1)+NH4",2,0,0,0,0,1,0,1,0,"7.24374583333333","7.54374583333333","75","","PMeOH(16:0_20:1)+NH4",3586960,0,0,0,0,1258.39,0,2740.857,0,"7.24374583333333","7.54374583333333","75","","PMeOH(16:0_20:1)+NH4",734.5693,0,0,0,0,313.2743,0,239.2362,0,"7.24374583333333","7.54374583333333","75","","PMeOH(16:0_20:1)+NH4","734.56952","605.5504","461.3028","407.2559","367.3208","313.2739","293.2837","239.2368","169.026","7.24374583333333","7.54374583333333","75"
"","PMeOH(16:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"9.16413611111111","9.46413611111111","5965","","PMeOH(16:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"9.16413611111111","9.46413611111111","5965","","PMeOH(16:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"9.16413611111111","9.46413611111111","5965","","PMeOH(16:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"9.16413611111111","9.46413611111111","5965","","PMeOH(16:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"9.16413611111111","9.46413611111111","5965","","PMeOH(16:0_20:1)+NH4","734.56952","605.5504","461.3028","407.2559","367.3208","313.2739","293.2837","239.2368","169.026","9.16413611111111","9.46413611111111","5965"
"","PMeOH(16:0_20:1)+NH4",1,0,0,0,0,1,0,0,0,"7.05414444444444","7.35414444444444","9118","","PMeOH(16:0_20:1)+NH4",7.332081,0,0,0,0,7.332081,0,0,0,"7.05414444444444","7.35414444444444","9118","","PMeOH(16:0_20:1)+NH4",1,0,0,0,0,1,0,0,0,"7.05414444444444","7.35414444444444","9118","","PMeOH(16:0_20:1)+NH4",1701472,0,0,0,0,1258.39,0,0,0,"7.05414444444444","7.35414444444444","9118","","PMeOH(16:0_20:1)+NH4",734.5693,0,0,0,0,313.2743,0,0,0,"7.05414444444444","7.35414444444444","9118","","PMeOH(16:0_20:1)+NH4","734.56952","605.5504","461.3028","407.2559","367.3208","313.2739","293.2837","239.2368","169.026","7.05414444444444","7.35414444444444","9118"
"","PMeOH(16:0_20:1)+NH4",1,0,0,0,0,1,0,0,0,"7.05408472222222","7.35408472222222","12681","","PMeOH(16:0_20:1)+NH4",7.332081,0,0,0,0,7.332081,0,0,0,"7.05408472222222","7.35408472222222","12681","","PMeOH(16:0_20:1)+NH4",1,0,0,0,0,1,0,0,0,"7.05408472222222","7.35408472222222","12681","","PMeOH(16:0_20:1)+NH4",1701472,0,0,0,0,1258.39,0,0,0,"7.05408472222222","7.35408472222222","12681","","PMeOH(16:0_20:1)+NH4",734.5693,0,0,0,0,313.2743,0,0,0,"7.05408472222222","7.35408472222222","12681","","PMeOH(16:0_20:1)+NH4","734.56952","605.5504","461.3028","407.2559","367.3208","313.2739","293.2837","239.2368","169.026","7.05408472222222","7.35408472222222","12681"
"","PMeOH(16:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"6.77939583333333","7.07939583333333","18813","","PMeOH(16:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"6.77939583333333","7.07939583333333","18813","","PMeOH(16:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"6.77939583333333","7.07939583333333","18813","","PMeOH(16:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"6.77939583333333","7.07939583333333","18813","","PMeOH(16:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"6.77939583333333","7.07939583333333","18813","","PMeOH(16:0_20:1)+NH4","734.56952","605.5504","461.3028","407.2559","367.3208","313.2739","293.2837","239.2368","169.026","6.77939583333333","7.07939583333333","18813"
"","PMeOH(16:0_20:2)+NH4",1,0,0,0,0,0,0,0,0,"6.12905972222222","6.42905972222222","86","","PMeOH(16:0_20:2)+NH4",6.312529,0,0,0,0,0,0,0,0,"6.12905972222222","6.42905972222222","86","","PMeOH(16:0_20:2)+NH4",2,0,0,0,0,0,0,0,0,"6.12905972222222","6.42905972222222","86","","PMeOH(16:0_20:2)+NH4",3831567,0,0,0,0,0,0,0,0,"6.12905972222222","6.42905972222222","86","","PMeOH(16:0_20:2)+NH4",732.5542,0,0,0,0,0,0,0,0,"6.12905972222222","6.42905972222222","86","","PMeOH(16:0_20:2)+NH4","732.55382","603.5347","459.2872","407.2559","365.3052","313.2739","291.2681","239.2368","169.026","6.12905972222222","6.42905972222222","86"
"","PMeOH(16:0_20:2)+NH4",1,0,0,0,0,0,0,0,0,"6.504625","6.804625","1076","","PMeOH(16:0_20:2)+NH4",6.566255,0,0,0,0,0,0,0,0,"6.504625","6.804625","1076","","PMeOH(16:0_20:2)+NH4",2,0,0,0,0,0,0,0,0,"6.504625","6.804625","1076","","PMeOH(16:0_20:2)+NH4",130463.9,0,0,0,0,0,0,0,0,"6.504625","6.804625","1076","","PMeOH(16:0_20:2)+NH4",732.55515,0,0,0,0,0,0,0,0,"6.504625","6.804625","1076","","PMeOH(16:0_20:2)+NH4","732.55382","603.5347","459.2872","407.2559","365.3052","313.2739","291.2681","239.2368","169.026","6.504625","6.804625","1076"
"","PMeOH(16:0_20:2)+NH4",1,0,0,0,0,0,0,0,0,"6.50722222222222","6.80722222222222","17141","","PMeOH(16:0_20:2)+NH4",6.566255,0,0,0,0,0,0,0,0,"6.50722222222222","6.80722222222222","17141","","PMeOH(16:0_20:2)+NH4",2,0,0,0,0,0,0,0,0,"6.50722222222222","6.80722222222222","17141","","PMeOH(16:0_20:2)+NH4",130463.9,0,0,0,0,0,0,0,0,"6.50722222222222","6.80722222222222","17141","","PMeOH(16:0_20:2)+NH4",732.55515,0,0,0,0,0,0,0,0,"6.50722222222222","6.80722222222222","17141","","PMeOH(16:0_20:2)+NH4","732.55382","603.5347","459.2872","407.2559","365.3052","313.2739","291.2681","239.2368","169.026","6.50722222222222","6.80722222222222","17141"
"","PMeOH(16:0_20:3)+NH4",1,0,0,0,0,0,0,0,0,"5.11436666666667","5.41436666666667","115","","PMeOH(16:0_20:3)+NH4",5.306864,0,0,0,0,0,0,0,0,"5.11436666666667","5.41436666666667","115","","PMeOH(16:0_20:3)+NH4",1,0,0,0,0,0,0,0,0,"5.11436666666667","5.41436666666667","115","","PMeOH(16:0_20:3)+NH4",2756709,0,0,0,0,0,0,0,0,"5.11436666666667","5.41436666666667","115","","PMeOH(16:0_20:3)+NH4",730.5391,0,0,0,0,0,0,0,0,"5.11436666666667","5.41436666666667","115","","PMeOH(16:0_20:3)+NH4","730.53812","601.519","457.2715","407.2559","363.2895","313.2739","289.2524","239.2368","169.026","5.11436666666667","5.41436666666667","115"
