"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HexCer-NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","HexCer-NS(d14:1/26:2)+H","780.6353","618.5825","600.572","582.5613","226.2166","208.206","392.3887","196.206","6.99380277777778","7.29380277777778","3274"
"","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","HexCer-NS(d14:1/26:2)+H","780.6353","618.5825","600.572","582.5613","226.2166","208.206","392.3887","196.206","6.99165555555556","7.29165555555556","9400"
"","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","HexCer-NS(d14:1/26:2)+H","780.6353","618.5825","600.572","582.5613","226.2166","208.206","392.3887","196.206","7.74566388888889","8.04566388888889","9988"
"","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","HexCer-NS(d14:1/26:2)+H","780.6353","618.5825","600.572","582.5613","226.2166","208.206","392.3887","196.206","8.26756666666667","8.56756666666667","10782"
"","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","HexCer-NS(d14:1/26:2)+H","780.6353","618.5825","600.572","582.5613","226.2166","208.206","392.3887","196.206","6.98041527777778","7.28041527777778","11431"
"","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","HexCer-NS(d14:1/26:2)+H","780.6353","618.5825","600.572","582.5613","226.2166","208.206","392.3887","196.206","7.74826666666667","8.04826666666667","15445"
"","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","HexCer-NS(d14:1/26:2)+H","780.6353","618.5825","600.572","582.5613","226.2166","208.206","392.3887","196.206","8.28143484848485","8.58143484848485","18231"
"","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","HexCer-NS(d14:1/26:2)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","HexCer-NS(d14:1/26:2)+H","780.6353","618.5825","600.572","582.5613","226.2166","208.206","392.3887","196.206","7.16717638888889","7.46717638888889","18764"
"","HexCer-NS(d14:1/27:0)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NS(d14:1/27:0)+H",0,0,10.37288,10.37288,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NS(d14:1/27:0)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NS(d14:1/27:0)+H",0,0,192178.5,81155.23,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NS(d14:1/27:0)+H",0,0,618.6198,600.6093,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","HexCer-NS(d14:1/27:0)+H","798.6823","636.6295","618.6189","600.6083","226.2166","208.206","410.4356","196.206","10.2331319444444","10.5331319444444","1201"
"","HexCer-NS(d14:1/27:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NS(d14:1/27:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NS(d14:1/27:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NS(d14:1/27:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NS(d14:1/27:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","HexCer-NS(d14:1/27:1)+H","796.6666","634.6138","616.6032","598.5927","226.2166","208.206","408.42","196.206","9.34955833333333","9.64955833333333","3672"
"","HexCer-NS(d14:1/27:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","HexCer-NS(d14:1/27:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","HexCer-NS(d14:1/27:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","HexCer-NS(d14:1/27:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","HexCer-NS(d14:1/27:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","HexCer-NS(d14:1/27:1)+H","796.6666","634.6138","616.6032","598.5927","226.2166","208.206","408.42","196.206","9.16937083333333","9.46937083333333","5621"
"","HexCer-NS(d14:1/28:0)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NS(d14:1/28:0)+H",0,0,10.88786,10.88786,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NS(d14:1/28:0)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NS(d14:1/28:0)+H",0,0,266860.5,111445.8,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NS(d14:1/28:0)+H",0,0,632.6361,614.6255,0,0,0,0,"10.6725680555556","10.9725680555556","626","","HexCer-NS(d14:1/28:0)+H","812.6979","650.6451","632.6345","614.624","226.2166","208.206","424.4513","196.206","10.6725680555556","10.9725680555556","626"
"","HexCer-NS(d14:1/28:1)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NS(d14:1/28:1)+H",0,0,9.849982,9.849982,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NS(d14:1/28:1)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NS(d14:1/28:1)+H",0,0,292159.4,123581.2,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NS(d14:1/28:1)+H",0,0,630.6201,612.6096,0,0,0,0,"9.66834305555556","9.96834305555556","878","","HexCer-NS(d14:1/28:1)+H","810.6823","648.6295","630.6189","612.6083","226.2166","208.206","422.4356","196.206","9.66834305555556","9.96834305555556","878"
"","HexCer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","HexCer-NS(d14:1/28:1)+H","810.6823","648.6295","630.6189","612.6083","226.2166","208.206","422.4356","196.206","10.4424116666667","10.7424116666667","10097"
"","HexCer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NS(d14:1/28:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","HexCer-NS(d14:1/28:1)+H","810.6823","648.6295","630.6189","612.6083","226.2166","208.206","422.4356","196.206","10.5081333333333","10.8081333333333","17348"
"","HexCer-NS(d14:1/28:2)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","HexCer-NS(d14:1/28:2)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","HexCer-NS(d14:1/28:2)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","HexCer-NS(d14:1/28:2)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","HexCer-NS(d14:1/28:2)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","HexCer-NS(d14:1/28:2)+H","808.6666","646.6138","628.6032","610.5927","226.2166","208.206","420.42","196.206","8.76434861111111","9.06434861111111","3082"
"","HexCer-NS(d14:1/29:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NS(d14:1/29:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NS(d14:1/29:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NS(d14:1/29:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NS(d14:1/29:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","HexCer-NS(d14:1/29:0)+H","826.7136","664.6608","646.6502","628.6396","226.2166","208.206","438.4669","196.206","11.1021833333333","11.4021833333333","4741"
"","HexCer-NS(d14:1/35:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NS(d14:1/35:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NS(d14:1/35:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NS(d14:1/35:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NS(d14:1/35:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","HexCer-NS(d14:1/35:1)+H","908.7919","746.739","728.7285","710.7179","226.2166","208.206","520.5452","196.206","12.1439555555556","12.4439555555556","6370"
"","HexCer-NS(d14:1/38:1)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NS(d14:1/38:1)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NS(d14:1/38:1)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NS(d14:1/38:1)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NS(d14:1/38:1)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","HexCer-NS(d14:1/38:1)+H","950.8388","788.7859","770.7754","752.7648","226.2166","208.206","562.5922","196.206","14.7090625","15.0090625","1190"
"","HexCer-NS(d14:1/38:2)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","HexCer-NS(d14:1/38:2)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","HexCer-NS(d14:1/38:2)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","HexCer-NS(d14:1/38:2)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","HexCer-NS(d14:1/38:2)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","HexCer-NS(d14:1/38:2)+H","948.8231","786.7703","768.7598","750.7491","226.2166","208.206","560.5765","196.206","14.2717125","14.5717125","1561"
"","HexCer-NS(d14:1/40:1)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NS(d14:1/40:1)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NS(d14:1/40:1)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NS(d14:1/40:1)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NS(d14:1/40:1)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","HexCer-NS(d14:1/40:1)+H","978.8701","816.8173","798.8067","780.7961","226.2166","208.206","590.6235","196.206","15.0874712121212","15.3874712121212","2434"
"","HexCer-NS(d14:1/40:2)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","HexCer-NS(d14:1/40:2)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","HexCer-NS(d14:1/40:2)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","HexCer-NS(d14:1/40:2)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","HexCer-NS(d14:1/40:2)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","HexCer-NS(d14:1/40:2)+H","976.8544","814.8016","796.791","778.7805","226.2166","208.206","588.6078","196.206","14.7330097222222","15.0330097222222","1450"
"","HexCer-NS(d14:1/40:2)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","HexCer-NS(d14:1/40:2)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","HexCer-NS(d14:1/40:2)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","HexCer-NS(d14:1/40:2)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","HexCer-NS(d14:1/40:2)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","HexCer-NS(d14:1/40:2)+H","976.8544","814.8016","796.791","778.7805","226.2166","208.206","588.6078","196.206","11.4900888888889","11.7900888888889","4036"
"","HexCer-NS(d14:2/12:0)+H",0,0,0,0,0,0,0,0,"1.09550833333333","1.39550833333333","4358","","HexCer-NS(d14:2/12:0)+H",0,0,0,0,0,0,0,0,"1.09550833333333","1.39550833333333","4358","","HexCer-NS(d14:2/12:0)+H",0,0,0,0,0,0,0,0,"1.09550833333333","1.39550833333333","4358","","HexCer-NS(d14:2/12:0)+H",0,0,0,0,0,0,0,0,"1.09550833333333","1.39550833333333","4358","","HexCer-NS(d14:2/12:0)+H",0,0,0,0,0,0,0,0,"1.09550833333333","1.39550833333333","4358","","HexCer-NS(d14:2/12:0)+H","586.4319","424.3791","406.3685","388.3579","224.2009","206.1903","200.2009","194.1903","1.09550833333333","1.39550833333333","4358"
"","HexCer-NS(d14:2/12:0)+H",0,0,0,0,0,0,0,0,"0.595569444444444","0.895569444444444","6478","","HexCer-NS(d14:2/12:0)+H",0,0,0,0,0,0,0,0,"0.595569444444444","0.895569444444444","6478","","HexCer-NS(d14:2/12:0)+H",0,0,0,0,0,0,0,0,"0.595569444444444","0.895569444444444","6478","","HexCer-NS(d14:2/12:0)+H",0,0,0,0,0,0,0,0,"0.595569444444444","0.895569444444444","6478","","HexCer-NS(d14:2/12:0)+H",0,0,0,0,0,0,0,0,"0.595569444444444","0.895569444444444","6478","","HexCer-NS(d14:2/12:0)+H","586.4319","424.3791","406.3685","388.3579","224.2009","206.1903","200.2009","194.1903","0.595569444444444","0.895569444444444","6478"
"","HexCer-NS(d14:2/12:0)+H",0,0,0,0,0,0,0,0,"1.42487083333333","1.72487083333333","7490","","HexCer-NS(d14:2/12:0)+H",0,0,0,0,0,0,0,0,"1.42487083333333","1.72487083333333","7490","","HexCer-NS(d14:2/12:0)+H",0,0,0,0,0,0,0,0,"1.42487083333333","1.72487083333333","7490","","HexCer-NS(d14:2/12:0)+H",0,0,0,0,0,0,0,0,"1.42487083333333","1.72487083333333","7490","","HexCer-NS(d14:2/12:0)+H",0,0,0,0,0,0,0,0,"1.42487083333333","1.72487083333333","7490","","HexCer-NS(d14:2/12:0)+H","586.4319","424.3791","406.3685","388.3579","224.2009","206.1903","200.2009","194.1903","1.42487083333333","1.72487083333333","7490"
"","HexCer-NS(d14:2/19:0)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","HexCer-NS(d14:2/19:0)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","HexCer-NS(d14:2/19:0)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","HexCer-NS(d14:2/19:0)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","HexCer-NS(d14:2/19:0)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","HexCer-NS(d14:2/19:0)+H","684.5414","522.4886","504.478","486.4675","224.2009","206.1903","298.3105","194.1903","6.78201944444445","7.08201944444445","14661"
"","HexCer-NS(d14:2/20:0)+H",0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","2663","","HexCer-NS(d14:2/20:0)+H",0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","2663","","HexCer-NS(d14:2/20:0)+H",0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","2663","","HexCer-NS(d14:2/20:0)+H",0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","2663","","HexCer-NS(d14:2/20:0)+H",0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","2663","","HexCer-NS(d14:2/20:0)+H","698.5571","536.5043","518.4937","500.4831","224.2009","206.1903","312.3261","194.1903","4.94340138888889","5.24340138888889","2663"
"","HexCer-NS(d14:2/20:0)+H",0,0,0,0,0,0,0,0,"5.1868696969697","5.4868696969697","5264","","HexCer-NS(d14:2/20:0)+H",0,0,0,0,0,0,0,0,"5.1868696969697","5.4868696969697","5264","","HexCer-NS(d14:2/20:0)+H",0,0,0,0,0,0,0,0,"5.1868696969697","5.4868696969697","5264","","HexCer-NS(d14:2/20:0)+H",0,0,0,0,0,0,0,0,"5.1868696969697","5.4868696969697","5264","","HexCer-NS(d14:2/20:0)+H",0,0,0,0,0,0,0,0,"5.1868696969697","5.4868696969697","5264","","HexCer-NS(d14:2/20:0)+H","698.5571","536.5043","518.4937","500.4831","224.2009","206.1903","312.3261","194.1903","5.1868696969697","5.4868696969697","5264"
"","HexCer-NS(d14:2/20:0)+H",0,0,0,0,0,0,0,0,"5.19360416666667","5.49360416666667","13084","","HexCer-NS(d14:2/20:0)+H",0,0,0,0,0,0,0,0,"5.19360416666667","5.49360416666667","13084","","HexCer-NS(d14:2/20:0)+H",0,0,0,0,0,0,0,0,"5.19360416666667","5.49360416666667","13084","","HexCer-NS(d14:2/20:0)+H",0,0,0,0,0,0,0,0,"5.19360416666667","5.49360416666667","13084","","HexCer-NS(d14:2/20:0)+H",0,0,0,0,0,0,0,0,"5.19360416666667","5.49360416666667","13084","","HexCer-NS(d14:2/20:0)+H","698.5571","536.5043","518.4937","500.4831","224.2009","206.1903","312.3261","194.1903","5.19360416666667","5.49360416666667","13084"
"","HexCer-NS(d14:2/22:2)+H",0,0,0,0,0,0,0,0,"6.823525","7.123525","15453","","HexCer-NS(d14:2/22:2)+H",0,0,0,0,0,0,0,0,"6.823525","7.123525","15453","","HexCer-NS(d14:2/22:2)+H",0,0,0,0,0,0,0,0,"6.823525","7.123525","15453","","HexCer-NS(d14:2/22:2)+H",0,0,0,0,0,0,0,0,"6.823525","7.123525","15453","","HexCer-NS(d14:2/22:2)+H",0,0,0,0,0,0,0,0,"6.823525","7.123525","15453","","HexCer-NS(d14:2/22:2)+H","722.5571","560.5043","542.4937","524.4831","224.2009","206.1903","336.3261","194.1903","6.823525","7.123525","15453"
"","HexCer-NS(d14:2/24:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NS(d14:2/24:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NS(d14:2/24:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NS(d14:2/24:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NS(d14:2/24:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","HexCer-NS(d14:2/24:0)+H","754.6197","592.5668","574.5563","556.5457","224.2009","206.1903","368.3887","194.1903","7.74322222222222","8.04322222222222","9868"
"","HexCer-NS(d14:2/24:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NS(d14:2/24:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NS(d14:2/24:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NS(d14:2/24:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NS(d14:2/24:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","HexCer-NS(d14:2/24:0)+H","754.6197","592.5668","574.5563","556.5457","224.2009","206.1903","368.3887","194.1903","6.96971944444444","7.26971944444444","11887"
"","HexCer-NS(d14:2/24:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NS(d14:2/24:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NS(d14:2/24:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NS(d14:2/24:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NS(d14:2/24:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","HexCer-NS(d14:2/24:0)+H","754.6197","592.5668","574.5563","556.5457","224.2009","206.1903","368.3887","194.1903","6.79748055555556","7.09748055555556","16139"
"","HexCer-NS(d14:2/26:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d14:2/26:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d14:2/26:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d14:2/26:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d14:2/26:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","HexCer-NS(d14:2/26:0)+H","782.651","620.5981","602.5876","584.577","224.2009","206.1903","396.42","194.1903","8.83116388888889","9.13116388888889","2968"
"","HexCer-NS(d14:2/26:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d14:2/26:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d14:2/26:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d14:2/26:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d14:2/26:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","HexCer-NS(d14:2/26:0)+H","782.651","620.5981","602.5876","584.577","224.2009","206.1903","396.42","194.1903","9.52148787878788","9.82148787878788","11986"
