"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","Cer-NDS(d14:0/18:1)+H",0,0,0,0,0,0,0,"8.68406111111111","8.98406111111111","5075","","Cer-NDS(d14:0/18:1)+H",0,0,0,0,0,0,0,"8.68406111111111","8.98406111111111","5075","","Cer-NDS(d14:0/18:1)+H",0,0,0,0,0,0,0,"8.68406111111111","8.98406111111111","5075","","Cer-NDS(d14:0/18:1)+H",0,0,0,0,0,0,0,"8.68406111111111","8.98406111111111","5075","","Cer-NDS(d14:0/18:1)+H",0,0,0,0,0,0,0,"8.68406111111111","8.98406111111111","5075","","Cer-NDS(d14:0/18:1)+H","510.4881","492.4775","474.4669","228.2322","210.2216","282.2791","198.2216","8.68406111111111","8.98406111111111","5075"
"","Cer-NDS(d14:0/18:1)+H",0,0,0,0,0,0,0,"1.40603611111111","1.70603611111111","8910","","Cer-NDS(d14:0/18:1)+H",0,0,0,0,0,0,0,"1.40603611111111","1.70603611111111","8910","","Cer-NDS(d14:0/18:1)+H",0,0,0,0,0,0,0,"1.40603611111111","1.70603611111111","8910","","Cer-NDS(d14:0/18:1)+H",0,0,0,0,0,0,0,"1.40603611111111","1.70603611111111","8910","","Cer-NDS(d14:0/18:1)+H",0,0,0,0,0,0,0,"1.40603611111111","1.70603611111111","8910","","Cer-NDS(d14:0/18:1)+H","510.4881","492.4775","474.4669","228.2322","210.2216","282.2791","198.2216","1.40603611111111","1.70603611111111","8910"
"","Cer-NDS(d14:0/19:1)+H",0,0,0,0,0,0,0,"9.27542222222222","9.57542222222222","8266","","Cer-NDS(d14:0/19:1)+H",0,0,0,0,0,0,0,"9.27542222222222","9.57542222222222","8266","","Cer-NDS(d14:0/19:1)+H",0,0,0,0,0,0,0,"9.27542222222222","9.57542222222222","8266","","Cer-NDS(d14:0/19:1)+H",0,0,0,0,0,0,0,"9.27542222222222","9.57542222222222","8266","","Cer-NDS(d14:0/19:1)+H",0,0,0,0,0,0,0,"9.27542222222222","9.57542222222222","8266","","Cer-NDS(d14:0/19:1)+H","524.5037","506.4932","488.4826","228.2322","210.2216","296.2948","198.2216","9.27542222222222","9.57542222222222","8266"
"","Cer-NDS(d14:0/19:1)+H",0,0,0,0,0,0,0,"4.03312638888889","4.33312638888889","8831","","Cer-NDS(d14:0/19:1)+H",0,0,0,0,0,0,0,"4.03312638888889","4.33312638888889","8831","","Cer-NDS(d14:0/19:1)+H",0,0,0,0,0,0,0,"4.03312638888889","4.33312638888889","8831","","Cer-NDS(d14:0/19:1)+H",0,0,0,0,0,0,0,"4.03312638888889","4.33312638888889","8831","","Cer-NDS(d14:0/19:1)+H",0,0,0,0,0,0,0,"4.03312638888889","4.33312638888889","8831","","Cer-NDS(d14:0/19:1)+H","524.5037","506.4932","488.4826","228.2322","210.2216","296.2948","198.2216","4.03312638888889","4.33312638888889","8831"
"","Cer-NDS(d14:0/19:1)+H",0,0,0,0,0,0,0,"6.55073472222222","6.85073472222222","16082","","Cer-NDS(d14:0/19:1)+H",0,0,0,0,0,0,0,"6.55073472222222","6.85073472222222","16082","","Cer-NDS(d14:0/19:1)+H",0,0,0,0,0,0,0,"6.55073472222222","6.85073472222222","16082","","Cer-NDS(d14:0/19:1)+H",0,0,0,0,0,0,0,"6.55073472222222","6.85073472222222","16082","","Cer-NDS(d14:0/19:1)+H",0,0,0,0,0,0,0,"6.55073472222222","6.85073472222222","16082","","Cer-NDS(d14:0/19:1)+H","524.5037","506.4932","488.4826","228.2322","210.2216","296.2948","198.2216","6.55073472222222","6.85073472222222","16082"
"","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"7.62279166666667","7.92279166666667","3830","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"7.62279166666667","7.92279166666667","3830","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"7.62279166666667","7.92279166666667","3830","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"7.62279166666667","7.92279166666667","3830","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"7.62279166666667","7.92279166666667","3830","","Cer-NDS(d14:0/20:0)+H","540.535","522.5245","504.5139","228.2322","210.2216","312.3261","198.2216","7.62279166666667","7.92279166666667","3830"
"","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"7.79289027777778","8.09289027777778","15307","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"7.79289027777778","8.09289027777778","15307","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"7.79289027777778","8.09289027777778","15307","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"7.79289027777778","8.09289027777778","15307","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"7.79289027777778","8.09289027777778","15307","","Cer-NDS(d14:0/20:0)+H","540.535","522.5245","504.5139","228.2322","210.2216","312.3261","198.2216","7.79289027777778","8.09289027777778","15307"
"","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"7.62025694444444","7.92025694444444","17203","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"7.62025694444444","7.92025694444444","17203","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"7.62025694444444","7.92025694444444","17203","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"7.62025694444444","7.92025694444444","17203","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"7.62025694444444","7.92025694444444","17203","","Cer-NDS(d14:0/20:0)+H","540.535","522.5245","504.5139","228.2322","210.2216","312.3261","198.2216","7.62025694444444","7.92025694444444","17203"
"","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"8.85525","9.15525","17792","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"8.85525","9.15525","17792","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"8.85525","9.15525","17792","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"8.85525","9.15525","17792","","Cer-NDS(d14:0/20:0)+H",0,0,0,0,0,0,0,"8.85525","9.15525","17792","","Cer-NDS(d14:0/20:0)+H","540.535","522.5245","504.5139","228.2322","210.2216","312.3261","198.2216","8.85525","9.15525","17792"
"","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"7.18354583333333","7.48354583333333","929","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"7.18354583333333","7.48354583333333","929","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"7.18354583333333","7.48354583333333","929","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"7.18354583333333","7.48354583333333","929","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"7.18354583333333","7.48354583333333","929","","Cer-NDS(d14:0/20:1)+H","538.5193","520.5088","502.4982","228.2322","210.2216","310.3105","198.2216","7.18354583333333","7.48354583333333","929"
"","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"9.76985277777778","10.0698527777778","2689","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"9.76985277777778","10.0698527777778","2689","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"9.76985277777778","10.0698527777778","2689","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"9.76985277777778","10.0698527777778","2689","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"9.76985277777778","10.0698527777778","2689","","Cer-NDS(d14:0/20:1)+H","538.5193","520.5088","502.4982","228.2322","210.2216","310.3105","198.2216","9.76985277777778","10.0698527777778","2689"
"","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"10.3738621212121","10.6738621212121","10304","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"10.3738621212121","10.6738621212121","10304","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"10.3738621212121","10.6738621212121","10304","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"10.3738621212121","10.6738621212121","10304","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"10.3738621212121","10.6738621212121","10304","","Cer-NDS(d14:0/20:1)+H","538.5193","520.5088","502.4982","228.2322","210.2216","310.3105","198.2216","10.3738621212121","10.6738621212121","10304"
"","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"6.04809305555556","6.34809305555556","11903","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"6.04809305555556","6.34809305555556","11903","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"6.04809305555556","6.34809305555556","11903","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"6.04809305555556","6.34809305555556","11903","","Cer-NDS(d14:0/20:1)+H",0,0,0,0,0,0,0,"6.04809305555556","6.34809305555556","11903","","Cer-NDS(d14:0/20:1)+H","538.5193","520.5088","502.4982","228.2322","210.2216","310.3105","198.2216","6.04809305555556","6.34809305555556","11903"
"","Cer-NDS(d14:0/20:2)+H",0,0,0,0,0,0,0,"6.06026805555555","6.36026805555555","3573","","Cer-NDS(d14:0/20:2)+H",0,0,0,0,0,0,0,"6.06026805555555","6.36026805555555","3573","","Cer-NDS(d14:0/20:2)+H",0,0,0,0,0,0,0,"6.06026805555555","6.36026805555555","3573","","Cer-NDS(d14:0/20:2)+H",0,0,0,0,0,0,0,"6.06026805555555","6.36026805555555","3573","","Cer-NDS(d14:0/20:2)+H",0,0,0,0,0,0,0,"6.06026805555555","6.36026805555555","3573","","Cer-NDS(d14:0/20:2)+H","536.5037","518.4932","500.4826","228.2322","210.2216","308.2948","198.2216","6.06026805555555","6.36026805555555","3573"
"","Cer-NDS(d14:0/20:2)+H",0,0,0,0,0,0,0,"9.51255909090909","9.81255909090909","4196","","Cer-NDS(d14:0/20:2)+H",0,0,0,0,0,0,0,"9.51255909090909","9.81255909090909","4196","","Cer-NDS(d14:0/20:2)+H",0,0,0,0,0,0,0,"9.51255909090909","9.81255909090909","4196","","Cer-NDS(d14:0/20:2)+H",0,0,0,0,0,0,0,"9.51255909090909","9.81255909090909","4196","","Cer-NDS(d14:0/20:2)+H",0,0,0,0,0,0,0,"9.51255909090909","9.81255909090909","4196","","Cer-NDS(d14:0/20:2)+H","536.5037","518.4932","500.4826","228.2322","210.2216","308.2948","198.2216","9.51255909090909","9.81255909090909","4196"
"","Cer-NDS(d14:0/20:2)+H",0,0,0,0,0,0,0,"4.90192777777778","5.20192777777778","6868","","Cer-NDS(d14:0/20:2)+H",0,0,0,0,0,0,0,"4.90192777777778","5.20192777777778","6868","","Cer-NDS(d14:0/20:2)+H",0,0,0,0,0,0,0,"4.90192777777778","5.20192777777778","6868","","Cer-NDS(d14:0/20:2)+H",0,0,0,0,0,0,0,"4.90192777777778","5.20192777777778","6868","","Cer-NDS(d14:0/20:2)+H",0,0,0,0,0,0,0,"4.90192777777778","5.20192777777778","6868","","Cer-NDS(d14:0/20:2)+H","536.5037","518.4932","500.4826","228.2322","210.2216","308.2948","198.2216","4.90192777777778","5.20192777777778","6868"
"","Cer-NDS(d14:0/21:1)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer-NDS(d14:0/21:1)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer-NDS(d14:0/21:1)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer-NDS(d14:0/21:1)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer-NDS(d14:0/21:1)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer-NDS(d14:0/21:1)+H","552.535","534.5245","516.5139","228.2322","210.2216","324.3261","198.2216","7.79029305555556","8.09029305555556","5828"
"","Cer-NDS(d14:0/21:1)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer-NDS(d14:0/21:1)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer-NDS(d14:0/21:1)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer-NDS(d14:0/21:1)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer-NDS(d14:0/21:1)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer-NDS(d14:0/21:1)+H","552.535","534.5245","516.5139","228.2322","210.2216","324.3261","198.2216","10.3445847222222","10.6445847222222","7621"
"","Cer-NDS(d14:0/22:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer-NDS(d14:0/22:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer-NDS(d14:0/22:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer-NDS(d14:0/22:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer-NDS(d14:0/22:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer-NDS(d14:0/22:0)+H","568.5663","550.5557","532.5452","228.2322","210.2216","340.3574","198.2216","9.8590222222222","10.1590222222222","6571"
"","Cer-NDS(d14:0/22:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer-NDS(d14:0/22:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer-NDS(d14:0/22:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer-NDS(d14:0/22:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer-NDS(d14:0/22:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer-NDS(d14:0/22:0)+H","568.5663","550.5557","532.5452","228.2322","210.2216","340.3574","198.2216","8.94820277777778","9.24820277777778","7240"
"","Cer-NDS(d14:0/22:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer-NDS(d14:0/22:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer-NDS(d14:0/22:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer-NDS(d14:0/22:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer-NDS(d14:0/22:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer-NDS(d14:0/22:1)+H","566.5507","548.5401","530.5295","228.2322","210.2216","338.3417","198.2216","8.37502222222222","8.67502222222222","1861"
"","Cer-NDS(d14:0/22:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer-NDS(d14:0/22:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer-NDS(d14:0/22:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer-NDS(d14:0/22:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer-NDS(d14:0/22:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer-NDS(d14:0/22:1)+H","566.5507","548.5401","530.5295","228.2322","210.2216","338.3417","198.2216","11.2871939393939","11.5871939393939","12093"
"","Cer-NDS(d14:0/22:2)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer-NDS(d14:0/22:2)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer-NDS(d14:0/22:2)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer-NDS(d14:0/22:2)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer-NDS(d14:0/22:2)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer-NDS(d14:0/22:2)+H","564.535","546.5245","528.5139","228.2322","210.2216","336.3261","198.2216","10.5158722222222","10.8158722222222","5957"
"","Cer-NDS(d14:0/22:2)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer-NDS(d14:0/22:2)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer-NDS(d14:0/22:2)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer-NDS(d14:0/22:2)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer-NDS(d14:0/22:2)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer-NDS(d14:0/22:2)+H","564.535","546.5245","528.5139","228.2322","210.2216","336.3261","198.2216","7.35768333333333","7.65768333333333","17933"
"","Cer-NDS(d14:0/23:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer-NDS(d14:0/23:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer-NDS(d14:0/23:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer-NDS(d14:0/23:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer-NDS(d14:0/23:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer-NDS(d14:0/23:1)+H","580.5663","562.5557","544.5452","228.2322","210.2216","352.3574","198.2216","8.9316625","9.2316625","6904"
"","Cer-NDS(d14:0/24:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer-NDS(d14:0/24:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer-NDS(d14:0/24:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer-NDS(d14:0/24:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer-NDS(d14:0/24:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer-NDS(d14:0/24:0)+H","596.5976","578.587","560.5765","228.2322","210.2216","368.3887","198.2216","8.09795277777778","8.39795277777778","3762"
"","Cer-NDS(d14:0/24:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer-NDS(d14:0/24:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer-NDS(d14:0/24:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer-NDS(d14:0/24:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer-NDS(d14:0/24:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer-NDS(d14:0/24:0)+H","596.5976","578.587","560.5765","228.2322","210.2216","368.3887","198.2216","9.80331111111111","10.1033111111111","4484"
"","Cer-NDS(d14:0/24:1)+H",0,1,1,0,0,0,0,"9.4545","9.7545","1448","","Cer-NDS(d14:0/24:1)+H",0,9.660647,9.660647,0,0,0,0,"9.4545","9.7545","1448","","Cer-NDS(d14:0/24:1)+H",0,1,1,0,0,0,0,"9.4545","9.7545","1448","","Cer-NDS(d14:0/24:1)+H",0,84726.53,17821.57,0,0,0,0,"9.4545","9.7545","1448","","Cer-NDS(d14:0/24:1)+H",0,576.5723,558.5617,0,0,0,0,"9.4545","9.7545","1448","","Cer-NDS(d14:0/24:1)+H","594.582","576.5714","558.5609","228.2322","210.2216","366.373","198.2216","9.4545","9.7545","1448"
"","Cer-NDS(d14:0/24:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer-NDS(d14:0/24:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer-NDS(d14:0/24:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer-NDS(d14:0/24:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer-NDS(d14:0/24:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer-NDS(d14:0/24:1)+H","594.582","576.5714","558.5609","228.2322","210.2216","366.373","198.2216","11.6483819444444","11.9483819444444","3039"
"","Cer-NDS(d14:0/24:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer-NDS(d14:0/24:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer-NDS(d14:0/24:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer-NDS(d14:0/24:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer-NDS(d14:0/24:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer-NDS(d14:0/24:1)+H","594.582","576.5714","558.5609","228.2322","210.2216","366.373","198.2216","11.9260560606061","12.2260560606061","15773"
"","Cer-NDS(d14:0/24:2)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer-NDS(d14:0/24:2)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer-NDS(d14:0/24:2)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer-NDS(d14:0/24:2)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer-NDS(d14:0/24:2)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer-NDS(d14:0/24:2)+H","592.5663","574.5557","556.5452","228.2322","210.2216","364.3574","198.2216","8.49028055555556","8.79028055555556","5361"
"","Cer-NDS(d14:0/25:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer-NDS(d14:0/25:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer-NDS(d14:0/25:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer-NDS(d14:0/25:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer-NDS(d14:0/25:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer-NDS(d14:0/25:0)+H","610.6133","592.6027","574.5921","228.2322","210.2216","382.4044","198.2216","10.2995597222222","10.5995597222222","16705"
"","Cer-NDS(d14:0/25:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer-NDS(d14:0/25:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer-NDS(d14:0/25:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer-NDS(d14:0/25:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer-NDS(d14:0/25:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer-NDS(d14:0/25:1)+H","608.5976","590.587","572.5765","228.2322","210.2216","380.3887","198.2216","9.9510847222222","10.2510847222222","1711"
"","Cer-NDS(d14:0/25:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer-NDS(d14:0/25:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer-NDS(d14:0/25:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer-NDS(d14:0/25:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer-NDS(d14:0/25:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer-NDS(d14:0/25:1)+H","608.5976","590.587","572.5765","228.2322","210.2216","380.3887","198.2216","12.126425","12.426425","17746"
"","Cer-NDS(d14:0/26:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer-NDS(d14:0/26:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer-NDS(d14:0/26:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer-NDS(d14:0/26:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer-NDS(d14:0/26:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer-NDS(d14:0/26:0)+H","624.6289","606.6183","588.6078","228.2322","210.2216","396.42","198.2216","10.7435694444444","11.0435694444444","1417"
"","Cer-NDS(d14:0/26:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer-NDS(d14:0/26:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer-NDS(d14:0/26:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer-NDS(d14:0/26:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer-NDS(d14:0/26:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer-NDS(d14:0/26:0)+H","624.6289","606.6183","588.6078","228.2322","210.2216","396.42","198.2216","9.24833939393939","9.54833939393939","11432"
"","Cer-NDS(d14:0/26:1)+H",0,1,1,0,0,0,1,"10.4325819444444","10.7325819444444","365","","Cer-NDS(d14:0/26:1)+H",10.61602,10.61602,10.61602,0,0,0,10.61602,"10.4325819444444","10.7325819444444","365","","Cer-NDS(d14:0/26:1)+H",1,1,1,0,0,0,1,"10.4325819444444","10.7325819444444","365","","Cer-NDS(d14:0/26:1)+H",743.6637,724078.8,166113.5,0,0,0,1183.857,"10.4325819444444","10.7325819444444","365","","Cer-NDS(d14:0/26:1)+H",622.6155,604.6035,586.593,0,0,0,198.2218,"10.4325819444444","10.7325819444444","365","","Cer-NDS(d14:0/26:1)+H","622.6133","604.6027","586.5921","228.2322","210.2216","394.4044","198.2216","10.4325819444444","10.7325819444444","365"
"","Cer-NDS(d14:0/26:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NDS(d14:0/26:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NDS(d14:0/26:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NDS(d14:0/26:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NDS(d14:0/26:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer-NDS(d14:0/26:1)+H","622.6133","604.6027","586.5921","228.2322","210.2216","394.4044","198.2216","12.4502861111111","12.7502861111111","927"
