"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment","RT at Max Intensity","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment","Number of Scans","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment","Max Intensity","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment","Average m/z","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","BMP","[M+NH4]+","[M-C3H8O6P]+","[SN2+C3H5O]+","[SN1+C3H5O]+","RT_min","RT_max","Comment"
"","BMP(20:0_18:3)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3848","","BMP(20:0_18:3)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3848","","BMP(20:0_18:3)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3848","","BMP(20:0_18:3)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3848","","BMP(20:0_18:3)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","3848","","BMP(20:0_18:3)+NH4","818.5906","629.5515","335.2581","369.3363","4.10132083333333","4.40132083333333","3848"
"","BMP(20:1_18:3)+NH4",0,0,0,0,"5.10691818181818","5.40691818181818","10241","","BMP(20:1_18:3)+NH4",0,0,0,0,"5.10691818181818","5.40691818181818","10241","","BMP(20:1_18:3)+NH4",0,0,0,0,"5.10691818181818","5.40691818181818","10241","","BMP(20:1_18:3)+NH4",0,0,0,0,"5.10691818181818","5.40691818181818","10241","","BMP(20:1_18:3)+NH4",0,0,0,0,"5.10691818181818","5.40691818181818","10241","","BMP(20:1_18:3)+NH4","816.5749","627.5358","335.2581","367.3207","5.10691818181818","5.40691818181818","10241"
"","BMP(20:2_18:3)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(20:2_18:3)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(20:2_18:3)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(20:2_18:3)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(20:2_18:3)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(20:2_18:3)+NH4","814.5593","625.5201","335.2581","365.305","4.12318888888889","4.42318888888889","6221"
"","BMP(20:2_18:3)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(20:2_18:3)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(20:2_18:3)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(20:2_18:3)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(20:2_18:3)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(20:2_18:3)+NH4","814.5593","625.5201","335.2581","365.305","3.10427638888889","3.40427638888889","8057"
"","BMP(20:2_18:3)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(20:2_18:3)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(20:2_18:3)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(20:2_18:3)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(20:2_18:3)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(20:2_18:3)+NH4","814.5593","625.5201","335.2581","365.305","3.79138333333333","4.09138333333333","8066"
"","BMP(20:2_18:3)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(20:2_18:3)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(20:2_18:3)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(20:2_18:3)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(20:2_18:3)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(20:2_18:3)+NH4","814.5593","625.5201","335.2581","365.305","3.39136944444444","3.69136944444444","8265"
"","BMP(20:2_18:3)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(20:2_18:3)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(20:2_18:3)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(20:2_18:3)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(20:2_18:3)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(20:2_18:3)+NH4","814.5593","625.5201","335.2581","365.305","4.12585277777778","4.42585277777778","13405"
"","BMP(20:2_18:3)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(20:2_18:3)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(20:2_18:3)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(20:2_18:3)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(20:2_18:3)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(20:2_18:3)+NH4","814.5593","625.5201","335.2581","365.305","1.83709444444444","2.13709444444444","15859"
"","BMP(18:3_20:3)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(18:3_20:3)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(18:3_20:3)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(18:3_20:3)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(18:3_20:3)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(18:3_20:3)+NH4","812.5436","623.5045","363.2894","335.2581","1.86782083333333","2.16782083333333","11159"
"","BMP(22:2_18:3)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(22:2_18:3)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(22:2_18:3)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(22:2_18:3)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(22:2_18:3)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(22:2_18:3)+NH4","842.5906","653.5515","335.2581","393.3363","5.47872777777778","5.77872777777778","5746"
"","BMP(22:2_18:3)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(22:2_18:3)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(22:2_18:3)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(22:2_18:3)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(22:2_18:3)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(22:2_18:3)+NH4","842.5906","653.5515","335.2581","393.3363","4.97432083333333","5.27432083333333","9287"
"","BMP(22:2_18:3)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(22:2_18:3)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(22:2_18:3)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(22:2_18:3)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(22:2_18:3)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(22:2_18:3)+NH4","842.5906","653.5515","335.2581","393.3363","5.68667916666667","5.98667916666667","10954"
"","BMP(22:2_18:3)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(22:2_18:3)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(22:2_18:3)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(22:2_18:3)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(22:2_18:3)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(22:2_18:3)+NH4","842.5906","653.5515","335.2581","393.3363","4.98549305555556","5.28549305555556","12814"
"","BMP(22:2_18:3)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(22:2_18:3)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(22:2_18:3)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(22:2_18:3)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(22:2_18:3)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(22:2_18:3)+NH4","842.5906","653.5515","335.2581","393.3363","4.71984242424242","5.01984242424242","13153"
"","BMP(22:2_18:3)+NH4",0,0,0,0,"5.70359444444444","6.00359444444444","13926","","BMP(22:2_18:3)+NH4",0,0,0,0,"5.70359444444444","6.00359444444444","13926","","BMP(22:2_18:3)+NH4",0,0,0,0,"5.70359444444444","6.00359444444444","13926","","BMP(22:2_18:3)+NH4",0,0,0,0,"5.70359444444444","6.00359444444444","13926","","BMP(22:2_18:3)+NH4",0,0,0,0,"5.70359444444444","6.00359444444444","13926","","BMP(22:2_18:3)+NH4","842.5906","653.5515","335.2581","393.3363","5.70359444444444","6.00359444444444","13926"
"","BMP(18:3_22:3)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","8692","","BMP(18:3_22:3)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","8692","","BMP(18:3_22:3)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","8692","","BMP(18:3_22:3)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","8692","","BMP(18:3_22:3)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","8692","","BMP(18:3_22:3)+NH4","840.5749","651.5358","391.3207","335.2581","4.10132083333333","4.40132083333333","8692"
"","BMP(19:0_18:4)+NH4",0,0,0,0,"7.225625","7.525625","9320","","BMP(19:0_18:4)+NH4",0,0,0,0,"7.225625","7.525625","9320","","BMP(19:0_18:4)+NH4",0,0,0,0,"7.225625","7.525625","9320","","BMP(19:0_18:4)+NH4",0,0,0,0,"7.225625","7.525625","9320","","BMP(19:0_18:4)+NH4",0,0,0,0,"7.225625","7.525625","9320","","BMP(19:0_18:4)+NH4","802.5593","613.5201","333.2424","355.3207","7.225625","7.525625","9320"
"","BMP(20:0_18:4)+NH4",0,0,0,0,"5.10691818181818","5.40691818181818","10241","","BMP(20:0_18:4)+NH4",0,0,0,0,"5.10691818181818","5.40691818181818","10241","","BMP(20:0_18:4)+NH4",0,0,0,0,"5.10691818181818","5.40691818181818","10241","","BMP(20:0_18:4)+NH4",0,0,0,0,"5.10691818181818","5.40691818181818","10241","","BMP(20:0_18:4)+NH4",0,0,0,0,"5.10691818181818","5.40691818181818","10241","","BMP(20:0_18:4)+NH4","816.5749","627.5358","333.2424","369.3363","5.10691818181818","5.40691818181818","10241"
"","BMP(20:1_18:4)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(20:1_18:4)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(20:1_18:4)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(20:1_18:4)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(20:1_18:4)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(20:1_18:4)+NH4","814.5593","625.5201","333.2424","367.3207","4.12318888888889","4.42318888888889","6221"
"","BMP(20:1_18:4)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(20:1_18:4)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(20:1_18:4)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(20:1_18:4)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(20:1_18:4)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(20:1_18:4)+NH4","814.5593","625.5201","333.2424","367.3207","3.10427638888889","3.40427638888889","8057"
"","BMP(20:1_18:4)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(20:1_18:4)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(20:1_18:4)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(20:1_18:4)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(20:1_18:4)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(20:1_18:4)+NH4","814.5593","625.5201","333.2424","367.3207","3.79138333333333","4.09138333333333","8066"
"","BMP(20:1_18:4)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(20:1_18:4)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(20:1_18:4)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(20:1_18:4)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(20:1_18:4)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(20:1_18:4)+NH4","814.5593","625.5201","333.2424","367.3207","3.39136944444444","3.69136944444444","8265"
"","BMP(20:1_18:4)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(20:1_18:4)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(20:1_18:4)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(20:1_18:4)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(20:1_18:4)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(20:1_18:4)+NH4","814.5593","625.5201","333.2424","367.3207","4.12585277777778","4.42585277777778","13405"
"","BMP(20:1_18:4)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(20:1_18:4)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(20:1_18:4)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(20:1_18:4)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(20:1_18:4)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(20:1_18:4)+NH4","814.5593","625.5201","333.2424","367.3207","1.83709444444444","2.13709444444444","15859"
"","BMP(20:2_18:4)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(20:2_18:4)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(20:2_18:4)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(20:2_18:4)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(20:2_18:4)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(20:2_18:4)+NH4","812.5436","623.5045","333.2424","365.305","1.86782083333333","2.16782083333333","11159"
"","BMP(21:2_18:4)+NH4",0,0,0,0,"7.04686805555556","7.34686805555556","2224","","BMP(21:2_18:4)+NH4",0,0,0,0,"7.04686805555556","7.34686805555556","2224","","BMP(21:2_18:4)+NH4",0,0,0,0,"7.04686805555556","7.34686805555556","2224","","BMP(21:2_18:4)+NH4",0,0,0,0,"7.04686805555556","7.34686805555556","2224","","BMP(21:2_18:4)+NH4",0,0,0,0,"7.04686805555556","7.34686805555556","2224","","BMP(21:2_18:4)+NH4","826.5593","637.5201","333.2424","379.3207","7.04686805555556","7.34686805555556","2224"
"","BMP(22:1_18:4)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(22:1_18:4)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(22:1_18:4)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(22:1_18:4)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(22:1_18:4)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(22:1_18:4)+NH4","842.5906","653.5515","333.2424","395.352","5.47872777777778","5.77872777777778","5746"
"","BMP(22:1_18:4)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(22:1_18:4)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(22:1_18:4)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(22:1_18:4)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(22:1_18:4)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(22:1_18:4)+NH4","842.5906","653.5515","333.2424","395.352","4.97432083333333","5.27432083333333","9287"
"","BMP(22:1_18:4)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(22:1_18:4)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(22:1_18:4)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(22:1_18:4)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(22:1_18:4)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(22:1_18:4)+NH4","842.5906","653.5515","333.2424","395.352","5.68667916666667","5.98667916666667","10954"
"","BMP(22:1_18:4)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(22:1_18:4)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(22:1_18:4)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(22:1_18:4)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(22:1_18:4)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(22:1_18:4)+NH4","842.5906","653.5515","333.2424","395.352","4.98549305555556","5.28549305555556","12814"
"","BMP(22:1_18:4)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(22:1_18:4)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(22:1_18:4)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(22:1_18:4)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(22:1_18:4)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(22:1_18:4)+NH4","842.5906","653.5515","333.2424","395.352","4.71984242424242","5.01984242424242","13153"
"","BMP(22:1_18:4)+NH4",0,0,0,0,"5.70359444444444","6.00359444444444","13926","","BMP(22:1_18:4)+NH4",0,0,0,0,"5.70359444444444","6.00359444444444","13926","","BMP(22:1_18:4)+NH4",0,0,0,0,"5.70359444444444","6.00359444444444","13926","","BMP(22:1_18:4)+NH4",0,0,0,0,"5.70359444444444","6.00359444444444","13926","","BMP(22:1_18:4)+NH4",0,0,0,0,"5.70359444444444","6.00359444444444","13926","","BMP(22:1_18:4)+NH4","842.5906","653.5515","333.2424","395.352","5.70359444444444","6.00359444444444","13926"
"","BMP(22:2_18:4)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","8692","","BMP(22:2_18:4)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","8692","","BMP(22:2_18:4)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","8692","","BMP(22:2_18:4)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","8692","","BMP(22:2_18:4)+NH4",0,0,0,0,"4.10132083333333","4.40132083333333","8692","","BMP(22:2_18:4)+NH4","840.5749","651.5358","333.2424","393.3363","4.10132083333333","4.40132083333333","8692"
"","BMP(20:0_18:5)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(20:0_18:5)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(20:0_18:5)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(20:0_18:5)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(20:0_18:5)+NH4",0,0,0,0,"4.12318888888889","4.42318888888889","6221","","BMP(20:0_18:5)+NH4","814.5593","625.5201","331.2268","369.3363","4.12318888888889","4.42318888888889","6221"
"","BMP(20:0_18:5)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(20:0_18:5)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(20:0_18:5)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(20:0_18:5)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(20:0_18:5)+NH4",0,0,0,0,"3.10427638888889","3.40427638888889","8057","","BMP(20:0_18:5)+NH4","814.5593","625.5201","331.2268","369.3363","3.10427638888889","3.40427638888889","8057"
"","BMP(20:0_18:5)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(20:0_18:5)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(20:0_18:5)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(20:0_18:5)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(20:0_18:5)+NH4",0,0,0,0,"3.79138333333333","4.09138333333333","8066","","BMP(20:0_18:5)+NH4","814.5593","625.5201","331.2268","369.3363","3.79138333333333","4.09138333333333","8066"
"","BMP(20:0_18:5)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(20:0_18:5)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(20:0_18:5)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(20:0_18:5)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(20:0_18:5)+NH4",0,0,0,0,"3.39136944444444","3.69136944444444","8265","","BMP(20:0_18:5)+NH4","814.5593","625.5201","331.2268","369.3363","3.39136944444444","3.69136944444444","8265"
"","BMP(20:0_18:5)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(20:0_18:5)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(20:0_18:5)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(20:0_18:5)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(20:0_18:5)+NH4",0,0,0,0,"4.12585277777778","4.42585277777778","13405","","BMP(20:0_18:5)+NH4","814.5593","625.5201","331.2268","369.3363","4.12585277777778","4.42585277777778","13405"
"","BMP(20:0_18:5)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(20:0_18:5)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(20:0_18:5)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(20:0_18:5)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(20:0_18:5)+NH4",0,0,0,0,"1.83709444444444","2.13709444444444","15859","","BMP(20:0_18:5)+NH4","814.5593","625.5201","331.2268","369.3363","1.83709444444444","2.13709444444444","15859"
"","BMP(20:1_18:5)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(20:1_18:5)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(20:1_18:5)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(20:1_18:5)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(20:1_18:5)+NH4",0,0,0,0,"1.86782083333333","2.16782083333333","11159","","BMP(20:1_18:5)+NH4","812.5436","623.5045","331.2268","367.3207","1.86782083333333","2.16782083333333","11159"
"","BMP(21:1_18:5)+NH4",0,0,0,0,"7.04686805555556","7.34686805555556","2224","","BMP(21:1_18:5)+NH4",0,0,0,0,"7.04686805555556","7.34686805555556","2224","","BMP(21:1_18:5)+NH4",0,0,0,0,"7.04686805555556","7.34686805555556","2224","","BMP(21:1_18:5)+NH4",0,0,0,0,"7.04686805555556","7.34686805555556","2224","","BMP(21:1_18:5)+NH4",0,0,0,0,"7.04686805555556","7.34686805555556","2224","","BMP(21:1_18:5)+NH4","826.5593","637.5201","331.2268","381.3363","7.04686805555556","7.34686805555556","2224"
"","BMP(22:0_18:5)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(22:0_18:5)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(22:0_18:5)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(22:0_18:5)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(22:0_18:5)+NH4",0,0,0,0,"5.47872777777778","5.77872777777778","5746","","BMP(22:0_18:5)+NH4","842.5906","653.5515","331.2268","397.3676","5.47872777777778","5.77872777777778","5746"
"","BMP(22:0_18:5)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(22:0_18:5)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(22:0_18:5)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(22:0_18:5)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(22:0_18:5)+NH4",0,0,0,0,"4.97432083333333","5.27432083333333","9287","","BMP(22:0_18:5)+NH4","842.5906","653.5515","331.2268","397.3676","4.97432083333333","5.27432083333333","9287"
"","BMP(22:0_18:5)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(22:0_18:5)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(22:0_18:5)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(22:0_18:5)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(22:0_18:5)+NH4",0,0,0,0,"5.68667916666667","5.98667916666667","10954","","BMP(22:0_18:5)+NH4","842.5906","653.5515","331.2268","397.3676","5.68667916666667","5.98667916666667","10954"
"","BMP(22:0_18:5)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(22:0_18:5)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(22:0_18:5)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(22:0_18:5)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(22:0_18:5)+NH4",0,0,0,0,"4.98549305555556","5.28549305555556","12814","","BMP(22:0_18:5)+NH4","842.5906","653.5515","331.2268","397.3676","4.98549305555556","5.28549305555556","12814"
"","BMP(22:0_18:5)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(22:0_18:5)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(22:0_18:5)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(22:0_18:5)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(22:0_18:5)+NH4",0,0,0,0,"4.71984242424242","5.01984242424242","13153","","BMP(22:0_18:5)+NH4","842.5906","653.5515","331.2268","397.3676","4.71984242424242","5.01984242424242","13153"
