"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment","RT at Max Intensity","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment","Number of Scans","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment","Max Intensity","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment","Average m/z","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PMeOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C4H9O5P-H]-","RT_min","RT_max","Comment"
"","PMeOH(24:1_21:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PMeOH(24:1_21:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PMeOH(24:1_21:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PMeOH(24:1_21:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PMeOH(24:1_21:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PMeOH(24:1_21:2)-H","837.6378","489.2988","533.3614","321.2792","365.3417","167.0115","12.4755893939394","12.7755893939394","12069"
"","PMeOH(21:2_24:2)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PMeOH(21:2_24:2)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PMeOH(21:2_24:2)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PMeOH(21:2_24:2)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PMeOH(21:2_24:2)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PMeOH(21:2_24:2)-H","835.6222","531.3458","489.2989","363.3261","321.2792","167.0115","11.5389708333333","11.8389708333333","6880"
"","PMeOH(26:0_21:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(26:0_21:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(26:0_21:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(26:0_21:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(26:0_21:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(26:0_21:2)-H","867.6848","489.2989","563.4084","321.2792","395.3887","167.0115","13.3318611111111","13.6318611111111","1446"
"","PMeOH(26:0_21:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(26:0_21:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(26:0_21:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(26:0_21:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(26:0_21:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(26:0_21:2)-H","867.6848","489.2989","563.4084","321.2792","395.3887","167.0115","13.4939787878788","13.7939787878788","17855"
"","PMeOH(26:1_21:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PMeOH(26:1_21:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PMeOH(26:1_21:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PMeOH(26:1_21:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PMeOH(26:1_21:2)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PMeOH(26:1_21:2)-H","865.6693","489.299","561.3928","321.2792","393.373","167.0115","13.1475986111111","13.4475986111111","9490"
"","PMeOH(21:2_26:2)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(21:2_26:2)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(21:2_26:2)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(21:2_26:2)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(21:2_26:2)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(21:2_26:2)-H","863.6535","559.3771","489.2989","391.3574","321.2792","167.0115","12.2591625","12.5591625","3435"
"","PMeOH(27:0_21:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(27:0_21:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(27:0_21:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(27:0_21:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(27:0_21:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(27:0_21:2)-H","881.7005","489.299","577.4241","321.2792","409.4043","167.0115","13.6642986111111","13.9642986111111","3329"
"","PMeOH(22:0_24:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PMeOH(22:0_24:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PMeOH(22:0_24:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PMeOH(22:0_24:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PMeOH(22:0_24:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PMeOH(22:0_24:1)-H","855.6848","533.3615","507.3458","365.3417","339.3261","167.0115","13.6513791666667","13.9513791666667","18419"
"","PMeOH(22:0_25:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PMeOH(22:0_25:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PMeOH(22:0_25:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PMeOH(22:0_25:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PMeOH(22:0_25:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PMeOH(22:0_25:0)-H","871.7161","549.3928","507.3458","381.373","339.3261","167.0115","14.4251138888889","14.7251138888889","2684"
"","PMeOH(22:0_26:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(22:0_26:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(22:0_26:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(22:0_26:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(22:0_26:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PMeOH(22:0_26:0)-H","885.7318","563.4084","507.3459","395.3887","339.3261","167.0115","14.6744694444444","14.9744694444444","4163"
"","PMeOH(22:0_26:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(22:0_26:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(22:0_26:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(22:0_26:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(22:0_26:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(22:0_26:1)-H","883.7161","561.3928","507.3458","393.373","339.3261","167.0115","14.1392625","14.4392625","3239"
"","PMeOH(22:0_26:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(22:0_26:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(22:0_26:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(22:0_26:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(22:0_26:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(22:0_26:2)-H","881.7005","559.3771","507.3459","391.3574","339.3261","167.0115","13.6642986111111","13.9642986111111","3329"
"","PMeOH(22:0_27:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PMeOH(22:0_27:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PMeOH(22:0_27:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PMeOH(22:0_27:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PMeOH(22:0_27:0)-H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PMeOH(22:0_27:0)-H","899.7474","577.4241","507.3459","409.4043","339.3261","167.0115","14.8976680555556","15.1976680555556","1827"
"","PMeOH(23:0_22:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PMeOH(23:0_22:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PMeOH(23:0_22:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PMeOH(23:0_22:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PMeOH(23:0_22:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PMeOH(23:0_22:1)-H","841.6693","505.3302","521.3615","337.3105","353.3417","167.0115","13.2815291666667","13.5815291666667","2072"
"","PMeOH(24:0_22:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PMeOH(24:0_22:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PMeOH(24:0_22:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PMeOH(24:0_22:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PMeOH(24:0_22:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PMeOH(24:0_22:1)-H","855.6848","505.3302","535.3771","337.3105","367.3574","167.0115","13.6513791666667","13.9513791666667","18419"
"","PMeOH(25:0_22:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(25:0_22:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(25:0_22:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(25:0_22:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(25:0_22:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PMeOH(25:0_22:1)-H","869.7005","505.3302","549.3928","337.3105","381.373","167.0115","13.8415402777778","14.1415402777778","1860"
"","PMeOH(25:0_22:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(25:0_22:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(25:0_22:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(25:0_22:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(25:0_22:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PMeOH(25:0_22:1)-H","869.7005","505.3302","549.3928","337.3105","381.373","167.0115","13.9612472222222","14.2612472222222","15200"
"","PMeOH(26:0_22:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(26:0_22:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(26:0_22:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(26:0_22:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(26:0_22:1)-H",0,0,0,0,0,0,"14.1392625","14.4392625","3239","","PMeOH(26:0_22:1)-H","883.7161","505.3302","563.4084","337.3105","395.3887","167.0115","14.1392625","14.4392625","3239"
"","PMeOH(22:1_26:1)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(22:1_26:1)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(22:1_26:1)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(22:1_26:1)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(22:1_26:1)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(22:1_26:1)-H","881.7005","561.3928","505.3302","393.373","337.3105","167.0115","13.6642986111111","13.9642986111111","3329"
"","PMeOH(22:1_26:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(22:1_26:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(22:1_26:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(22:1_26:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(22:1_26:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(22:1_26:2)-H","879.6848","559.3771","505.3302","391.3574","337.3105","167.0115","13.1228736111111","13.4228736111111","5060"
"","PMeOH(27:0_22:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PMeOH(27:0_22:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PMeOH(27:0_22:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PMeOH(27:0_22:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PMeOH(27:0_22:1)-H",0,0,0,0,0,0,"14.3880597222222","14.6880597222222","1495","","PMeOH(27:0_22:1)-H","897.7318","505.3303","577.4241","337.3105","409.4043","167.0115","14.3880597222222","14.6880597222222","1495"
"","PMeOH(23:0_22:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(23:0_22:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(23:0_22:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(23:0_22:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(23:0_22:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PMeOH(23:0_22:2)-H","839.6535","503.3145","521.3615","335.2948","353.3417","167.0115","12.6835222222222","12.9835222222222","1944"
"","PMeOH(25:0_22:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(25:0_22:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(25:0_22:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(25:0_22:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(25:0_22:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PMeOH(25:0_22:2)-H","867.6848","503.3145","549.3928","335.2948","381.373","167.0115","13.3318611111111","13.6318611111111","1446"
"","PMeOH(25:0_22:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(25:0_22:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(25:0_22:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(25:0_22:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(25:0_22:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PMeOH(25:0_22:2)-H","867.6848","503.3145","549.3928","335.2948","381.373","167.0115","13.4939787878788","13.7939787878788","17855"
"","PMeOH(26:0_22:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(26:0_22:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(26:0_22:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(26:0_22:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(26:0_22:2)-H",0,0,0,0,0,0,"13.6642986111111","13.9642986111111","3329","","PMeOH(26:0_22:2)-H","881.7005","503.3146","563.4084","335.2948","395.3887","167.0115","13.6642986111111","13.9642986111111","3329"
"","PMeOH(26:1_22:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(26:1_22:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(26:1_22:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(26:1_22:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(26:1_22:2)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(26:1_22:2)-H","879.6848","503.3145","561.3928","335.2948","393.373","167.0115","13.1228736111111","13.4228736111111","5060"
"","PMeOH(27:0_22:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PMeOH(27:0_22:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PMeOH(27:0_22:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PMeOH(27:0_22:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PMeOH(27:0_22:2)-H",0,0,0,0,0,0,"13.9481222222222","14.2481222222222","1360","","PMeOH(27:0_22:2)-H","895.7161","503.3146","577.424","335.2948","409.4043","167.0115","13.9481222222222","14.2481222222222","1360"
"","PMeOH(23:0_22:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PMeOH(23:0_22:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PMeOH(23:0_22:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PMeOH(23:0_22:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PMeOH(23:0_22:3)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PMeOH(23:0_22:3)-H","837.6378","501.2988","521.3614","333.2792","353.3417","167.0115","12.1038722222222","12.4038722222222","2763"
"","PMeOH(23:0_22:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PMeOH(23:0_22:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PMeOH(23:0_22:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PMeOH(23:0_22:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PMeOH(23:0_22:3)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PMeOH(23:0_22:3)-H","837.6378","501.2988","521.3614","333.2792","353.3417","167.0115","12.4755893939394","12.7755893939394","12069"
"","PMeOH(25:0_22:3)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PMeOH(25:0_22:3)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PMeOH(25:0_22:3)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PMeOH(25:0_22:3)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PMeOH(25:0_22:3)-H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PMeOH(25:0_22:3)-H","865.6693","501.299","549.3928","333.2792","381.373","167.0115","13.1475986111111","13.4475986111111","9490"
"","PMeOH(26:0_22:3)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(26:0_22:3)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(26:0_22:3)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(26:0_22:3)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(26:0_22:3)-H",0,0,0,0,0,0,"13.1228736111111","13.4228736111111","5060","","PMeOH(26:0_22:3)-H","879.6848","501.2989","563.4084","333.2792","395.3887","167.0115","13.1228736111111","13.4228736111111","5060"
"","PMeOH(22:3_26:4)-H",0,0,0,0,0,0,"9.46789722222222","9.76789722222222","10210","","PMeOH(22:3_26:4)-H",0,0,0,0,0,0,"9.46789722222222","9.76789722222222","10210","","PMeOH(22:3_26:4)-H",0,0,0,0,0,0,"9.46789722222222","9.76789722222222","10210","","PMeOH(22:3_26:4)-H",0,0,0,0,0,0,"9.46789722222222","9.76789722222222","10210","","PMeOH(22:3_26:4)-H",0,0,0,0,0,0,"9.46789722222222","9.76789722222222","10210","","PMeOH(22:3_26:4)-H","871.6222","555.3458","501.2989","387.3261","333.2792","167.0115","9.46789722222222","9.76789722222222","10210"
"","PMeOH(23:0_22:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PMeOH(23:0_22:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PMeOH(23:0_22:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PMeOH(23:0_22:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PMeOH(23:0_22:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PMeOH(23:0_22:4)-H","835.6222","499.2832","521.3615","331.2635","353.3417","167.0115","11.5389708333333","11.8389708333333","6880"
"","PMeOH(25:0_22:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(25:0_22:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(25:0_22:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(25:0_22:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(25:0_22:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PMeOH(25:0_22:4)-H","863.6535","499.2832","549.3927","331.2635","381.373","167.0115","12.2591625","12.5591625","3435"
"","PMeOH(27:0_22:4)-H",0,0,0,0,0,0,"12.9798277777778","13.2798277777778","1631","","PMeOH(27:0_22:4)-H",0,0,0,0,0,0,"12.9798277777778","13.2798277777778","1631","","PMeOH(27:0_22:4)-H",0,0,0,0,0,0,"12.9798277777778","13.2798277777778","1631","","PMeOH(27:0_22:4)-H",0,0,0,0,0,0,"12.9798277777778","13.2798277777778","1631","","PMeOH(27:0_22:4)-H",0,0,0,0,0,0,"12.9798277777778","13.2798277777778","1631","","PMeOH(27:0_22:4)-H","891.6848","499.2833","577.424","331.2635","409.4043","167.0115","12.9798277777778","13.2798277777778","1631"
"","PMeOH(25:0_22:5)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PMeOH(25:0_22:5)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PMeOH(25:0_22:5)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PMeOH(25:0_22:5)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PMeOH(25:0_22:5)-H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PMeOH(25:0_22:5)-H","861.6378","497.2675","549.3926","329.2479","381.373","167.0115","12.1984151515151","12.4984151515151","9062"
"","PMeOH(26:2_22:5)-H",0,0,0,0,0,0,"9.46789722222222","9.76789722222222","10210","","PMeOH(26:2_22:5)-H",0,0,0,0,0,0,"9.46789722222222","9.76789722222222","10210","","PMeOH(26:2_22:5)-H",0,0,0,0,0,0,"9.46789722222222","9.76789722222222","10210","","PMeOH(26:2_22:5)-H",0,0,0,0,0,0,"9.46789722222222","9.76789722222222","10210","","PMeOH(26:2_22:5)-H",0,0,0,0,0,0,"9.46789722222222","9.76789722222222","10210","","PMeOH(26:2_22:5)-H","871.6222","497.2676","559.3771","329.2479","391.3574","167.0115","9.46789722222222","9.76789722222222","10210"
"","PMeOH(27:0_22:5)-H",0,0,0,0,0,0,"12.5444930555556","12.8444930555556","3160","","PMeOH(27:0_22:5)-H",0,0,0,0,0,0,"12.5444930555556","12.8444930555556","3160","","PMeOH(27:0_22:5)-H",0,0,0,0,0,0,"12.5444930555556","12.8444930555556","3160","","PMeOH(27:0_22:5)-H",0,0,0,0,0,0,"12.5444930555556","12.8444930555556","3160","","PMeOH(27:0_22:5)-H",0,0,0,0,0,0,"12.5444930555556","12.8444930555556","3160","","PMeOH(27:0_22:5)-H","889.6693","497.2677","577.4241","329.2479","409.4043","167.0115","12.5444930555556","12.8444930555556","3160"
"","PMeOH(24:4_22:6)-H",0,0,0,0,0,0,"6.52636944444444","6.82636944444444","2341","","PMeOH(24:4_22:6)-H",0,0,0,0,0,0,"6.52636944444444","6.82636944444444","2341","","PMeOH(24:4_22:6)-H",0,0,0,0,0,0,"6.52636944444444","6.82636944444444","2341","","PMeOH(24:4_22:6)-H",0,0,0,0,0,0,"6.52636944444444","6.82636944444444","2341","","PMeOH(24:4_22:6)-H",0,0,0,0,0,0,"6.52636944444444","6.82636944444444","2341","","PMeOH(24:4_22:6)-H","837.544","495.252","527.3145","327.2323","359.2948","167.0115","6.52636944444444","6.82636944444444","2341"
"","PMeOH(26:1_22:6)-H",0,0,0,0,0,0,"9.46789722222222","9.76789722222222","10210","","PMeOH(26:1_22:6)-H",0,0,0,0,0,0,"9.46789722222222","9.76789722222222","10210","","PMeOH(26:1_22:6)-H",0,0,0,0,0,0,"9.46789722222222","9.76789722222222","10210","","PMeOH(26:1_22:6)-H",0,0,0,0,0,0,"9.46789722222222","9.76789722222222","10210","","PMeOH(26:1_22:6)-H",0,0,0,0,0,0,"9.46789722222222","9.76789722222222","10210","","PMeOH(26:1_22:6)-H","871.6222","495.252","561.3927","327.2323","393.373","167.0115","9.46789722222222","9.76789722222222","10210"
"","PMeOH(26:4_22:6)-H",0,0,0,0,0,0,"7.66260833333333","7.96260833333333","2336","","PMeOH(26:4_22:6)-H",0,0,0,0,0,0,"7.66260833333333","7.96260833333333","2336","","PMeOH(26:4_22:6)-H",0,0,0,0,0,0,"7.66260833333333","7.96260833333333","2336","","PMeOH(26:4_22:6)-H",0,0,0,0,0,0,"7.66260833333333","7.96260833333333","2336","","PMeOH(26:4_22:6)-H",0,0,0,0,0,0,"7.66260833333333","7.96260833333333","2336","","PMeOH(26:4_22:6)-H","865.5753","495.252","555.3458","327.2323","387.3261","167.0115","7.66260833333333","7.96260833333333","2336"
"","PMeOH(26:4_22:6)-H",0,0,0,0,0,0,"7.66000694444445","7.96000694444445","18733","","PMeOH(26:4_22:6)-H",0,0,0,0,0,0,"7.66000694444445","7.96000694444445","18733","","PMeOH(26:4_22:6)-H",0,0,0,0,0,0,"7.66000694444445","7.96000694444445","18733","","PMeOH(26:4_22:6)-H",0,0,0,0,0,0,"7.66000694444445","7.96000694444445","18733","","PMeOH(26:4_22:6)-H",0,0,0,0,0,0,"7.66000694444445","7.96000694444445","18733","","PMeOH(26:4_22:6)-H","865.5753","495.252","555.3458","327.2323","387.3261","167.0115","7.66000694444445","7.96000694444445","18733"
