"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment","Number of Scans","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment","Max Intensity","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment","Average m/z","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HBMP","[M+NH4]+","[M-SN3-H3O4P]+","[SN2+C3H4O2+H]+","[SN3+C3H4O2+H]+","[SN1+C3H4O2+H]+","RT_min","RT_max","Comment"
"","HBMP(12:0_14:1_20:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_14:1_20:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_14:1_20:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_14:1_20:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_14:1_20:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_14:1_20:2)+NH4","944.6956","465.3944","283.2268","365.3051","257.2112","9.8998875","10.1998875","4975"
"","HBMP(12:0_14:1_20:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_14:1_20:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_14:1_20:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_14:1_20:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_14:1_20:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_14:1_20:3)+NH4","942.6799","465.3944","283.2268","363.2894","257.2112","9.19669166666667","9.49669166666667","6142"
"","HBMP(12:0_16:0_12:0)+NH4",0,0,0,0,0,"0.241907575757576","0.541907575757576","16664","","HBMP(12:0_16:0_12:0)+NH4",0,0,0,0,0,"0.241907575757576","0.541907575757576","16664","","HBMP(12:0_16:0_12:0)+NH4",0,0,0,0,0,"0.241907575757576","0.541907575757576","16664","","HBMP(12:0_16:0_12:0)+NH4",0,0,0,0,0,"0.241907575757576","0.541907575757576","16664","","HBMP(12:0_16:0_12:0)+NH4",0,0,0,0,0,"0.241907575757576","0.541907575757576","16664","","HBMP(12:0_16:0_12:0)+NH4","866.6486","495.4413","313.2737","257.2112","257.2112","0.241907575757576","0.541907575757576","16664"
"","HBMP(12:0_16:0_16:2)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(12:0_16:0_16:2)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(12:0_16:0_16:2)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(12:0_16:0_16:2)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(12:0_16:0_16:2)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(12:0_16:0_16:2)+NH4","918.6799","495.4413","313.2737","309.2424","257.2112","9.78410833333333","10.0841083333333","4023"
"","HBMP(12:0_16:0_18:2)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_16:0_18:2)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_16:0_18:2)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_16:0_18:2)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_16:0_18:2)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_16:0_18:2)+NH4","946.7112","495.4413","313.2737","337.2737","257.2112","10.6110569444444","10.9110569444444","5737"
"","HBMP(12:0_16:0_18:3)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:0_18:3)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:0_18:3)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:0_18:3)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:0_18:3)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:0_18:3)+NH4","944.6956","495.4413","313.2737","335.2581","257.2112","9.8998875","10.1998875","4975"
"","HBMP(12:0_16:0_18:4)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:0_18:4)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:0_18:4)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:0_18:4)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:0_18:4)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:0_18:4)+NH4","942.6799","495.4413","313.2737","333.2424","257.2112","9.19669166666667","9.49669166666667","6142"
"","HBMP(12:0_16:0_20:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(12:0_16:0_20:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(12:0_16:0_20:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(12:0_16:0_20:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(12:0_16:0_20:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(12:0_16:0_20:0)+NH4","978.7738","495.4413","313.2737","369.3363","257.2112","10.8824257575758","11.1824257575758","7711"
"","HBMP(12:0_16:0_22:2)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_16:0_22:2)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_16:0_22:2)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_16:0_22:2)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_16:0_22:2)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_16:0_22:2)+NH4","1002.774","495.4413","313.2737","393.3363","257.2112","12.0416597222222","12.3416597222222","2297"
"","HBMP(12:0_16:1_14:1)+NH4",0,0,0,0,0,"9.5629125","9.8629125","8398","","HBMP(12:0_16:1_14:1)+NH4",0,0,0,0,0,"9.5629125","9.8629125","8398","","HBMP(12:0_16:1_14:1)+NH4",0,0,0,0,0,"9.5629125","9.8629125","8398","","HBMP(12:0_16:1_14:1)+NH4",0,0,0,0,0,"9.5629125","9.8629125","8398","","HBMP(12:0_16:1_14:1)+NH4",0,0,0,0,0,"9.5629125","9.8629125","8398","","HBMP(12:0_16:1_14:1)+NH4","890.6486","493.4257","311.2581","283.2268","257.2112","9.5629125","9.8629125","8398"
"","HBMP(12:0_16:1_14:1)+NH4",0,0,0,0,0,"8.89693611111111","9.19693611111111","14218","","HBMP(12:0_16:1_14:1)+NH4",0,0,0,0,0,"8.89693611111111","9.19693611111111","14218","","HBMP(12:0_16:1_14:1)+NH4",0,0,0,0,0,"8.89693611111111","9.19693611111111","14218","","HBMP(12:0_16:1_14:1)+NH4",0,0,0,0,0,"8.89693611111111","9.19693611111111","14218","","HBMP(12:0_16:1_14:1)+NH4",0,0,0,0,0,"8.89693611111111","9.19693611111111","14218","","HBMP(12:0_16:1_14:1)+NH4","890.6486","493.4257","311.2581","283.2268","257.2112","8.89693611111111","9.19693611111111","14218"
"","HBMP(12:0_16:1_14:1)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(12:0_16:1_14:1)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(12:0_16:1_14:1)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(12:0_16:1_14:1)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(12:0_16:1_14:1)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(12:0_16:1_14:1)+NH4","890.6486","493.4257","311.2581","283.2268","257.2112","9.0764","9.3764","18110"
"","HBMP(12:0_16:1_16:1)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(12:0_16:1_16:1)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(12:0_16:1_16:1)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(12:0_16:1_16:1)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(12:0_16:1_16:1)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(12:0_16:1_16:1)+NH4","918.6799","493.4257","311.2581","311.2581","257.2112","9.78410833333333","10.0841083333333","4023"
"","HBMP(12:0_16:1_18:1)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_16:1_18:1)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_16:1_18:1)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_16:1_18:1)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_16:1_18:1)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_16:1_18:1)+NH4","946.7112","493.4257","311.2581","339.2894","257.2112","10.6110569444444","10.9110569444444","5737"
"","HBMP(12:0_16:1_18:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:1_18:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:1_18:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:1_18:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:1_18:2)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:1_18:2)+NH4","944.6956","493.4257","311.2581","337.2737","257.2112","9.8998875","10.1998875","4975"
"","HBMP(12:0_16:1_18:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:1_18:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:1_18:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:1_18:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:1_18:3)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:1_18:3)+NH4","942.6799","493.4257","311.2581","335.2581","257.2112","9.19669166666667","9.49669166666667","6142"
"","HBMP(12:0_16:1_22:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_16:1_22:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_16:1_22:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_16:1_22:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_16:1_22:1)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_16:1_22:1)+NH4","1002.774","493.4257","311.2581","395.352","257.2112","12.0416597222222","12.3416597222222","2297"
"","HBMP(12:0_16:2_14:0)+NH4",0,0,0,0,0,"9.5629125","9.8629125","8398","","HBMP(12:0_16:2_14:0)+NH4",0,0,0,0,0,"9.5629125","9.8629125","8398","","HBMP(12:0_16:2_14:0)+NH4",0,0,0,0,0,"9.5629125","9.8629125","8398","","HBMP(12:0_16:2_14:0)+NH4",0,0,0,0,0,"9.5629125","9.8629125","8398","","HBMP(12:0_16:2_14:0)+NH4",0,0,0,0,0,"9.5629125","9.8629125","8398","","HBMP(12:0_16:2_14:0)+NH4","890.6486","491.41","309.2424","285.2424","257.2112","9.5629125","9.8629125","8398"
"","HBMP(12:0_16:2_14:0)+NH4",0,0,0,0,0,"8.89693611111111","9.19693611111111","14218","","HBMP(12:0_16:2_14:0)+NH4",0,0,0,0,0,"8.89693611111111","9.19693611111111","14218","","HBMP(12:0_16:2_14:0)+NH4",0,0,0,0,0,"8.89693611111111","9.19693611111111","14218","","HBMP(12:0_16:2_14:0)+NH4",0,0,0,0,0,"8.89693611111111","9.19693611111111","14218","","HBMP(12:0_16:2_14:0)+NH4",0,0,0,0,0,"8.89693611111111","9.19693611111111","14218","","HBMP(12:0_16:2_14:0)+NH4","890.6486","491.41","309.2424","285.2424","257.2112","8.89693611111111","9.19693611111111","14218"
"","HBMP(12:0_16:2_14:0)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(12:0_16:2_14:0)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(12:0_16:2_14:0)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(12:0_16:2_14:0)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(12:0_16:2_14:0)+NH4",0,0,0,0,0,"9.0764","9.3764","18110","","HBMP(12:0_16:2_14:0)+NH4","890.6486","491.41","309.2424","285.2424","257.2112","9.0764","9.3764","18110"
"","HBMP(12:0_16:2_16:0)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(12:0_16:2_16:0)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(12:0_16:2_16:0)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(12:0_16:2_16:0)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(12:0_16:2_16:0)+NH4",0,0,0,0,0,"9.78410833333333","10.0841083333333","4023","","HBMP(12:0_16:2_16:0)+NH4","918.6799","491.41","309.2424","313.2737","257.2112","9.78410833333333","10.0841083333333","4023"
"","HBMP(12:0_16:2_18:0)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_16:2_18:0)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_16:2_18:0)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_16:2_18:0)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_16:2_18:0)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_16:2_18:0)+NH4","946.7112","491.41","309.2424","341.3051","257.2112","10.6110569444444","10.9110569444444","5737"
"","HBMP(12:0_16:2_18:1)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:2_18:1)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:2_18:1)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:2_18:1)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:2_18:1)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:2_18:1)+NH4","944.6956","491.41","309.2424","339.2894","257.2112","9.8998875","10.1998875","4975"
"","HBMP(12:0_16:2_18:2)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:2_18:2)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:2_18:2)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:2_18:2)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:2_18:2)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:2_18:2)+NH4","942.6799","491.41","309.2424","337.2737","257.2112","9.19669166666667","9.49669166666667","6142"
"","HBMP(12:0_16:2_22:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_16:2_22:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_16:2_22:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_16:2_22:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_16:2_22:0)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_16:2_22:0)+NH4","1002.774","491.41","309.2424","397.3676","257.2112","12.0416597222222","12.3416597222222","2297"
"","HBMP(12:0_16:3_12:0)+NH4",0,0,0,0,0,"6.10205416666667","6.40205416666667","9310","","HBMP(12:0_16:3_12:0)+NH4",0,0,0,0,0,"6.10205416666667","6.40205416666667","9310","","HBMP(12:0_16:3_12:0)+NH4",0,0,0,0,0,"6.10205416666667","6.40205416666667","9310","","HBMP(12:0_16:3_12:0)+NH4",0,0,0,0,0,"6.10205416666667","6.40205416666667","9310","","HBMP(12:0_16:3_12:0)+NH4",0,0,0,0,0,"6.10205416666667","6.40205416666667","9310","","HBMP(12:0_16:3_12:0)+NH4","860.6017","489.3944","307.2268","257.2112","257.2112","6.10205416666667","6.40205416666667","9310"
"","HBMP(12:0_16:3_18:0)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:3_18:0)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:3_18:0)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:3_18:0)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:3_18:0)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_16:3_18:0)+NH4","944.6956","489.3944","307.2268","341.3051","257.2112","9.8998875","10.1998875","4975"
"","HBMP(12:0_16:3_18:1)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:3_18:1)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:3_18:1)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:3_18:1)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:3_18:1)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:3_18:1)+NH4","942.6799","489.3944","307.2268","339.2894","257.2112","9.19669166666667","9.49669166666667","6142"
"","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"5.71002361111111","6.01002361111111","2064","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"5.71002361111111","6.01002361111111","2064","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"5.71002361111111","6.01002361111111","2064","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"5.71002361111111","6.01002361111111","2064","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"5.71002361111111","6.01002361111111","2064","","HBMP(12:0_16:4_12:0)+NH4","858.586","487.3787","305.2112","257.2112","257.2112","5.71002361111111","6.01002361111111","2064"
"","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"4.98177424242424","5.28177424242424","2765","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"4.98177424242424","5.28177424242424","2765","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"4.98177424242424","5.28177424242424","2765","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"4.98177424242424","5.28177424242424","2765","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"4.98177424242424","5.28177424242424","2765","","HBMP(12:0_16:4_12:0)+NH4","858.586","487.3787","305.2112","257.2112","257.2112","4.98177424242424","5.28177424242424","2765"
"","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"6.205675","6.505675","15182","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"6.205675","6.505675","15182","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"6.205675","6.505675","15182","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"6.205675","6.505675","15182","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"6.205675","6.505675","15182","","HBMP(12:0_16:4_12:0)+NH4","858.586","487.3787","305.2112","257.2112","257.2112","6.205675","6.505675","15182"
"","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"5.50698333333333","5.80698333333333","16585","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"5.50698333333333","5.80698333333333","16585","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"5.50698333333333","5.80698333333333","16585","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"5.50698333333333","5.80698333333333","16585","","HBMP(12:0_16:4_12:0)+NH4",0,0,0,0,0,"5.50698333333333","5.80698333333333","16585","","HBMP(12:0_16:4_12:0)+NH4","858.586","487.3787","305.2112","257.2112","257.2112","5.50698333333333","5.80698333333333","16585"
"","HBMP(12:0_16:4_14:1)+NH4",0,0,0,0,0,"5.58934861111111","5.88934861111111","13481","","HBMP(12:0_16:4_14:1)+NH4",0,0,0,0,0,"5.58934861111111","5.88934861111111","13481","","HBMP(12:0_16:4_14:1)+NH4",0,0,0,0,0,"5.58934861111111","5.88934861111111","13481","","HBMP(12:0_16:4_14:1)+NH4",0,0,0,0,0,"5.58934861111111","5.88934861111111","13481","","HBMP(12:0_16:4_14:1)+NH4",0,0,0,0,0,"5.58934861111111","5.88934861111111","13481","","HBMP(12:0_16:4_14:1)+NH4","884.6017","487.3787","305.2112","283.2268","257.2112","5.58934861111111","5.88934861111111","13481"
"","HBMP(12:0_16:4_18:0)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:4_18:0)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:4_18:0)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:4_18:0)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:4_18:0)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_16:4_18:0)+NH4","942.6799","487.3787","305.2112","341.3051","257.2112","9.19669166666667","9.49669166666667","6142"
"","HBMP(12:0_18:0_16:2)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_18:0_16:2)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_18:0_16:2)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_18:0_16:2)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_18:0_16:2)+NH4",0,0,0,0,0,"10.6110569444444","10.9110569444444","5737","","HBMP(12:0_18:0_16:2)+NH4","946.7112","523.4726","341.3051","309.2424","257.2112","10.6110569444444","10.9110569444444","5737"
"","HBMP(12:0_18:0_16:3)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_18:0_16:3)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_18:0_16:3)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_18:0_16:3)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_18:0_16:3)+NH4",0,0,0,0,0,"9.8998875","10.1998875","4975","","HBMP(12:0_18:0_16:3)+NH4","944.6956","523.4726","341.3051","307.2268","257.2112","9.8998875","10.1998875","4975"
"","HBMP(12:0_18:0_16:4)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_18:0_16:4)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_18:0_16:4)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_18:0_16:4)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_18:0_16:4)+NH4",0,0,0,0,0,"9.19669166666667","9.49669166666667","6142","","HBMP(12:0_18:0_16:4)+NH4","942.6799","523.4726","341.3051","305.2112","257.2112","9.19669166666667","9.49669166666667","6142"
"","HBMP(12:0_18:0_18:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(12:0_18:0_18:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(12:0_18:0_18:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(12:0_18:0_18:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(12:0_18:0_18:0)+NH4",0,0,0,0,0,"10.8824257575758","11.1824257575758","7711","","HBMP(12:0_18:0_18:0)+NH4","978.7738","523.4726","341.3051","341.3051","257.2112","10.8824257575758","11.1824257575758","7711"
"","HBMP(12:0_18:0_20:2)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_18:0_20:2)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_18:0_20:2)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_18:0_20:2)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_18:0_20:2)+NH4",0,0,0,0,0,"12.0416597222222","12.3416597222222","2297","","HBMP(12:0_18:0_20:2)+NH4","1002.774","523.4726","341.3051","365.3051","257.2112","12.0416597222222","12.3416597222222","2297"
"","HBMP(12:0_18:0_22:2)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(12:0_18:0_22:2)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(12:0_18:0_22:2)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(12:0_18:0_22:2)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(12:0_18:0_22:2)+NH4",0,0,0,0,0,"12.6779097222222","12.9779097222222","2632","","HBMP(12:0_18:0_22:2)+NH4","1030.805","523.4726","341.3051","393.3363","257.2112","12.6779097222222","12.9779097222222","2632"
