"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","RT at Max Intensity","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Number of Scans","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Max Intensity","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Average m/z","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PG","[M+NH4]+","NL Head","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment"
"","PG(13:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.74011944444444","2.04011944444444","8846","","PG(13:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.74011944444444","2.04011944444444","8846","","PG(13:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.74011944444444","2.04011944444444","8846","","PG(13:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.74011944444444","2.04011944444444","8846","","PG(13:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.74011944444444","2.04011944444444","8846","","PG(13:0_18:4)+NH4","718.46546","547.45956","529.425227","487.245586","425.229986","197.19005","259.20565","271.22683","333.24243","1.74011944444444","2.04011944444444","8846"
"","PG(13:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(13:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(13:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(13:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(13:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(13:0_20:0)+NH4","754.55936","583.55346","565.519127","523.339486","425.229986","197.19005","295.29955","271.22683","369.33633","4.10132083333333","4.40132083333333","3023"
"","PG(13:0_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(13:0_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(13:0_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(13:0_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(13:0_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(13:0_22:2)+NH4","778.55936","607.55346","589.519127","547.339486","425.229986","197.19005","319.29955","271.22683","393.33633","8.01333333333333","8.31333333333333","14247"
"","PG(14:0_14:0)+NH4",0,0,1,1,1,1,1,1,1,"4.09877222222222","4.39877222222222","171","","PG(14:0_14:0)+NH4",0,0,4.258391,4.258391,4.258391,4.258391,4.258391,4.258391,4.258391,"4.09877222222222","4.39877222222222","171","","PG(14:0_14:0)+NH4",0,0,2,1,1,2,2,2,2,"4.09877222222222","4.39877222222222","171","","PG(14:0_14:0)+NH4",0,0,8996515,5320.057,5320.057,439827.8,439827.8,362251.9,362251.9,"4.09877222222222","4.39877222222222","171","","PG(14:0_14:0)+NH4",0,0,495.4412,439.245,439.245,211.2058,211.2058,285.2426,285.2426,"4.09877222222222","4.39877222222222","171","","PG(14:0_14:0)+NH4","684.48106","513.47516","495.440827","439.245586","439.245586","211.20565","211.20565","285.24243","285.24243","4.09877222222222","4.39877222222222","171"
"","PG(14:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(14:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(14:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(14:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(14:0_14:0)+NH4",0,0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(14:0_14:0)+NH4","684.48106","513.47516","495.440827","439.245586","439.245586","211.20565","211.20565","285.24243","285.24243","4.91529722222222","5.21529722222222","2547"
"","PG(14:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(14:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(14:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(14:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(14:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(14:0_15:0)+NH4","698.49676","527.49086","509.456527","453.261286","439.245586","211.20565","225.22135","285.24243","299.25813","4.48690972222222","4.78690972222222","4828"
"","PG(14:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(14:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(14:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(14:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(14:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(14:0_16:0)+NH4","712.51236","541.50646","523.472127","467.276886","439.245586","211.20565","239.23695","285.24243","313.27373","4.09877222222222","4.39877222222222","2115"
"","PG(14:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(14:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(14:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(14:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(14:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(14:0_16:0)+NH4","712.51236","541.50646","523.472127","467.276886","439.245586","211.20565","239.23695","285.24243","313.27373","3.20013888888889","3.50013888888889","4290"
"","PG(14:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(14:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(14:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(14:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(14:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(14:0_16:0)+NH4","712.51236","541.50646","523.472127","467.276886","439.245586","211.20565","239.23695","285.24243","313.27373","4.9523","5.2523","5349"
"","PG(14:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(14:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(14:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(14:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(14:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(14:0_17:0)+NH4","726.52806","555.52216","537.487827","481.292586","439.245586","211.20565","253.25265","285.24243","327.28943","3.20013888888889","3.50013888888889","7940"
"","PG(14:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(14:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(14:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(14:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(14:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(14:0_17:2)+NH4","722.49676","551.49086","533.456527","477.261286","439.245586","211.20565","249.22135","285.24243","323.25813","5.71002361111111","6.01002361111111","952"
"","PG(14:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(14:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(14:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(14:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(14:0_18:3)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(14:0_18:3)+NH4","734.49676","563.49086","545.456527","489.261286","439.245586","211.20565","261.22135","285.24243","335.25813","1.86179583333333","2.16179583333333","9016"
"","PG(14:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(14:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(14:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(14:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(14:0_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(14:0_18:4)+NH4","732.48106","561.47516","543.440827","487.245586","439.245586","211.20565","259.20565","285.24243","333.24243","1.54857083333333","1.84857083333333","12234"
"","PG(14:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(14:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(14:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(14:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(14:0_19:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(14:0_19:0)+NH4","754.55936","583.55346","565.519127","509.323886","439.245586","211.20565","281.28395","285.24243","355.32073","4.10132083333333","4.40132083333333","3023"
"","PG(14:0_20:2)+NH4",1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(14:0_20:2)+NH4",7.867475,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(14:0_20:2)+NH4",1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(14:0_20:2)+NH4",4952.251,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(14:0_20:2)+NH4",764.5439,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(14:0_20:2)+NH4","764.54366","593.53776","575.503427","519.308186","439.245586","211.20565","291.26825","285.24243","365.30503","7.68959027777778","7.98959027777778","200"
"","PG(14:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(14:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(14:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(14:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(14:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(14:0_20:4)+NH4","760.51236","589.50646","571.472127","515.276886","439.245586","211.20565","287.23695","285.24243","361.27373","1.78840833333333","2.08840833333333","8216"
"","PG(14:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(14:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(14:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(14:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(14:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(14:0_22:3)+NH4","790.55936","619.55346","601.519127","545.323886","439.245586","211.20565","317.28395","285.24243","391.32073","3.00620416666667","3.30620416666667","4995"
"","PG(14:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(14:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(14:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(14:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(14:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(14:0_24:1)+NH4","822.62196","651.61606","633.581727","577.386486","439.245586","211.20565","349.34655","285.24243","423.38333","9.82033333333333","10.1203333333333","7206"
"","PG(14:0_26:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(14:0_26:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(14:0_26:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(14:0_26:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(14:0_26:0)+NH4",0,0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(14:0_26:0)+NH4","852.66886","681.66296","663.628627","607.433386","439.245586","211.20565","379.39345","285.24243","453.43023","7.81433472222222","8.11433472222222","5309"
"","PG(14:1_14:1)+NH4",1,0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","264","","PG(14:1_14:1)+NH4",4.028213,0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","264","","PG(14:1_14:1)+NH4",1,0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","264","","PG(14:1_14:1)+NH4",3461.459,0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","264","","PG(14:1_14:1)+NH4",680.4498,0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","264","","PG(14:1_14:1)+NH4","680.44986","509.44396","491.409627","437.229986","437.229986","209.19005","209.19005","283.22683","283.22683","3.85204848484848","4.15204848484848","264"
"","PG(14:1_14:1)+NH4",0,0,0,0,0,0,0,0,0,"4.899375","5.199375","2098","","PG(14:1_14:1)+NH4",0,0,0,0,0,0,0,0,0,"4.899375","5.199375","2098","","PG(14:1_14:1)+NH4",0,0,0,0,0,0,0,0,0,"4.899375","5.199375","2098","","PG(14:1_14:1)+NH4",0,0,0,0,0,0,0,0,0,"4.899375","5.199375","2098","","PG(14:1_14:1)+NH4",0,0,0,0,0,0,0,0,0,"4.899375","5.199375","2098","","PG(14:1_14:1)+NH4","680.44986","509.44396","491.409627","437.229986","437.229986","209.19005","209.19005","283.22683","283.22683","4.899375","5.199375","2098"
"","PG(14:1_14:1)+NH4",1,0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12646","","PG(14:1_14:1)+NH4",4.028213,0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12646","","PG(14:1_14:1)+NH4",1,0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12646","","PG(14:1_14:1)+NH4",3461.459,0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12646","","PG(14:1_14:1)+NH4",680.4498,0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12646","","PG(14:1_14:1)+NH4","680.44986","509.44396","491.409627","437.229986","437.229986","209.19005","209.19005","283.22683","283.22683","3.85645138888889","4.15645138888889","12646"
"","PG(14:1_14:1)+NH4",0,0,0,0,0,0,0,0,0,"4.91009027777778","5.21009027777778","12764","","PG(14:1_14:1)+NH4",0,0,0,0,0,0,0,0,0,"4.91009027777778","5.21009027777778","12764","","PG(14:1_14:1)+NH4",0,0,0,0,0,0,0,0,0,"4.91009027777778","5.21009027777778","12764","","PG(14:1_14:1)+NH4",0,0,0,0,0,0,0,0,0,"4.91009027777778","5.21009027777778","12764","","PG(14:1_14:1)+NH4",0,0,0,0,0,0,0,0,0,"4.91009027777778","5.21009027777778","12764","","PG(14:1_14:1)+NH4","680.44986","509.44396","491.409627","437.229986","437.229986","209.19005","209.19005","283.22683","283.22683","4.91009027777778","5.21009027777778","12764"
"","PG(14:1_15:1)+NH4",0,0,0,0,0,0,0,0,0,"5.00976527777778","5.30976527777778","981","","PG(14:1_15:1)+NH4",0,0,0,0,0,0,0,0,0,"5.00976527777778","5.30976527777778","981","","PG(14:1_15:1)+NH4",0,0,0,0,0,0,0,0,0,"5.00976527777778","5.30976527777778","981","","PG(14:1_15:1)+NH4",0,0,0,0,0,0,0,0,0,"5.00976527777778","5.30976527777778","981","","PG(14:1_15:1)+NH4",0,0,0,0,0,0,0,0,0,"5.00976527777778","5.30976527777778","981","","PG(14:1_15:1)+NH4","694.46546","523.45956","505.425227","451.245586","437.229986","209.19005","223.20565","283.22683","297.24243","5.00976527777778","5.30976527777778","981"
"","PG(14:1_15:1)+NH4",0,0,0,0,0,0,0,0,0,"1.50699722222222","1.80699722222222","14667","","PG(14:1_15:1)+NH4",0,0,0,0,0,0,0,0,0,"1.50699722222222","1.80699722222222","14667","","PG(14:1_15:1)+NH4",0,0,0,0,0,0,0,0,0,"1.50699722222222","1.80699722222222","14667","","PG(14:1_15:1)+NH4",0,0,0,0,0,0,0,0,0,"1.50699722222222","1.80699722222222","14667","","PG(14:1_15:1)+NH4",0,0,0,0,0,0,0,0,0,"1.50699722222222","1.80699722222222","14667","","PG(14:1_15:1)+NH4","694.46546","523.45956","505.425227","451.245586","437.229986","209.19005","223.20565","283.22683","297.24243","1.50699722222222","1.80699722222222","14667"
"","PG(14:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(14:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(14:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(14:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(14:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(14:1_17:1)+NH4","722.49676","551.49086","533.456527","479.276886","437.229986","209.19005","251.23695","283.22683","325.27373","5.71002361111111","6.01002361111111","952"
"","PG(14:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(14:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(14:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(14:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(14:1_18:2)+NH4",0,0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(14:1_18:2)+NH4","734.49676","563.49086","545.456527","491.276886","437.229986","209.19005","263.23695","283.22683","337.27373","1.86179583333333","2.16179583333333","9016"
"","PG(14:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(14:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(14:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(14:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(14:1_18:3)+NH4",0,0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(14:1_18:3)+NH4","732.48116","561.47526","543.440927","489.261286","437.229986","209.19005","261.22135","283.22683","335.25813","1.54857083333333","1.84857083333333","12234"
"","PG(14:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(14:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(14:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(14:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(14:1_18:4)+NH4",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(14:1_18:4)+NH4","730.46546","559.45956","541.425227","487.245586","437.229986","209.19005","259.20565","283.22683","333.24243","1.47424166666667","1.77424166666667","7817"
"","PG(14:1_20:1)+NH4",1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(14:1_20:1)+NH4",7.867475,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(14:1_20:1)+NH4",1,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(14:1_20:1)+NH4",4952.251,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(14:1_20:1)+NH4",764.5439,0,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(14:1_20:1)+NH4","764.54376","593.53786","575.503527","521.323886","437.229986","209.19005","293.28395","283.22683","367.32073","7.68959027777778","7.98959027777778","200"
"","PG(14:1_22:2)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(14:1_22:2)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(14:1_22:2)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(14:1_22:2)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(14:1_22:2)+NH4",0,0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(14:1_22:2)+NH4","790.55936","619.55346","601.519127","547.339486","437.229986","209.19005","319.29955","283.22683","393.33633","3.00620416666667","3.30620416666667","4995"
"","PG(14:1_24:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(14:1_24:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(14:1_24:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(14:1_24:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(14:1_24:0)+NH4",0,0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(14:1_24:0)+NH4","822.62196","651.61606","633.581727","579.402086","437.229986","209.19005","351.36215","283.22683","425.39893","9.82033333333333","10.1203333333333","7206"
"","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(15:0_15:0)+NH4","712.51246","541.50656","523.472227","453.261286","453.261286","225.22135","225.22135","299.25813","299.25813","4.09877222222222","4.39877222222222","2115"
"","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(15:0_15:0)+NH4","712.51246","541.50656","523.472227","453.261286","453.261286","225.22135","225.22135","299.25813","299.25813","3.20013888888889","3.50013888888889","4290"
"","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(15:0_15:0)+NH4","712.51246","541.50656","523.472227","453.261286","453.261286","225.22135","225.22135","299.25813","299.25813","4.9523","5.2523","5349"
"","PG(15:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(15:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(15:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(15:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(15:0_16:0)+NH4",0,0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(15:0_16:0)+NH4","726.52806","555.52216","537.487827","467.276886","453.261286","225.22135","239.23695","299.25813","313.27373","3.20013888888889","3.50013888888889","7940"
"","PG(15:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(15:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(15:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(15:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(15:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(15:0_18:0)+NH4","754.55936","583.55346","565.519127","495.308186","453.261286","225.22135","267.26825","299.25813","341.30503","4.10132083333333","4.40132083333333","3023"
