"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","RT at Max Intensity","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Number of Scans","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Max Intensity","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Average m/z","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PEtOH","[M-H]-","NL of SN1","NL of SN2","FA SN2","FA SN1","[C5H11O5P-H]-","RT_min","RT_max","Comment"
"","PEtOH(19:0_23:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(19:0_23:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(19:0_23:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(19:0_23:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(19:0_23:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(19:0_23:0)-H","815.6535","535.3771","479.3145","353.3417","297.2792","181.0271","13.2440986111111","13.5440986111111","2408"
"","PEtOH(19:0_26:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(19:0_26:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(19:0_26:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(19:0_26:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(19:0_26:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(19:0_26:1)-H","855.6848","575.4084","479.3145","393.373","297.2792","181.0271","13.6513791666667","13.9513791666667","18419"
"","PEtOH(19:0_27:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(19:0_27:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(19:0_27:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(19:0_27:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(19:0_27:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(19:0_27:0)-H","871.7161","591.4397","479.3146","409.4043","297.2792","181.0271","14.4251138888889","14.7251138888889","2684"
"","PEtOH(21:0_19:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(21:0_19:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(21:0_19:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(21:0_19:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(21:0_19:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(21:0_19:1)-H","785.6065","477.2988","507.3457","295.2635","325.3105","181.0271","11.9665222222222","12.2665222222222","3510"
"","PEtOH(19:1_22:6)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PEtOH(19:1_22:6)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PEtOH(19:1_22:6)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PEtOH(19:1_22:6)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PEtOH(19:1_22:6)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PEtOH(19:1_22:6)-H","787.5283","509.2675","477.2988","327.2323","295.2635","181.0271","5.90351666666667","6.20351666666667","11923"
"","PEtOH(23:0_19:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(23:0_19:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(23:0_19:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(23:0_19:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(23:0_19:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(23:0_19:1)-H","813.6378","477.2988","535.377","295.2635","353.3417","181.0271","12.6584708333333","12.9584708333333","2622"
"","PEtOH(25:0_19:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(25:0_19:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(25:0_19:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(25:0_19:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(25:0_19:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(25:0_19:1)-H","841.6693","477.299","563.4084","295.2635","381.373","181.0271","13.2815291666667","13.5815291666667","2072"
"","PEtOH(26:0_19:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(26:0_19:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(26:0_19:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(26:0_19:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(26:0_19:1)-H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PEtOH(26:0_19:1)-H","855.6848","477.2989","577.424","295.2635","395.3887","181.0271","13.6513791666667","13.9513791666667","18419"
"","PEtOH(27:0_19:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(27:0_19:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(27:0_19:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(27:0_19:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(27:0_19:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(27:0_19:1)-H","869.7005","477.299","591.4397","295.2635","409.4043","181.0271","13.8415402777778","14.1415402777778","1860"
"","PEtOH(27:0_19:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(27:0_19:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(27:0_19:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(27:0_19:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(27:0_19:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(27:0_19:1)-H","869.7005","477.299","591.4397","295.2635","409.4043","181.0271","13.9612472222222","14.2612472222222","15200"
"","PEtOH(19:2_22:5)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PEtOH(19:2_22:5)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PEtOH(19:2_22:5)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PEtOH(19:2_22:5)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PEtOH(19:2_22:5)-H",0,0,0,0,0,0,"5.90351666666667","6.20351666666667","11923","","PEtOH(19:2_22:5)-H","787.5283","511.2832","475.2832","329.2479","293.2479","181.0271","5.90351666666667","6.20351666666667","11923"
"","PEtOH(23:0_19:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(23:0_19:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(23:0_19:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(23:0_19:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(23:0_19:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(23:0_19:2)-H","811.6222","475.2832","535.3771","293.2479","353.3417","181.0271","12.0062194444444","12.3062194444444","4054"
"","PEtOH(25:0_19:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(25:0_19:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(25:0_19:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(25:0_19:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(25:0_19:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(25:0_19:2)-H","839.6535","475.2832","563.4084","293.2479","381.373","181.0271","12.6835222222222","12.9835222222222","1944"
"","PEtOH(27:0_19:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(27:0_19:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(27:0_19:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(27:0_19:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(27:0_19:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(27:0_19:2)-H","867.6848","475.2833","591.4396","293.2479","409.4043","181.0271","13.3318611111111","13.6318611111111","1446"
"","PEtOH(27:0_19:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(27:0_19:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(27:0_19:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(27:0_19:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(27:0_19:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(27:0_19:2)-H","867.6848","475.2833","591.4396","293.2479","409.4043","181.0271","13.4939787878788","13.7939787878788","17855"
"","PEtOH(20:0_20:0)-H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PEtOH(20:0_20:0)-H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PEtOH(20:0_20:0)-H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PEtOH(20:0_20:0)-H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PEtOH(20:0_20:0)-H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PEtOH(20:0_20:0)-H","787.6222","493.3301","493.3301","311.2948","311.2948","181.0271","12.5862263888889","12.8862263888889","2975"
"","PEtOH(20:0_20:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(20:0_20:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(20:0_20:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(20:0_20:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(20:0_20:1)-H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PEtOH(20:0_20:1)-H","785.6065","491.3145","493.3301","309.2792","311.2948","181.0271","11.9665222222222","12.2665222222222","3510"
"","PEtOH(20:0_20:5)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(20:0_20:5)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(20:0_20:5)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(20:0_20:5)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(20:0_20:5)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(20:0_20:5)-H","777.544","483.252","493.3301","301.2166","311.2948","181.0271","6.414625","6.714625","3530"
"","PEtOH(20:0_22:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(20:0_22:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(20:0_22:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(20:0_22:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(20:0_22:0)-H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PEtOH(20:0_22:0)-H","815.6535","521.3615","493.3302","339.3261","311.2948","181.0271","13.2440986111111","13.5440986111111","2408"
"","PEtOH(20:0_22:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(20:0_22:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(20:0_22:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(20:0_22:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(20:0_22:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(20:0_22:1)-H","813.6378","519.3458","493.3301","337.3105","311.2948","181.0271","12.6584708333333","12.9584708333333","2622"
"","PEtOH(20:0_22:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(20:0_22:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(20:0_22:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(20:0_22:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(20:0_22:2)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(20:0_22:2)-H","811.6222","517.3301","493.3301","335.2948","311.2948","181.0271","12.0062194444444","12.3062194444444","4054"
"","PEtOH(20:0_22:6)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:0_22:6)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:0_22:6)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:0_22:6)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:0_22:6)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:0_22:6)-H","803.5596","509.2675","493.3301","327.2323","311.2948","181.0271","7.23601666666667","7.53601666666667","15198"
"","PEtOH(20:0_22:6)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:0_22:6)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:0_22:6)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:0_22:6)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:0_22:6)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:0_22:6)-H","803.5596","509.2675","493.3301","327.2323","311.2948","181.0271","6.71725","7.01725","15234"
"","PEtOH(20:0_24:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(20:0_24:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(20:0_24:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(20:0_24:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(20:0_24:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(20:0_24:1)-H","841.6693","547.3771","493.3302","365.3417","311.2948","181.0271","13.2815291666667","13.5815291666667","2072"
"","PEtOH(20:0_24:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(20:0_24:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(20:0_24:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(20:0_24:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(20:0_24:2)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(20:0_24:2)-H","839.6535","545.3615","493.3302","363.3261","311.2948","181.0271","12.6835222222222","12.9835222222222","1944"
"","PEtOH(20:0_24:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(20:0_24:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(20:0_24:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(20:0_24:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(20:0_24:4)-H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PEtOH(20:0_24:4)-H","835.6222","541.3301","493.3301","359.2948","311.2948","181.0271","11.5389708333333","11.8389708333333","6880"
"","PEtOH(20:0_26:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(20:0_26:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(20:0_26:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(20:0_26:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(20:0_26:0)-H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PEtOH(20:0_26:0)-H","871.7161","577.424","493.3302","395.3887","311.2948","181.0271","14.4251138888889","14.7251138888889","2684"
"","PEtOH(20:0_26:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(20:0_26:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(20:0_26:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(20:0_26:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(20:0_26:1)-H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PEtOH(20:0_26:1)-H","869.7005","575.4084","493.3302","393.373","311.2948","181.0271","13.8415402777778","14.1415402777778","1860"
"","PEtOH(20:0_26:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(20:0_26:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(20:0_26:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(20:0_26:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(20:0_26:1)-H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PEtOH(20:0_26:1)-H","869.7005","575.4084","493.3302","393.373","311.2948","181.0271","13.9612472222222","14.2612472222222","15200"
"","PEtOH(20:0_26:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(20:0_26:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(20:0_26:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(20:0_26:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(20:0_26:2)-H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PEtOH(20:0_26:2)-H","867.6848","573.3928","493.3302","391.3574","311.2948","181.0271","13.3318611111111","13.6318611111111","1446"
"","PEtOH(20:0_26:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(20:0_26:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(20:0_26:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(20:0_26:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(20:0_26:2)-H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PEtOH(20:0_26:2)-H","867.6848","573.3928","493.3302","391.3574","311.2948","181.0271","13.4939787878788","13.7939787878788","17855"
"","PEtOH(20:0_26:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(20:0_26:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(20:0_26:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(20:0_26:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(20:0_26:4)-H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PEtOH(20:0_26:4)-H","863.6535","569.3615","493.3302","387.3261","311.2948","181.0271","12.2591625","12.5591625","3435"
"","PEtOH(20:0_27:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PEtOH(20:0_27:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PEtOH(20:0_27:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PEtOH(20:0_27:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PEtOH(20:0_27:0)-H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PEtOH(20:0_27:0)-H","885.7318","591.4398","493.3303","409.4043","311.2948","181.0271","14.6744694444444","14.9744694444444","4163"
"","PEtOH(20:1_20:4)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(20:1_20:4)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(20:1_20:4)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(20:1_20:4)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(20:1_20:4)-H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PEtOH(20:1_20:4)-H","777.544","485.2676","491.3145","303.2323","309.2792","181.0271","6.414625","6.714625","3530"
"","PEtOH(22:0_20:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(22:0_20:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(22:0_20:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(22:0_20:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(22:0_20:1)-H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PEtOH(22:0_20:1)-H","813.6378","491.3145","521.3614","309.2792","339.3261","181.0271","12.6584708333333","12.9584708333333","2622"
"","PEtOH(20:1_22:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(20:1_22:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(20:1_22:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(20:1_22:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(20:1_22:1)-H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PEtOH(20:1_22:1)-H","811.6222","519.3458","491.3145","337.3105","309.2792","181.0271","12.0062194444444","12.3062194444444","4054"
"","PEtOH(20:1_22:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:1_22:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:1_22:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:1_22:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:1_22:5)-H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PEtOH(20:1_22:5)-H","803.5596","511.2832","491.3145","329.2479","309.2792","181.0271","7.23601666666667","7.53601666666667","15198"
"","PEtOH(20:1_22:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:1_22:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:1_22:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:1_22:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:1_22:5)-H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PEtOH(20:1_22:5)-H","803.5596","511.2832","491.3145","329.2479","309.2792","181.0271","6.71725","7.01725","15234"
"","PEtOH(20:1_22:6)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(20:1_22:6)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(20:1_22:6)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(20:1_22:6)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(20:1_22:6)-H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PEtOH(20:1_22:6)-H","801.544","509.2676","491.3145","327.2323","309.2792","181.0271","5.5199875","5.8199875","5694"
"","PEtOH(24:0_20:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(24:0_20:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(24:0_20:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(24:0_20:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(24:0_20:1)-H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PEtOH(24:0_20:1)-H","841.6693","491.3146","549.3928","309.2792","367.3574","181.0271","13.2815291666667","13.5815291666667","2072"
"","PEtOH(20:1_24:1)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(20:1_24:1)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(20:1_24:1)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(20:1_24:1)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(20:1_24:1)-H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PEtOH(20:1_24:1)-H","839.6535","547.3771","491.3145","365.3417","309.2792","181.0271","12.6835222222222","12.9835222222222","1944"
"","PEtOH(20:1_24:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(20:1_24:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(20:1_24:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(20:1_24:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(20:1_24:2)-H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PEtOH(20:1_24:2)-H","837.6378","545.3614","491.3145","363.3261","309.2792","181.0271","12.1038722222222","12.4038722222222","2763"
"","PEtOH(20:1_24:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(20:1_24:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(20:1_24:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(20:1_24:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(20:1_24:2)-H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PEtOH(20:1_24:2)-H","837.6378","545.3614","491.3145","363.3261","309.2792","181.0271","12.4755893939394","12.7755893939394","12069"
