"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","ether-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","RT at Max Intensity","ether-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Number of Scans","ether-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Max Intensity","ether-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Average m/z","ether-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","ether-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment"
"","Plasmanyl-PS(O-20:0/18:3)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmanyl-PS(O-20:0/18:3)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmanyl-PS(O-20:0/18:3)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmanyl-PS(O-20:0/18:3)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmanyl-PS(O-20:0/18:3)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmanyl-PS(O-20:0/18:3)+H","800.58009","615.57114","355.35709","261.22135","3.32310972222222","3.62310972222222","14702"
"","Plasmanyl-PS(O-20:0/18:4)+H",1,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmanyl-PS(O-20:0/18:4)+H",5.006868,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmanyl-PS(O-20:0/18:4)+H",2,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmanyl-PS(O-20:0/18:4)+H",355770,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmanyl-PS(O-20:0/18:4)+H",798.566,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmanyl-PS(O-20:0/18:4)+H","798.56439","613.55544","355.35709","259.20565","4.89671944444444","5.19671944444444","424"
"","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmanyl-PS(O-20:0/18:4)+H","798.56439","613.55544","355.35709","259.20565","3.84327222222222","4.14327222222222","3759"
"","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmanyl-PS(O-20:0/18:4)+H","798.56439","613.55544","355.35709","259.20565","3.42625277777778","3.72625277777778","4937"
"","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmanyl-PS(O-20:0/18:4)+H","798.56439","613.55544","355.35709","259.20565","3.09943333333333","3.39943333333333","5420"
"","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmanyl-PS(O-20:0/18:4)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmanyl-PS(O-20:0/18:4)+H","798.56439","613.55544","355.35709","259.20565","4.28418333333333","4.58418333333333","5760"
"","Plasmanyl-PS(O-20:0/19:0)+H",0,0,0,0,"9.18499722222222","9.48499722222222","1759","","Plasmanyl-PS(O-20:0/19:0)+H",0,0,0,0,"9.18499722222222","9.48499722222222","1759","","Plasmanyl-PS(O-20:0/19:0)+H",0,0,0,0,"9.18499722222222","9.48499722222222","1759","","Plasmanyl-PS(O-20:0/19:0)+H",0,0,0,0,"9.18499722222222","9.48499722222222","1759","","Plasmanyl-PS(O-20:0/19:0)+H",0,0,0,0,"9.18499722222222","9.48499722222222","1759","","Plasmanyl-PS(O-20:0/19:0)+H","820.64269","635.63374","355.35709","281.28395","9.18499722222222","9.48499722222222","1759"
"","Plasmanyl-PS(O-20:0/20:0)+H",0,0,0,0,"9.19317878787879","9.49317878787879","3095","","Plasmanyl-PS(O-20:0/20:0)+H",0,0,0,0,"9.19317878787879","9.49317878787879","3095","","Plasmanyl-PS(O-20:0/20:0)+H",0,0,0,0,"9.19317878787879","9.49317878787879","3095","","Plasmanyl-PS(O-20:0/20:0)+H",0,0,0,0,"9.19317878787879","9.49317878787879","3095","","Plasmanyl-PS(O-20:0/20:0)+H",0,0,0,0,"9.19317878787879","9.49317878787879","3095","","Plasmanyl-PS(O-20:0/20:0)+H","834.65829","649.64934","355.35709","295.29955","9.19317878787879","9.49317878787879","3095"
"","Plasmanyl-PS(O-20:0/20:0)+H",0,0,0,0,"9.20111527777778","9.50111527777778","17195","","Plasmanyl-PS(O-20:0/20:0)+H",0,0,0,0,"9.20111527777778","9.50111527777778","17195","","Plasmanyl-PS(O-20:0/20:0)+H",0,0,0,0,"9.20111527777778","9.50111527777778","17195","","Plasmanyl-PS(O-20:0/20:0)+H",0,0,0,0,"9.20111527777778","9.50111527777778","17195","","Plasmanyl-PS(O-20:0/20:0)+H",0,0,0,0,"9.20111527777778","9.50111527777778","17195","","Plasmanyl-PS(O-20:0/20:0)+H","834.65829","649.64934","355.35709","295.29955","9.20111527777778","9.50111527777778","17195"
"","Plasmanyl-PS(O-20:0/20:3)+H",1,0,0,0,"7.28486944444444","7.58486944444444","996","","Plasmanyl-PS(O-20:0/20:3)+H",7.465267,0,0,0,"7.28486944444444","7.58486944444444","996","","Plasmanyl-PS(O-20:0/20:3)+H",1,0,0,0,"7.28486944444444","7.58486944444444","996","","Plasmanyl-PS(O-20:0/20:3)+H",170996.9,0,0,0,"7.28486944444444","7.58486944444444","996","","Plasmanyl-PS(O-20:0/20:3)+H",828.6122,0,0,0,"7.28486944444444","7.58486944444444","996","","Plasmanyl-PS(O-20:0/20:3)+H","828.61139","643.60244","355.35709","289.25265","7.28486944444444","7.58486944444444","996"
"","Plasmanyl-PS(O-20:0/20:3)+H",0,0,0,0,"5.44522424242424","5.74522424242424","10621","","Plasmanyl-PS(O-20:0/20:3)+H",0,0,0,0,"5.44522424242424","5.74522424242424","10621","","Plasmanyl-PS(O-20:0/20:3)+H",0,0,0,0,"5.44522424242424","5.74522424242424","10621","","Plasmanyl-PS(O-20:0/20:3)+H",0,0,0,0,"5.44522424242424","5.74522424242424","10621","","Plasmanyl-PS(O-20:0/20:3)+H",0,0,0,0,"5.44522424242424","5.74522424242424","10621","","Plasmanyl-PS(O-20:0/20:3)+H","828.61139","643.60244","355.35709","289.25265","5.44522424242424","5.74522424242424","10621"
"","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"4.8403375","5.1403375","2200","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"4.8403375","5.1403375","2200","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"4.8403375","5.1403375","2200","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"4.8403375","5.1403375","2200","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"4.8403375","5.1403375","2200","","Plasmanyl-PS(O-20:0/20:4)+H","826.59569","641.58674","355.35709","287.23695","4.8403375","5.1403375","2200"
"","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"6.15288888888889","6.45288888888889","2392","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"6.15288888888889","6.45288888888889","2392","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"6.15288888888889","6.45288888888889","2392","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"6.15288888888889","6.45288888888889","2392","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"6.15288888888889","6.45288888888889","2392","","Plasmanyl-PS(O-20:0/20:4)+H","826.59569","641.58674","355.35709","287.23695","6.15288888888889","6.45288888888889","2392"
"","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"4.33299444444444","4.63299444444444","6897","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"4.33299444444444","4.63299444444444","6897","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"4.33299444444444","4.63299444444444","6897","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"4.33299444444444","4.63299444444444","6897","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"4.33299444444444","4.63299444444444","6897","","Plasmanyl-PS(O-20:0/20:4)+H","826.59569","641.58674","355.35709","287.23695","4.33299444444444","4.63299444444444","6897"
"","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"5.07220555555556","5.37220555555556","14305","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"5.07220555555556","5.37220555555556","14305","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"5.07220555555556","5.37220555555556","14305","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"5.07220555555556","5.37220555555556","14305","","Plasmanyl-PS(O-20:0/20:4)+H",0,0,0,0,"5.07220555555556","5.37220555555556","14305","","Plasmanyl-PS(O-20:0/20:4)+H","826.59569","641.58674","355.35709","287.23695","5.07220555555556","5.37220555555556","14305"
"","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"4.9516","5.2516","2033","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"4.9516","5.2516","2033","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"4.9516","5.2516","2033","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"4.9516","5.2516","2033","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"4.9516","5.2516","2033","","Plasmanyl-PS(O-20:0/20:5)+H","824.58009","639.57114","355.35709","285.22135","4.9516","5.2516","2033"
"","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"4.10132083333333","4.40132083333333","6007","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"4.10132083333333","4.40132083333333","6007","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"4.10132083333333","4.40132083333333","6007","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"4.10132083333333","4.40132083333333","6007","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"4.10132083333333","4.40132083333333","6007","","Plasmanyl-PS(O-20:0/20:5)+H","824.58009","639.57114","355.35709","285.22135","4.10132083333333","4.40132083333333","6007"
"","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"3.35120555555556","3.65120555555556","14000","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"3.35120555555556","3.65120555555556","14000","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"3.35120555555556","3.65120555555556","14000","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"3.35120555555556","3.65120555555556","14000","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"3.35120555555556","3.65120555555556","14000","","Plasmanyl-PS(O-20:0/20:5)+H","824.58009","639.57114","355.35709","285.22135","3.35120555555556","3.65120555555556","14000"
"","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"3.88472638888889","4.18472638888889","18235","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"3.88472638888889","4.18472638888889","18235","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"3.88472638888889","4.18472638888889","18235","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"3.88472638888889","4.18472638888889","18235","","Plasmanyl-PS(O-20:0/20:5)+H",0,0,0,0,"3.88472638888889","4.18472638888889","18235","","Plasmanyl-PS(O-20:0/20:5)+H","824.58009","639.57114","355.35709","285.22135","3.88472638888889","4.18472638888889","18235"
"","Plasmanyl-PS(O-20:0/22:0)+H",0,0,0,0,"11.3090888888889","11.6090888888889","7568","","Plasmanyl-PS(O-20:0/22:0)+H",0,0,0,0,"11.3090888888889","11.6090888888889","7568","","Plasmanyl-PS(O-20:0/22:0)+H",0,0,0,0,"11.3090888888889","11.6090888888889","7568","","Plasmanyl-PS(O-20:0/22:0)+H",0,0,0,0,"11.3090888888889","11.6090888888889","7568","","Plasmanyl-PS(O-20:0/22:0)+H",0,0,0,0,"11.3090888888889","11.6090888888889","7568","","Plasmanyl-PS(O-20:0/22:0)+H","862.68959","677.68064","355.35709","323.33085","11.3090888888889","11.6090888888889","7568"
"","Plasmanyl-PS(O-20:0/22:1)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmanyl-PS(O-20:0/22:1)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmanyl-PS(O-20:0/22:1)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmanyl-PS(O-20:0/22:1)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmanyl-PS(O-20:0/22:1)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmanyl-PS(O-20:0/22:1)+H","860.67399","675.66504","355.35709","321.31525","9.9108183333333","10.2108183333333","15403"
"","Plasmanyl-PS(O-20:0/22:3)+H",0,0,0,0,"8.39007638888889","8.69007638888889","1144","","Plasmanyl-PS(O-20:0/22:3)+H",0,0,0,0,"8.39007638888889","8.69007638888889","1144","","Plasmanyl-PS(O-20:0/22:3)+H",0,0,0,0,"8.39007638888889","8.69007638888889","1144","","Plasmanyl-PS(O-20:0/22:3)+H",0,0,0,0,"8.39007638888889","8.69007638888889","1144","","Plasmanyl-PS(O-20:0/22:3)+H",0,0,0,0,"8.39007638888889","8.69007638888889","1144","","Plasmanyl-PS(O-20:0/22:3)+H","856.64269","671.63374","355.35709","317.28395","8.39007638888889","8.69007638888889","1144"
"","Plasmanyl-PS(O-20:0/22:4)+H",0,0,0,0,"7.37157222222222","7.67157222222222","2030","","Plasmanyl-PS(O-20:0/22:4)+H",0,0,0,0,"7.37157222222222","7.67157222222222","2030","","Plasmanyl-PS(O-20:0/22:4)+H",0,0,0,0,"7.37157222222222","7.67157222222222","2030","","Plasmanyl-PS(O-20:0/22:4)+H",0,0,0,0,"7.37157222222222","7.67157222222222","2030","","Plasmanyl-PS(O-20:0/22:4)+H",0,0,0,0,"7.37157222222222","7.67157222222222","2030","","Plasmanyl-PS(O-20:0/22:4)+H","854.62699","669.61804","355.35709","315.26825","7.37157222222222","7.67157222222222","2030"
"","Plasmanyl-PS(O-20:0/22:4)+H",0,0,0,0,"5.00195","5.30195","7165","","Plasmanyl-PS(O-20:0/22:4)+H",0,0,0,0,"5.00195","5.30195","7165","","Plasmanyl-PS(O-20:0/22:4)+H",0,0,0,0,"5.00195","5.30195","7165","","Plasmanyl-PS(O-20:0/22:4)+H",0,0,0,0,"5.00195","5.30195","7165","","Plasmanyl-PS(O-20:0/22:4)+H",0,0,0,0,"5.00195","5.30195","7165","","Plasmanyl-PS(O-20:0/22:4)+H","854.62699","669.61804","355.35709","315.26825","5.00195","5.30195","7165"
"","Plasmanyl-PS(O-20:0/22:5)+H",0,0,0,0,"4.85873611111111","5.15873611111111","14708","","Plasmanyl-PS(O-20:0/22:5)+H",0,0,0,0,"4.85873611111111","5.15873611111111","14708","","Plasmanyl-PS(O-20:0/22:5)+H",0,0,0,0,"4.85873611111111","5.15873611111111","14708","","Plasmanyl-PS(O-20:0/22:5)+H",0,0,0,0,"4.85873611111111","5.15873611111111","14708","","Plasmanyl-PS(O-20:0/22:5)+H",0,0,0,0,"4.85873611111111","5.15873611111111","14708","","Plasmanyl-PS(O-20:0/22:5)+H","852.61139","667.60244","355.35709","313.25265","4.85873611111111","5.15873611111111","14708"
"","Plasmanyl-PS(O-20:0/22:6)+H",0,0,0,0,"5.00715277777778","5.30715277777778","3523","","Plasmanyl-PS(O-20:0/22:6)+H",0,0,0,0,"5.00715277777778","5.30715277777778","3523","","Plasmanyl-PS(O-20:0/22:6)+H",0,0,0,0,"5.00715277777778","5.30715277777778","3523","","Plasmanyl-PS(O-20:0/22:6)+H",0,0,0,0,"5.00715277777778","5.30715277777778","3523","","Plasmanyl-PS(O-20:0/22:6)+H",0,0,0,0,"5.00715277777778","5.30715277777778","3523","","Plasmanyl-PS(O-20:0/22:6)+H","850.59569","665.58674","355.35709","311.23695","5.00715277777778","5.30715277777778","3523"
"","Plasmanyl-PS(O-20:0/22:6)+H",0,0,0,0,"4.11489305555556","4.41489305555556","7684","","Plasmanyl-PS(O-20:0/22:6)+H",0,0,0,0,"4.11489305555556","4.41489305555556","7684","","Plasmanyl-PS(O-20:0/22:6)+H",0,0,0,0,"4.11489305555556","4.41489305555556","7684","","Plasmanyl-PS(O-20:0/22:6)+H",0,0,0,0,"4.11489305555556","4.41489305555556","7684","","Plasmanyl-PS(O-20:0/22:6)+H",0,0,0,0,"4.11489305555556","4.41489305555556","7684","","Plasmanyl-PS(O-20:0/22:6)+H","850.59569","665.58674","355.35709","311.23695","4.11489305555556","4.41489305555556","7684"
"","Plasmanyl-PS(O-20:0/22:6)+H",0,0,0,0,"4.72343472222222","5.02343472222222","12291","","Plasmanyl-PS(O-20:0/22:6)+H",0,0,0,0,"4.72343472222222","5.02343472222222","12291","","Plasmanyl-PS(O-20:0/22:6)+H",0,0,0,0,"4.72343472222222","5.02343472222222","12291","","Plasmanyl-PS(O-20:0/22:6)+H",0,0,0,0,"4.72343472222222","5.02343472222222","12291","","Plasmanyl-PS(O-20:0/22:6)+H",0,0,0,0,"4.72343472222222","5.02343472222222","12291","","Plasmanyl-PS(O-20:0/22:6)+H","850.59569","665.58674","355.35709","311.23695","4.72343472222222","5.02343472222222","12291"
"","Plasmanyl-PS(O-20:0/24:1)+H",0,0,0,0,"11.3129722222222","11.6129722222222","3643","","Plasmanyl-PS(O-20:0/24:1)+H",0,0,0,0,"11.3129722222222","11.6129722222222","3643","","Plasmanyl-PS(O-20:0/24:1)+H",0,0,0,0,"11.3129722222222","11.6129722222222","3643","","Plasmanyl-PS(O-20:0/24:1)+H",0,0,0,0,"11.3129722222222","11.6129722222222","3643","","Plasmanyl-PS(O-20:0/24:1)+H",0,0,0,0,"11.3129722222222","11.6129722222222","3643","","Plasmanyl-PS(O-20:0/24:1)+H","888.70529","703.69634","355.35709","349.34655","11.3129722222222","11.6129722222222","3643"
"","Plasmanyl-PS(O-20:0/25:0)+H",0,0,0,0,"13.2255375","13.5255375","2766","","Plasmanyl-PS(O-20:0/25:0)+H",0,0,0,0,"13.2255375","13.5255375","2766","","Plasmanyl-PS(O-20:0/25:0)+H",0,0,0,0,"13.2255375","13.5255375","2766","","Plasmanyl-PS(O-20:0/25:0)+H",0,0,0,0,"13.2255375","13.5255375","2766","","Plasmanyl-PS(O-20:0/25:0)+H",0,0,0,0,"13.2255375","13.5255375","2766","","Plasmanyl-PS(O-20:0/25:0)+H","904.73659","719.72764","355.35709","365.37785","13.2255375","13.5255375","2766"
"","Plasmanyl-PS(O-20:0/25:0)+H",0,0,0,0,"12.1869458333333","12.4869458333333","4858","","Plasmanyl-PS(O-20:0/25:0)+H",0,0,0,0,"12.1869458333333","12.4869458333333","4858","","Plasmanyl-PS(O-20:0/25:0)+H",0,0,0,0,"12.1869458333333","12.4869458333333","4858","","Plasmanyl-PS(O-20:0/25:0)+H",0,0,0,0,"12.1869458333333","12.4869458333333","4858","","Plasmanyl-PS(O-20:0/25:0)+H",0,0,0,0,"12.1869458333333","12.4869458333333","4858","","Plasmanyl-PS(O-20:0/25:0)+H","904.73659","719.72764","355.35709","365.37785","12.1869458333333","12.4869458333333","4858"
"","Plasmanyl-PS(O-20:0/26:0)+H",0,0,0,0,"12.2164583333333","12.5164583333333","270","","Plasmanyl-PS(O-20:0/26:0)+H",0,0,0,0,"12.2164583333333","12.5164583333333","270","","Plasmanyl-PS(O-20:0/26:0)+H",0,0,0,0,"12.2164583333333","12.5164583333333","270","","Plasmanyl-PS(O-20:0/26:0)+H",0,0,0,0,"12.2164583333333","12.5164583333333","270","","Plasmanyl-PS(O-20:0/26:0)+H",0,0,0,0,"12.2164583333333","12.5164583333333","270","","Plasmanyl-PS(O-20:0/26:0)+H","918.75219","733.74324","355.35709","379.39345","12.2164583333333","12.5164583333333","270"
"","Plasmanyl-PS(O-20:0/8:0)+H",0,0,0,0,"5.78775555555556","6.08775555555556","833","","Plasmanyl-PS(O-20:0/8:0)+H",0,0,0,0,"5.78775555555556","6.08775555555556","833","","Plasmanyl-PS(O-20:0/8:0)+H",0,0,0,0,"5.78775555555556","6.08775555555556","833","","Plasmanyl-PS(O-20:0/8:0)+H",0,0,0,0,"5.78775555555556","6.08775555555556","833","","Plasmanyl-PS(O-20:0/8:0)+H",0,0,0,0,"5.78775555555556","6.08775555555556","833","","Plasmanyl-PS(O-20:0/8:0)+H","666.47049","481.46154","355.35709","127.11175","5.78775555555556","6.08775555555556","833"
"","Plasmanyl-PS(O-20:0/8:0)+H",0,0,0,0,"6.03436","6.33436","18543","","Plasmanyl-PS(O-20:0/8:0)+H",0,0,0,0,"6.03436","6.33436","18543","","Plasmanyl-PS(O-20:0/8:0)+H",0,0,0,0,"6.03436","6.33436","18543","","Plasmanyl-PS(O-20:0/8:0)+H",0,0,0,0,"6.03436","6.33436","18543","","Plasmanyl-PS(O-20:0/8:0)+H",0,0,0,0,"6.03436","6.33436","18543","","Plasmanyl-PS(O-20:0/8:0)+H","666.47049","481.46154","355.35709","127.11175","6.03436","6.33436","18543"
