"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","RT at Max Intensity","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Number of Scans","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Max Intensity","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Average m/z","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment"
"","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(18:3_17:2)+NH4-CO","752.5671","474.34266","486.34266","277.21607","265.21607","294.27927","306.27927","12.8422208333333","13.1422208333333","11607"
"","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(18:3_17:2)+NH4-CO","752.5671","474.34266","486.34266","277.21607","265.21607","294.27927","306.27927","10.6748111111111","10.9748111111111","11611"
"","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(18:3_17:2)+NH4-CO","752.5671","474.34266","486.34266","277.21607","265.21607","294.27927","306.27927","11.3180833333333","11.6180833333333","11702"
"","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(18:3_17:2)+NH4-CO","752.5671","474.34266","486.34266","277.21607","265.21607","294.27927","306.27927","12.0235638888889","12.3235638888889","13054"
"","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(18:3_17:2)+NH4-CO","752.5671","474.34266","486.34266","277.21607","265.21607","294.27927","306.27927","14.6558361111111","14.9558361111111","14380"
"","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(18:3_17:2)+NH4-CO","752.5671","474.34266","486.34266","277.21607","265.21607","294.27927","306.27927","15.0512375","15.3512375","14383"
"","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(18:3_17:2)+NH4-CO","752.5671","474.34266","486.34266","277.21607","265.21607","294.27927","306.27927","15.2008138888889","15.5008138888889","15998"
"","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(18:3_17:2)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(18:3_17:2)+NH4-CO","752.5671","474.34266","486.34266","277.21607","265.21607","294.27927","306.27927","10.2533763888889","10.5533763888889","16671"
"","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(18:3_18:2)+NH4-CO","766.5827","488.35826","486.34262","277.21607","279.23171","308.29487","306.27923","13.1011986111111","13.4011986111111","13383"
"","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(18:3_18:2)+NH4-CO","766.5827","488.35826","486.34262","277.21607","279.23171","308.29487","306.27923","14.7114236111111","15.0114236111111","15355"
"","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(18:3_18:2)+NH4-CO","766.5827","488.35826","486.34262","277.21607","279.23171","308.29487","306.27923","9.76161666666667","10.0616166666667","16736"
"","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(18:3_18:2)+NH4-CO","766.5827","488.35826","486.34262","277.21607","279.23171","308.29487","306.27923","9.8756944444444","10.1756944444444","17365"
"","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(18:3_18:2)+NH4-CO","766.5827","488.35826","486.34262","277.21607","279.23171","308.29487","306.27923","11.9500777777778","12.2500777777778","17391"
"","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(18:3_18:2)+NH4-CO","766.5827","488.35826","486.34262","277.21607","279.23171","308.29487","306.27923","10.2665041666667","10.5665041666667","17419"
"","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(18:3_18:2)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(18:3_18:2)+NH4-CO","766.5827","488.35826","486.34262","277.21607","279.23171","308.29487","306.27923","11.8282958333333","12.1282958333333","17458"
"","MGDG(18:3_20:3)+NH4-CO",0,0,0,0,0,0,0,"9.17860454545455","9.47860454545455","19071","","MGDG(18:3_20:3)+NH4-CO",0,0,0,0,0,0,0,"9.17860454545455","9.47860454545455","19071","","MGDG(18:3_20:3)+NH4-CO",0,0,0,0,0,0,0,"9.17860454545455","9.47860454545455","19071","","MGDG(18:3_20:3)+NH4-CO",0,0,0,0,0,0,0,"9.17860454545455","9.47860454545455","19071","","MGDG(18:3_20:3)+NH4-CO",0,0,0,0,0,0,0,"9.17860454545455","9.47860454545455","19071","","MGDG(18:3_20:3)+NH4-CO","792.5984","514.37396","486.34268","277.21607","305.24735","334.31057","306.27929","9.17860454545455","9.47860454545455","19071"
"","MGDG(18:3_26:0)+NH4-CO",0,0,0,0,0,0,0,"5.64739393939394","5.94739393939394","14147","","MGDG(18:3_26:0)+NH4-CO",0,0,0,0,0,0,0,"5.64739393939394","5.94739393939394","14147","","MGDG(18:3_26:0)+NH4-CO",0,0,0,0,0,0,0,"5.64739393939394","5.94739393939394","14147","","MGDG(18:3_26:0)+NH4-CO",0,0,0,0,0,0,0,"5.64739393939394","5.94739393939394","14147","","MGDG(18:3_26:0)+NH4-CO",0,0,0,0,0,0,0,"5.64739393939394","5.94739393939394","14147","","MGDG(18:3_26:0)+NH4-CO","882.7393","604.51486","486.34282","277.21607","395.38811","424.45147","306.27943","5.64739393939394","5.94739393939394","14147"
"","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(18:4_17:1)+NH4-CO","752.5671","476.3583","484.32702","275.20043","267.23171","296.29491","304.26363","13.0599930555556","13.3599930555556","9547"
"","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(18:4_17:1)+NH4-CO","752.5671","476.3583","484.32702","275.20043","267.23171","296.29491","304.26363","9.70059722222222","10.0005972222222","9562"
"","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(18:4_17:1)+NH4-CO","752.5671","476.3583","484.32702","275.20043","267.23171","296.29491","304.26363","12.3554805555556","12.6554805555556","9667"
"","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(18:4_17:1)+NH4-CO","752.5671","476.3583","484.32702","275.20043","267.23171","296.29491","304.26363","10.2554484848485","10.5554484848485","9696"
"","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(18:4_17:1)+NH4-CO","752.5671","476.3583","484.32702","275.20043","267.23171","296.29491","304.26363","10.6805013888889","10.9805013888889","9711"
"","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(18:4_17:1)+NH4-CO","752.5671","476.3583","484.32702","275.20043","267.23171","296.29491","304.26363","11.1458208333333","11.4458208333333","9728"
"","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(18:4_17:1)+NH4-CO","752.5671","476.3583","484.32702","275.20043","267.23171","296.29491","304.26363","12.6754166666667","12.9754166666667","11590"
"","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(18:4_17:1)+NH4-CO","752.5671","476.3583","484.32702","275.20043","267.23171","296.29491","304.26363","12.8422208333333","13.1422208333333","11607"
"","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(18:4_17:1)+NH4-CO","752.5671","476.3583","484.32702","275.20043","267.23171","296.29491","304.26363","10.6748111111111","10.9748111111111","11611"
"","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(18:4_17:1)+NH4-CO","752.5671","476.3583","484.32702","275.20043","267.23171","296.29491","304.26363","11.3180833333333","11.6180833333333","11702"
"","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(18:4_17:1)+NH4-CO","752.5671","476.3583","484.32702","275.20043","267.23171","296.29491","304.26363","12.0235638888889","12.3235638888889","13054"
"","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(18:4_17:1)+NH4-CO","752.5671","476.3583","484.32702","275.20043","267.23171","296.29491","304.26363","14.6558361111111","14.9558361111111","14380"
"","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(18:4_17:1)+NH4-CO","752.5671","476.3583","484.32702","275.20043","267.23171","296.29491","304.26363","15.0512375","15.3512375","14383"
"","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(18:4_17:1)+NH4-CO","752.5671","476.3583","484.32702","275.20043","267.23171","296.29491","304.26363","15.2008138888889","15.5008138888889","15998"
"","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(18:4_17:1)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(18:4_17:1)+NH4-CO","752.5671","476.3583","484.32702","275.20043","267.23171","296.29491","304.26363","10.2533763888889","10.5533763888889","16671"
"","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(18:4_18:1)+NH4-CO","766.5827","490.3739","484.32698","275.20043","281.24735","310.31051","304.26359","13.1011986111111","13.4011986111111","13383"
"","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(18:4_18:1)+NH4-CO","766.5827","490.3739","484.32698","275.20043","281.24735","310.31051","304.26359","14.7114236111111","15.0114236111111","15355"
"","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(18:4_18:1)+NH4-CO","766.5827","490.3739","484.32698","275.20043","281.24735","310.31051","304.26359","9.76161666666667","10.0616166666667","16736"
"","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(18:4_18:1)+NH4-CO","766.5827","490.3739","484.32698","275.20043","281.24735","310.31051","304.26359","9.8756944444444","10.1756944444444","17365"
"","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(18:4_18:1)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(18:4_18:1)+NH4-CO","766.5827","490.3739","484.32698","275.20043","281.24735","310.31051","304.26359","11.9500777777778","12.2500777777778","17391"
