"MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7"
"MSDIAL_NAOrn 11:0/17:0;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC(=O)NC(CCCN)C(O)=O;GMHNJIXQOUWCHP-UHFFFAOYNA-N;C33H64N2O5","569.48880","115.0866","70.06513","365.3163","133.0972","383.3268","569.4888","251.2369"
"MSDIAL_NAOrn 11:0/17:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCC;GAIUOGIBALNPFQ-NKFKGCMQNA-N;C33H62N2O5","567.47315","115.0866","70.06513","363.3006","133.0972","381.3112","567.4731","249.2213"
"MSDIAL_NAOrn 11:0/17:2;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCCC;XQVQWUYRGPKQAY-WRJYVYONNA-N;C33H60N2O5","565.45750","115.0866","70.06513","361.2849","133.0972","379.2955","565.4575","247.2056"
"MSDIAL_NAOrn 11:0/18:0;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCCC)CCCCCCCC(=O)NC(CCCN)C(O)=O;YKXWDMJWLQHXDJ-UHFFFAOYNA-N;C34H66N2O5","583.50445","115.0866","70.06513","379.3319","133.0972","397.3425","583.5045","265.2526"
"MSDIAL_NAOrn 11:0/18:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCCC;ZLQHCOWVOFBHRF-CLCOLTQENA-N;C34H64N2O5","581.48880","115.0866","70.06513","377.3163","133.0972","395.3268","581.4888","263.2369"
"MSDIAL_NAOrn 11:0/18:2;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCCCC;BHOWZXUZFKTHDM-WRPSKRNBNA-N;C34H62N2O5","579.47315","115.0866","70.06513","375.3006","133.0972","393.3112","579.4731","261.2213"
"MSDIAL_NAOrn 11:0/18:3;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/C\C=C/CC;FVHOCZHXHZOSOK-GJCRALNPNA-N;C34H60N2O5","577.45750","115.0866","70.06513","373.2849","133.0972","391.2955","577.4575","259.2056"
"MSDIAL_NAOrn 11:0/19:0;[M+H]+;CCCCCCCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;STGRRGFSXHTIHX-UHFFFAOYNA-N;C35H68N2O5","597.52010","115.0866","70.06513","393.3476","133.0972","411.3581","597.5201","279.2682"
"MSDIAL_NAOrn 11:0/19:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCCCC;HFSCARWHJQLBTC-QQTULTPQNA-N;C35H66N2O5","595.50445","115.0866","70.06513","391.3319","133.0972","409.3425","595.5045","277.2526"
"MSDIAL_NAOrn 11:0/19:2;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCCCCC;NOYQUJXCEPBAHC-KNRGZXNKNA-N;C35H64N2O5","593.48880","115.0866","70.06513","389.3163","133.0972","407.3268","593.4888","275.2369"
"MSDIAL_NAOrn 11:0/20:0;[M+H]+;CCCCCCCCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;OXLIMZWNHPIEAW-UHFFFAOYNA-N;C36H70N2O5","611.53575","115.0866","70.06513","407.3632","133.0972","425.3738","611.5358","293.2839"
"MSDIAL_NAOrn 11:0/20:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCCC;CKPXBYYAFHWNCQ-QLYXXIJNNA-N;C36H68N2O5","609.52010","115.0866","70.06513","405.3476","133.0972","423.3581","609.5201","291.2682"
"MSDIAL_NAOrn 11:0/20:2;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/CCCCC;NZLLGADOQOYOSD-MXBXTWRINA-N;C36H66N2O5","607.50445","115.0866","70.06513","403.3319","133.0972","421.3425","607.5045","289.2526"
"MSDIAL_NAOrn 11:0/20:3;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/C\C=C/CC;VLSNHWRZKCAVQS-BQXCGEQENA-N;C36H64N2O5","605.48880","115.0866","70.06513","401.3163","133.0972","419.3268","605.4888","287.2369"
"MSDIAL_NAOrn 11:0/20:4;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/C\C=C/C\C=C/CC;WGQCYHIOBIMGGC-ISSVSSSANA-N;C36H62N2O5","603.47315","115.0866","70.06513","399.3006","133.0972","417.3112","603.4731","285.2213"
