"MSDIAL_OxPG","[M-H]-","1","2","3","4","5"
"MSDIAL_PG 18:1_18:2;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/C=C/C(CCCCC)OO;UCYXOGUXOYQZHG-DYMQBEGYNA-N;C42H77O12P","803.50799","281.2479","293.2122","803.508","275.2017","311.2228"
"MSDIAL_PG 18:1_18:3;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C\C=C\C(O)C\C=C\CC;PEEMTYPTPZMODI-IOIIMZEGNA-N;C42H75O11P","785.49742","281.2479","785.4974","275.2017","293.2122","1"
"MSDIAL_PG 18:1_20:3;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCC\C=C/C\C=C/C=C\C(O)CCCCCCCC;NBBYUECYGMPIJV-VMFFLXFSNA-N;C44H79O11P","813.52872","281.2479","813.5287","303.233","321.2435","1"
"MSDIAL_PG 18:1_20:4;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCC\C=C/C\C=C/CC1OC1C\C=C\CCCCC;KGKLUMYBLQBJIP-MJLGALKXNA-N;C44H77O11P","811.51307","281.2479","811.5131","319.2279","1","1"
"MSDIAL_PG 18:1_20:3;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCC\C=C/C\C=C/CC(O)C(O)C\C=C\CCCCC;RSWBAMSGCBURMC-MJLGALKXNA-N;C44H79O12P","829.52364","281.2479","319.2279","829.5236","301.2173","337.2384"
"MSDIAL_PG 18:1_20:4;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCC\C=C\CC(O)\C=C/C1OC1C\C=C\CCCCC;RJVXGMNQPMXNCF-NWOGAEAKNA-N;C44H77O12P","827.50799","281.2479","827.508","317.2122","335.2228","1"
"MSDIAL_PG 18:1_20:3;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCC\C=C/CC1C(O)CC(O)C1\C=C\C(O)CCCCC;XLZMYRJURXAAHW-NVZWZELQNA-N;C44H79O13P","845.51855","281.2479","845.5186","317.2122","335.2228","353.2333"
"MSDIAL_PG 18:1_20:3;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)CCCCC;XAHWZTFJLKOMLE-NVZWZELQNA-N;C44H79O14P","861.51347","281.2479","861.5135","333.2072","351.2177","369.2283"
"MSDIAL_PG 18:1_20:4;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCC(O)\C=C\C=C\C\C=C\C\C=C\CCCCC;NPMAKWDQNZGVEH-WORVPQLHNA-N;C44H77O11P","811.51307","281.2479","811.5131","301.2173","319.2279","1"
"MSDIAL_PG 18:1_20:5;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCC1OC1\C=C/C=C\C=C\C\C=C\CCCCC;PJAJZMXHLAXHQI-RPCPPZPENA-N;C44H75O11P","809.49742","281.2479","809.4974","317.2122","1","1"
"MSDIAL_PG 18:1_20:4;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCC(O)\C=C\C=C\C=C\C(O)C\C=C\CCCCC;ADSYTFBYCKYPDC-OLMYAEMSNA-N;C44H77O12P","827.50799","281.2479","317.2122","827.508","299.2017","335.2228"
"MSDIAL_PG 18:1_20:4;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCC(O)C(O)\C=C/C=C\C=C\C=C/C(O)CCCCC;LLIDSSSAMFOADR-OMWHUOSANA-N;C44H77O13P","843.50290","281.2479","843.5029","315.1966","333.2072","351.2177"
"MSDIAL_PG 18:1_20:4;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)CCCCC;ZAZLQZXIPLHBMZ-NVZWZELQNA-N;C44H77O13P","843.50290","281.2479","843.5029","333.2072","351.2177","1"
"MSDIAL_PG 18:1_20:4;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)C\C=C/CC;JDFMIWDPMNDSEV-GDXSYRPPNA-N;C44H77O14P","859.49782","281.2479","859.4978","331.1915","349.2021","367.2126"
"MSDIAL_PG 18:1_20:4;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(CCCCC)OO;CABSHMNSVZEOKV-NVZWZELQNA-N;C44H77O14P","859.49782","281.2479","859.4978","349.2021","331.1915","367.2126"
"MSDIAL_PG 18:1_20:5;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC;FUMFSPQBZPIMKQ-VXRXEZPMNA-N;C44H75O11P","809.49742","281.2479","809.4974","299.2017","317.2122","1"
"MSDIAL_PG 18:1_20:6;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCC1OC1\C=C\C=C\C=C/C\C=C/C\C=C/CC;YAOUZBVCFWBDNQ-IIUMCHFENA-N;C44H73O11P","807.48177","281.2479","807.4818","315.1966","1","1"
"MSDIAL_PG 18:1_20:5;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C\C=C/CC;PSKKDRUYPPNNQT-UVAMHGQCNA-N;C44H75O12P","825.49234","281.2479","315.1966","825.4923","297.186","333.2071"
"MSDIAL_PG 18:1_20:5;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C=C/C(O)CC;ZIISOKKXCZVXAV-MILNSGKFNA-N;C44H75O13P","841.48725","281.2479","841.4872","313.1809","331.1915","349.2021"
"MSDIAL_PG 18:1_20:5;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)C\C=C/CC;HJMRKAKBGSOYEP-GDXSYRPPNA-N;C44H75O13P","841.48725","281.2479","841.4872","331.1915","349.2021","1"
"MSDIAL_PG 18:1_20:5;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(C\C=C/CC)OO;REZNRGHSGWGUTE-GDXSYRPPNA-N;C44H75O14P","857.48217","281.2479","857.4822","347.1864","329.1758","365.197"
"MSDIAL_PG 18:1_22:5;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC1OC1CC;DVZDRCHRASQFMU-PEOSMMRSNA-N;C46H77O11P","835.51307","281.2479","835.5131","343.2279","1","1"
"MSDIAL_PG 18:1_22:5;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC(O)C(O)CC;UEZKKWWIGLGGOW-PEOSMMRSNA-N;C46H79O12P","853.52364","281.2479","343.2279","853.5236","325.2173","361.2384"
"MSDIAL_PG 18:1_22:6;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C/C(C)O;TXOLDEUUKQFVHW-BCNWTOFYNA-N;C46H77O11P","835.51307","281.2479","835.5131","325.2173","343.2279","1"
"MSDIAL_PG 18:1_22:6;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CC\C=C\C\C=C\C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;GCYQWNVCYAAZEQ-GKBARTFCNA-N;C46H77O12P","851.50799","281.2479","341.2122","851.508","323.2017","359.2228"
"MSDIAL_PG 18:1_22:6;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CC\C=C\CC(O)\C=C\C=C\C=C/C=C/C(O)C(O)C\C=C/CC;WJDQYHGDTSGZAJ-UPMUWLQGNA-N;C46H77O13P","867.50290","281.2479","867.5029","339.1966","357.2072","375.2177"
"MSDIAL_PG 18:1_22:6;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCC(O)\C=C\C(O)\C=C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;KGDRLAHPIQMCGA-NSDJFGTHNA-N;C46H77O14P","883.49782","281.2479","883.4978","355.1915","373.2021","391.2126"
