"MSDIAL_OxPE","[M-H]-","1","2","3","4","5","6"
"MSDIAL_PE 18:1_18:2;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C=C/C(CCCCC)OO;MWNDOPPVZDJOPF-DYMQBEGYNA-N;C41H76NO10P","772.51341","281.2479","293.2122","772.5134","275.2017","311.2228","196.038"
"MSDIAL_PE 18:1_18:3;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C\C=C\C(O)C\C=C\CC;LOOJWJYQDHWZKP-IOIIMZEGNA-N;C41H74NO9P","754.50284","281.2479","754.5029","275.2017","196.038","293.2122","1"
"MSDIAL_PE 18:1_20:3;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C=C\C(O)CCCCCCCC;IZGOQZPQKCVPAL-VMFFLXFSNA-N;C43H78NO9P","782.53414","281.2479","782.5341","303.233","196.038","321.2435","1"
"MSDIAL_PE 18:1_20:4;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/CC1OC1C\C=C\CCCCC;DEWWKGYDXQGLDG-MJLGALKXNA-N;C43H76NO9P","780.51849","281.2479","780.5185","319.2279","196.038","1","1"
"MSDIAL_PE 18:1_20:3;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/CC(O)C(O)C\C=C\CCCCC;ZVECXZHEFIERFL-MJLGALKXNA-N;C43H78NO10P","798.52906","281.2479","319.2279","798.5291","301.2173","337.2384","196.038"
"MSDIAL_PE 18:1_20:4;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C\CC(O)\C=C/C1OC1C\C=C\CCCCC;YBMARUOUFLJREY-NWOGAEAKNA-N;C43H76NO10P","796.51341","281.2479","796.5134","317.2122","196.038","335.2228","1"
"MSDIAL_PE 18:1_20:3;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C(O)CC(O)C1\C=C\C(O)CCCCC;ZJQMGTHDYNMWNI-NVZWZELQNA-N;C43H78NO11P","814.52397","281.2479","814.524","317.2122","335.2228","196.038","353.2333"
"MSDIAL_PE 18:1_20:3;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)CCCCC;DOWIBTKPXICFKH-NVZWZELQNA-N;C43H78NO12P","830.51889","281.2479","830.5189","196.038","333.2072","351.2177","369.2283"
"MSDIAL_PE 18:1_20:4;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C\C\C=C\C\C=C\CCCCC;VOBZZXOQOUYHDG-WORVPQLHNA-N;C43H76NO9P","780.51849","281.2479","780.5185","301.2173","196.038","319.2279","1"
"MSDIAL_PE 18:1_20:5;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC1OC1\C=C/C=C\C=C\C\C=C\CCCCC;HUNFNVSTTBYIQP-RPCPPZPENA-N;C43H74NO9P","778.50284","281.2479","778.5029","317.2122","196.038","1","1"
"MSDIAL_PE 18:1_20:4;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C\C=C\C(O)C\C=C\CCCCC;YYWYPQYQNXBYLV-OLMYAEMSNA-N;C43H76NO10P","796.51341","281.2479","317.2122","796.5134","299.2017","335.2228","196.038"
"MSDIAL_PE 18:1_20:4;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)C(O)\C=C/C=C\C=C\C=C/C(O)CCCCC;GFBHWVZULHELHP-OMWHUOSANA-N;C43H76NO11P","812.50832","281.2479","812.5083","315.1966","333.2072","196.038","351.2177"
"MSDIAL_PE 18:1_20:4;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)CCCCC;ZUAQRAIGQSQKBZ-NVZWZELQNA-N;C43H76NO11P","812.50832","281.2479","812.5083","196.038","333.2072","351.2177","1"
"MSDIAL_PE 18:1_20:4;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C(O)CC(O)OC1\C=C\C(O)C\C=C/CC;JVJRNOQDDNHUPY-GDXSYRPPNA-N;C43H76NO12P","828.50324","281.2479","828.5032","196.038","331.1915","349.2021","367.2126"
"MSDIAL_PE 18:1_20:4;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(CCCCC)OO;CMMWEWMJIXNQDD-NVZWZELQNA-N;C43H76NO12P","828.50324","281.2479","828.5032","349.2021","331.1915","196.038","367.2126"
"MSDIAL_PE 18:1_20:5;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC;PQXDHEJADJRXRI-VXRXEZPMNA-N;C43H74NO9P","778.50284","281.2479","778.5029","299.2017","196.038","317.2122","1"
"MSDIAL_PE 18:1_20:6;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC1OC1\C=C\C=C\C=C/C\C=C/C\C=C/CC;DTXCBRPGVQVKNK-IIUMCHFENA-N;C43H72NO9P","776.48719","281.2479","776.4872","315.1966","196.038","1","1"
"MSDIAL_PE 18:1_20:5;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C\C=C/CC;BLAAUZLVJWEBPJ-UVAMHGQCNA-N;C43H74NO10P","794.49776","281.2479","315.1966","794.4977","297.186","333.2071","196.038"
"MSDIAL_PE 18:1_20:5;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C/C=C/C(O)C\C=C/C=C/C(O)CC;UIWNJTFXSFOKGB-MILNSGKFNA-N;C43H74NO11P","810.49267","281.2479","810.4927","313.1809","331.1915","196.038","349.2021"
"MSDIAL_PE 18:1_20:5;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(O)C\C=C/CC;OUQIDVYHKQLIPD-GDXSYRPPNA-N;C43H74NO11P","810.49267","281.2479","810.4927","196.038","331.1915","349.2021","1"
"MSDIAL_PE 18:1_20:5;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC\C=C/CC1C2CC(OO2)C1\C=C\C(C\C=C/CC)OO;NVLVKBRSGIGBKP-GDXSYRPPNA-N;C43H74NO12P","826.48759","281.2479","826.4876","347.1864","329.1758","196.038","365.197"
"MSDIAL_PE 18:1_22:5;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC1OC1CC;GTQFLIHNFVGJPN-PEOSMMRSNA-N;C45H76NO9P","804.51849","281.2479","804.5185","343.2279","196.038","1","1"
"MSDIAL_PE 18:1_22:5;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CC(O)C(O)CC;NCJZYRPYLFOVCJ-PEOSMMRSNA-N;C45H78NO10P","822.52906","281.2479","343.2279","822.5291","325.2173","361.2384","196.038"
"MSDIAL_PE 18:1_22:6;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C/C(C)O;WQSGQKZQVCXQEC-BCNWTOFYNA-N;C45H76NO9P","804.51849","281.2479","804.5185","325.2173","196.038","343.2279","1"
"MSDIAL_PE 18:1_22:6;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\C\C=C\C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;AQRJQEICSXDTMF-GKBARTFCNA-N;C45H76NO10P","820.51341","281.2479","341.2122","820.5134","323.2017","359.2228","196.038"
"MSDIAL_PE 18:1_22:6;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CC\C=C\CC(O)\C=C\C=C\C=C/C=C/C(O)C(O)C\C=C/CC;PZPKWMNHZWPECX-UPMUWLQGNA-N;C45H76NO11P","836.50832","281.2479","836.5083","339.1966","357.2072","196.038","375.2177"
"MSDIAL_PE 18:1_22:6;4O;[M-H]-;CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COP(O)(=O)OCCN)OC(=O)CCC(O)\C=C\C(O)\C=C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;PXKRJZUPTLLTSU-NSDJFGTHNA-N;C45H76NO12P","852.50324","281.2479","852.5032","196.038","355.1915","373.2021","391.2126"
