"MSDIAL_EtherOxPE","[M-H]-","1","2","3","4","5"
"MSDIAL_PE O-18:0_22:6;4O;[M-H]-;CCCCCCCCCCCCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCC(O)\C=C\C(O)\C=C\C=C\C=C/C(O)C\C=C\C\C=C/C(C)O;POQADPZFLKORIO-XGMJXCGJNA-N;C45H80NO11P","840.53962","391.2126","840.5396","355.1915","373.2021","466.3298"
"MSDIAL_PE O-18:1_18:0;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCC(O)CCCCCC;FGEPNINUXKPPNY-YPKPFQOONA-N;C41H82NO8P","746.57053","299.2592","746.5706","281.2486","464.3141","1"
"MSDIAL_PE O-18:1_18:1;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC1OC1CCCCCC;RZXRDJSPELLSKF-YPKPFQOONA-N;C41H80NO8P","744.55488","297.2435","744.5549","464.3141","1","1"
"MSDIAL_PE O-18:1_18:0;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCC(O)C(O)CCCCCC;UTGVRMLEVFEXQM-YPKPFQOONA-N;C41H82NO9P","762.56544","315.2541","762.5654","279.233","297.2435","464.3141"
"MSDIAL_PE O-18:1_18:1;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCCC(O)C\C=C\CCCCC;QRTBOVCXJBWYGR-KPXSYYSXNA-N;C41H80NO8P","744.55488","297.2435","744.5549","279.233","464.3141","1"
"MSDIAL_PE O-18:1_18:2;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CC1OC1CCCCC;ITWAVZITVMIHPW-UTCQIIBKNA-N;C41H78NO8P","742.53923","295.2279","742.5392","464.3141","1","1"
"MSDIAL_PE O-18:1_18:1;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CC(O)C(O)CCCCC;VXZJAOSTCPPADF-UTCQIIBKNA-N;C41H80NO9P","760.54979","313.2384","760.5498","277.2173","295.2279","464.3141"
"MSDIAL_PE O-18:1_18:1;3O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCCCCCC(O)\C=C\C(O)C(O)CCCCC;HKJSMEUZTGWZDR-JOWYLZJINA-N;C41H80NO10P","776.54471","329.2333","776.5447","293.2122","311.2228","464.3141"
"MSDIAL_PE O-18:1_18:2;O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C=C/C(O)CCCCC;DCIUDUPUQGDDIG-GRSRBQDVNA-N;C41H78NO8P","742.53923","295.2279","742.5392","277.2173","464.3141","1"
"MSDIAL_PE O-18:1_18:2;2O;[M-H]-;CCCCCCCC\C=C/CCCCCCCCOCC(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C=C/C(CCCCC)OO;QKYAYRVXUOPQID-GRSRBQDVNA-N;C41H78NO9P","758.53414","311.2228","758.5341","275.2017","293.2122","464.3141"
