OxTG,[M+NH4]+,NL_R1COOH,NL_R2COOH,NL_R3COOH
OxTG(14:0_18:1_15:0(COOH))+NH4,838.7131004,593.4776264,539.4306264,549.4877764
OxTG(14:0_18:1_6:1(COOH))+NH4,710.5566104,465.3211364,411.2741364,549.4877764
OxTG(14:0_18:1_7:1(COOH))+NH4,724.5722604,479.3367864,425.2897864,549.4877764
OxTG(14:0_18:1_8:1(COOH))+NH4,738.5879104,493.3524364,439.3054364,549.4877764
OxTG(14:0_18:1_9:1(COOH))+NH4,752.6035604,507.3680864,453.3210864,549.4877764
OxTG(14:0_18:1_9:2(COOH))+NH4,750.5879104,505.3524364,451.3054364,549.4877764
OxTG(14:0_18:1_10:1(COOH))+NH4,766.6192104,521.3837364,467.3367364,549.4877764
OxTG(14:0_18:1_10:2(COOH))+NH4,764.6035604,519.3680864,465.3210864,549.4877764
OxTG(14:0_18:1_11:1(COOH))+NH4,780.6348604,535.3993864,481.3523864,549.4877764
OxTG(14:0_18:1_11:2(COOH))+NH4,778.6192104,533.3837364,479.3367364,549.4877764
OxTG(14:0_18:1_12:1(COOH))+NH4,794.6505104,549.4150364,495.3680364,549.4877764
OxTG(14:0_18:1_12:2(COOH))+NH4,792.6348604,547.3993864,493.3523864,549.4877764
OxTG(14:0_18:1_12:3(COOH))+NH4,790.6192104,545.3837364,491.3367364,549.4877764
OxTG(14:0_18:1_13:1(COOH))+NH4,808.6661604,563.4306864,509.3836864,549.4877764
OxTG(14:0_18:1_13:2(COOH))+NH4,806.6505104,561.4150364,507.3680364,549.4877764
OxTG(14:0_18:1_13:3(COOH))+NH4,804.6348604,559.3993864,505.3523864,549.4877764
OxTG(14:0_18:1_14:1(COOH))+NH4,822.6818104,577.4463364,523.3993364,549.4877764
OxTG(14:0_18:1_14:2(COOH))+NH4,820.6661604,575.4306864,521.3836864,549.4877764
OxTG(14:0_18:1_14:3(COOH))+NH4,818.6505104,573.4150364,519.3680364,549.4877764
OxTG(14:0_18:1_15:1(COOH))+NH4,836.6974604,591.4619864,537.4149864,549.4877764
OxTG(14:0_18:1_15:2(COOH))+NH4,834.6818104,589.4463364,535.3993364,549.4877764
OxTG(14:0_18:1_15:3(COOH))+NH4,832.6661604,587.4306864,533.3836864,549.4877764
OxTG(14:0_18:1_15:4(COOH))+NH4,830.6505104,585.4150364,531.3680364,549.4877764
OxTG(14:0_18:1_16:1(COOH))+NH4,850.7131104,605.4776364,551.4306364,549.4877764
OxTG(14:0_18:1_16:2(COOH))+NH4,848.6974604,603.4619864,549.4149864,549.4877764
OxTG(14:0_18:1_16:3(COOH))+NH4,846.6818104,601.4463364,547.3993364,549.4877764
OxTG(14:0_18:1_16:4(COOH))+NH4,844.6661604,599.4306864,545.3836864,549.4877764
OxTG(14:0_18:1_17:4(COOH))+NH4,858.6818104,613.4463364,559.3993364,549.4877764
OxTG(14:0_18:1_18:4(COOH))+NH4,872.6974604,627.4619864,573.4149864,549.4877764
OxTG(14:0_18:1_18:5(COOH))+NH4,870.6818104,625.4463364,571.3993364,549.4877764
OxTG(14:0_18:1_19:4(COOH))+NH4,886.7131104,641.4776364,587.4306364,549.4877764
OxTG(14:0_18:1_19:5(COOH))+NH4,884.6974604,639.4619864,585.4149864,549.4877764
OxTG(14:0_18:2_3:0(COOH))+NH4,668.5096004,423.2741264,371.2428264,547.4720764
OxTG(14:0_18:2_4:0(COOH))+NH4,682.5252504,437.2897764,385.2584764,547.4720764
OxTG(14:0_18:2_5:0(COOH))+NH4,696.5409004,451.3054264,399.2741264,547.4720764
OxTG(14:0_18:2_6:0(COOH))+NH4,710.5565504,465.3210764,413.2897764,547.4720764
OxTG(14:0_18:2_7:0(COOH))+NH4,724.5722004,479.3367264,427.3054264,547.4720764
OxTG(14:0_18:2_8:0(COOH))+NH4,738.5878504,493.3523764,441.3210764,547.4720764
OxTG(14:0_18:2_9:0(COOH))+NH4,752.6035004,507.3680264,455.3367264,547.4720764
OxTG(14:0_18:2_10:0(COOH))+NH4,766.6191504,521.3836764,469.3523764,547.4720764
OxTG(14:0_18:2_11:0(COOH))+NH4,780.6348004,535.3993264,483.3680264,547.4720764
OxTG(14:0_18:2_12:0(COOH))+NH4,794.6504504,549.4149764,497.3836764,547.4720764
OxTG(14:0_18:2_13:0(COOH))+NH4,808.6661004,563.4306264,511.3993264,547.4720764
OxTG(14:0_18:2_14:0(COOH))+NH4,822.6817504,577.4462764,525.4149764,547.4720764
OxTG(14:0_18:2_15:0(COOH))+NH4,836.6974004,591.4619264,539.4306264,547.4720764
OxTG(14:0_18:2_6:1(COOH))+NH4,708.5409104,463.3054364,411.2741364,547.4720764
OxTG(14:0_18:2_7:1(COOH))+NH4,722.5565604,477.3210864,425.2897864,547.4720764
OxTG(14:0_18:2_8:1(COOH))+NH4,736.5722104,491.3367364,439.3054364,547.4720764
OxTG(14:0_18:2_9:1(COOH))+NH4,750.5878604,505.3523864,453.3210864,547.4720764
OxTG(14:0_18:2_9:2(COOH))+NH4,748.5722104,503.3367364,451.3054364,547.4720764
OxTG(14:0_18:2_10:1(COOH))+NH4,764.6035104,519.3680364,467.3367364,547.4720764
OxTG(14:0_18:2_10:2(COOH))+NH4,762.5878604,517.3523864,465.3210864,547.4720764
OxTG(14:0_18:2_11:1(COOH))+NH4,778.6191604,533.3836864,481.3523864,547.4720764
OxTG(14:0_18:2_11:2(COOH))+NH4,776.6035104,531.3680364,479.3367364,547.4720764
OxTG(14:0_18:2_12:1(COOH))+NH4,792.6348104,547.3993364,495.3680364,547.4720764
OxTG(14:0_18:2_12:2(COOH))+NH4,790.6191604,545.3836864,493.3523864,547.4720764
OxTG(14:0_18:2_12:3(COOH))+NH4,788.6035104,543.3680364,491.3367364,547.4720764
OxTG(14:0_18:2_13:1(COOH))+NH4,806.6504604,561.4149864,509.3836864,547.4720764
OxTG(14:0_18:2_13:2(COOH))+NH4,804.6348104,559.3993364,507.3680364,547.4720764
OxTG(14:0_18:2_13:3(COOH))+NH4,802.6191604,557.3836864,505.3523864,547.4720764
OxTG(14:0_18:2_14:1(COOH))+NH4,820.6661104,575.4306364,523.3993364,547.4720764
OxTG(14:0_18:2_14:2(COOH))+NH4,818.6504604,573.4149864,521.3836864,547.4720764
OxTG(14:0_18:2_14:3(COOH))+NH4,816.6348104,571.3993364,519.3680364,547.4720764
OxTG(14:0_18:2_15:1(COOH))+NH4,834.6817604,589.4462864,537.4149864,547.4720764
OxTG(14:0_18:2_15:2(COOH))+NH4,832.6661104,587.4306364,535.3993364,547.4720764
OxTG(14:0_18:2_15:3(COOH))+NH4,830.6504604,585.4149864,533.3836864,547.4720764
OxTG(14:0_18:2_15:4(COOH))+NH4,828.6348104,583.3993364,531.3680364,547.4720764
OxTG(14:0_18:2_16:1(COOH))+NH4,848.6974104,603.4619364,551.4306364,547.4720764
OxTG(14:0_18:2_16:2(COOH))+NH4,846.6817604,601.4462864,549.4149864,547.4720764
OxTG(14:0_18:2_16:3(COOH))+NH4,844.6661104,599.4306364,547.3993364,547.4720764
OxTG(14:0_18:2_16:4(COOH))+NH4,842.6504604,597.4149864,545.3836864,547.4720764
OxTG(14:0_18:2_17:4(COOH))+NH4,856.6661104,611.4306364,559.3993364,547.4720764
OxTG(14:0_18:2_18:4(COOH))+NH4,870.6817604,625.4462864,573.4149864,547.4720764
OxTG(14:0_18:2_18:5(COOH))+NH4,868.6661104,623.4306364,571.3993364,547.4720764
OxTG(14:0_18:2_19:4(COOH))+NH4,884.6974104,639.4619364,587.4306364,547.4720764
OxTG(14:0_18:2_19:5(COOH))+NH4,882.6817604,637.4462864,585.4149864,547.4720764
OxTG(14:0_18:3_3:0(COOH))+NH4,666.4940004,421.2585264,371.2428264,545.4564764
OxTG(14:0_18:3_4:0(COOH))+NH4,680.5096504,435.2741764,385.2584764,545.4564764
OxTG(14:0_18:3_5:0(COOH))+NH4,694.5253004,449.2898264,399.2741264,545.4564764
OxTG(14:0_18:3_6:0(COOH))+NH4,708.5409504,463.3054764,413.2897764,545.4564764
OxTG(14:0_18:3_7:0(COOH))+NH4,722.5566004,477.3211264,427.3054264,545.4564764
OxTG(14:0_18:3_8:0(COOH))+NH4,736.5722504,491.3367764,441.3210764,545.4564764
OxTG(14:0_18:3_9:0(COOH))+NH4,750.5879004,505.3524264,455.3367264,545.4564764
OxTG(14:0_18:3_10:0(COOH))+NH4,764.6035504,519.3680764,469.3523764,545.4564764
OxTG(14:0_18:3_11:0(COOH))+NH4,778.6192004,533.3837264,483.3680264,545.4564764
OxTG(14:0_18:3_12:0(COOH))+NH4,792.6348504,547.3993764,497.3836764,545.4564764
OxTG(14:0_18:3_13:0(COOH))+NH4,806.6505004,561.4150264,511.3993264,545.4564764
OxTG(14:0_18:3_14:0(COOH))+NH4,820.6661504,575.4306764,525.4149764,545.4564764
OxTG(14:0_18:3_15:0(COOH))+NH4,834.6818004,589.4463264,539.4306264,545.4564764
OxTG(14:0_18:3_6:1(COOH))+NH4,706.5253104,461.2898364,411.2741364,545.4564764
OxTG(14:0_18:3_7:1(COOH))+NH4,720.5409604,475.3054864,425.2897864,545.4564764
OxTG(14:0_18:3_8:1(COOH))+NH4,734.5566104,489.3211364,439.3054364,545.4564764
OxTG(14:0_18:3_9:1(COOH))+NH4,748.5722604,503.3367864,453.3210864,545.4564764
OxTG(14:0_18:3_9:2(COOH))+NH4,746.5566104,501.3211364,451.3054364,545.4564764
OxTG(14:0_18:3_10:1(COOH))+NH4,762.5879104,517.3524364,467.3367364,545.4564764
OxTG(14:0_18:3_10:2(COOH))+NH4,760.5722604,515.3367864,465.3210864,545.4564764
OxTG(14:0_18:3_11:1(COOH))+NH4,776.6035604,531.3680864,481.3523864,545.4564764
OxTG(14:0_18:3_11:2(COOH))+NH4,774.5879104,529.3524364,479.3367364,545.4564764
OxTG(14:0_18:3_12:1(COOH))+NH4,790.6192104,545.3837364,495.3680364,545.4564764
OxTG(14:0_18:3_12:2(COOH))+NH4,788.6035604,543.3680864,493.3523864,545.4564764
OxTG(14:0_18:3_12:3(COOH))+NH4,786.5879104,541.3524364,491.3367364,545.4564764
OxTG(14:0_18:3_13:1(COOH))+NH4,804.6348604,559.3993864,509.3836864,545.4564764
OxTG(14:0_18:3_13:2(COOH))+NH4,802.6192104,557.3837364,507.3680364,545.4564764
OxTG(14:0_18:3_13:3(COOH))+NH4,800.6035604,555.3680864,505.3523864,545.4564764
OxTG(14:0_18:3_14:1(COOH))+NH4,818.6505104,573.4150364,523.3993364,545.4564764
OxTG(14:0_18:3_14:2(COOH))+NH4,816.6348604,571.3993864,521.3836864,545.4564764
OxTG(14:0_18:3_14:3(COOH))+NH4,814.6192104,569.3837364,519.3680364,545.4564764
OxTG(14:0_18:3_15:1(COOH))+NH4,832.6661604,587.4306864,537.4149864,545.4564764
OxTG(14:0_18:3_15:2(COOH))+NH4,830.6505104,585.4150364,535.3993364,545.4564764
OxTG(14:0_18:3_15:3(COOH))+NH4,828.6348604,583.3993864,533.3836864,545.4564764
OxTG(14:0_18:3_15:4(COOH))+NH4,826.6192104,581.3837364,531.3680364,545.4564764
OxTG(14:0_18:3_16:1(COOH))+NH4,846.6818104,601.4463364,551.4306364,545.4564764
OxTG(14:0_18:3_16:2(COOH))+NH4,844.6661604,599.4306864,549.4149864,545.4564764
OxTG(14:0_18:3_16:3(COOH))+NH4,842.6505104,597.4150364,547.3993364,545.4564764
OxTG(14:0_18:3_16:4(COOH))+NH4,840.6348604,595.3993864,545.3836864,545.4564764
OxTG(14:0_18:3_17:4(COOH))+NH4,854.6505104,609.4150364,559.3993364,545.4564764
OxTG(14:0_18:3_18:4(COOH))+NH4,868.6661604,623.4306864,573.4149864,545.4564764
OxTG(14:0_18:3_18:5(COOH))+NH4,866.6505104,621.4150364,571.3993364,545.4564764
OxTG(14:0_18:3_19:4(COOH))+NH4,882.6818104,637.4463364,587.4306364,545.4564764
OxTG(14:0_18:3_19:5(COOH))+NH4,880.6661604,635.4306864,585.4149864,545.4564764
OxTG(14:0_18:4_3:0(COOH))+NH4,664.4783004,419.2428264,371.2428264,543.4407764
OxTG(14:0_18:4_4:0(COOH))+NH4,678.4939504,433.2584764,385.2584764,543.4407764
OxTG(14:0_18:4_5:0(COOH))+NH4,692.5096004,447.2741264,399.2741264,543.4407764
OxTG(14:0_18:4_6:0(COOH))+NH4,706.5252504,461.2897764,413.2897764,543.4407764
OxTG(14:0_18:4_7:0(COOH))+NH4,720.5409004,475.3054264,427.3054264,543.4407764
OxTG(14:0_18:4_8:0(COOH))+NH4,734.5565504,489.3210764,441.3210764,543.4407764
OxTG(14:0_18:4_9:0(COOH))+NH4,748.5722004,503.3367264,455.3367264,543.4407764
OxTG(14:0_18:4_10:0(COOH))+NH4,762.5878504,517.3523764,469.3523764,543.4407764
OxTG(14:0_18:4_11:0(COOH))+NH4,776.6035004,531.3680264,483.3680264,543.4407764
OxTG(14:0_18:4_12:0(COOH))+NH4,790.6191504,545.3836764,497.3836764,543.4407764
OxTG(14:0_18:4_13:0(COOH))+NH4,804.6348004,559.3993264,511.3993264,543.4407764
OxTG(14:0_18:4_14:0(COOH))+NH4,818.6504504,573.4149764,525.4149764,543.4407764
OxTG(14:0_18:4_15:0(COOH))+NH4,832.6661004,587.4306264,539.4306264,543.4407764
OxTG(14:0_18:4_6:1(COOH))+NH4,704.5096104,459.2741364,411.2741364,543.4407764
OxTG(14:0_18:4_7:1(COOH))+NH4,718.5252604,473.2897864,425.2897864,543.4407764
OxTG(14:0_18:4_8:1(COOH))+NH4,732.5409104,487.3054364,439.3054364,543.4407764
OxTG(14:0_18:4_9:1(COOH))+NH4,746.5565604,501.3210864,453.3210864,543.4407764
OxTG(14:0_18:4_9:2(COOH))+NH4,744.5409104,499.3054364,451.3054364,543.4407764
OxTG(14:0_18:4_10:1(COOH))+NH4,760.5722104,515.3367364,467.3367364,543.4407764
OxTG(14:0_18:4_10:2(COOH))+NH4,758.5565604,513.3210864,465.3210864,543.4407764
OxTG(14:0_18:4_11:1(COOH))+NH4,774.5878604,529.3523864,481.3523864,543.4407764
OxTG(14:0_18:4_11:2(COOH))+NH4,772.5722104,527.3367364,479.3367364,543.4407764
OxTG(14:0_18:4_12:1(COOH))+NH4,788.6035104,543.3680364,495.3680364,543.4407764
OxTG(14:0_18:4_12:2(COOH))+NH4,786.5878604,541.3523864,493.3523864,543.4407764
OxTG(14:0_18:4_12:3(COOH))+NH4,784.5722104,539.3367364,491.3367364,543.4407764
OxTG(14:0_18:4_13:1(COOH))+NH4,802.6191604,557.3836864,509.3836864,543.4407764
OxTG(14:0_18:4_13:2(COOH))+NH4,800.6035104,555.3680364,507.3680364,543.4407764
OxTG(14:0_18:4_13:3(COOH))+NH4,798.5878604,553.3523864,505.3523864,543.4407764
OxTG(14:0_18:4_14:1(COOH))+NH4,816.6348104,571.3993364,523.3993364,543.4407764
OxTG(14:0_18:4_14:2(COOH))+NH4,814.6191604,569.3836864,521.3836864,543.4407764
OxTG(14:0_18:4_14:3(COOH))+NH4,812.6035104,567.3680364,519.3680364,543.4407764
OxTG(14:0_18:4_15:1(COOH))+NH4,830.6504604,585.4149864,537.4149864,543.4407764
OxTG(14:0_18:4_15:2(COOH))+NH4,828.6348104,583.3993364,535.3993364,543.4407764
OxTG(14:0_18:4_15:3(COOH))+NH4,826.6191604,581.3836864,533.3836864,543.4407764
OxTG(14:0_18:4_15:4(COOH))+NH4,824.6035104,579.3680364,531.3680364,543.4407764
OxTG(14:0_18:4_16:1(COOH))+NH4,844.6661104,599.4306364,551.4306364,543.4407764
OxTG(14:0_18:4_16:2(COOH))+NH4,842.6504604,597.4149864,549.4149864,543.4407764
OxTG(14:0_18:4_16:3(COOH))+NH4,840.6348104,595.3993364,547.3993364,543.4407764
OxTG(14:0_18:4_16:4(COOH))+NH4,838.6191604,593.3836864,545.3836864,543.4407764
OxTG(14:0_18:4_17:4(COOH))+NH4,852.6348104,607.3993364,559.3993364,543.4407764
OxTG(14:0_18:4_18:4(COOH))+NH4,866.6504604,621.4149864,573.4149864,543.4407764
OxTG(14:0_18:4_18:5(COOH))+NH4,864.6348104,619.3993364,571.3993364,543.4407764
OxTG(14:0_18:4_19:4(COOH))+NH4,880.6661104,635.4306364,587.4306364,543.4407764
OxTG(14:0_18:4_19:5(COOH))+NH4,878.6504604,633.4149864,585.4149864,543.4407764
OxTG(14:0_20:4_3:0(COOH))+NH4,692.5096004,447.2741264,371.2428264,571.4720764
OxTG(14:0_20:4_4:0(COOH))+NH4,706.5252504,461.2897764,385.2584764,571.4720764
OxTG(14:0_20:4_5:0(COOH))+NH4,720.5409004,475.3054264,399.2741264,571.4720764
OxTG(14:0_20:4_6:0(COOH))+NH4,734.5565504,489.3210764,413.2897764,571.4720764
OxTG(14:0_20:4_7:0(COOH))+NH4,748.5722004,503.3367264,427.3054264,571.4720764
OxTG(14:0_20:4_8:0(COOH))+NH4,762.5878504,517.3523764,441.3210764,571.4720764
OxTG(14:0_20:4_9:0(COOH))+NH4,776.6035004,531.3680264,455.3367264,571.4720764
OxTG(14:0_20:4_10:0(COOH))+NH4,790.6191504,545.3836764,469.3523764,571.4720764
OxTG(14:0_20:4_11:0(COOH))+NH4,804.6348004,559.3993264,483.3680264,571.4720764
OxTG(14:0_20:4_12:0(COOH))+NH4,818.6504504,573.4149764,497.3836764,571.4720764
OxTG(14:0_20:4_13:0(COOH))+NH4,832.6661004,587.4306264,511.3993264,571.4720764
OxTG(14:0_20:4_14:0(COOH))+NH4,846.6817504,601.4462764,525.4149764,571.4720764
OxTG(14:0_20:4_15:0(COOH))+NH4,860.6974004,615.4619264,539.4306264,571.4720764
OxTG(14:0_20:4_6:1(COOH))+NH4,732.5409104,487.3054364,411.2741364,571.4720764
OxTG(14:0_20:4_7:1(COOH))+NH4,746.5565604,501.3210864,425.2897864,571.4720764
OxTG(14:0_20:4_8:1(COOH))+NH4,760.5722104,515.3367364,439.3054364,571.4720764
OxTG(14:0_20:4_9:1(COOH))+NH4,774.5878604,529.3523864,453.3210864,571.4720764
OxTG(14:0_20:4_9:2(COOH))+NH4,772.5722104,527.3367364,451.3054364,571.4720764
OxTG(14:0_20:4_10:1(COOH))+NH4,788.6035104,543.3680364,467.3367364,571.4720764
OxTG(14:0_20:4_10:2(COOH))+NH4,786.5878604,541.3523864,465.3210864,571.4720764
OxTG(14:0_20:4_11:1(COOH))+NH4,802.6191604,557.3836864,481.3523864,571.4720764
OxTG(14:0_20:4_11:2(COOH))+NH4,800.6035104,555.3680364,479.3367364,571.4720764
OxTG(14:0_20:4_12:1(COOH))+NH4,816.6348104,571.3993364,495.3680364,571.4720764
OxTG(14:0_20:4_12:2(COOH))+NH4,814.6191604,569.3836864,493.3523864,571.4720764
OxTG(14:0_20:4_12:3(COOH))+NH4,812.6035104,567.3680364,491.3367364,571.4720764
OxTG(14:0_20:4_13:1(COOH))+NH4,830.6504604,585.4149864,509.3836864,571.4720764
OxTG(14:0_20:4_13:2(COOH))+NH4,828.6348104,583.3993364,507.3680364,571.4720764
OxTG(14:0_20:4_13:3(COOH))+NH4,826.6191604,581.3836864,505.3523864,571.4720764
OxTG(14:0_20:4_14:1(COOH))+NH4,844.6661104,599.4306364,523.3993364,571.4720764
OxTG(14:0_20:4_14:2(COOH))+NH4,842.6504604,597.4149864,521.3836864,571.4720764
OxTG(14:0_20:4_14:3(COOH))+NH4,840.6348104,595.3993364,519.3680364,571.4720764
OxTG(14:0_20:4_15:1(COOH))+NH4,858.6817604,613.4462864,537.4149864,571.4720764
OxTG(14:0_20:4_15:2(COOH))+NH4,856.6661104,611.4306364,535.3993364,571.4720764
OxTG(14:0_20:4_15:3(COOH))+NH4,854.6504604,609.4149864,533.3836864,571.4720764
OxTG(14:0_20:4_15:4(COOH))+NH4,852.6348104,607.3993364,531.3680364,571.4720764
OxTG(14:0_20:4_16:1(COOH))+NH4,872.6974104,627.4619364,551.4306364,571.4720764
OxTG(14:0_20:4_16:2(COOH))+NH4,870.6817604,625.4462864,549.4149864,571.4720764
OxTG(14:0_20:4_16:3(COOH))+NH4,868.6661104,623.4306364,547.3993364,571.4720764
OxTG(14:0_20:4_16:4(COOH))+NH4,866.6504604,621.4149864,545.3836864,571.4720764
OxTG(14:0_20:4_17:4(COOH))+NH4,880.6661104,635.4306364,559.3993364,571.4720764
OxTG(14:0_20:4_18:4(COOH))+NH4,894.6817604,649.4462864,573.4149864,571.4720764
OxTG(14:0_20:4_18:5(COOH))+NH4,892.6661104,647.4306364,571.3993364,571.4720764
OxTG(14:0_20:4_19:4(COOH))+NH4,908.6974104,663.4619364,587.4306364,571.4720764
OxTG(14:0_20:4_19:5(COOH))+NH4,906.6817604,661.4462864,585.4149864,571.4720764
OxTG(14:0_20:5_3:0(COOH))+NH4,690.4940004,445.2585264,371.2428264,569.4564764
OxTG(14:0_20:5_4:0(COOH))+NH4,704.5096504,459.2741764,385.2584764,569.4564764
OxTG(14:0_20:5_5:0(COOH))+NH4,718.5253004,473.2898264,399.2741264,569.4564764
OxTG(14:0_20:5_6:0(COOH))+NH4,732.5409504,487.3054764,413.2897764,569.4564764
OxTG(14:0_20:5_7:0(COOH))+NH4,746.5566004,501.3211264,427.3054264,569.4564764
OxTG(14:0_20:5_8:0(COOH))+NH4,760.5722504,515.3367764,441.3210764,569.4564764
OxTG(14:0_20:5_9:0(COOH))+NH4,774.5879004,529.3524264,455.3367264,569.4564764
OxTG(14:0_20:5_10:0(COOH))+NH4,788.6035504,543.3680764,469.3523764,569.4564764
OxTG(14:0_20:5_11:0(COOH))+NH4,802.6192004,557.3837264,483.3680264,569.4564764
OxTG(14:0_20:5_12:0(COOH))+NH4,816.6348504,571.3993764,497.3836764,569.4564764
OxTG(14:0_20:5_13:0(COOH))+NH4,830.6505004,585.4150264,511.3993264,569.4564764
OxTG(14:0_20:5_14:0(COOH))+NH4,844.6661504,599.4306764,525.4149764,569.4564764
OxTG(14:0_20:5_15:0(COOH))+NH4,858.6818004,613.4463264,539.4306264,569.4564764
OxTG(14:0_20:5_6:1(COOH))+NH4,730.5253104,485.2898364,411.2741364,569.4564764
OxTG(14:0_20:5_7:1(COOH))+NH4,744.5409604,499.3054864,425.2897864,569.4564764
OxTG(14:0_20:5_8:1(COOH))+NH4,758.5566104,513.3211364,439.3054364,569.4564764
OxTG(14:0_20:5_9:1(COOH))+NH4,772.5722604,527.3367864,453.3210864,569.4564764
OxTG(14:0_20:5_9:2(COOH))+NH4,770.5566104,525.3211364,451.3054364,569.4564764
OxTG(14:0_20:5_10:1(COOH))+NH4,786.5879104,541.3524364,467.3367364,569.4564764
OxTG(14:0_20:5_10:2(COOH))+NH4,784.5722604,539.3367864,465.3210864,569.4564764
OxTG(14:0_20:5_11:1(COOH))+NH4,800.6035604,555.3680864,481.3523864,569.4564764
OxTG(14:0_20:5_11:2(COOH))+NH4,798.5879104,553.3524364,479.3367364,569.4564764
OxTG(14:0_20:5_12:1(COOH))+NH4,814.6192104,569.3837364,495.3680364,569.4564764
OxTG(14:0_20:5_12:2(COOH))+NH4,812.6035604,567.3680864,493.3523864,569.4564764
OxTG(14:0_20:5_12:3(COOH))+NH4,810.5879104,565.3524364,491.3367364,569.4564764
OxTG(14:0_20:5_13:1(COOH))+NH4,828.6348604,583.3993864,509.3836864,569.4564764
OxTG(14:0_20:5_13:2(COOH))+NH4,826.6192104,581.3837364,507.3680364,569.4564764
OxTG(14:0_20:5_13:3(COOH))+NH4,824.6035604,579.3680864,505.3523864,569.4564764
OxTG(14:0_20:5_14:1(COOH))+NH4,842.6505104,597.4150364,523.3993364,569.4564764
OxTG(14:0_20:5_14:2(COOH))+NH4,840.6348604,595.3993864,521.3836864,569.4564764
OxTG(14:0_20:5_14:3(COOH))+NH4,838.6192104,593.3837364,519.3680364,569.4564764
OxTG(14:0_20:5_15:1(COOH))+NH4,856.6661604,611.4306864,537.4149864,569.4564764
OxTG(14:0_20:5_15:2(COOH))+NH4,854.6505104,609.4150364,535.3993364,569.4564764
OxTG(14:0_20:5_15:3(COOH))+NH4,852.6348604,607.3993864,533.3836864,569.4564764
OxTG(14:0_20:5_15:4(COOH))+NH4,850.6192104,605.3837364,531.3680364,569.4564764
OxTG(14:0_20:5_16:1(COOH))+NH4,870.6818104,625.4463364,551.4306364,569.4564764
OxTG(14:0_20:5_16:2(COOH))+NH4,868.6661604,623.4306864,549.4149864,569.4564764
OxTG(14:0_20:5_16:3(COOH))+NH4,866.6505104,621.4150364,547.3993364,569.4564764
OxTG(14:0_20:5_16:4(COOH))+NH4,864.6348604,619.3993864,545.3836864,569.4564764
OxTG(14:0_20:5_17:4(COOH))+NH4,878.6505104,633.4150364,559.3993364,569.4564764
OxTG(14:0_20:5_18:4(COOH))+NH4,892.6661604,647.4306864,573.4149864,569.4564764
OxTG(14:0_20:5_18:5(COOH))+NH4,890.6505104,645.4150364,571.3993364,569.4564764
OxTG(14:0_20:5_19:4(COOH))+NH4,906.6818104,661.4463364,587.4306364,569.4564764
OxTG(14:0_20:5_19:5(COOH))+NH4,904.6661604,659.4306864,585.4149864,569.4564764
OxTG(14:0_22:5_3:0(COOH))+NH4,718.5253004,473.2898264,371.2428264,597.4877764
OxTG(14:0_22:5_4:0(COOH))+NH4,732.5409504,487.3054764,385.2584764,597.4877764
OxTG(14:0_22:5_5:0(COOH))+NH4,746.5566004,501.3211264,399.2741264,597.4877764
OxTG(14:0_22:5_6:0(COOH))+NH4,760.5722504,515.3367764,413.2897764,597.4877764
OxTG(14:0_22:5_7:0(COOH))+NH4,774.5879004,529.3524264,427.3054264,597.4877764
OxTG(14:0_22:5_8:0(COOH))+NH4,788.6035504,543.3680764,441.3210764,597.4877764
OxTG(14:0_22:5_9:0(COOH))+NH4,802.6192004,557.3837264,455.3367264,597.4877764
OxTG(14:0_22:5_10:0(COOH))+NH4,816.6348504,571.3993764,469.3523764,597.4877764
OxTG(14:0_22:5_11:0(COOH))+NH4,830.6505004,585.4150264,483.3680264,597.4877764
OxTG(14:0_22:5_12:0(COOH))+NH4,844.6661504,599.4306764,497.3836764,597.4877764
OxTG(14:0_22:5_13:0(COOH))+NH4,858.6818004,613.4463264,511.3993264,597.4877764
OxTG(14:0_22:5_14:0(COOH))+NH4,872.6974504,627.4619764,525.4149764,597.4877764
OxTG(14:0_22:5_15:0(COOH))+NH4,886.7131004,641.4776264,539.4306264,597.4877764
OxTG(14:0_22:5_6:1(COOH))+NH4,758.5566104,513.3211364,411.2741364,597.4877764
OxTG(14:0_22:5_7:1(COOH))+NH4,772.5722604,527.3367864,425.2897864,597.4877764
OxTG(14:0_22:5_8:1(COOH))+NH4,786.5879104,541.3524364,439.3054364,597.4877764
OxTG(14:0_22:5_9:1(COOH))+NH4,800.6035604,555.3680864,453.3210864,597.4877764
OxTG(14:0_22:5_9:2(COOH))+NH4,798.5879104,553.3524364,451.3054364,597.4877764
OxTG(14:0_22:5_10:1(COOH))+NH4,814.6192104,569.3837364,467.3367364,597.4877764
OxTG(14:0_22:5_10:2(COOH))+NH4,812.6035604,567.3680864,465.3210864,597.4877764
OxTG(14:0_22:5_11:1(COOH))+NH4,828.6348604,583.3993864,481.3523864,597.4877764
OxTG(14:0_22:5_11:2(COOH))+NH4,826.6192104,581.3837364,479.3367364,597.4877764
OxTG(14:0_22:5_12:1(COOH))+NH4,842.6505104,597.4150364,495.3680364,597.4877764
OxTG(14:0_22:5_12:2(COOH))+NH4,840.6348604,595.3993864,493.3523864,597.4877764
OxTG(14:0_22:5_12:3(COOH))+NH4,838.6192104,593.3837364,491.3367364,597.4877764
OxTG(14:0_22:5_13:1(COOH))+NH4,856.6661604,611.4306864,509.3836864,597.4877764
OxTG(14:0_22:5_13:2(COOH))+NH4,854.6505104,609.4150364,507.3680364,597.4877764
