"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Number of Scans","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Max Intensity","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Average m/z","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_LDGTS","[M+H]+","1","2","3","4","5","RT_min","RT_max","Comment"
"","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"5.09137361111111","5.39137361111111","10704","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"5.09137361111111","5.39137361111111","10704","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"5.09137361111111","5.39137361111111","10704","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"5.09137361111111","5.39137361111111","10704","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"5.09137361111111","5.39137361111111","10704","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6","516.42586","236.1492","218.1387","516.4258","498.4153","144.1019","5.09137361111111","5.39137361111111","10704"
"","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"5.66835555555556","5.96835555555556","10768","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"5.66835555555556","5.96835555555556","10768","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"5.66835555555556","5.96835555555556","10768","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"5.66835555555556","5.96835555555556","10768","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"5.66835555555556","5.96835555555556","10768","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6","516.42586","236.1492","218.1387","516.4258","498.4153","144.1019","5.66835555555556","5.96835555555556","10768"
"","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"15.5801347222222","15.8801347222222","12512","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"15.5801347222222","15.8801347222222","12512","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"15.5801347222222","15.8801347222222","12512","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"15.5801347222222","15.8801347222222","12512","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"15.5801347222222","15.8801347222222","12512","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6","516.42586","236.1492","218.1387","516.4258","498.4153","144.1019","15.5801347222222","15.8801347222222","12512"
"","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"15.9176208333333","16.2176208333333","13888","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"15.9176208333333","16.2176208333333","13888","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"15.9176208333333","16.2176208333333","13888","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"15.9176208333333","16.2176208333333","13888","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"15.9176208333333","16.2176208333333","13888","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6","516.42586","236.1492","218.1387","516.4258","498.4153","144.1019","15.9176208333333","16.2176208333333","13888"
"","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"4.87817777777778","5.17817777777778","14683","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"4.87817777777778","5.17817777777778","14683","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"4.87817777777778","5.17817777777778","14683","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"4.87817777777778","5.17817777777778","14683","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"4.87817777777778","5.17817777777778","14683","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6","516.42586","236.1492","218.1387","516.4258","498.4153","144.1019","4.87817777777778","5.17817777777778","14683"
"","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"1.7050625","2.0050625","16434","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"1.7050625","2.0050625","16434","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"1.7050625","2.0050625","16434","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"1.7050625","2.0050625","16434","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"1.7050625","2.0050625","16434","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6","516.42586","236.1492","218.1387","516.4258","498.4153","144.1019","1.7050625","2.0050625","16434"
"","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"1.96490972222222","2.26490972222222","16475","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"1.96490972222222","2.26490972222222","16475","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"1.96490972222222","2.26490972222222","16475","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"1.96490972222222","2.26490972222222","16475","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"1.96490972222222","2.26490972222222","16475","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6","516.42586","236.1492","218.1387","516.4258","498.4153","144.1019","1.96490972222222","2.26490972222222","16475"
"","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"15.5681111111111","15.8681111111111","17042","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"15.5681111111111","15.8681111111111","17042","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"15.5681111111111","15.8681111111111","17042","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"15.5681111111111","15.8681111111111","17042","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6",0,0,0,0,0,0,"15.5681111111111","15.8681111111111","17042","","MSDIAL_LDGTS 19:0;[M+H]+;CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;LQGWTUVUCVOFTN-UHFFFAOYNA-N;C29H57NO6","516.42586","236.1492","218.1387","516.4258","498.4153","144.1019","15.5681111111111","15.8681111111111","17042"
"","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"2.60240555555556","2.90240555555556","3552","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"2.60240555555556","2.90240555555556","3552","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"2.60240555555556","2.90240555555556","3552","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"2.60240555555556","2.90240555555556","3552","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"2.60240555555556","2.90240555555556","3552","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6","530.44152","236.1492","218.1387","530.4415","512.4310","144.1019","2.60240555555556","2.90240555555556","3552"
"","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"3.34267727272727","3.64267727272727","11125","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"3.34267727272727","3.64267727272727","11125","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"3.34267727272727","3.64267727272727","11125","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"3.34267727272727","3.64267727272727","11125","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"3.34267727272727","3.64267727272727","11125","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6","530.44152","236.1492","218.1387","530.4415","512.4310","144.1019","3.34267727272727","3.64267727272727","11125"
"","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"2.60573194444444","2.90573194444444","14350","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"2.60573194444444","2.90573194444444","14350","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"2.60573194444444","2.90573194444444","14350","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"2.60573194444444","2.90573194444444","14350","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"2.60573194444444","2.90573194444444","14350","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6","530.44152","236.1492","218.1387","530.4415","512.4310","144.1019","2.60573194444444","2.90573194444444","14350"
"","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"1.47141944444444","1.77141944444444","15711","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"1.47141944444444","1.77141944444444","15711","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"1.47141944444444","1.77141944444444","15711","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"1.47141944444444","1.77141944444444","15711","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6",0,0,0,0,0,0,"1.47141944444444","1.77141944444444","15711","","MSDIAL_LDGTS 20:0;[M+H]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;OADXVYZYMMEJSD-UHFFFAOYNA-N;C30H59NO6","530.44152","236.1492","218.1387","530.4415","512.4310","144.1019","1.47141944444444","1.77141944444444","15711"
"","MSDIAL_LDGTS 20:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KRWLDHOSLZHDPW-SEYXRHQNNA-N;C30H57NO6",0,0,0,0,0,0,"2.6636875","2.9636875","5883","","MSDIAL_LDGTS 20:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KRWLDHOSLZHDPW-SEYXRHQNNA-N;C30H57NO6",0,0,0,0,0,0,"2.6636875","2.9636875","5883","","MSDIAL_LDGTS 20:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KRWLDHOSLZHDPW-SEYXRHQNNA-N;C30H57NO6",0,0,0,0,0,0,"2.6636875","2.9636875","5883","","MSDIAL_LDGTS 20:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KRWLDHOSLZHDPW-SEYXRHQNNA-N;C30H57NO6",0,0,0,0,0,0,"2.6636875","2.9636875","5883","","MSDIAL_LDGTS 20:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KRWLDHOSLZHDPW-SEYXRHQNNA-N;C30H57NO6",0,0,0,0,0,0,"2.6636875","2.9636875","5883","","MSDIAL_LDGTS 20:1;[M+H]+;CCCCCCCC\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;KRWLDHOSLZHDPW-SEYXRHQNNA-N;C30H57NO6","528.42586","236.1492","218.1387","528.4258","510.4153","144.1019","2.6636875","2.9636875","5883"
"","MSDIAL_LDGTS 20:2;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MCJOAMVAKYDBTA-UTJQPWESNA-N;C30H55NO6",0,0,0,0,0,0,"1.9914625","2.2914625","7473","","MSDIAL_LDGTS 20:2;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MCJOAMVAKYDBTA-UTJQPWESNA-N;C30H55NO6",0,0,0,0,0,0,"1.9914625","2.2914625","7473","","MSDIAL_LDGTS 20:2;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MCJOAMVAKYDBTA-UTJQPWESNA-N;C30H55NO6",0,0,0,0,0,0,"1.9914625","2.2914625","7473","","MSDIAL_LDGTS 20:2;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MCJOAMVAKYDBTA-UTJQPWESNA-N;C30H55NO6",0,0,0,0,0,0,"1.9914625","2.2914625","7473","","MSDIAL_LDGTS 20:2;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MCJOAMVAKYDBTA-UTJQPWESNA-N;C30H55NO6",0,0,0,0,0,0,"1.9914625","2.2914625","7473","","MSDIAL_LDGTS 20:2;[M+H]+;CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MCJOAMVAKYDBTA-UTJQPWESNA-N;C30H55NO6","526.41021","236.1492","218.1387","526.4102","508.3997","144.1019","1.9914625","2.2914625","7473"
"","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6",0,0,0,0,0,0,"4.4948625","4.7948625","3947","","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6",0,0,0,0,0,0,"4.4948625","4.7948625","3947","","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6",0,0,0,0,0,0,"4.4948625","4.7948625","3947","","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6",0,0,0,0,0,0,"4.4948625","4.7948625","3947","","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6",0,0,0,0,0,0,"4.4948625","4.7948625","3947","","MSDIAL_LDGTS 21:0;[M+H]+;CCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)COCCC(C([O-])=O)[N+](C)(C)C;MVMOPZRVHYHLNM-UHFFFAOYNA-N;C31H61NO6","544.45717","236.1492","218.1387","544.4572","526.4466","144.1019","4.4948625","4.7948625","3947"
