"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_AHexSTS","[M+NH4]+","1","2","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_AHexSTS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Number of Scans","MSDIAL_AHexSTS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Max Intensity","MSDIAL_AHexSTS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Average m/z","MSDIAL_AHexSTS","[M+NH4]+","1","2","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_AHexSTS","[M+NH4]+","1","2","RT_min","RT_max","Comment"
"","MSDIAL_ST 29:2;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;CPNQJARULWHBQD-AGAFPQOFNA-N;C57H94O7",0,0,0,"11.2778791666667","11.5778791666667","4285","","MSDIAL_ST 29:2;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;CPNQJARULWHBQD-AGAFPQOFNA-N;C57H94O7",0,0,0,"11.2778791666667","11.5778791666667","4285","","MSDIAL_ST 29:2;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;CPNQJARULWHBQD-AGAFPQOFNA-N;C57H94O7",0,0,0,"11.2778791666667","11.5778791666667","4285","","MSDIAL_ST 29:2;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;CPNQJARULWHBQD-AGAFPQOFNA-N;C57H94O7",0,0,0,"11.2778791666667","11.5778791666667","4285","","MSDIAL_ST 29:2;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;CPNQJARULWHBQD-AGAFPQOFNA-N;C57H94O7",0,0,0,"11.2778791666667","11.5778791666667","4285","","MSDIAL_ST 29:2;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;CPNQJARULWHBQD-AGAFPQOFNA-N;C57H94O7","908.73378","395.3672","908.7338","11.2778791666667","11.5778791666667","4285"
"","MSDIAL_ST 29:2;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;CPNQJARULWHBQD-AGAFPQOFNA-N;C57H94O7",0,0,0,"12.0252319444444","12.3252319444444","14203","","MSDIAL_ST 29:2;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;CPNQJARULWHBQD-AGAFPQOFNA-N;C57H94O7",0,0,0,"12.0252319444444","12.3252319444444","14203","","MSDIAL_ST 29:2;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;CPNQJARULWHBQD-AGAFPQOFNA-N;C57H94O7",0,0,0,"12.0252319444444","12.3252319444444","14203","","MSDIAL_ST 29:2;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;CPNQJARULWHBQD-AGAFPQOFNA-N;C57H94O7",0,0,0,"12.0252319444444","12.3252319444444","14203","","MSDIAL_ST 29:2;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;CPNQJARULWHBQD-AGAFPQOFNA-N;C57H94O7",0,0,0,"12.0252319444444","12.3252319444444","14203","","MSDIAL_ST 29:2;O;Hex;FA 22:3;[M+NH4]+;CCCCC\C=C/C\C=C/C\C=C/CCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;CPNQJARULWHBQD-AGAFPQOFNA-N;C57H94O7","908.73378","395.3672","908.7338","12.0252319444444","12.3252319444444","14203"
"","MSDIAL_ST 29:2;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WYKXXXJNDIHFBX-UHFFFAOYNA-N;C58H102O7",0,0,0,"11.6602333333333","11.9602333333333","6688","","MSDIAL_ST 29:2;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WYKXXXJNDIHFBX-UHFFFAOYNA-N;C58H102O7",0,0,0,"11.6602333333333","11.9602333333333","6688","","MSDIAL_ST 29:2;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WYKXXXJNDIHFBX-UHFFFAOYNA-N;C58H102O7",0,0,0,"11.6602333333333","11.9602333333333","6688","","MSDIAL_ST 29:2;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WYKXXXJNDIHFBX-UHFFFAOYNA-N;C58H102O7",0,0,0,"11.6602333333333","11.9602333333333","6688","","MSDIAL_ST 29:2;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WYKXXXJNDIHFBX-UHFFFAOYNA-N;C58H102O7",0,0,0,"11.6602333333333","11.9602333333333","6688","","MSDIAL_ST 29:2;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WYKXXXJNDIHFBX-UHFFFAOYNA-N;C58H102O7","928.79638","395.3672","928.7964","11.6602333333333","11.9602333333333","6688"
"","MSDIAL_ST 29:2;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WYKXXXJNDIHFBX-UHFFFAOYNA-N;C58H102O7",0,0,0,"11.7940388888889","12.0940388888889","10204","","MSDIAL_ST 29:2;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WYKXXXJNDIHFBX-UHFFFAOYNA-N;C58H102O7",0,0,0,"11.7940388888889","12.0940388888889","10204","","MSDIAL_ST 29:2;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WYKXXXJNDIHFBX-UHFFFAOYNA-N;C58H102O7",0,0,0,"11.7940388888889","12.0940388888889","10204","","MSDIAL_ST 29:2;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WYKXXXJNDIHFBX-UHFFFAOYNA-N;C58H102O7",0,0,0,"11.7940388888889","12.0940388888889","10204","","MSDIAL_ST 29:2;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WYKXXXJNDIHFBX-UHFFFAOYNA-N;C58H102O7",0,0,0,"11.7940388888889","12.0940388888889","10204","","MSDIAL_ST 29:2;O;Hex;FA 23:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;WYKXXXJNDIHFBX-UHFFFAOYNA-N;C58H102O7","928.79638","395.3672","928.7964","11.7940388888889","12.0940388888889","10204"
"","MSDIAL_ST 29:2;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;QGQTVEPVGMMUNF-UHFFFAOYNA-N;C59H104O7",0,0,0,"11.1707651515151","11.4707651515151","10034","","MSDIAL_ST 29:2;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;QGQTVEPVGMMUNF-UHFFFAOYNA-N;C59H104O7",0,0,0,"11.1707651515151","11.4707651515151","10034","","MSDIAL_ST 29:2;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;QGQTVEPVGMMUNF-UHFFFAOYNA-N;C59H104O7",0,0,0,"11.1707651515151","11.4707651515151","10034","","MSDIAL_ST 29:2;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;QGQTVEPVGMMUNF-UHFFFAOYNA-N;C59H104O7",0,0,0,"11.1707651515151","11.4707651515151","10034","","MSDIAL_ST 29:2;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;QGQTVEPVGMMUNF-UHFFFAOYNA-N;C59H104O7",0,0,0,"11.1707651515151","11.4707651515151","10034","","MSDIAL_ST 29:2;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;QGQTVEPVGMMUNF-UHFFFAOYNA-N;C59H104O7","942.81203","395.3672","942.8120","11.1707651515151","11.4707651515151","10034"
"","MSDIAL_ST 29:2;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;QGQTVEPVGMMUNF-UHFFFAOYNA-N;C59H104O7",0,0,0,"11.4804180555556","11.7804180555556","14476","","MSDIAL_ST 29:2;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;QGQTVEPVGMMUNF-UHFFFAOYNA-N;C59H104O7",0,0,0,"11.4804180555556","11.7804180555556","14476","","MSDIAL_ST 29:2;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;QGQTVEPVGMMUNF-UHFFFAOYNA-N;C59H104O7",0,0,0,"11.4804180555556","11.7804180555556","14476","","MSDIAL_ST 29:2;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;QGQTVEPVGMMUNF-UHFFFAOYNA-N;C59H104O7",0,0,0,"11.4804180555556","11.7804180555556","14476","","MSDIAL_ST 29:2;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;QGQTVEPVGMMUNF-UHFFFAOYNA-N;C59H104O7",0,0,0,"11.4804180555556","11.7804180555556","14476","","MSDIAL_ST 29:2;O;Hex;FA 24:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;QGQTVEPVGMMUNF-UHFFFAOYNA-N;C59H104O7","942.81203","395.3672","942.8120","11.4804180555556","11.7804180555556","14476"
"","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"12.0035972222222","12.3035972222222","3983","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"12.0035972222222","12.3035972222222","3983","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"12.0035972222222","12.3035972222222","3983","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"12.0035972222222","12.3035972222222","3983","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"12.0035972222222","12.3035972222222","3983","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7","940.79638","395.3672","940.7964","12.0035972222222","12.3035972222222","3983"
"","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"10.5646319444444","10.8646319444444","8755","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"10.5646319444444","10.8646319444444","8755","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"10.5646319444444","10.8646319444444","8755","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"10.5646319444444","10.8646319444444","8755","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"10.5646319444444","10.8646319444444","8755","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7","940.79638","395.3672","940.7964","10.5646319444444","10.8646319444444","8755"
"","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"11.8980472222222","12.1980472222222","9511","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"11.8980472222222","12.1980472222222","9511","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"11.8980472222222","12.1980472222222","9511","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"11.8980472222222","12.1980472222222","9511","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"11.8980472222222","12.1980472222222","9511","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7","940.79638","395.3672","940.7964","11.8980472222222","12.1980472222222","9511"
"","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"11.3746222222222","11.6746222222222","9684","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"11.3746222222222","11.6746222222222","9684","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"11.3746222222222","11.6746222222222","9684","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"11.3746222222222","11.6746222222222","9684","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"11.3746222222222","11.6746222222222","9684","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7","940.79638","395.3672","940.7964","11.3746222222222","11.6746222222222","9684"
"","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"10.8547651515152","11.1547651515152","10566","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"10.8547651515152","11.1547651515152","10566","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"10.8547651515152","11.1547651515152","10566","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"10.8547651515152","11.1547651515152","10566","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7",0,0,0,"10.8547651515152","11.1547651515152","10566","","MSDIAL_ST 29:2;O;Hex;FA 24:1;[M+NH4]+;CCCCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)C=CC(CC)C(C)C)C(O)C(O)C1O;RMWPWEGUTWUICS-NLCSISCGNA-N;C59H102O7","940.79638","395.3672","940.7964","10.8547651515152","11.1547651515152","10566"
