"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Average m/z","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PMeOH","[M+NH4]+","[M-CH5O4P+H]+","[C4H9O5P+H]+","RT_min","RT_max","Comment"
"","PMeOH(40:5)+NH4",0,0,0,"15.7256883333333","16.0256883333333","14656","","PMeOH(40:5)+NH4",0,0,0,"15.7256883333333","16.0256883333333","14656","","PMeOH(40:5)+NH4",0,0,0,"15.7256883333333","16.0256883333333","14656","","PMeOH(40:5)+NH4",0,0,0,"15.7256883333333","16.0256883333333","14656","","PMeOH(40:5)+NH4",0,0,0,"15.7256883333333","16.0256883333333","14656","","PMeOH(40:5)+NH4","782.56952","653.5504","169.026","15.7256883333333","16.0256883333333","14656"
"","PMeOH(40:5)+NH4",0,0,0,"12.1170097222222","12.4170097222222","14679","","PMeOH(40:5)+NH4",0,0,0,"12.1170097222222","12.4170097222222","14679","","PMeOH(40:5)+NH4",0,0,0,"12.1170097222222","12.4170097222222","14679","","PMeOH(40:5)+NH4",0,0,0,"12.1170097222222","12.4170097222222","14679","","PMeOH(40:5)+NH4",0,0,0,"12.1170097222222","12.4170097222222","14679","","PMeOH(40:5)+NH4","782.56952","653.5504","169.026","12.1170097222222","12.4170097222222","14679"
"","PMeOH(40:5)+NH4",0,0,0,"12.4584611111111","12.7584611111111","14686","","PMeOH(40:5)+NH4",0,0,0,"12.4584611111111","12.7584611111111","14686","","PMeOH(40:5)+NH4",0,0,0,"12.4584611111111","12.7584611111111","14686","","PMeOH(40:5)+NH4",0,0,0,"12.4584611111111","12.7584611111111","14686","","PMeOH(40:5)+NH4",0,0,0,"12.4584611111111","12.7584611111111","14686","","PMeOH(40:5)+NH4","782.56952","653.5504","169.026","12.4584611111111","12.7584611111111","14686"
"","PMeOH(40:5)+NH4",0,0,0,"15.9129181818182","16.2129181818182","15002","","PMeOH(40:5)+NH4",0,0,0,"15.9129181818182","16.2129181818182","15002","","PMeOH(40:5)+NH4",0,0,0,"15.9129181818182","16.2129181818182","15002","","PMeOH(40:5)+NH4",0,0,0,"15.9129181818182","16.2129181818182","15002","","PMeOH(40:5)+NH4",0,0,0,"15.9129181818182","16.2129181818182","15002","","PMeOH(40:5)+NH4","782.56952","653.5504","169.026","15.9129181818182","16.2129181818182","15002"
"","PMeOH(40:5)+NH4",0,0,0,"15.3159638888889","15.6159638888889","15041","","PMeOH(40:5)+NH4",0,0,0,"15.3159638888889","15.6159638888889","15041","","PMeOH(40:5)+NH4",0,0,0,"15.3159638888889","15.6159638888889","15041","","PMeOH(40:5)+NH4",0,0,0,"15.3159638888889","15.6159638888889","15041","","PMeOH(40:5)+NH4",0,0,0,"15.3159638888889","15.6159638888889","15041","","PMeOH(40:5)+NH4","782.56952","653.5504","169.026","15.3159638888889","15.6159638888889","15041"
"","PMeOH(40:5)+NH4",0,0,0,"11.3367458333333","11.6367458333333","16812","","PMeOH(40:5)+NH4",0,0,0,"11.3367458333333","11.6367458333333","16812","","PMeOH(40:5)+NH4",0,0,0,"11.3367458333333","11.6367458333333","16812","","PMeOH(40:5)+NH4",0,0,0,"11.3367458333333","11.6367458333333","16812","","PMeOH(40:5)+NH4",0,0,0,"11.3367458333333","11.6367458333333","16812","","PMeOH(40:5)+NH4","782.56952","653.5504","169.026","11.3367458333333","11.6367458333333","16812"
"","PMeOH(40:5)+NH4",0,0,0,"12.1465472222222","12.4465472222222","16819","","PMeOH(40:5)+NH4",0,0,0,"12.1465472222222","12.4465472222222","16819","","PMeOH(40:5)+NH4",0,0,0,"12.1465472222222","12.4465472222222","16819","","PMeOH(40:5)+NH4",0,0,0,"12.1465472222222","12.4465472222222","16819","","PMeOH(40:5)+NH4",0,0,0,"12.1465472222222","12.4465472222222","16819","","PMeOH(40:5)+NH4","782.56952","653.5504","169.026","12.1465472222222","12.4465472222222","16819"
"","PMeOH(40:5)+NH4",0,0,0,"12.4149430555556","12.7149430555556","18942","","PMeOH(40:5)+NH4",0,0,0,"12.4149430555556","12.7149430555556","18942","","PMeOH(40:5)+NH4",0,0,0,"12.4149430555556","12.7149430555556","18942","","PMeOH(40:5)+NH4",0,0,0,"12.4149430555556","12.7149430555556","18942","","PMeOH(40:5)+NH4",0,0,0,"12.4149430555556","12.7149430555556","18942","","PMeOH(40:5)+NH4","782.56952","653.5504","169.026","12.4149430555556","12.7149430555556","18942"
"","PMeOH(40:6)+NH4",1,0,0,"5.37506805555555","5.67506805555555","64","","PMeOH(40:6)+NH4",5.598378,0,0,"5.37506805555555","5.67506805555555","64","","PMeOH(40:6)+NH4",2,0,0,"5.37506805555555","5.67506805555555","64","","PMeOH(40:6)+NH4",2547703,0,0,"5.37506805555555","5.67506805555555","64","","PMeOH(40:6)+NH4",780.5538,0,0,"5.37506805555555","5.67506805555555","64","","PMeOH(40:6)+NH4","780.55382","651.5347","169.026","5.37506805555555","5.67506805555555","64"
"","PMeOH(40:6)+NH4",1,0,0,"5.00485151515152","5.30485151515152","125","","PMeOH(40:6)+NH4",5.199954,0,0,"5.00485151515152","5.30485151515152","125","","PMeOH(40:6)+NH4",2,0,0,"5.00485151515152","5.30485151515152","125","","PMeOH(40:6)+NH4",2002326,0,0,"5.00485151515152","5.30485151515152","125","","PMeOH(40:6)+NH4",780.5555,0,0,"5.00485151515152","5.30485151515152","125","","PMeOH(40:6)+NH4","780.55382","651.5347","169.026","5.00485151515152","5.30485151515152","125"
"","PMeOH(40:6)+NH4",1,0,0,"4.58952361111111","4.88952361111111","545","","PMeOH(40:6)+NH4",4.786699,0,0,"4.58952361111111","4.88952361111111","545","","PMeOH(40:6)+NH4",1,0,0,"4.58952361111111","4.88952361111111","545","","PMeOH(40:6)+NH4",263594.2,0,0,"4.58952361111111","4.88952361111111","545","","PMeOH(40:6)+NH4",780.5553,0,0,"4.58952361111111","4.88952361111111","545","","PMeOH(40:6)+NH4","780.55382","651.5347","169.026","4.58952361111111","4.88952361111111","545"
"","PMeOH(40:6)+NH4",1,0,0,"6.47969027777778","6.77969027777778","601","","PMeOH(40:6)+NH4",6.484857,0,0,"6.47969027777778","6.77969027777778","601","","PMeOH(40:6)+NH4",2,0,0,"6.47969027777778","6.77969027777778","601","","PMeOH(40:6)+NH4",754364.4,0,0,"6.47969027777778","6.77969027777778","601","","PMeOH(40:6)+NH4",780.5527,0,0,"6.47969027777778","6.77969027777778","601","","PMeOH(40:6)+NH4","780.55382","651.5347","169.026","6.47969027777778","6.77969027777778","601"
"","PMeOH(40:6)+NH4",1,0,0,"5.02155","5.32155","12641","","PMeOH(40:6)+NH4",5.199954,0,0,"5.02155","5.32155","12641","","PMeOH(40:6)+NH4",2,0,0,"5.02155","5.32155","12641","","PMeOH(40:6)+NH4",2002326,0,0,"5.02155","5.32155","12641","","PMeOH(40:6)+NH4",780.5555,0,0,"5.02155","5.32155","12641","","PMeOH(40:6)+NH4","780.55382","651.5347","169.026","5.02155","5.32155","12641"
"","PMeOH(40:6)+NH4",0,0,0,"8.28612361111111","8.58612361111111","13761","","PMeOH(40:6)+NH4",0,0,0,"8.28612361111111","8.58612361111111","13761","","PMeOH(40:6)+NH4",0,0,0,"8.28612361111111","8.58612361111111","13761","","PMeOH(40:6)+NH4",0,0,0,"8.28612361111111","8.58612361111111","13761","","PMeOH(40:6)+NH4",0,0,0,"8.28612361111111","8.58612361111111","13761","","PMeOH(40:6)+NH4","780.55382","651.5347","169.026","8.28612361111111","8.58612361111111","13761"
"","PMeOH(40:7)+NH4",1,0,0,"5.54003333333333","5.84003333333333","1161","","PMeOH(40:7)+NH4",5.613944,0,0,"5.54003333333333","5.84003333333333","1161","","PMeOH(40:7)+NH4",1,0,0,"5.54003333333333","5.84003333333333","1161","","PMeOH(40:7)+NH4",246907,0,0,"5.54003333333333","5.84003333333333","1161","","PMeOH(40:7)+NH4",778.5369,0,0,"5.54003333333333","5.84003333333333","1161","","PMeOH(40:7)+NH4","778.53812","649.519","169.026","5.54003333333333","5.84003333333333","1161"
"","PMeOH(40:7)+NH4",1,0,0,"4.11489305555556","4.41489305555556","1706","","PMeOH(40:7)+NH4",4.268749,0,0,"4.11489305555556","4.41489305555556","1706","","PMeOH(40:7)+NH4",1,0,0,"4.11489305555556","4.41489305555556","1706","","PMeOH(40:7)+NH4",68975.3,0,0,"4.11489305555556","4.41489305555556","1706","","PMeOH(40:7)+NH4",778.5392,0,0,"4.11489305555556","4.41489305555556","1706","","PMeOH(40:7)+NH4","778.53812","649.519","169.026","4.11489305555556","4.41489305555556","1706"
"","PMeOH(40:7)+NH4",1,0,0,"5.25342916666667","5.55342916666667","9112","","PMeOH(40:7)+NH4",5.414547,0,0,"5.25342916666667","5.55342916666667","9112","","PMeOH(40:7)+NH4",1,0,0,"5.25342916666667","5.55342916666667","9112","","PMeOH(40:7)+NH4",421282,0,0,"5.25342916666667","5.55342916666667","9112","","PMeOH(40:7)+NH4",778.5378,0,0,"5.25342916666667","5.55342916666667","9112","","PMeOH(40:7)+NH4","778.53812","649.519","169.026","5.25342916666667","5.55342916666667","9112"
"","PMeOH(40:7)+NH4",1,0,0,"5.25342916666667","5.55342916666667","12669","","PMeOH(40:7)+NH4",5.414547,0,0,"5.25342916666667","5.55342916666667","12669","","PMeOH(40:7)+NH4",1,0,0,"5.25342916666667","5.55342916666667","12669","","PMeOH(40:7)+NH4",421282,0,0,"5.25342916666667","5.55342916666667","12669","","PMeOH(40:7)+NH4",778.5378,0,0,"5.25342916666667","5.55342916666667","12669","","PMeOH(40:7)+NH4","778.53812","649.519","169.026","5.25342916666667","5.55342916666667","12669"
"","PMeOH(40:8)+NH4",1,0,0,"4.9153","5.2153","502","","PMeOH(40:8)+NH4",5.073851,0,0,"4.9153","5.2153","502","","PMeOH(40:8)+NH4",1,0,0,"4.9153","5.2153","502","","PMeOH(40:8)+NH4",910724.3,0,0,"4.9153","5.2153","502","","PMeOH(40:8)+NH4",776.522,0,0,"4.9153","5.2153","502","","PMeOH(40:8)+NH4","776.52252","647.5034","169.026","4.9153","5.2153","502"
"","PMeOH(40:8)+NH4",0,0,0,"4.57123333333333","4.87123333333333","13772","","PMeOH(40:8)+NH4",0,0,0,"4.57123333333333","4.87123333333333","13772","","PMeOH(40:8)+NH4",0,0,0,"4.57123333333333","4.87123333333333","13772","","PMeOH(40:8)+NH4",0,0,0,"4.57123333333333","4.87123333333333","13772","","PMeOH(40:8)+NH4",0,0,0,"4.57123333333333","4.87123333333333","13772","","PMeOH(40:8)+NH4","776.52252","647.5034","169.026","4.57123333333333","4.87123333333333","13772"
"","PMeOH(41:1)+NH4",0,0,0,"9.8972666666667","10.1972666666667","1755","","PMeOH(41:1)+NH4",0,0,0,"9.8972666666667","10.1972666666667","1755","","PMeOH(41:1)+NH4",0,0,0,"9.8972666666667","10.1972666666667","1755","","PMeOH(41:1)+NH4",0,0,0,"9.8972666666667","10.1972666666667","1755","","PMeOH(41:1)+NH4",0,0,0,"9.8972666666667","10.1972666666667","1755","","PMeOH(41:1)+NH4","804.64762","675.6285","169.026","9.8972666666667","10.1972666666667","1755"
"","PMeOH(41:1)+NH4",0,0,0,"9.35257777777778","9.65257777777778","13749","","PMeOH(41:1)+NH4",0,0,0,"9.35257777777778","9.65257777777778","13749","","PMeOH(41:1)+NH4",0,0,0,"9.35257777777778","9.65257777777778","13749","","PMeOH(41:1)+NH4",0,0,0,"9.35257777777778","9.65257777777778","13749","","PMeOH(41:1)+NH4",0,0,0,"9.35257777777778","9.65257777777778","13749","","PMeOH(41:1)+NH4","804.64762","675.6285","169.026","9.35257777777778","9.65257777777778","13749"
"","PMeOH(41:1)+NH4",0,0,0,"9.54872833333333","9.84872833333333","15709","","PMeOH(41:1)+NH4",0,0,0,"9.54872833333333","9.84872833333333","15709","","PMeOH(41:1)+NH4",0,0,0,"9.54872833333333","9.84872833333333","15709","","PMeOH(41:1)+NH4",0,0,0,"9.54872833333333","9.84872833333333","15709","","PMeOH(41:1)+NH4",0,0,0,"9.54872833333333","9.84872833333333","15709","","PMeOH(41:1)+NH4","804.64762","675.6285","169.026","9.54872833333333","9.84872833333333","15709"
"","PMeOH(41:2)+NH4",1,0,0,"8.95680138888889","9.25680138888889","1197","","PMeOH(41:2)+NH4",9.086959,0,0,"8.95680138888889","9.25680138888889","1197","","PMeOH(41:2)+NH4",1,0,0,"8.95680138888889","9.25680138888889","1197","","PMeOH(41:2)+NH4",122088,0,0,"8.95680138888889","9.25680138888889","1197","","PMeOH(41:2)+NH4",802.632,0,0,"8.95680138888889","9.25680138888889","1197","","PMeOH(41:2)+NH4","802.63202","673.6129","169.026","8.95680138888889","9.25680138888889","1197"
"","PMeOH(41:3)+NH4",1,0,0,"8.13221388888889","8.43221388888889","301","","PMeOH(41:3)+NH4",8.30612,0,0,"8.13221388888889","8.43221388888889","301","","PMeOH(41:3)+NH4",2,0,0,"8.13221388888889","8.43221388888889","301","","PMeOH(41:3)+NH4",778024.4,0,0,"8.13221388888889","8.43221388888889","301","","PMeOH(41:3)+NH4",800.61635,0,0,"8.13221388888889","8.43221388888889","301","","PMeOH(41:3)+NH4","800.61652","671.5974","169.026","8.13221388888889","8.43221388888889","301"
"","PMeOH(41:3)+NH4",1,0,0,"7.92857222222222","8.22857222222222","17797","","PMeOH(41:3)+NH4",8.161917,0,0,"7.92857222222222","8.22857222222222","17797","","PMeOH(41:3)+NH4",1,0,0,"7.92857222222222","8.22857222222222","17797","","PMeOH(41:3)+NH4",192656.7,0,0,"7.92857222222222","8.22857222222222","17797","","PMeOH(41:3)+NH4",800.6161,0,0,"7.92857222222222","8.22857222222222","17797","","PMeOH(41:3)+NH4","800.61652","671.5974","169.026","7.92857222222222","8.22857222222222","17797"
"","PMeOH(41:4)+NH4",1,0,0,"7.2798","7.5798","344","","PMeOH(41:4)+NH4",7.424463,0,0,"7.2798","7.5798","344","","PMeOH(41:4)+NH4",2,0,0,"7.2798","7.5798","344","","PMeOH(41:4)+NH4",731011.2,0,0,"7.2798","7.5798","344","","PMeOH(41:4)+NH4",798.60145,0,0,"7.2798","7.5798","344","","PMeOH(41:4)+NH4","798.60072","669.5816","169.026","7.2798","7.5798","344"
"","PMeOH(41:4)+NH4",1,0,0,"7.09015833333333","7.39015833333333","353","","PMeOH(41:4)+NH4",7.300851,0,0,"7.09015833333333","7.39015833333333","353","","PMeOH(41:4)+NH4",2,0,0,"7.09015833333333","7.39015833333333","353","","PMeOH(41:4)+NH4",512799.4,0,0,"7.09015833333333","7.39015833333333","353","","PMeOH(41:4)+NH4",798.6013,0,0,"7.09015833333333","7.39015833333333","353","","PMeOH(41:4)+NH4","798.60072","669.5816","169.026","7.09015833333333","7.39015833333333","353"
"","PMeOH(41:4)+NH4",0,0,0,"9.11741666666667","9.41741666666667","14515","","PMeOH(41:4)+NH4",0,0,0,"9.11741666666667","9.41741666666667","14515","","PMeOH(41:4)+NH4",0,0,0,"9.11741666666667","9.41741666666667","14515","","PMeOH(41:4)+NH4",0,0,0,"9.11741666666667","9.41741666666667","14515","","PMeOH(41:4)+NH4",0,0,0,"9.11741666666667","9.41741666666667","14515","","PMeOH(41:4)+NH4","798.60072","669.5816","169.026","9.11741666666667","9.41741666666667","14515"
"","PMeOH(41:5)+NH4",1,0,0,"6.80782777777778","7.10782777777778","154","","PMeOH(41:5)+NH4",6.969626,0,0,"6.80782777777778","7.10782777777778","154","","PMeOH(41:5)+NH4",2,0,0,"6.80782777777778","7.10782777777778","154","","PMeOH(41:5)+NH4",1819422,0,0,"6.80782777777778","7.10782777777778","154","","PMeOH(41:5)+NH4",796.5858,0,0,"6.80782777777778","7.10782777777778","154","","PMeOH(41:5)+NH4","796.58512","667.566","169.026","6.80782777777778","7.10782777777778","154"
"","PMeOH(41:5)+NH4",1,0,0,"6.61006388888889","6.91006388888889","248","","PMeOH(41:5)+NH4",6.709229,0,0,"6.61006388888889","6.91006388888889","248","","PMeOH(41:5)+NH4",2,0,0,"6.61006388888889","6.91006388888889","248","","PMeOH(41:5)+NH4",471735.3,0,0,"6.61006388888889","6.91006388888889","248","","PMeOH(41:5)+NH4",796.58605,0,0,"6.61006388888889","6.91006388888889","248","","PMeOH(41:5)+NH4","796.58512","667.566","169.026","6.61006388888889","6.91006388888889","248"
"","PMeOH(41:5)+NH4",0,0,0,"7.38762638888889","7.68762638888889","2203","","PMeOH(41:5)+NH4",0,0,0,"7.38762638888889","7.68762638888889","2203","","PMeOH(41:5)+NH4",0,0,0,"7.38762638888889","7.68762638888889","2203","","PMeOH(41:5)+NH4",0,0,0,"7.38762638888889","7.68762638888889","2203","","PMeOH(41:5)+NH4",0,0,0,"7.38762638888889","7.68762638888889","2203","","PMeOH(41:5)+NH4","796.58512","667.566","169.026","7.38762638888889","7.68762638888889","2203"
"","PMeOH(41:5)+NH4",0,0,0,"8.43268888888889","8.73268888888889","2577","","PMeOH(41:5)+NH4",0,0,0,"8.43268888888889","8.73268888888889","2577","","PMeOH(41:5)+NH4",0,0,0,"8.43268888888889","8.73268888888889","2577","","PMeOH(41:5)+NH4",0,0,0,"8.43268888888889","8.73268888888889","2577","","PMeOH(41:5)+NH4",0,0,0,"8.43268888888889","8.73268888888889","2577","","PMeOH(41:5)+NH4","796.58512","667.566","169.026","8.43268888888889","8.73268888888889","2577"
"","PMeOH(41:5)+NH4",0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(41:5)+NH4",0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(41:5)+NH4",0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(41:5)+NH4",0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(41:5)+NH4",0,0,0,"7.02047777777778","7.32047777777778","9164","","PMeOH(41:5)+NH4","796.58512","667.566","169.026","7.02047777777778","7.32047777777778","9164"
"","PMeOH(41:5)+NH4",0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(41:5)+NH4",0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(41:5)+NH4",0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(41:5)+NH4",0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(41:5)+NH4",0,0,0,"6.07171666666667","6.37171666666667","12758","","PMeOH(41:5)+NH4","796.58512","667.566","169.026","6.07171666666667","6.37171666666667","12758"
"","PMeOH(41:5)+NH4",0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(41:5)+NH4",0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(41:5)+NH4",0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(41:5)+NH4",0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(41:5)+NH4",0,0,0,"12.5134541666667","12.8134541666667","13098","","PMeOH(41:5)+NH4","796.58512","667.566","169.026","12.5134541666667","12.8134541666667","13098"
"","PMeOH(41:5)+NH4",0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(41:5)+NH4",0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(41:5)+NH4",0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(41:5)+NH4",0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(41:5)+NH4",0,0,0,"8.72429166666667","9.02429166666667","16859","","PMeOH(41:5)+NH4","796.58512","667.566","169.026","8.72429166666667","9.02429166666667","16859"
"","PMeOH(41:6)+NH4",1,0,0,"5.66719861111111","5.96719861111111","682","","PMeOH(41:6)+NH4",5.786267,0,0,"5.66719861111111","5.96719861111111","682","","PMeOH(41:6)+NH4",2,0,0,"5.66719861111111","5.96719861111111","682","","PMeOH(41:6)+NH4",226959.3,0,0,"5.66719861111111","5.96719861111111","682","","PMeOH(41:6)+NH4",794.57005,0,0,"5.66719861111111","5.96719861111111","682","","PMeOH(41:6)+NH4","794.56952","665.5504","169.026","5.66719861111111","5.96719861111111","682"
"","PMeOH(41:6)+NH4",0,0,0,"6.00126805555556","6.30126805555556","738","","PMeOH(41:6)+NH4",0,0,0,"6.00126805555556","6.30126805555556","738","","PMeOH(41:6)+NH4",0,0,0,"6.00126805555556","6.30126805555556","738","","PMeOH(41:6)+NH4",0,0,0,"6.00126805555556","6.30126805555556","738","","PMeOH(41:6)+NH4",0,0,0,"6.00126805555556","6.30126805555556","738","","PMeOH(41:6)+NH4","794.56952","665.5504","169.026","6.00126805555556","6.30126805555556","738"
"","PMeOH(41:6)+NH4",0,0,0,"7.68438194444444","7.98438194444444","1682","","PMeOH(41:6)+NH4",0,0,0,"7.68438194444444","7.98438194444444","1682","","PMeOH(41:6)+NH4",0,0,0,"7.68438194444444","7.98438194444444","1682","","PMeOH(41:6)+NH4",0,0,0,"7.68438194444444","7.98438194444444","1682","","PMeOH(41:6)+NH4",0,0,0,"7.68438194444444","7.98438194444444","1682","","PMeOH(41:6)+NH4","794.56952","665.5504","169.026","7.68438194444444","7.98438194444444","1682"
"","PMeOH(41:6)+NH4",0,0,0,"12.0360861111111","12.3360861111111","3839","","PMeOH(41:6)+NH4",0,0,0,"12.0360861111111","12.3360861111111","3839","","PMeOH(41:6)+NH4",0,0,0,"12.0360861111111","12.3360861111111","3839","","PMeOH(41:6)+NH4",0,0,0,"12.0360861111111","12.3360861111111","3839","","PMeOH(41:6)+NH4",0,0,0,"12.0360861111111","12.3360861111111","3839","","PMeOH(41:6)+NH4","794.56952","665.5504","169.026","12.0360861111111","12.3360861111111","3839"
"","PMeOH(41:6)+NH4",0,0,0,"12.2886722222222","12.5886722222222","6559","","PMeOH(41:6)+NH4",0,0,0,"12.2886722222222","12.5886722222222","6559","","PMeOH(41:6)+NH4",0,0,0,"12.2886722222222","12.5886722222222","6559","","PMeOH(41:6)+NH4",0,0,0,"12.2886722222222","12.5886722222222","6559","","PMeOH(41:6)+NH4",0,0,0,"12.2886722222222","12.5886722222222","6559","","PMeOH(41:6)+NH4","794.56952","665.5504","169.026","12.2886722222222","12.5886722222222","6559"
"","PMeOH(41:6)+NH4",0,0,0,"12.6315861111111","12.9315861111111","9571","","PMeOH(41:6)+NH4",0,0,0,"12.6315861111111","12.9315861111111","9571","","PMeOH(41:6)+NH4",0,0,0,"12.6315861111111","12.9315861111111","9571","","PMeOH(41:6)+NH4",0,0,0,"12.6315861111111","12.9315861111111","9571","","PMeOH(41:6)+NH4",0,0,0,"12.6315861111111","12.9315861111111","9571","","PMeOH(41:6)+NH4","794.56952","665.5504","169.026","12.6315861111111","12.9315861111111","9571"
"","PMeOH(41:7)+NH4",1,0,0,"7.3207875","7.6207875","706","","PMeOH(41:7)+NH4",7.511254,0,0,"7.3207875","7.6207875","706","","PMeOH(41:7)+NH4",1,0,0,"7.3207875","7.6207875","706","","PMeOH(41:7)+NH4",11397.44,0,0,"7.3207875","7.6207875","706","","PMeOH(41:7)+NH4",792.5559,0,0,"7.3207875","7.6207875","706","","PMeOH(41:7)+NH4","792.55382","663.5347","169.026","7.3207875","7.6207875","706"
"","PMeOH(41:7)+NH4",0,0,0,"4.97676944444445","5.27676944444445","1831","","PMeOH(41:7)+NH4",0,0,0,"4.97676944444445","5.27676944444445","1831","","PMeOH(41:7)+NH4",0,0,0,"4.97676944444445","5.27676944444445","1831","","PMeOH(41:7)+NH4",0,0,0,"4.97676944444445","5.27676944444445","1831","","PMeOH(41:7)+NH4",0,0,0,"4.97676944444445","5.27676944444445","1831","","PMeOH(41:7)+NH4","792.55382","663.5347","169.026","4.97676944444445","5.27676944444445","1831"
"","PMeOH(41:7)+NH4",0,0,0,"12.4555180555556","12.7555180555556","2734","","PMeOH(41:7)+NH4",0,0,0,"12.4555180555556","12.7555180555556","2734","","PMeOH(41:7)+NH4",0,0,0,"12.4555180555556","12.7555180555556","2734","","PMeOH(41:7)+NH4",0,0,0,"12.4555180555556","12.7555180555556","2734","","PMeOH(41:7)+NH4",0,0,0,"12.4555180555556","12.7555180555556","2734","","PMeOH(41:7)+NH4","792.55382","663.5347","169.026","12.4555180555556","12.7555180555556","2734"
"","PMeOH(41:7)+NH4",0,0,0,"11.3855833333333","11.6855833333333","3946","","PMeOH(41:7)+NH4",0,0,0,"11.3855833333333","11.6855833333333","3946","","PMeOH(41:7)+NH4",0,0,0,"11.3855833333333","11.6855833333333","3946","","PMeOH(41:7)+NH4",0,0,0,"11.3855833333333","11.6855833333333","3946","","PMeOH(41:7)+NH4",0,0,0,"11.3855833333333","11.6855833333333","3946","","PMeOH(41:7)+NH4","792.55382","663.5347","169.026","11.3855833333333","11.6855833333333","3946"
"","PMeOH(41:7)+NH4",0,0,0,"11.8061866666667","12.1061866666667","9294","","PMeOH(41:7)+NH4",0,0,0,"11.8061866666667","12.1061866666667","9294","","PMeOH(41:7)+NH4",0,0,0,"11.8061866666667","12.1061866666667","9294","","PMeOH(41:7)+NH4",0,0,0,"11.8061866666667","12.1061866666667","9294","","PMeOH(41:7)+NH4",0,0,0,"11.8061866666667","12.1061866666667","9294","","PMeOH(41:7)+NH4","792.55382","663.5347","169.026","11.8061866666667","12.1061866666667","9294"
"","PMeOH(41:7)+NH4",1,0,0,"6.08093333333333","6.38093333333333","17163","","PMeOH(41:7)+NH4",6.230666,0,0,"6.08093333333333","6.38093333333333","17163","","PMeOH(41:7)+NH4",1,0,0,"6.08093333333333","6.38093333333333","17163","","PMeOH(41:7)+NH4",37753.19,0,0,"6.08093333333333","6.38093333333333","17163","","PMeOH(41:7)+NH4",792.553,0,0,"6.08093333333333","6.38093333333333","17163","","PMeOH(41:7)+NH4","792.55382","663.5347","169.026","6.08093333333333","6.38093333333333","17163"
"","PMeOH(41:8)+NH4",0,0,0,"11.8608930555556","12.1608930555556","2713","","PMeOH(41:8)+NH4",0,0,0,"11.8608930555556","12.1608930555556","2713","","PMeOH(41:8)+NH4",0,0,0,"11.8608930555556","12.1608930555556","2713","","PMeOH(41:8)+NH4",0,0,0,"11.8608930555556","12.1608930555556","2713","","PMeOH(41:8)+NH4",0,0,0,"11.8608930555556","12.1608930555556","2713","","PMeOH(41:8)+NH4","790.53812","661.519","169.026","11.8608930555556","12.1608930555556","2713"
"","PMeOH(41:8)+NH4",0,0,0,"11.1749319444444","11.4749319444444","3305","","PMeOH(41:8)+NH4",0,0,0,"11.1749319444444","11.4749319444444","3305","","PMeOH(41:8)+NH4",0,0,0,"11.1749319444444","11.4749319444444","3305","","PMeOH(41:8)+NH4",0,0,0,"11.1749319444444","11.4749319444444","3305","","PMeOH(41:8)+NH4",0,0,0,"11.1749319444444","11.4749319444444","3305","","PMeOH(41:8)+NH4","790.53812","661.519","169.026","11.1749319444444","11.4749319444444","3305"
"","PMeOH(41:8)+NH4",0,0,0,"11.5303902777778","11.8303902777778","7156","","PMeOH(41:8)+NH4",0,0,0,"11.5303902777778","11.8303902777778","7156","","PMeOH(41:8)+NH4",0,0,0,"11.5303902777778","11.8303902777778","7156","","PMeOH(41:8)+NH4",0,0,0,"11.5303902777778","11.8303902777778","7156","","PMeOH(41:8)+NH4",0,0,0,"11.5303902777778","11.8303902777778","7156","","PMeOH(41:8)+NH4","790.53812","661.519","169.026","11.5303902777778","11.8303902777778","7156"
