"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_CAR","[M]+","1","2","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_CAR","[M]+","1","2","RT_min","RT_max","Comment","Number of Scans","MSDIAL_CAR","[M]+","1","2","RT_min","RT_max","Comment","Max Intensity","MSDIAL_CAR","[M]+","1","2","RT_min","RT_max","Comment","Average m/z","MSDIAL_CAR","[M]+","1","2","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_CAR","[M]+","1","2","RT_min","RT_max","Comment"
"","MSDIAL_CAR 5:0;[M]+;CCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;VSNFQQXVMPSASB-UHFFFAOYNA-O;C12H24NO4",0,0,0,"0.184875","0.484875","5166","","MSDIAL_CAR 5:0;[M]+;CCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;VSNFQQXVMPSASB-UHFFFAOYNA-O;C12H24NO4",0,0,0,"0.184875","0.484875","5166","","MSDIAL_CAR 5:0;[M]+;CCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;VSNFQQXVMPSASB-UHFFFAOYNA-O;C12H24NO4",0,0,0,"0.184875","0.484875","5166","","MSDIAL_CAR 5:0;[M]+;CCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;VSNFQQXVMPSASB-UHFFFAOYNA-O;C12H24NO4",0,0,0,"0.184875","0.484875","5166","","MSDIAL_CAR 5:0;[M]+;CCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;VSNFQQXVMPSASB-UHFFFAOYNA-O;C12H24NO4",0,0,0,"0.184875","0.484875","5166","","MSDIAL_CAR 5:0;[M]+;CCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;VSNFQQXVMPSASB-UHFFFAOYNA-O;C12H24NO4","246.16998","246.1700","85.02841","0.184875","0.484875","5166"
"","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"6.0532375","6.3532375","12124","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"6.0532375","6.3532375","12124","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"6.0532375","6.3532375","12124","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"6.0532375","6.3532375","12124","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"6.0532375","6.3532375","12124","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4","486.35779","486.3578","85.02841","6.0532375","6.3532375","12124"
"","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"9.58692083333333","9.88692083333333","14519","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"9.58692083333333","9.88692083333333","14519","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"9.58692083333333","9.88692083333333","14519","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"9.58692083333333","9.88692083333333","14519","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"9.58692083333333","9.88692083333333","14519","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4","486.35779","486.3578","85.02841","9.58692083333333","9.88692083333333","14519"
"","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"10.2534861111111","10.5534861111111","14536","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"10.2534861111111","10.5534861111111","14536","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"10.2534861111111","10.5534861111111","14536","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"10.2534861111111","10.5534861111111","14536","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"10.2534861111111","10.5534861111111","14536","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4","486.35779","486.3578","85.02841","10.2534861111111","10.5534861111111","14536"
"","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"5.18770694444444","5.48770694444444","14592","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"5.18770694444444","5.48770694444444","14592","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"5.18770694444444","5.48770694444444","14592","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"5.18770694444444","5.48770694444444","14592","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"5.18770694444444","5.48770694444444","14592","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4","486.35779","486.3578","85.02841","5.18770694444444","5.48770694444444","14592"
"","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"6.88035138888889","7.18035138888889","14884","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"6.88035138888889","7.18035138888889","14884","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"6.88035138888889","7.18035138888889","14884","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"6.88035138888889","7.18035138888889","14884","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"6.88035138888889","7.18035138888889","14884","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4","486.35779","486.3578","85.02841","6.88035138888889","7.18035138888889","14884"
"","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"13.765075","14.065075","15598","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"13.765075","14.065075","15598","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"13.765075","14.065075","15598","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"13.765075","14.065075","15598","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"13.765075","14.065075","15598","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4","486.35779","486.3578","85.02841","13.765075","14.065075","15598"
"","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"7.95188055555555","8.25188055555555","17462","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"7.95188055555555","8.25188055555555","17462","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"7.95188055555555","8.25188055555555","17462","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"7.95188055555555","8.25188055555555","17462","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"7.95188055555555","8.25188055555555","17462","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4","486.35779","486.3578","85.02841","7.95188055555555","8.25188055555555","17462"
"","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"5.41112777777778","5.71112777777778","18010","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"5.41112777777778","5.71112777777778","18010","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"5.41112777777778","5.71112777777778","18010","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"5.41112777777778","5.71112777777778","18010","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"5.41112777777778","5.71112777777778","18010","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4","486.35779","486.3578","85.02841","5.41112777777778","5.71112777777778","18010"
"","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"13.342546969697","13.642546969697","18518","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"13.342546969697","13.642546969697","18518","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"13.342546969697","13.642546969697","18518","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"13.342546969697","13.642546969697","18518","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"13.342546969697","13.642546969697","18518","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4","486.35779","486.3578","85.02841","13.342546969697","13.642546969697","18518"
"","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"14.0727222222222","14.3727222222222","18915","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"14.0727222222222","14.3727222222222","18915","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"14.0727222222222","14.3727222222222","18915","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"14.0727222222222","14.3727222222222","18915","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4",0,0,0,"14.0727222222222","14.3727222222222","18915","","MSDIAL_CAR 23:6;[M]+;CC\C=C\C\C=C\C\C=C\C\C=C\C\C=C\C\C=C\CCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;IWCFUXTUAKHKRY-BUHCESQUNA-O;C30H48NO4","486.35779","486.3578","85.02841","14.0727222222222","14.3727222222222","18915"
"","MSDIAL_CAR 24:0;[M]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;YDUFZFUYBBPVLJ-UHFFFAOYNA-O;C31H62NO4",1,1,1,"3.60820416666667","3.90820416666667","2478","","MSDIAL_CAR 24:0;[M]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;YDUFZFUYBBPVLJ-UHFFFAOYNA-O;C31H62NO4",3.760025,3.760025,3.760025,"3.60820416666667","3.90820416666667","2478","","MSDIAL_CAR 24:0;[M]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;YDUFZFUYBBPVLJ-UHFFFAOYNA-O;C31H62NO4",1,1,1,"3.60820416666667","3.90820416666667","2478","","MSDIAL_CAR 24:0;[M]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;YDUFZFUYBBPVLJ-UHFFFAOYNA-O;C31H62NO4",159879.7,159879.7,33806,"3.60820416666667","3.90820416666667","2478","","MSDIAL_CAR 24:0;[M]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;YDUFZFUYBBPVLJ-UHFFFAOYNA-O;C31H62NO4",512.4683,512.4683,85.02857,"3.60820416666667","3.90820416666667","2478","","MSDIAL_CAR 24:0;[M]+;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;YDUFZFUYBBPVLJ-UHFFFAOYNA-O;C31H62NO4","512.46734","512.4673","85.02841","3.60820416666667","3.90820416666667","2478"
"","MSDIAL_CAR 24:1;[M]+;CCCCCCCCCCCC\C=C\CCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;YOSHSFXLFYPEIS-WUKNDPDINA-O;C31H60NO4",0,0,0,"2.50078055555556","2.80078055555556","6475","","MSDIAL_CAR 24:1;[M]+;CCCCCCCCCCCC\C=C\CCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;YOSHSFXLFYPEIS-WUKNDPDINA-O;C31H60NO4",0,0,0,"2.50078055555556","2.80078055555556","6475","","MSDIAL_CAR 24:1;[M]+;CCCCCCCCCCCC\C=C\CCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;YOSHSFXLFYPEIS-WUKNDPDINA-O;C31H60NO4",0,0,0,"2.50078055555556","2.80078055555556","6475","","MSDIAL_CAR 24:1;[M]+;CCCCCCCCCCCC\C=C\CCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;YOSHSFXLFYPEIS-WUKNDPDINA-O;C31H60NO4",0,0,0,"2.50078055555556","2.80078055555556","6475","","MSDIAL_CAR 24:1;[M]+;CCCCCCCCCCCC\C=C\CCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;YOSHSFXLFYPEIS-WUKNDPDINA-O;C31H60NO4",0,0,0,"2.50078055555556","2.80078055555556","6475","","MSDIAL_CAR 24:1;[M]+;CCCCCCCCCCCC\C=C\CCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;YOSHSFXLFYPEIS-WUKNDPDINA-O;C31H60NO4","510.45169","510.4517","85.02841","2.50078055555556","2.80078055555556","6475"
"","MSDIAL_CAR 24:3;[M]+;CC\C=C\C\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;GZMHLFZEXKZJNZ-SAAUORLLNA-O;C31H56NO4",0,0,0,"14.7465569444444","15.0465569444444","2303","","MSDIAL_CAR 24:3;[M]+;CC\C=C\C\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;GZMHLFZEXKZJNZ-SAAUORLLNA-O;C31H56NO4",0,0,0,"14.7465569444444","15.0465569444444","2303","","MSDIAL_CAR 24:3;[M]+;CC\C=C\C\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;GZMHLFZEXKZJNZ-SAAUORLLNA-O;C31H56NO4",0,0,0,"14.7465569444444","15.0465569444444","2303","","MSDIAL_CAR 24:3;[M]+;CC\C=C\C\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;GZMHLFZEXKZJNZ-SAAUORLLNA-O;C31H56NO4",0,0,0,"14.7465569444444","15.0465569444444","2303","","MSDIAL_CAR 24:3;[M]+;CC\C=C\C\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;GZMHLFZEXKZJNZ-SAAUORLLNA-O;C31H56NO4",0,0,0,"14.7465569444444","15.0465569444444","2303","","MSDIAL_CAR 24:3;[M]+;CC\C=C\C\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;GZMHLFZEXKZJNZ-SAAUORLLNA-O;C31H56NO4","506.42039","506.4204","85.02841","14.7465569444444","15.0465569444444","2303"
"","MSDIAL_CAR 24:3;[M]+;CC\C=C\C\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;GZMHLFZEXKZJNZ-SAAUORLLNA-O;C31H56NO4",0,0,0,"13.0843041666667","13.3843041666667","3061","","MSDIAL_CAR 24:3;[M]+;CC\C=C\C\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;GZMHLFZEXKZJNZ-SAAUORLLNA-O;C31H56NO4",0,0,0,"13.0843041666667","13.3843041666667","3061","","MSDIAL_CAR 24:3;[M]+;CC\C=C\C\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;GZMHLFZEXKZJNZ-SAAUORLLNA-O;C31H56NO4",0,0,0,"13.0843041666667","13.3843041666667","3061","","MSDIAL_CAR 24:3;[M]+;CC\C=C\C\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;GZMHLFZEXKZJNZ-SAAUORLLNA-O;C31H56NO4",0,0,0,"13.0843041666667","13.3843041666667","3061","","MSDIAL_CAR 24:3;[M]+;CC\C=C\C\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;GZMHLFZEXKZJNZ-SAAUORLLNA-O;C31H56NO4",0,0,0,"13.0843041666667","13.3843041666667","3061","","MSDIAL_CAR 24:3;[M]+;CC\C=C\C\C=C/C\C=C/CCCCCCCCCCCCCC(=O)OC(CC(O)=O)C[N+](C)(C)C;GZMHLFZEXKZJNZ-SAAUORLLNA-O;C31H56NO4","506.42039","506.4204","85.02841","13.0843041666667","13.3843041666667","3061"
