"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","RT at Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Number of Scans","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Max Intensity","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Average m/z","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PEtOH","[M+NH4]+","[M-C2H7O4P+H]+","[C5H11O5P+H]+","RT_min","RT_max","Comment"
"","PEtOH(39:6)+NH4",1,0,0,"4.58952361111111","4.88952361111111","545","","PEtOH(39:6)+NH4",4.786699,0,0,"4.58952361111111","4.88952361111111","545","","PEtOH(39:6)+NH4",1,0,0,"4.58952361111111","4.88952361111111","545","","PEtOH(39:6)+NH4",263594.2,0,0,"4.58952361111111","4.88952361111111","545","","PEtOH(39:6)+NH4",780.5553,0,0,"4.58952361111111","4.88952361111111","545","","PEtOH(39:6)+NH4","780.55387","637.5191","183.0417","4.58952361111111","4.88952361111111","545"
"","PEtOH(39:6)+NH4",1,0,0,"6.47969027777778","6.77969027777778","601","","PEtOH(39:6)+NH4",6.484857,0,0,"6.47969027777778","6.77969027777778","601","","PEtOH(39:6)+NH4",2,0,0,"6.47969027777778","6.77969027777778","601","","PEtOH(39:6)+NH4",754364.4,0,0,"6.47969027777778","6.77969027777778","601","","PEtOH(39:6)+NH4",780.5527,0,0,"6.47969027777778","6.77969027777778","601","","PEtOH(39:6)+NH4","780.55387","637.5191","183.0417","6.47969027777778","6.77969027777778","601"
"","PEtOH(39:6)+NH4",1,0,0,"5.02155","5.32155","12641","","PEtOH(39:6)+NH4",5.199954,0,0,"5.02155","5.32155","12641","","PEtOH(39:6)+NH4",2,0,0,"5.02155","5.32155","12641","","PEtOH(39:6)+NH4",2002326,0,0,"5.02155","5.32155","12641","","PEtOH(39:6)+NH4",780.5555,0,0,"5.02155","5.32155","12641","","PEtOH(39:6)+NH4","780.55387","637.5191","183.0417","5.02155","5.32155","12641"
"","PEtOH(39:6)+NH4",0,0,0,"8.28612361111111","8.58612361111111","13761","","PEtOH(39:6)+NH4",0,0,0,"8.28612361111111","8.58612361111111","13761","","PEtOH(39:6)+NH4",0,0,0,"8.28612361111111","8.58612361111111","13761","","PEtOH(39:6)+NH4",0,0,0,"8.28612361111111","8.58612361111111","13761","","PEtOH(39:6)+NH4",0,0,0,"8.28612361111111","8.58612361111111","13761","","PEtOH(39:6)+NH4","780.55387","637.5191","183.0417","8.28612361111111","8.58612361111111","13761"
"","PEtOH(39:7)+NH4",1,0,0,"5.54003333333333","5.84003333333333","1161","","PEtOH(39:7)+NH4",5.613944,0,0,"5.54003333333333","5.84003333333333","1161","","PEtOH(39:7)+NH4",1,0,0,"5.54003333333333","5.84003333333333","1161","","PEtOH(39:7)+NH4",246907,0,0,"5.54003333333333","5.84003333333333","1161","","PEtOH(39:7)+NH4",778.5369,0,0,"5.54003333333333","5.84003333333333","1161","","PEtOH(39:7)+NH4","778.53817","635.5034","183.0417","5.54003333333333","5.84003333333333","1161"
"","PEtOH(39:7)+NH4",1,0,0,"4.11489305555556","4.41489305555556","1706","","PEtOH(39:7)+NH4",4.268749,0,0,"4.11489305555556","4.41489305555556","1706","","PEtOH(39:7)+NH4",1,0,0,"4.11489305555556","4.41489305555556","1706","","PEtOH(39:7)+NH4",68975.3,0,0,"4.11489305555556","4.41489305555556","1706","","PEtOH(39:7)+NH4",778.5392,0,0,"4.11489305555556","4.41489305555556","1706","","PEtOH(39:7)+NH4","778.53817","635.5034","183.0417","4.11489305555556","4.41489305555556","1706"
"","PEtOH(39:7)+NH4",1,0,0,"5.25342916666667","5.55342916666667","9112","","PEtOH(39:7)+NH4",5.414547,0,0,"5.25342916666667","5.55342916666667","9112","","PEtOH(39:7)+NH4",1,0,0,"5.25342916666667","5.55342916666667","9112","","PEtOH(39:7)+NH4",421282,0,0,"5.25342916666667","5.55342916666667","9112","","PEtOH(39:7)+NH4",778.5378,0,0,"5.25342916666667","5.55342916666667","9112","","PEtOH(39:7)+NH4","778.53817","635.5034","183.0417","5.25342916666667","5.55342916666667","9112"
"","PEtOH(39:7)+NH4",1,0,0,"5.25342916666667","5.55342916666667","12669","","PEtOH(39:7)+NH4",5.414547,0,0,"5.25342916666667","5.55342916666667","12669","","PEtOH(39:7)+NH4",1,0,0,"5.25342916666667","5.55342916666667","12669","","PEtOH(39:7)+NH4",421282,0,0,"5.25342916666667","5.55342916666667","12669","","PEtOH(39:7)+NH4",778.5378,0,0,"5.25342916666667","5.55342916666667","12669","","PEtOH(39:7)+NH4","778.53817","635.5034","183.0417","5.25342916666667","5.55342916666667","12669"
"","PEtOH(39:8)+NH4",1,0,0,"4.9153","5.2153","502","","PEtOH(39:8)+NH4",5.073851,0,0,"4.9153","5.2153","502","","PEtOH(39:8)+NH4",1,0,0,"4.9153","5.2153","502","","PEtOH(39:8)+NH4",910724.3,0,0,"4.9153","5.2153","502","","PEtOH(39:8)+NH4",776.522,0,0,"4.9153","5.2153","502","","PEtOH(39:8)+NH4","776.52247","633.4877","183.0417","4.9153","5.2153","502"
"","PEtOH(39:8)+NH4",0,0,0,"4.57123333333333","4.87123333333333","13772","","PEtOH(39:8)+NH4",0,0,0,"4.57123333333333","4.87123333333333","13772","","PEtOH(39:8)+NH4",0,0,0,"4.57123333333333","4.87123333333333","13772","","PEtOH(39:8)+NH4",0,0,0,"4.57123333333333","4.87123333333333","13772","","PEtOH(39:8)+NH4",0,0,0,"4.57123333333333","4.87123333333333","13772","","PEtOH(39:8)+NH4","776.52247","633.4877","183.0417","4.57123333333333","4.87123333333333","13772"
"","PEtOH(40:1)+NH4",0,0,0,"9.8972666666667","10.1972666666667","1755","","PEtOH(40:1)+NH4",0,0,0,"9.8972666666667","10.1972666666667","1755","","PEtOH(40:1)+NH4",0,0,0,"9.8972666666667","10.1972666666667","1755","","PEtOH(40:1)+NH4",0,0,0,"9.8972666666667","10.1972666666667","1755","","PEtOH(40:1)+NH4",0,0,0,"9.8972666666667","10.1972666666667","1755","","PEtOH(40:1)+NH4","804.64767","661.6129","183.0417","9.8972666666667","10.1972666666667","1755"
"","PEtOH(40:1)+NH4",0,0,0,"9.35257777777778","9.65257777777778","13749","","PEtOH(40:1)+NH4",0,0,0,"9.35257777777778","9.65257777777778","13749","","PEtOH(40:1)+NH4",0,0,0,"9.35257777777778","9.65257777777778","13749","","PEtOH(40:1)+NH4",0,0,0,"9.35257777777778","9.65257777777778","13749","","PEtOH(40:1)+NH4",0,0,0,"9.35257777777778","9.65257777777778","13749","","PEtOH(40:1)+NH4","804.64767","661.6129","183.0417","9.35257777777778","9.65257777777778","13749"
"","PEtOH(40:1)+NH4",0,0,0,"9.54872833333333","9.84872833333333","15709","","PEtOH(40:1)+NH4",0,0,0,"9.54872833333333","9.84872833333333","15709","","PEtOH(40:1)+NH4",0,0,0,"9.54872833333333","9.84872833333333","15709","","PEtOH(40:1)+NH4",0,0,0,"9.54872833333333","9.84872833333333","15709","","PEtOH(40:1)+NH4",0,0,0,"9.54872833333333","9.84872833333333","15709","","PEtOH(40:1)+NH4","804.64767","661.6129","183.0417","9.54872833333333","9.84872833333333","15709"
"","PEtOH(40:2)+NH4",1,0,0,"8.95680138888889","9.25680138888889","1197","","PEtOH(40:2)+NH4",9.086959,0,0,"8.95680138888889","9.25680138888889","1197","","PEtOH(40:2)+NH4",1,0,0,"8.95680138888889","9.25680138888889","1197","","PEtOH(40:2)+NH4",122088,0,0,"8.95680138888889","9.25680138888889","1197","","PEtOH(40:2)+NH4",802.632,0,0,"8.95680138888889","9.25680138888889","1197","","PEtOH(40:2)+NH4","802.63207","659.5973","183.0417","8.95680138888889","9.25680138888889","1197"
"","PEtOH(40:3)+NH4",1,0,0,"8.13221388888889","8.43221388888889","301","","PEtOH(40:3)+NH4",8.30612,0,0,"8.13221388888889","8.43221388888889","301","","PEtOH(40:3)+NH4",2,0,0,"8.13221388888889","8.43221388888889","301","","PEtOH(40:3)+NH4",778024.4,0,0,"8.13221388888889","8.43221388888889","301","","PEtOH(40:3)+NH4",800.61635,0,0,"8.13221388888889","8.43221388888889","301","","PEtOH(40:3)+NH4","800.61647","657.5817","183.0417","8.13221388888889","8.43221388888889","301"
"","PEtOH(40:3)+NH4",1,0,0,"7.92857222222222","8.22857222222222","17797","","PEtOH(40:3)+NH4",8.161917,0,0,"7.92857222222222","8.22857222222222","17797","","PEtOH(40:3)+NH4",1,0,0,"7.92857222222222","8.22857222222222","17797","","PEtOH(40:3)+NH4",192656.7,0,0,"7.92857222222222","8.22857222222222","17797","","PEtOH(40:3)+NH4",800.6161,0,0,"7.92857222222222","8.22857222222222","17797","","PEtOH(40:3)+NH4","800.61647","657.5817","183.0417","7.92857222222222","8.22857222222222","17797"
"","PEtOH(40:4)+NH4",1,0,0,"7.2798","7.5798","344","","PEtOH(40:4)+NH4",7.424463,0,0,"7.2798","7.5798","344","","PEtOH(40:4)+NH4",2,0,0,"7.2798","7.5798","344","","PEtOH(40:4)+NH4",731011.2,0,0,"7.2798","7.5798","344","","PEtOH(40:4)+NH4",798.60145,0,0,"7.2798","7.5798","344","","PEtOH(40:4)+NH4","798.60077","655.566","183.0417","7.2798","7.5798","344"
"","PEtOH(40:4)+NH4",1,0,0,"7.09015833333333","7.39015833333333","353","","PEtOH(40:4)+NH4",7.300851,0,0,"7.09015833333333","7.39015833333333","353","","PEtOH(40:4)+NH4",2,0,0,"7.09015833333333","7.39015833333333","353","","PEtOH(40:4)+NH4",512799.4,0,0,"7.09015833333333","7.39015833333333","353","","PEtOH(40:4)+NH4",798.6013,0,0,"7.09015833333333","7.39015833333333","353","","PEtOH(40:4)+NH4","798.60077","655.566","183.0417","7.09015833333333","7.39015833333333","353"
"","PEtOH(40:4)+NH4",0,0,0,"9.11741666666667","9.41741666666667","14515","","PEtOH(40:4)+NH4",0,0,0,"9.11741666666667","9.41741666666667","14515","","PEtOH(40:4)+NH4",0,0,0,"9.11741666666667","9.41741666666667","14515","","PEtOH(40:4)+NH4",0,0,0,"9.11741666666667","9.41741666666667","14515","","PEtOH(40:4)+NH4",0,0,0,"9.11741666666667","9.41741666666667","14515","","PEtOH(40:4)+NH4","798.60077","655.566","183.0417","9.11741666666667","9.41741666666667","14515"
"","PEtOH(40:5)+NH4",1,0,0,"6.80782777777778","7.10782777777778","154","","PEtOH(40:5)+NH4",6.969626,0,0,"6.80782777777778","7.10782777777778","154","","PEtOH(40:5)+NH4",2,0,0,"6.80782777777778","7.10782777777778","154","","PEtOH(40:5)+NH4",1819422,0,0,"6.80782777777778","7.10782777777778","154","","PEtOH(40:5)+NH4",796.5858,0,0,"6.80782777777778","7.10782777777778","154","","PEtOH(40:5)+NH4","796.58517","653.5504","183.0417","6.80782777777778","7.10782777777778","154"
"","PEtOH(40:5)+NH4",1,0,0,"6.61006388888889","6.91006388888889","248","","PEtOH(40:5)+NH4",6.709229,0,0,"6.61006388888889","6.91006388888889","248","","PEtOH(40:5)+NH4",2,0,0,"6.61006388888889","6.91006388888889","248","","PEtOH(40:5)+NH4",471735.3,0,0,"6.61006388888889","6.91006388888889","248","","PEtOH(40:5)+NH4",796.58605,0,0,"6.61006388888889","6.91006388888889","248","","PEtOH(40:5)+NH4","796.58517","653.5504","183.0417","6.61006388888889","6.91006388888889","248"
"","PEtOH(40:5)+NH4",0,0,0,"7.38762638888889","7.68762638888889","2203","","PEtOH(40:5)+NH4",0,0,0,"7.38762638888889","7.68762638888889","2203","","PEtOH(40:5)+NH4",0,0,0,"7.38762638888889","7.68762638888889","2203","","PEtOH(40:5)+NH4",0,0,0,"7.38762638888889","7.68762638888889","2203","","PEtOH(40:5)+NH4",0,0,0,"7.38762638888889","7.68762638888889","2203","","PEtOH(40:5)+NH4","796.58517","653.5504","183.0417","7.38762638888889","7.68762638888889","2203"
"","PEtOH(40:5)+NH4",0,0,0,"8.43268888888889","8.73268888888889","2577","","PEtOH(40:5)+NH4",0,0,0,"8.43268888888889","8.73268888888889","2577","","PEtOH(40:5)+NH4",0,0,0,"8.43268888888889","8.73268888888889","2577","","PEtOH(40:5)+NH4",0,0,0,"8.43268888888889","8.73268888888889","2577","","PEtOH(40:5)+NH4",0,0,0,"8.43268888888889","8.73268888888889","2577","","PEtOH(40:5)+NH4","796.58517","653.5504","183.0417","8.43268888888889","8.73268888888889","2577"
"","PEtOH(40:5)+NH4",0,0,0,"7.02047777777778","7.32047777777778","9164","","PEtOH(40:5)+NH4",0,0,0,"7.02047777777778","7.32047777777778","9164","","PEtOH(40:5)+NH4",0,0,0,"7.02047777777778","7.32047777777778","9164","","PEtOH(40:5)+NH4",0,0,0,"7.02047777777778","7.32047777777778","9164","","PEtOH(40:5)+NH4",0,0,0,"7.02047777777778","7.32047777777778","9164","","PEtOH(40:5)+NH4","796.58517","653.5504","183.0417","7.02047777777778","7.32047777777778","9164"
"","PEtOH(40:5)+NH4",0,0,0,"6.07171666666667","6.37171666666667","12758","","PEtOH(40:5)+NH4",0,0,0,"6.07171666666667","6.37171666666667","12758","","PEtOH(40:5)+NH4",0,0,0,"6.07171666666667","6.37171666666667","12758","","PEtOH(40:5)+NH4",0,0,0,"6.07171666666667","6.37171666666667","12758","","PEtOH(40:5)+NH4",0,0,0,"6.07171666666667","6.37171666666667","12758","","PEtOH(40:5)+NH4","796.58517","653.5504","183.0417","6.07171666666667","6.37171666666667","12758"
"","PEtOH(40:5)+NH4",0,0,0,"12.5134541666667","12.8134541666667","13098","","PEtOH(40:5)+NH4",0,0,0,"12.5134541666667","12.8134541666667","13098","","PEtOH(40:5)+NH4",0,0,0,"12.5134541666667","12.8134541666667","13098","","PEtOH(40:5)+NH4",0,0,0,"12.5134541666667","12.8134541666667","13098","","PEtOH(40:5)+NH4",0,0,0,"12.5134541666667","12.8134541666667","13098","","PEtOH(40:5)+NH4","796.58517","653.5504","183.0417","12.5134541666667","12.8134541666667","13098"
"","PEtOH(40:5)+NH4",0,0,0,"8.72429166666667","9.02429166666667","16859","","PEtOH(40:5)+NH4",0,0,0,"8.72429166666667","9.02429166666667","16859","","PEtOH(40:5)+NH4",0,0,0,"8.72429166666667","9.02429166666667","16859","","PEtOH(40:5)+NH4",0,0,0,"8.72429166666667","9.02429166666667","16859","","PEtOH(40:5)+NH4",0,0,0,"8.72429166666667","9.02429166666667","16859","","PEtOH(40:5)+NH4","796.58517","653.5504","183.0417","8.72429166666667","9.02429166666667","16859"
"","PEtOH(40:6)+NH4",1,0,0,"5.66719861111111","5.96719861111111","682","","PEtOH(40:6)+NH4",5.786267,0,0,"5.66719861111111","5.96719861111111","682","","PEtOH(40:6)+NH4",2,0,0,"5.66719861111111","5.96719861111111","682","","PEtOH(40:6)+NH4",226959.3,0,0,"5.66719861111111","5.96719861111111","682","","PEtOH(40:6)+NH4",794.57005,0,0,"5.66719861111111","5.96719861111111","682","","PEtOH(40:6)+NH4","794.56947","651.5347","183.0417","5.66719861111111","5.96719861111111","682"
"","PEtOH(40:6)+NH4",0,0,0,"6.00126805555556","6.30126805555556","738","","PEtOH(40:6)+NH4",0,0,0,"6.00126805555556","6.30126805555556","738","","PEtOH(40:6)+NH4",0,0,0,"6.00126805555556","6.30126805555556","738","","PEtOH(40:6)+NH4",0,0,0,"6.00126805555556","6.30126805555556","738","","PEtOH(40:6)+NH4",0,0,0,"6.00126805555556","6.30126805555556","738","","PEtOH(40:6)+NH4","794.56947","651.5347","183.0417","6.00126805555556","6.30126805555556","738"
"","PEtOH(40:6)+NH4",0,0,0,"7.68438194444444","7.98438194444444","1682","","PEtOH(40:6)+NH4",0,0,0,"7.68438194444444","7.98438194444444","1682","","PEtOH(40:6)+NH4",0,0,0,"7.68438194444444","7.98438194444444","1682","","PEtOH(40:6)+NH4",0,0,0,"7.68438194444444","7.98438194444444","1682","","PEtOH(40:6)+NH4",0,0,0,"7.68438194444444","7.98438194444444","1682","","PEtOH(40:6)+NH4","794.56947","651.5347","183.0417","7.68438194444444","7.98438194444444","1682"
"","PEtOH(40:6)+NH4",0,0,0,"12.0360861111111","12.3360861111111","3839","","PEtOH(40:6)+NH4",0,0,0,"12.0360861111111","12.3360861111111","3839","","PEtOH(40:6)+NH4",0,0,0,"12.0360861111111","12.3360861111111","3839","","PEtOH(40:6)+NH4",0,0,0,"12.0360861111111","12.3360861111111","3839","","PEtOH(40:6)+NH4",0,0,0,"12.0360861111111","12.3360861111111","3839","","PEtOH(40:6)+NH4","794.56947","651.5347","183.0417","12.0360861111111","12.3360861111111","3839"
"","PEtOH(40:6)+NH4",0,0,0,"12.2886722222222","12.5886722222222","6559","","PEtOH(40:6)+NH4",0,0,0,"12.2886722222222","12.5886722222222","6559","","PEtOH(40:6)+NH4",0,0,0,"12.2886722222222","12.5886722222222","6559","","PEtOH(40:6)+NH4",0,0,0,"12.2886722222222","12.5886722222222","6559","","PEtOH(40:6)+NH4",0,0,0,"12.2886722222222","12.5886722222222","6559","","PEtOH(40:6)+NH4","794.56947","651.5347","183.0417","12.2886722222222","12.5886722222222","6559"
"","PEtOH(40:6)+NH4",0,0,0,"12.6315861111111","12.9315861111111","9571","","PEtOH(40:6)+NH4",0,0,0,"12.6315861111111","12.9315861111111","9571","","PEtOH(40:6)+NH4",0,0,0,"12.6315861111111","12.9315861111111","9571","","PEtOH(40:6)+NH4",0,0,0,"12.6315861111111","12.9315861111111","9571","","PEtOH(40:6)+NH4",0,0,0,"12.6315861111111","12.9315861111111","9571","","PEtOH(40:6)+NH4","794.56947","651.5347","183.0417","12.6315861111111","12.9315861111111","9571"
"","PEtOH(40:7)+NH4",1,0,0,"7.3207875","7.6207875","706","","PEtOH(40:7)+NH4",7.511254,0,0,"7.3207875","7.6207875","706","","PEtOH(40:7)+NH4",1,0,0,"7.3207875","7.6207875","706","","PEtOH(40:7)+NH4",11397.44,0,0,"7.3207875","7.6207875","706","","PEtOH(40:7)+NH4",792.5559,0,0,"7.3207875","7.6207875","706","","PEtOH(40:7)+NH4","792.55387","649.5191","183.0417","7.3207875","7.6207875","706"
"","PEtOH(40:7)+NH4",0,0,0,"4.97676944444445","5.27676944444445","1831","","PEtOH(40:7)+NH4",0,0,0,"4.97676944444445","5.27676944444445","1831","","PEtOH(40:7)+NH4",0,0,0,"4.97676944444445","5.27676944444445","1831","","PEtOH(40:7)+NH4",0,0,0,"4.97676944444445","5.27676944444445","1831","","PEtOH(40:7)+NH4",0,0,0,"4.97676944444445","5.27676944444445","1831","","PEtOH(40:7)+NH4","792.55387","649.5191","183.0417","4.97676944444445","5.27676944444445","1831"
"","PEtOH(40:7)+NH4",0,0,0,"12.4555180555556","12.7555180555556","2734","","PEtOH(40:7)+NH4",0,0,0,"12.4555180555556","12.7555180555556","2734","","PEtOH(40:7)+NH4",0,0,0,"12.4555180555556","12.7555180555556","2734","","PEtOH(40:7)+NH4",0,0,0,"12.4555180555556","12.7555180555556","2734","","PEtOH(40:7)+NH4",0,0,0,"12.4555180555556","12.7555180555556","2734","","PEtOH(40:7)+NH4","792.55387","649.5191","183.0417","12.4555180555556","12.7555180555556","2734"
"","PEtOH(40:7)+NH4",0,0,0,"11.3855833333333","11.6855833333333","3946","","PEtOH(40:7)+NH4",0,0,0,"11.3855833333333","11.6855833333333","3946","","PEtOH(40:7)+NH4",0,0,0,"11.3855833333333","11.6855833333333","3946","","PEtOH(40:7)+NH4",0,0,0,"11.3855833333333","11.6855833333333","3946","","PEtOH(40:7)+NH4",0,0,0,"11.3855833333333","11.6855833333333","3946","","PEtOH(40:7)+NH4","792.55387","649.5191","183.0417","11.3855833333333","11.6855833333333","3946"
"","PEtOH(40:7)+NH4",0,0,0,"11.8061866666667","12.1061866666667","9294","","PEtOH(40:7)+NH4",0,0,0,"11.8061866666667","12.1061866666667","9294","","PEtOH(40:7)+NH4",0,0,0,"11.8061866666667","12.1061866666667","9294","","PEtOH(40:7)+NH4",0,0,0,"11.8061866666667","12.1061866666667","9294","","PEtOH(40:7)+NH4",0,0,0,"11.8061866666667","12.1061866666667","9294","","PEtOH(40:7)+NH4","792.55387","649.5191","183.0417","11.8061866666667","12.1061866666667","9294"
"","PEtOH(40:7)+NH4",1,0,0,"6.08093333333333","6.38093333333333","17163","","PEtOH(40:7)+NH4",6.230666,0,0,"6.08093333333333","6.38093333333333","17163","","PEtOH(40:7)+NH4",1,0,0,"6.08093333333333","6.38093333333333","17163","","PEtOH(40:7)+NH4",37753.19,0,0,"6.08093333333333","6.38093333333333","17163","","PEtOH(40:7)+NH4",792.553,0,0,"6.08093333333333","6.38093333333333","17163","","PEtOH(40:7)+NH4","792.55387","649.5191","183.0417","6.08093333333333","6.38093333333333","17163"
"","PEtOH(40:8)+NH4",0,0,0,"11.8608930555556","12.1608930555556","2713","","PEtOH(40:8)+NH4",0,0,0,"11.8608930555556","12.1608930555556","2713","","PEtOH(40:8)+NH4",0,0,0,"11.8608930555556","12.1608930555556","2713","","PEtOH(40:8)+NH4",0,0,0,"11.8608930555556","12.1608930555556","2713","","PEtOH(40:8)+NH4",0,0,0,"11.8608930555556","12.1608930555556","2713","","PEtOH(40:8)+NH4","790.53817","647.5034","183.0417","11.8608930555556","12.1608930555556","2713"
"","PEtOH(40:8)+NH4",0,0,0,"11.1749319444444","11.4749319444444","3305","","PEtOH(40:8)+NH4",0,0,0,"11.1749319444444","11.4749319444444","3305","","PEtOH(40:8)+NH4",0,0,0,"11.1749319444444","11.4749319444444","3305","","PEtOH(40:8)+NH4",0,0,0,"11.1749319444444","11.4749319444444","3305","","PEtOH(40:8)+NH4",0,0,0,"11.1749319444444","11.4749319444444","3305","","PEtOH(40:8)+NH4","790.53817","647.5034","183.0417","11.1749319444444","11.4749319444444","3305"
"","PEtOH(40:8)+NH4",0,0,0,"11.5303902777778","11.8303902777778","7156","","PEtOH(40:8)+NH4",0,0,0,"11.5303902777778","11.8303902777778","7156","","PEtOH(40:8)+NH4",0,0,0,"11.5303902777778","11.8303902777778","7156","","PEtOH(40:8)+NH4",0,0,0,"11.5303902777778","11.8303902777778","7156","","PEtOH(40:8)+NH4",0,0,0,"11.5303902777778","11.8303902777778","7156","","PEtOH(40:8)+NH4","790.53817","647.5034","183.0417","11.5303902777778","11.8303902777778","7156"
"","PEtOH(40:8)+NH4",0,0,0,"6.23224444444445","6.53224444444445","12777","","PEtOH(40:8)+NH4",0,0,0,"6.23224444444445","6.53224444444445","12777","","PEtOH(40:8)+NH4",0,0,0,"6.23224444444445","6.53224444444445","12777","","PEtOH(40:8)+NH4",0,0,0,"6.23224444444445","6.53224444444445","12777","","PEtOH(40:8)+NH4",0,0,0,"6.23224444444445","6.53224444444445","12777","","PEtOH(40:8)+NH4","790.53817","647.5034","183.0417","6.23224444444445","6.53224444444445","12777"
"","PEtOH(40:8)+NH4",0,0,0,"12.4749939393939","12.7749939393939","14920","","PEtOH(40:8)+NH4",0,0,0,"12.4749939393939","12.7749939393939","14920","","PEtOH(40:8)+NH4",0,0,0,"12.4749939393939","12.7749939393939","14920","","PEtOH(40:8)+NH4",0,0,0,"12.4749939393939","12.7749939393939","14920","","PEtOH(40:8)+NH4",0,0,0,"12.4749939393939","12.7749939393939","14920","","PEtOH(40:8)+NH4","790.53817","647.5034","183.0417","12.4749939393939","12.7749939393939","14920"
"","PEtOH(40:9)+NH4",0,0,0,"11.3155944444444","11.6155944444444","4149","","PEtOH(40:9)+NH4",0,0,0,"11.3155944444444","11.6155944444444","4149","","PEtOH(40:9)+NH4",0,0,0,"11.3155944444444","11.6155944444444","4149","","PEtOH(40:9)+NH4",0,0,0,"11.3155944444444","11.6155944444444","4149","","PEtOH(40:9)+NH4",0,0,0,"11.3155944444444","11.6155944444444","4149","","PEtOH(40:9)+NH4","788.52247","645.4877","183.0417","11.3155944444444","11.6155944444444","4149"
"","PEtOH(40:9)+NH4",0,0,0,"4.9049375","5.2049375","4585","","PEtOH(40:9)+NH4",0,0,0,"4.9049375","5.2049375","4585","","PEtOH(40:9)+NH4",0,0,0,"4.9049375","5.2049375","4585","","PEtOH(40:9)+NH4",0,0,0,"4.9049375","5.2049375","4585","","PEtOH(40:9)+NH4",0,0,0,"4.9049375","5.2049375","4585","","PEtOH(40:9)+NH4","788.52247","645.4877","183.0417","4.9049375","5.2049375","4585"
"","PEtOH(40:9)+NH4",0,0,0,"5.2060875","5.5060875","5377","","PEtOH(40:9)+NH4",0,0,0,"5.2060875","5.5060875","5377","","PEtOH(40:9)+NH4",0,0,0,"5.2060875","5.5060875","5377","","PEtOH(40:9)+NH4",0,0,0,"5.2060875","5.5060875","5377","","PEtOH(40:9)+NH4",0,0,0,"5.2060875","5.5060875","5377","","PEtOH(40:9)+NH4","788.52247","645.4877","183.0417","5.2060875","5.5060875","5377"
"","PEtOH(40:9)+NH4",0,0,0,"10.5746541666667","10.8746541666667","6456","","PEtOH(40:9)+NH4",0,0,0,"10.5746541666667","10.8746541666667","6456","","PEtOH(40:9)+NH4",0,0,0,"10.5746541666667","10.8746541666667","6456","","PEtOH(40:9)+NH4",0,0,0,"10.5746541666667","10.8746541666667","6456","","PEtOH(40:9)+NH4",0,0,0,"10.5746541666667","10.8746541666667","6456","","PEtOH(40:9)+NH4","788.52247","645.4877","183.0417","10.5746541666667","10.8746541666667","6456"
"","PEtOH(40:9)+NH4",0,0,0,"4.71642424242424","5.01642424242424","13148","","PEtOH(40:9)+NH4",0,0,0,"4.71642424242424","5.01642424242424","13148","","PEtOH(40:9)+NH4",0,0,0,"4.71642424242424","5.01642424242424","13148","","PEtOH(40:9)+NH4",0,0,0,"4.71642424242424","5.01642424242424","13148","","PEtOH(40:9)+NH4",0,0,0,"4.71642424242424","5.01642424242424","13148","","PEtOH(40:9)+NH4","788.52247","645.4877","183.0417","4.71642424242424","5.01642424242424","13148"
"","PEtOH(41:1)+NH4",1,0,0,"10.3399527777778","10.6399527777778","15","","PEtOH(41:1)+NH4",10.52189,0,0,"10.3399527777778","10.6399527777778","15","","PEtOH(41:1)+NH4",2,0,0,"10.3399527777778","10.6399527777778","15","","PEtOH(41:1)+NH4",18384810,0,0,"10.3399527777778","10.6399527777778","15","","PEtOH(41:1)+NH4",818.66305,0,0,"10.3399527777778","10.6399527777778","15","","PEtOH(41:1)+NH4","818.66337","675.6286","183.0417","10.3399527777778","10.6399527777778","15"
"","PEtOH(41:2)+NH4",1,0,0,"9.42664444444445","9.72664444444445","541","","PEtOH(41:2)+NH4",9.62942,0,0,"9.42664444444445","9.72664444444445","541","","PEtOH(41:2)+NH4",3,0,0,"9.42664444444445","9.72664444444445","541","","PEtOH(41:2)+NH4",315466.3,0,0,"9.42664444444445","9.72664444444445","541","","PEtOH(41:2)+NH4",816.6479,0,0,"9.42664444444445","9.72664444444445","541","","PEtOH(41:2)+NH4","816.64767","673.6129","183.0417","9.42664444444445","9.72664444444445","541"
"","PEtOH(41:3)+NH4",1,0,0,"8.58068888888889","8.88068888888889","139","","PEtOH(41:3)+NH4",8.717202,0,0,"8.58068888888889","8.88068888888889","139","","PEtOH(41:3)+NH4",4,0,0,"8.58068888888889","8.88068888888889","139","","PEtOH(41:3)+NH4",2320095,0,0,"8.58068888888889","8.88068888888889","139","","PEtOH(41:3)+NH4",814.632875,0,0,"8.58068888888889","8.88068888888889","139","","PEtOH(41:3)+NH4","814.63207","671.5973","183.0417","8.58068888888889","8.88068888888889","139"
