"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment","Number of Scans","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment","Max Intensity","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment","Average m/z","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_HexCer_HS","[M+H]+","1","2","3","4","5","6","7","8","RT_min","RT_max","Comment"
"","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9","752.56711","734.5565","554.4932","276.2686","572.5037"," 752.5671","542.4932","264.2686","294.2791","11.1458208333333","11.4458208333333","9728"
"","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9","752.56711","734.5565","554.4932","276.2686","572.5037"," 752.5671","542.4932","264.2686","294.2791","12.6754166666667","12.9754166666667","11590"
"","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9","752.56711","734.5565","554.4932","276.2686","572.5037"," 752.5671","542.4932","264.2686","294.2791","12.8422208333333","13.1422208333333","11607"
"","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9","752.56711","734.5565","554.4932","276.2686","572.5037"," 752.5671","542.4932","264.2686","294.2791","10.6748111111111","10.9748111111111","11611"
"","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9","752.56711","734.5565","554.4932","276.2686","572.5037"," 752.5671","542.4932","264.2686","294.2791","11.3180833333333","11.6180833333333","11702"
"","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9","752.56711","734.5565","554.4932","276.2686","572.5037"," 752.5671","542.4932","264.2686","294.2791","12.0235638888889","12.3235638888889","13054"
"","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9","752.56711","734.5565","554.4932","276.2686","572.5037"," 752.5671","542.4932","264.2686","294.2791","14.6558361111111","14.9558361111111","14380"
"","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9","752.56711","734.5565","554.4932","276.2686","572.5037"," 752.5671","542.4932","264.2686","294.2791","15.0512375","15.3512375","14383"
"","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9","752.56711","734.5565","554.4932","276.2686","572.5037"," 752.5671","542.4932","264.2686","294.2791","15.2008138888889","15.5008138888889","15998"
"","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9",0,0,0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MSDIAL_HexCer 19:2;2O/18:2;O;[M+H]+;CCCCCCCCCC\C=C\CC\C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCC\C=C/C=C\CCCCC;ZLGDOHHXAMIGOE-UQHIZILWNA-N;C43H77NO9","752.56711","734.5565","554.4932","276.2686","572.5037"," 752.5671","542.4932","264.2686","294.2791","10.2533763888889","10.5533763888889","16671"
"","MSDIAL_HexCer 19:2;2O/27:0;O;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCCCCC;HLPKSEYYKAFNSZ-MFZOHDJKNA-N;C52H99NO9",0,0,0,0,0,0,0,0,0,"5.64739393939394","5.94739393939394","14147","","MSDIAL_HexCer 19:2;2O/27:0;O;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCCCCC;HLPKSEYYKAFNSZ-MFZOHDJKNA-N;C52H99NO9",0,0,0,0,0,0,0,0,0,"5.64739393939394","5.94739393939394","14147","","MSDIAL_HexCer 19:2;2O/27:0;O;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCCCCC;HLPKSEYYKAFNSZ-MFZOHDJKNA-N;C52H99NO9",0,0,0,0,0,0,0,0,0,"5.64739393939394","5.94739393939394","14147","","MSDIAL_HexCer 19:2;2O/27:0;O;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCCCCC;HLPKSEYYKAFNSZ-MFZOHDJKNA-N;C52H99NO9",0,0,0,0,0,0,0,0,0,"5.64739393939394","5.94739393939394","14147","","MSDIAL_HexCer 19:2;2O/27:0;O;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCCCCC;HLPKSEYYKAFNSZ-MFZOHDJKNA-N;C52H99NO9",0,0,0,0,0,0,0,0,0,"5.64739393939394","5.94739393939394","14147","","MSDIAL_HexCer 19:2;2O/27:0;O;[M+H]+;CCCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\C=C\CC\C=C\CCCCCCCCCC;HLPKSEYYKAFNSZ-MFZOHDJKNA-N;C52H99NO9","882.73926","864.7287","684.6653","276.2686","702.6758"," 882.7393","672.6653","264.2686","294.2791","5.64739393939394","5.94739393939394","14147"
