"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Number of Scans","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Max Intensity","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Average m/z","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_NAOrn","[M+H]+","1","2","3","4","5","6","7","RT_min","RT_max","Comment"
"","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"5.83887638888889","6.13887638888889","14418","","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"5.83887638888889","6.13887638888889","14418","","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"5.83887638888889","6.13887638888889","14418","","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"5.83887638888889","6.13887638888889","14418","","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"5.83887638888889","6.13887638888889","14418","","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5","651.56705","115.0866","70.06513","461.4102","133.0972","479.4207","651.5671","347.3308","5.83887638888889","6.13887638888889","14418"
"","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"7.13303636363636","7.43303636363636","15745","","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"7.13303636363636","7.43303636363636","15745","","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"7.13303636363636","7.43303636363636","15745","","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"7.13303636363636","7.43303636363636","15745","","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"7.13303636363636","7.43303636363636","15745","","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5","651.56705","115.0866","70.06513","461.4102","133.0972","479.4207","651.5671","347.3308","7.13303636363636","7.43303636363636","15745"
"","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.89393194444445","7.19393194444445","16833","","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.89393194444445","7.19393194444445","16833","","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.89393194444445","7.19393194444445","16833","","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.89393194444445","7.19393194444445","16833","","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5",0,0,0,0,0,0,0,0,"6.89393194444445","7.19393194444445","16833","","MSDIAL_NAOrn 10:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;QGKTYOFTAMKURM-VLGSPTGONA-N;C39H74N2O5","651.56705","115.0866","70.06513","461.4102","133.0972","479.4207","651.5671","347.3308","6.89393194444445","7.19393194444445","16833"
"","MSDIAL_NAOrn 10:0/26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;MYVOHBYAYRPRFM-MSUUIHNZNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28951388888889","9.58951388888889","8136","","MSDIAL_NAOrn 10:0/26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;MYVOHBYAYRPRFM-MSUUIHNZNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28951388888889","9.58951388888889","8136","","MSDIAL_NAOrn 10:0/26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;MYVOHBYAYRPRFM-MSUUIHNZNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28951388888889","9.58951388888889","8136","","MSDIAL_NAOrn 10:0/26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;MYVOHBYAYRPRFM-MSUUIHNZNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28951388888889","9.58951388888889","8136","","MSDIAL_NAOrn 10:0/26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;MYVOHBYAYRPRFM-MSUUIHNZNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28951388888889","9.58951388888889","8136","","MSDIAL_NAOrn 10:0/26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;MYVOHBYAYRPRFM-MSUUIHNZNA-N;C41H78N2O5","679.59835","115.0866","70.06513","489.4415","133.0972","507.4520","679.5983","375.3622","9.28951388888889","9.58951388888889","8136"
"","MSDIAL_NAOrn 10:0/26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;MYVOHBYAYRPRFM-MSUUIHNZNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28394166666667","9.58394166666667","17591","","MSDIAL_NAOrn 10:0/26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;MYVOHBYAYRPRFM-MSUUIHNZNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28394166666667","9.58394166666667","17591","","MSDIAL_NAOrn 10:0/26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;MYVOHBYAYRPRFM-MSUUIHNZNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28394166666667","9.58394166666667","17591","","MSDIAL_NAOrn 10:0/26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;MYVOHBYAYRPRFM-MSUUIHNZNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28394166666667","9.58394166666667","17591","","MSDIAL_NAOrn 10:0/26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;MYVOHBYAYRPRFM-MSUUIHNZNA-N;C41H78N2O5",0,0,0,0,0,0,0,0,"9.28394166666667","9.58394166666667","17591","","MSDIAL_NAOrn 10:0/26:1;[M+H]+;CCCCCCCCCC\C=C/CCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCC;MYVOHBYAYRPRFM-MSUUIHNZNA-N;C41H78N2O5","679.59835","115.0866","70.06513","489.4415","133.0972","507.4520","679.5983","375.3622","9.28394166666667","9.58394166666667","17591"
"","MSDIAL_NAOrn 11:0/17:0;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC(=O)NC(CCCN)C(O)=O;GMHNJIXQOUWCHP-UHFFFAOYNA-N;C33H64N2O5",0,0,0,0,0,0,0,0,"10.5227466666667","10.8227466666667","8713","","MSDIAL_NAOrn 11:0/17:0;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC(=O)NC(CCCN)C(O)=O;GMHNJIXQOUWCHP-UHFFFAOYNA-N;C33H64N2O5",0,0,0,0,0,0,0,0,"10.5227466666667","10.8227466666667","8713","","MSDIAL_NAOrn 11:0/17:0;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC(=O)NC(CCCN)C(O)=O;GMHNJIXQOUWCHP-UHFFFAOYNA-N;C33H64N2O5",0,0,0,0,0,0,0,0,"10.5227466666667","10.8227466666667","8713","","MSDIAL_NAOrn 11:0/17:0;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC(=O)NC(CCCN)C(O)=O;GMHNJIXQOUWCHP-UHFFFAOYNA-N;C33H64N2O5",0,0,0,0,0,0,0,0,"10.5227466666667","10.8227466666667","8713","","MSDIAL_NAOrn 11:0/17:0;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC(=O)NC(CCCN)C(O)=O;GMHNJIXQOUWCHP-UHFFFAOYNA-N;C33H64N2O5",0,0,0,0,0,0,0,0,"10.5227466666667","10.8227466666667","8713","","MSDIAL_NAOrn 11:0/17:0;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC(=O)NC(CCCN)C(O)=O;GMHNJIXQOUWCHP-UHFFFAOYNA-N;C33H64N2O5","569.48880","115.0866","70.06513","365.3163","133.0972","383.3268","569.4888","251.2369","10.5227466666667","10.8227466666667","8713"
"","MSDIAL_NAOrn 11:0/17:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCC;GAIUOGIBALNPFQ-NKFKGCMQNA-N;C33H62N2O5",0,0,0,0,0,0,0,0,"9.58410972222222","9.88410972222222","6366","","MSDIAL_NAOrn 11:0/17:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCC;GAIUOGIBALNPFQ-NKFKGCMQNA-N;C33H62N2O5",0,0,0,0,0,0,0,0,"9.58410972222222","9.88410972222222","6366","","MSDIAL_NAOrn 11:0/17:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCC;GAIUOGIBALNPFQ-NKFKGCMQNA-N;C33H62N2O5",0,0,0,0,0,0,0,0,"9.58410972222222","9.88410972222222","6366","","MSDIAL_NAOrn 11:0/17:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCC;GAIUOGIBALNPFQ-NKFKGCMQNA-N;C33H62N2O5",0,0,0,0,0,0,0,0,"9.58410972222222","9.88410972222222","6366","","MSDIAL_NAOrn 11:0/17:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCC;GAIUOGIBALNPFQ-NKFKGCMQNA-N;C33H62N2O5",0,0,0,0,0,0,0,0,"9.58410972222222","9.88410972222222","6366","","MSDIAL_NAOrn 11:0/17:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCC;GAIUOGIBALNPFQ-NKFKGCMQNA-N;C33H62N2O5","567.47315","115.0866","70.06513","363.3006","133.0972","381.3112","567.4731","249.2213","9.58410972222222","9.88410972222222","6366"
"","MSDIAL_NAOrn 11:0/20:4;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/C\C=C/C\C=C/CC;WGQCYHIOBIMGGC-ISSVSSSANA-N;C36H62N2O5",0,0,0,0,0,0,0,0,"14.3937513888889","14.6937513888889","17273","","MSDIAL_NAOrn 11:0/20:4;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/C\C=C/C\C=C/CC;WGQCYHIOBIMGGC-ISSVSSSANA-N;C36H62N2O5",0,0,0,0,0,0,0,0,"14.3937513888889","14.6937513888889","17273","","MSDIAL_NAOrn 11:0/20:4;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/C\C=C/C\C=C/CC;WGQCYHIOBIMGGC-ISSVSSSANA-N;C36H62N2O5",0,0,0,0,0,0,0,0,"14.3937513888889","14.6937513888889","17273","","MSDIAL_NAOrn 11:0/20:4;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/C\C=C/C\C=C/CC;WGQCYHIOBIMGGC-ISSVSSSANA-N;C36H62N2O5",0,0,0,0,0,0,0,0,"14.3937513888889","14.6937513888889","17273","","MSDIAL_NAOrn 11:0/20:4;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/C\C=C/C\C=C/CC;WGQCYHIOBIMGGC-ISSVSSSANA-N;C36H62N2O5",0,0,0,0,0,0,0,0,"14.3937513888889","14.6937513888889","17273","","MSDIAL_NAOrn 11:0/20:4;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCC(=O)NC(CCCN)C(O)=O)\C=C/C\C=C/C\C=C/C\C=C/CC;WGQCYHIOBIMGGC-ISSVSSSANA-N;C36H62N2O5","603.47315","115.0866","70.06513","399.3006","133.0972","417.3112","603.4731","285.2213","14.3937513888889","14.6937513888889","17273"
"","MSDIAL_NAOrn 11:0/21:0;[M+H]+;CCCCCCCCCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;HWUKPBICZQCTSR-UHFFFAOYNA-N;C37H72N2O5",0,0,0,0,0,0,0,0,"5.68210277777778","5.98210277777778","8861","","MSDIAL_NAOrn 11:0/21:0;[M+H]+;CCCCCCCCCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;HWUKPBICZQCTSR-UHFFFAOYNA-N;C37H72N2O5",0,0,0,0,0,0,0,0,"5.68210277777778","5.98210277777778","8861","","MSDIAL_NAOrn 11:0/21:0;[M+H]+;CCCCCCCCCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;HWUKPBICZQCTSR-UHFFFAOYNA-N;C37H72N2O5",0,0,0,0,0,0,0,0,"5.68210277777778","5.98210277777778","8861","","MSDIAL_NAOrn 11:0/21:0;[M+H]+;CCCCCCCCCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;HWUKPBICZQCTSR-UHFFFAOYNA-N;C37H72N2O5",0,0,0,0,0,0,0,0,"5.68210277777778","5.98210277777778","8861","","MSDIAL_NAOrn 11:0/21:0;[M+H]+;CCCCCCCCCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;HWUKPBICZQCTSR-UHFFFAOYNA-N;C37H72N2O5",0,0,0,0,0,0,0,0,"5.68210277777778","5.98210277777778","8861","","MSDIAL_NAOrn 11:0/21:0;[M+H]+;CCCCCCCCCCCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;HWUKPBICZQCTSR-UHFFFAOYNA-N;C37H72N2O5","625.55140","115.0866","70.06513","421.3788","133.0972","439.3894","625.5514","307.2995","5.68210277777778","5.98210277777778","8861"
"","MSDIAL_NAOrn 11:0/21:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCCCC;ZQOJGWFPAJRRHT-QYQHSDTDNA-N;C37H70N2O5",0,0,0,0,0,0,0,0,"5.17191111111111","5.47191111111111","8988","","MSDIAL_NAOrn 11:0/21:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCCCC;ZQOJGWFPAJRRHT-QYQHSDTDNA-N;C37H70N2O5",0,0,0,0,0,0,0,0,"5.17191111111111","5.47191111111111","8988","","MSDIAL_NAOrn 11:0/21:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCCCC;ZQOJGWFPAJRRHT-QYQHSDTDNA-N;C37H70N2O5",0,0,0,0,0,0,0,0,"5.17191111111111","5.47191111111111","8988","","MSDIAL_NAOrn 11:0/21:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCCCC;ZQOJGWFPAJRRHT-QYQHSDTDNA-N;C37H70N2O5",0,0,0,0,0,0,0,0,"5.17191111111111","5.47191111111111","8988","","MSDIAL_NAOrn 11:0/21:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCCCC;ZQOJGWFPAJRRHT-QYQHSDTDNA-N;C37H70N2O5",0,0,0,0,0,0,0,0,"5.17191111111111","5.47191111111111","8988","","MSDIAL_NAOrn 11:0/21:1;[M+H]+;CCCCCCCCCCC(=O)OC(CCCCCCCCC(=O)NC(CCCN)C(O)=O)\C=C/CCCCCCCCC;ZQOJGWFPAJRRHT-QYQHSDTDNA-N;C37H70N2O5","623.53575","115.0866","70.06513","419.3632","133.0972","437.3738","623.5358","305.2839","5.17191111111111","5.47191111111111","8988"
"","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"6.96892916666667","7.26892916666667","1392","","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"6.96892916666667","7.26892916666667","1392","","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"6.96892916666667","7.26892916666667","1392","","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"6.96892916666667","7.26892916666667","1392","","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"6.96892916666667","7.26892916666667","1392","","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5","665.58270","115.0866","70.06513","461.4102","133.0972","479.4207","665.5827","347.3308","6.96892916666667","7.26892916666667","1392"
"","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"9.544825","9.844825","4750","","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"9.544825","9.844825","4750","","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"9.544825","9.844825","4750","","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"9.544825","9.844825","4750","","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"9.544825","9.844825","4750","","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5","665.58270","115.0866","70.06513","461.4102","133.0972","479.4207","665.5827","347.3308","9.544825","9.844825","4750"
"","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"14.7174847222222","15.0174847222222","5050","","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"14.7174847222222","15.0174847222222","5050","","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"14.7174847222222","15.0174847222222","5050","","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"14.7174847222222","15.0174847222222","5050","","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5",0,0,0,0,0,0,0,0,"14.7174847222222","15.0174847222222","5050","","MSDIAL_NAOrn 11:0/24:1;[M+H]+;CCCCCCCCCC\C=C/CCCC(CCCCCCCC(=O)NC(CCCN)C(O)=O)OC(=O)CCCCCCCCCC;NSQMIEOATNRDRH-ZCXUNETKNA-N;C40H76N2O5","665.58270","115.0866","70.06513","461.4102","133.0972","479.4207","665.5827","347.3308","14.7174847222222","15.0174847222222","5050"
