"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment","RT at Max Intensity","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment","Number of Scans","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment","Max Intensity","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment","Average m/z","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxCL","[M-2H]2-","Prec-SN1_monolyso2-","Prec-SN1+SN2_dilyso2-","Prec-SN3_monolyso2-","Prec-SN3+SN4_dilyso2-","SN1+C3H6PO4","SN2+C3H6PO4","SN3+C3H6PO4","SN4+C3H6PO4","SN1_FA","SN2_FA","SN3_FA","SN4_FA","RT_min","RT_max","Comment"
"","OxCL(20:1_22:6(OOH)_20:3(OOH)2_22:6(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)_20:3(OOH)2_22:6(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)_20:3(OOH)2_22:6(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)_20:3(OOH)2_22:6(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)_20:3(OOH)2_22:6(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)_20:3(OOH)2_22:6(OOH))-2H","863.48981","717.352145","546.242465","687.377965","516.268285","445.27238","477.20467","469.1996","477.20467","309.27979","341.21208","333.20701","341.21208","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:1_22:6(OOH)_20:4(OOH)_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)_20:4(OOH)_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)_20:4(OOH)_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)_20:4(OOH)_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)_20:4(OOH)_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)_20:4(OOH)_22:5(OOH)2)-2H","863.48981","717.352145","546.242465","704.380715","516.268285","445.27238","477.20467","453.20467","493.1996","309.27979","341.21208","317.21208","357.20701","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:1_22:6(OOH)_20:4(OOH)2_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)_20:4(OOH)2_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)_20:4(OOH)2_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)_20:4(OOH)2_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)_20:4(OOH)2_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)_20:4(OOH)2_22:5(OOH))-2H","863.48981","717.352145","546.242465","688.385795","516.268285","445.27238","477.20467","467.18394","479.22033","309.27979","341.21208","331.19135","343.22774","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:1_22:6(OOH)2_20:3_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxCL(20:1_22:6(OOH)2_20:3_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxCL(20:1_22:6(OOH)2_20:3_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxCL(20:1_22:6(OOH)2_20:3_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxCL(20:1_22:6(OOH)2_20:3_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxCL(20:1_22:6(OOH)2_20:3_22:3(OH))-2H","842.52092","696.383255","509.278655","698.398915","532.263205","445.27238","491.18394","441.24106","485.2673","309.27979","355.19135","305.24847","349.27471","4.99785303030303","5.29785303030303","1793"
"","OxCL(20:1_22:6(OOH)2_20:3_22:6(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:3_22:6(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:3_22:6(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:3_22:6(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:3_22:6(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:3_22:6(OOH)2)-2H","863.48981","717.352145","530.247545","719.367805","532.263205","445.27238","491.18394","441.24106","491.18394","309.27979","355.19135","305.24847","355.19135","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:1_22:6(OOH)2_20:3(OOH)_22:6(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:3(OOH)_22:6(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:3(OOH)_22:6(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:3(OOH)_22:6(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:3(OOH)_22:6(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:3(OOH)_22:6(OOH))-2H","863.48981","717.352145","530.247545","703.372885","532.263205","445.27238","491.18394","455.22033","477.20467","309.27979","355.19135","319.22774","341.21208","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:1_22:6(OOH)2_20:3(OOH)2_22:6)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:3(OOH)2_22:6)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:3(OOH)2_22:6)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:3(OOH)2_22:6)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:3(OOH)2_22:6)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:3(OOH)2_22:6)-2H","863.48981","717.352145","530.247545","687.377965","532.263205","445.27238","491.18394","469.1996","463.2254","309.27979","355.19135","333.20701","327.23281","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:1_22:6(OOH)2_20:4_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:4_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:4_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:4_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:4_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:4_22:5(OOH)2)-2H","863.48981","717.352145","530.247545","720.375635","532.263205","445.27238","491.18394","439.2254","493.1996","309.27979","355.19135","303.23281","357.20701","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:1_22:6(OOH)2_20:4(OOH)_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:4(OOH)_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:4(OOH)_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:4(OOH)_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:4(OOH)_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:4(OOH)_22:5(OOH))-2H","863.48981","717.352145","530.247545","704.380715","532.263205","445.27238","491.18394","453.20467","479.22033","309.27979","355.19135","317.21208","343.22774","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:1_22:6(OOH)2_20:4(OOH)2_22:5)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:4(OOH)2_22:5)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:4(OOH)2_22:5)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:4(OOH)2_22:5)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:4(OOH)2_22:5)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:1_22:6(OOH)2_20:4(OOH)2_22:5)-2H","863.48981","717.352145","530.247545","688.385795","532.263205","445.27238","491.18394","467.18394","465.24106","309.27979","355.19135","331.19135","329.24847","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:3_20:3_20:4_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","OxCL(20:3_20:3_20:4_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","OxCL(20:3_20:3_20:4_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","OxCL(20:3_20:3_20:4_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","OxCL(20:3_20:3_20:4_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","OxCL(20:3_20:3_20:4_22:3(OH))-2H","796.51542","652.393415","508.270825","653.401245","487.265535","441.24106","441.24106","439.2254","485.2673","305.24847","305.24847","303.23281","349.27471","5.74913636363636","6.04913636363636","976"
"","OxCL(20:3_20:3_22:5(OOH)2_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3_22:5(OOH)2_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3_22:5(OOH)2_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3_22:5(OOH)2_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3_22:5(OOH)2_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3_22:5(OOH)2_22:5(OOH)2)-2H","863.48981","719.367805","575.245215","675.377965","487.265535","441.24106","441.24106","493.1996","493.1996","305.24847","305.24847","357.20701","357.20701","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:3_20:3(OOH)_22:5(OOH)_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3(OOH)_22:5(OOH)_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3(OOH)_22:5(OOH)_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3(OOH)_22:5(OOH)_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3(OOH)_22:5(OOH)_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3(OOH)_22:5(OOH)_22:5(OOH)2)-2H","863.48981","719.367805","559.250295","691.372885","503.260455","441.24106","455.22033","479.22033","493.1996","305.24847","319.22774","343.22774","357.20701","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:3_20:3(OOH)2_22:5_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3(OOH)2_22:5_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3(OOH)2_22:5_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3(OOH)2_22:5_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3(OOH)2_22:5_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3(OOH)2_22:5_22:5(OOH)2)-2H","863.48981","719.367805","543.255375","707.367805","519.255375","441.24106","469.1996","465.24106","493.1996","305.24847","333.20701","329.24847","357.20701","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:3_20:3(OOH)2_22:5(OOH)_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3(OOH)2_22:5(OOH)_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3(OOH)2_22:5(OOH)_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3(OOH)2_22:5(OOH)_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3(OOH)2_22:5(OOH)_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_20:3(OOH)2_22:5(OOH)_22:5(OOH))-2H","863.48981","719.367805","543.255375","691.372885","519.255375","441.24106","469.1996","479.22033","479.22033","305.24847","333.20701","343.22774","343.22774","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:3_20:4_20:3_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","OxCL(20:3_20:4_20:3_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","OxCL(20:3_20:4_20:3_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","OxCL(20:3_20:4_20:3_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","OxCL(20:3_20:4_20:3_22:3(OH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","OxCL(20:3_20:4_20:3_22:3(OH))-2H","796.51542","652.393415","509.278655","652.393415","486.257705","441.24106","439.2254","441.24106","485.2673","305.24847","303.23281","305.24847","349.27471","5.74913636363636","6.04913636363636","976"
"","OxCL(20:3_22:3(OH)_22:5_22:6)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","OxCL(20:3_22:3(OH)_22:5_22:6)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","OxCL(20:3_22:3(OH)_22:5_22:6)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","OxCL(20:3_22:3(OH)_22:5_22:6)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","OxCL(20:3_22:3(OH)_22:5_22:6)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","OxCL(20:3_22:3(OH)_22:5_22:6)-2H","820.51542","676.393415","510.257705","664.393415","509.278655","441.24106","485.2673","465.24106","463.2254","305.24847","349.27471","329.24847","327.23281","5.43825606060606","5.73825606060606","894"
"","OxCL(20:3_22:5_20:3(OOH)2_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5_20:3(OOH)2_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5_20:3(OOH)2_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5_20:3(OOH)2_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5_20:3(OOH)2_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5_20:3(OOH)2_22:5(OOH)2)-2H","863.48981","719.367805","563.245215","687.377965","499.265535","441.24106","465.24106","469.1996","493.1996","305.24847","329.24847","333.20701","357.20701","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:3_22:5_22:3(OH)_22:6)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","OxCL(20:3_22:5_22:3(OH)_22:6)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","OxCL(20:3_22:5_22:3(OH)_22:6)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","OxCL(20:3_22:5_22:3(OH)_22:6)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","OxCL(20:3_22:5_22:3(OH)_22:6)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","OxCL(20:3_22:5_22:3(OH)_22:6)-2H","820.51542","676.393415","520.270825","654.380295","499.265535","441.24106","465.24106","485.2673","463.2254","305.24847","329.24847","349.27471","327.23281","5.43825606060606","5.73825606060606","894"
"","OxCL(20:3_22:5(OOH)_20:3(OOH)_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)_20:3(OOH)_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)_20:3(OOH)_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)_20:3(OOH)_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)_20:3(OOH)_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)_20:3(OOH)_22:5(OOH)2)-2H","863.48981","719.367805","547.250295","703.372885","515.260455","441.24106","479.22033","455.22033","493.1996","305.24847","343.22774","319.22774","357.20701","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:3_22:5(OOH)_20:3(OOH)2_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)_20:3(OOH)2_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)_20:3(OOH)2_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)_20:3(OOH)2_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)_20:3(OOH)2_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)_20:3(OOH)2_22:5(OOH))-2H","863.48981","719.367805","547.250295","687.377965","515.260455","441.24106","479.22033","469.1996","479.22033","305.24847","343.22774","333.20701","343.22774","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:3_22:5(OOH)2_20:3_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)2_20:3_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)2_20:3_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)2_20:3_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)2_20:3_22:5(OOH)2)-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)2_20:3_22:5(OOH)2)-2H","863.48981","719.367805","531.255375","719.367805","531.255375","441.24106","493.1996","441.24106","493.1996","305.24847","357.20701","305.24847","357.20701","0.231295454545454","0.531295454545454","3973"
"","OxCL(20:3_22:5(OOH)2_20:3(OOH)_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)2_20:3(OOH)_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)2_20:3(OOH)_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)2_20:3(OOH)_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)2_20:3(OOH)_22:5(OOH))-2H",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.231295454545454","0.531295454545454","3973","","OxCL(20:3_22:5(OOH)2_20:3(OOH)_22:5(OOH))-2H","863.48981","719.367805","531.255375","703.372885","531.255375","441.24106","493.1996","455.22033","479.22033","305.24847","357.20701","319.22774","343.22774","0.231295454545454","0.531295454545454","3973"
