"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","RT at Max Intensity","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Number of Scans","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Max Intensity","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Average m/z","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HexCer-AP","[M-H]-","[M-C6H10O5-H]-","[FA+NC(C)CO-H]-","[FA+NCC-3H]-","[FA+O-H]-","[C6H12O6-H]-","[FA-CO-3H]-","RT_min","RT_max","Comment"
"","HexCer-AP(t23:2/20:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t23:2/20:0)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t23:2/20:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t23:2/20:0)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t23:2/20:0)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t23:2/20:0)-H","854.6721","692.6193","382.3316","352.321","327.2905","179.0556","281.285","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t24:0/18:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t24:0/18:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t24:0/18:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t24:0/18:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t24:0/18:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t24:0/18:1)-H","842.6721","680.6193","352.2846","322.2741","297.2435","179.0556","251.238","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t24:0/19:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t24:0/19:1)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t24:0/19:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t24:0/19:1)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t24:0/19:1)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t24:0/19:1)-H","856.6878","694.6349","366.3003","336.2897","311.2592","179.0556","265.2537","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t24:1/17:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t24:1/17:0)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t24:1/17:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t24:1/17:0)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t24:1/17:0)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t24:1/17:0)-H","828.6565","666.6036","340.2846","310.2741","285.2435","179.0556","239.238","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t24:1/18:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t24:1/18:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t24:1/18:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t24:1/18:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t24:1/18:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t24:1/18:0)-H","842.6721","680.6193","354.3003","324.2897","299.2592","179.0556","253.2537","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t24:1/19:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t24:1/19:0)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t24:1/19:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t24:1/19:0)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t24:1/19:0)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t24:1/19:0)-H","856.6878","694.6349","368.3159","338.3054","313.2748","179.0556","267.2693","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t24:1/19:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t24:1/19:1)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t24:1/19:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t24:1/19:1)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t24:1/19:1)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t24:1/19:1)-H","854.6721","692.6193","366.3003","336.2897","311.2592","179.0556","265.2537","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t24:1/19:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t24:1/19:1)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t24:1/19:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t24:1/19:1)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t24:1/19:1)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t24:1/19:1)-H","854.6721","692.6193","366.3003","336.2897","311.2592","179.0556","265.2537","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t24:2/19:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t24:2/19:0)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t24:2/19:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t24:2/19:0)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t24:2/19:0)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t24:2/19:0)-H","854.6721","692.6193","368.3159","338.3054","313.2748","179.0556","267.2693","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t24:2/19:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t24:2/19:0)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t24:2/19:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t24:2/19:0)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t24:2/19:0)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t24:2/19:0)-H","854.6721","692.6193","368.3159","338.3054","313.2748","179.0556","267.2693","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t25:0/16:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t25:0/16:1)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t25:0/16:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t25:0/16:1)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t25:0/16:1)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t25:0/16:1)-H","828.6565","666.6036","324.2533","294.2428","269.2122","179.0556","223.2067","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t25:0/18:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t25:0/18:1)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t25:0/18:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t25:0/18:1)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t25:0/18:1)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t25:0/18:1)-H","856.6878","694.6349","352.2846","322.2741","297.2435","179.0556","251.238","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t25:0/18:2)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t25:0/18:2)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t25:0/18:2)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t25:0/18:2)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t25:0/18:2)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t25:0/18:2)-H","854.6721","692.6193","350.269","320.2584","295.2279","179.0556","249.2224","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t25:0/18:2)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t25:0/18:2)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t25:0/18:2)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t25:0/18:2)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t25:0/18:2)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t25:0/18:2)-H","854.6721","692.6193","350.269","320.2584","295.2279","179.0556","249.2224","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t25:1/16:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t25:1/16:0)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t25:1/16:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t25:1/16:0)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t25:1/16:0)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t25:1/16:0)-H","828.6565","666.6036","326.269","296.2584","271.2279","179.0556","225.2224","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t25:1/17:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t25:1/17:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t25:1/17:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t25:1/17:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t25:1/17:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t25:1/17:0)-H","842.6721","680.6193","340.2846","310.2741","285.2435","179.0556","239.238","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t25:1/18:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t25:1/18:0)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t25:1/18:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t25:1/18:0)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t25:1/18:0)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t25:1/18:0)-H","856.6878","694.6349","354.3003","324.2897","299.2592","179.0556","253.2537","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t25:1/18:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t25:1/18:1)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t25:1/18:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t25:1/18:1)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t25:1/18:1)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t25:1/18:1)-H","854.6721","692.6193","352.2846","322.2741","297.2435","179.0556","251.238","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t25:1/18:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t25:1/18:1)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t25:1/18:1)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t25:1/18:1)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t25:1/18:1)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t25:1/18:1)-H","854.6721","692.6193","352.2846","322.2741","297.2435","179.0556","251.238","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t25:2/18:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t25:2/18:0)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t25:2/18:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t25:2/18:0)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t25:2/18:0)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t25:2/18:0)-H","854.6721","692.6193","354.3003","324.2897","299.2592","179.0556","253.2537","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t25:2/18:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t25:2/18:0)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t25:2/18:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t25:2/18:0)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t25:2/18:0)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t25:2/18:0)-H","854.6721","692.6193","354.3003","324.2897","299.2592","179.0556","253.2537","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t26:0/15:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t26:0/15:1)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t26:0/15:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t26:0/15:1)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t26:0/15:1)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t26:0/15:1)-H","828.6565","666.6036","310.2377","280.2271","255.1966","179.0556","209.1911","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t26:0/16:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t26:0/16:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t26:0/16:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t26:0/16:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t26:0/16:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t26:0/16:1)-H","842.6721","680.6193","324.2533","294.2428","269.2122","179.0556","223.2067","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t26:1/15:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t26:1/15:0)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t26:1/15:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t26:1/15:0)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t26:1/15:0)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t26:1/15:0)-H","828.6565","666.6036","312.2533","282.2428","257.2122","179.0556","211.2067","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t26:1/16:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t26:1/16:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t26:1/16:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t26:1/16:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t26:1/16:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t26:1/16:0)-H","842.6721","680.6193","326.269","296.2584","271.2279","179.0556","225.2224","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t26:1/17:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t26:1/17:0)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t26:1/17:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t26:1/17:0)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t26:1/17:0)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t26:1/17:0)-H","856.6878","694.6349","340.2846","310.2741","285.2435","179.0556","239.238","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t26:2/17:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t26:2/17:0)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t26:2/17:0)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t26:2/17:0)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t26:2/17:0)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t26:2/17:0)-H","854.6721","692.6193","340.2846","310.2741","285.2435","179.0556","239.238","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t26:2/17:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t26:2/17:0)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t26:2/17:0)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t26:2/17:0)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t26:2/17:0)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t26:2/17:0)-H","854.6721","692.6193","340.2846","310.2741","285.2435","179.0556","239.238","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t27:0/14:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t27:0/14:1)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t27:0/14:1)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t27:0/14:1)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t27:0/14:1)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t27:0/14:1)-H","828.6565","666.6036","296.222","266.2115","241.1809","179.0556","195.1754","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t27:0/15:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t27:0/15:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t27:0/15:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t27:0/15:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t27:0/15:1)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t27:0/15:1)-H","842.6721","680.6193","310.2377","280.2271","255.1966","179.0556","209.1911","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t27:0/16:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t27:0/16:1)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t27:0/16:1)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t27:0/16:1)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t27:0/16:1)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t27:0/16:1)-H","856.6878","694.6349","324.2533","294.2428","269.2122","179.0556","223.2067","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t27:0/16:2)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t27:0/16:2)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t27:0/16:2)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t27:0/16:2)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t27:0/16:2)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t27:0/16:2)-H","854.6721","692.6193","322.2377","292.2271","267.1966","179.0556","221.1911","9.50652121212121","9.80652121212121","730"
"","HexCer-AP(t27:0/16:2)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t27:0/16:2)-H",0,0,0,0,0,9.674962,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t27:0/16:2)-H",0,0,0,0,0,1,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t27:0/16:2)-H",0,0,0,0,0,3696.735,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t27:0/16:2)-H",0,0,0,0,0,179.0563,0,"9.66252727272727","9.96252727272727","2994","","HexCer-AP(t27:0/16:2)-H","854.6721","692.6193","322.2377","292.2271","267.1966","179.0556","221.1911","9.66252727272727","9.96252727272727","2994"
"","HexCer-AP(t27:1/14:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t27:1/14:0)-H",0,0,0,0,0,9.738637,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t27:1/14:0)-H",0,0,0,0,0,1,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t27:1/14:0)-H",0,0,0,0,0,4363.335,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t27:1/14:0)-H",0,0,0,0,0,179.0563,0,"9.57360303030303","9.87360303030303","520","","HexCer-AP(t27:1/14:0)-H","828.6565","666.6036","298.2377","268.2271","243.1966","179.0556","197.1911","9.57360303030303","9.87360303030303","520"
"","HexCer-AP(t27:1/15:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t27:1/15:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t27:1/15:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t27:1/15:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t27:1/15:0)-H",0,0,0,0,0,0,0,"10.0420727272727","10.3420727272727","692","","HexCer-AP(t27:1/15:0)-H","842.6721","680.6193","312.2533","282.2428","257.2122","179.0556","211.2067","10.0420727272727","10.3420727272727","692"
"","HexCer-AP(t27:1/16:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t27:1/16:0)-H",0,0,0,0,0,10.65975,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t27:1/16:0)-H",0,0,0,0,0,1,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t27:1/16:0)-H",0,0,0,0,0,11269.56,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t27:1/16:0)-H",0,0,0,0,0,179.0562,0,"10.4955393939394","10.7955393939394","349","","HexCer-AP(t27:1/16:0)-H","856.6878","694.6349","326.269","296.2584","271.2279","179.0556","225.2224","10.4955393939394","10.7955393939394","349"
"","HexCer-AP(t27:1/16:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t27:1/16:1)-H",0,0,0,0,0,9.674962,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t27:1/16:1)-H",0,0,0,0,0,1,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t27:1/16:1)-H",0,0,0,0,0,3696.735,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t27:1/16:1)-H",0,0,0,0,0,179.0563,0,"9.50652121212121","9.80652121212121","730","","HexCer-AP(t27:1/16:1)-H","854.6721","692.6193","324.2533","294.2428","269.2122","179.0556","223.2067","9.50652121212121","9.80652121212121","730"
