"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-EODS","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-EODS","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Number of Scans","Cer-EODS","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Max Intensity","Cer-EODS","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Average m/z","Cer-EODS","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-EODS","[M-H]-","NL of EFA","[FAA+C2H2-H]-","[EFA-H]-","[FAA-H]-","[Sph-C2H8NO]-","RT_min","RT_max","Comment"
"","Cer-EODS(d17:0/12:0-O-14:1)-H",0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d17:0/12:0-O-14:1)-H",10.4723,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d17:0/12:0-O-14:1)-H",2,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d17:0/12:0-O-14:1)-H",774.0684,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d17:0/12:0-O-14:1)-H",692.62145,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer-EODS(d17:0/12:0-O-14:1)-H","692.6193","484.4366","240.1969","225.186","214.1813","225.2224","10.3349015151515","10.6349015151515","366"
"","Cer-EODS(d17:0/12:0-O-14:1)-H",0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d17:0/12:0-O-14:1)-H",10.4723,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d17:0/12:0-O-14:1)-H",2,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d17:0/12:0-O-14:1)-H",774.0684,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d17:0/12:0-O-14:1)-H",692.62145,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer-EODS(d17:0/12:0-O-14:1)-H","692.6193","484.4366","240.1969","225.186","214.1813","225.2224","10.1740090909091","10.4740090909091","470"
"","Cer-EODS(d17:0/12:1-O-14:1)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d17:0/12:1-O-14:1)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d17:0/12:1-O-14:1)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d17:0/12:1-O-14:1)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d17:0/12:1-O-14:1)-H",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer-EODS(d17:0/12:1-O-14:1)-H","690.6036","482.4209","238.1813","225.186","212.1656","225.2224","9.3155606060606","9.6155606060606","1495"
"","Cer-EODS(d17:0/13:0-O-14:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d17:0/13:0-O-14:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d17:0/13:0-O-14:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d17:0/13:0-O-14:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d17:0/13:0-O-14:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d17:0/13:0-O-14:1)-H","706.6349","498.4522","254.2126","225.186","228.1969","225.2224","10.4557772727273","10.7557772727273","1755"
"","Cer-EODS(d17:0/12:0-O-15:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d17:0/12:0-O-15:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d17:0/12:0-O-15:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d17:0/12:0-O-15:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d17:0/12:0-O-15:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d17:0/12:0-O-15:0)-H","708.6506","484.4366","240.1969","241.2173","214.1813","225.2224","11.3712712121212","11.6712712121212","402"
"","Cer-EODS(d17:0/12:0-O-15:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d17:0/12:0-O-15:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d17:0/12:0-O-15:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d17:0/12:0-O-15:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d17:0/12:0-O-15:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d17:0/12:0-O-15:0)-H","708.6506","484.4366","240.1969","241.2173","214.1813","225.2224","11.5306954545455","11.8306954545455","2733"
"","Cer-EODS(d17:0/12:1-O-15:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d17:0/12:1-O-15:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d17:0/12:1-O-15:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d17:0/12:1-O-15:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d17:0/12:1-O-15:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d17:0/12:1-O-15:0)-H","706.6349","482.4209","238.1813","241.2173","212.1656","225.2224","10.4557772727273","10.7557772727273","1755"
"","Cer-EODS(d17:0/13:0-O-15:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d17:0/13:0-O-15:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d17:0/13:0-O-15:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d17:0/13:0-O-15:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d17:0/13:0-O-15:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d17:0/13:0-O-15:0)-H","722.6663","498.4522","254.2126","241.2173","228.1969","225.2224","11.9297696969697","12.2297696969697","759"
"","Cer-EODS(d17:0/12:0-O-15:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d17:0/12:0-O-15:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d17:0/12:0-O-15:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d17:0/12:0-O-15:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d17:0/12:0-O-15:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d17:0/12:0-O-15:1)-H","706.6349","484.4366","240.1969","239.2017","214.1813","225.2224","10.4557772727273","10.7557772727273","1755"
"","Cer-EODS(d17:0/12:0-O-16:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d17:0/12:0-O-16:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d17:0/12:0-O-16:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d17:0/12:0-O-16:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d17:0/12:0-O-16:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d17:0/12:0-O-16:0)-H","722.6663","484.4366","240.1969","255.233","214.1813","225.2224","11.9297696969697","12.2297696969697","759"
"","Cer-EODS(d18:0/12:0-O-14:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d18:0/12:0-O-14:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d18:0/12:0-O-14:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d18:0/12:0-O-14:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d18:0/12:0-O-14:0)-H",0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer-EODS(d18:0/12:0-O-14:0)-H","708.6506","498.4522","240.1969","227.2017","214.1813","239.238","11.3712712121212","11.6712712121212","402"
"","Cer-EODS(d18:0/12:0-O-14:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d18:0/12:0-O-14:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d18:0/12:0-O-14:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d18:0/12:0-O-14:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d18:0/12:0-O-14:0)-H",0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer-EODS(d18:0/12:0-O-14:0)-H","708.6506","498.4522","240.1969","227.2017","214.1813","239.238","11.5306954545455","11.8306954545455","2733"
"","Cer-EODS(d18:0/12:1-O-14:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d18:0/12:1-O-14:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d18:0/12:1-O-14:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d18:0/12:1-O-14:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d18:0/12:1-O-14:0)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d18:0/12:1-O-14:0)-H","706.6349","496.4366","238.1813","227.2017","212.1656","239.238","10.4557772727273","10.7557772727273","1755"
"","Cer-EODS(d18:0/13:0-O-14:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d18:0/13:0-O-14:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d18:0/13:0-O-14:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d18:0/13:0-O-14:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d18:0/13:0-O-14:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d18:0/13:0-O-14:0)-H","722.6663","512.4679","254.2126","227.2017","228.1969","239.238","11.9297696969697","12.2297696969697","759"
"","Cer-EODS(d18:0/12:0-O-14:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d18:0/12:0-O-14:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d18:0/12:0-O-14:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d18:0/12:0-O-14:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d18:0/12:0-O-14:1)-H",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer-EODS(d18:0/12:0-O-14:1)-H","706.6349","498.4522","240.1969","225.186","214.1813","239.238","10.4557772727273","10.7557772727273","1755"
"","Cer-EODS(d18:0/12:0-O-15:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d18:0/12:0-O-15:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d18:0/12:0-O-15:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d18:0/12:0-O-15:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d18:0/12:0-O-15:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d18:0/12:0-O-15:0)-H","722.6663","498.4522","240.1969","241.2173","214.1813","239.238","11.9297696969697","12.2297696969697","759"
"","Cer-EODS(d19:0/12:0-O-14:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d19:0/12:0-O-14:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d19:0/12:0-O-14:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d19:0/12:0-O-14:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d19:0/12:0-O-14:0)-H",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer-EODS(d19:0/12:0-O-14:0)-H","722.6663","512.4679","240.1969","227.2017","214.1813","253.2537","11.9297696969697","12.2297696969697","759"
