"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Number of Scans","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Max Intensity","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Average m/z","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-NP","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment"
"","Cer-NP(t16:0/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t16:0/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t16:0/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t16:0/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t16:0/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t16:0/26:1)+HCO2","710.6299","664.6244","646.6138","628.6033","448.4149","436.4149","436.4149","418.4044","239.2006","393.3738","227.2006","392.3893","197.19","10.7806166666667","11.0806166666667","1422"
"","Cer-NP(t16:1/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t16:1/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t16:1/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t16:1/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t16:1/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t16:1/26:0)+HCO2","710.6299","664.6244","646.6138","628.6033","450.4306","438.4306","438.4306","420.42","237.1849","395.3895","225.1849","394.4049","195.1743","10.7806166666667","11.0806166666667","1422"
"","Cer-NP(t16:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t16:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t16:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t16:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t16:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t16:1/28:2)+HCO2","734.6299","688.6244","670.6138","652.6033","474.4306","462.4306","462.4306","444.42","237.1849","419.3895","225.1849","418.4049","195.1743","11.3263590909091","11.6263590909091","1402"
"","Cer-NP(t16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t16:2/27:1)+HCO2","720.6142","674.6088","656.5981","638.5876","462.4306","450.4306","450.4306","432.42","235.1693","407.3895","223.1693","406.4049","193.1587","10.9162772727273","11.2162772727273","972"
"","Cer-NP(t16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t16:2/28:1)+HCO2","734.6299","688.6244","670.6138","652.6033","476.4462","464.4462","464.4462","446.4356","235.1693","421.4051","223.1693","420.4205","193.1587","11.3263590909091","11.6263590909091","1402"
"","Cer-NP(t16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-NP(t16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-NP(t16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-NP(t16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-NP(t16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-NP(t16:2/28:2)+HCO2","732.6142","686.6088","668.5981","650.5876","474.4306","462.4306","462.4306","444.42","235.1693","419.3895","223.1693","418.4049","193.1587","10.5313909090909","10.8313909090909","1290"
"","Cer-NP(t16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t16:2/29:1)+HCO2","748.6455","702.64","684.6295","666.6189","490.4619","478.4619","478.4619","460.4513","235.1693","435.4207","223.1693","434.4362","193.1587","11.7283893939394","12.0283893939394","790"
"","Cer-NP(t16:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-NP(t16:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-NP(t16:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-NP(t16:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-NP(t16:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-NP(t16:2/36:2)+HCO2","844.7394","798.7339","780.7234","762.7128","586.5558","574.5558","574.5558","556.5452","235.1693","531.5146","223.1693","530.5301","193.1587","12.0117515151515","12.3117515151515","1639"
"","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-NP(t16:2/42:2)+HCO2","928.8333","882.8278","864.8173","846.8067","670.6497","658.6497","658.6497","640.6391","235.1693","615.6086","223.1693","614.624","193.1587","13.6292787878788","13.9292787878788","450"
"","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-NP(t16:2/42:2)+HCO2","928.8333","882.8278","864.8173","846.8067","670.6497","658.6497","658.6497","640.6391","235.1693","615.6086","223.1693","614.624","193.1587","14.1708757575758","14.4708757575758","503"
"","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-NP(t16:2/42:2)+HCO2","928.8333","882.8278","864.8173","846.8067","670.6497","658.6497","658.6497","640.6391","235.1693","615.6086","223.1693","614.624","193.1587","4.81551363636364","5.11551363636364","526"
"","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-NP(t16:2/42:2)+HCO2","928.8333","882.8278","864.8173","846.8067","670.6497","658.6497","658.6497","640.6391","235.1693","615.6086","223.1693","614.624","193.1587","1.41722878787879","1.71722878787879","1250"
"","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-NP(t16:2/42:2)+HCO2","928.8333","882.8278","864.8173","846.8067","670.6497","658.6497","658.6497","640.6391","235.1693","615.6086","223.1693","614.624","193.1587","5.53096212121212","5.83096212121212","1907"
"","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-NP(t16:2/42:2)+HCO2","928.8333","882.8278","864.8173","846.8067","670.6497","658.6497","658.6497","640.6391","235.1693","615.6086","223.1693","614.624","193.1587","13.930646969697","14.230646969697","1971"
"","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-NP(t16:2/42:2)+HCO2","928.8333","882.8278","864.8173","846.8067","670.6497","658.6497","658.6497","640.6391","235.1693","615.6086","223.1693","614.624","193.1587","4.71811212121212","5.01811212121212","2722"
"","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-NP(t16:2/42:2)+HCO2","928.8333","882.8278","864.8173","846.8067","670.6497","658.6497","658.6497","640.6391","235.1693","615.6086","223.1693","614.624","193.1587","8.80238787878788","9.10238787878788","3040"
"","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-NP(t16:2/42:2)+HCO2","928.8333","882.8278","864.8173","846.8067","670.6497","658.6497","658.6497","640.6391","235.1693","615.6086","223.1693","614.624","193.1587","13.1360257575758","13.4360257575758","3415"
"","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-NP(t16:2/42:2)+HCO2","928.8333","882.8278","864.8173","846.8067","670.6497","658.6497","658.6497","640.6391","235.1693","615.6086","223.1693","614.624","193.1587","1.17546833333333","1.47546833333333","3619"
"","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-NP(t16:2/42:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-NP(t16:2/42:2)+HCO2","928.8333","882.8278","864.8173","846.8067","670.6497","658.6497","658.6497","640.6391","235.1693","615.6086","223.1693","614.624","193.1587","5.02597727272727","5.32597727272727","3818"
"","Cer-NP(t17:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t17:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t17:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t17:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t17:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer-NP(t17:0/25:0)+HCO2","712.6455","666.64","648.6295","630.6189","436.4149","424.4149","424.4149","406.4044","253.2162","381.3738","241.2162","380.3893","211.2056","10.6707424242424","10.9707424242424","1131"
"","Cer-NP(t17:0/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t17:0/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t17:0/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t17:0/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t17:0/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t17:0/25:1)+HCO2","710.6299","664.6244","646.6138","628.6033","434.3993","422.3993","422.3993","404.3887","253.2162","379.3582","241.2162","378.3736","211.2056","10.7806166666667","11.0806166666667","1422"
"","Cer-NP(t17:1/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t17:1/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t17:1/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t17:1/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t17:1/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-NP(t17:1/25:0)+HCO2","710.6299","664.6244","646.6138","628.6033","436.4149","424.4149","424.4149","406.4044","251.2006","381.3738","239.2006","380.3893","209.19","10.7806166666667","11.0806166666667","1422"
"","Cer-NP(t17:1/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t17:1/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t17:1/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t17:1/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t17:1/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t17:1/26:2)+HCO2","720.6142","674.6088","656.5981","638.5876","446.3993","434.3993","434.3993","416.3887","251.2006","391.3582","239.2006","390.3736","209.19","10.9162772727273","11.2162772727273","972"
"","Cer-NP(t17:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t17:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t17:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t17:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t17:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t17:1/28:2)+HCO2","748.6455","702.64","684.6295","666.6189","474.4306","462.4306","462.4306","444.42","251.2006","419.3895","239.2006","418.4049","209.19","11.7283893939394","12.0283893939394","790"
"","Cer-NP(t17:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t17:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t17:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t17:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t17:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-NP(t17:2/26:1)+HCO2","720.6142","674.6088","656.5981","638.5876","448.4149","436.4149","436.4149","418.4044","249.1849","393.3738","237.1849","392.3893","207.1743","10.9162772727273","11.2162772727273","972"
"","Cer-NP(t17:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-NP(t17:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-NP(t17:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-NP(t17:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-NP(t17:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-NP(t17:2/26:2)+HCO2","718.5986","672.5931","654.5825","636.572","446.3993","434.3993","434.3993","416.3887","249.1849","391.3582","237.1849","390.3736","207.1743","10.0734984848485","10.3734984848485","908"
"","Cer-NP(t17:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t17:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t17:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t17:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t17:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-NP(t17:2/27:1)+HCO2","734.6299","688.6244","670.6138","652.6033","462.4306","450.4306","450.4306","432.42","249.1849","407.3895","237.1849","406.4049","207.1743","11.3263590909091","11.6263590909091","1402"
"","Cer-NP(t17:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t17:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t17:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t17:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t17:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-NP(t17:2/28:1)+HCO2","748.6455","702.64","684.6295","666.6189","476.4462","464.4462","464.4462","446.4356","249.1849","421.4051","237.1849","420.4205","207.1743","11.7283893939394","12.0283893939394","790"
