"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-BDS","[M+HCO2]-","[M-H]-","[Sph+CC=O-H]-","[Sph+C=O-CO-3H]-","[Sph-H]-","[Sph-NCCO-3H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-BDS","[M+HCO2]-","[M-H]-","[Sph+CC=O-H]-","[Sph+C=O-CO-3H]-","[Sph-H]-","[Sph-NCCO-3H]-","RT_min","RT_max","Comment","Number of Scans","Cer-BDS","[M+HCO2]-","[M-H]-","[Sph+CC=O-H]-","[Sph+C=O-CO-3H]-","[Sph-H]-","[Sph-NCCO-3H]-","RT_min","RT_max","Comment","Max Intensity","Cer-BDS","[M+HCO2]-","[M-H]-","[Sph+CC=O-H]-","[Sph+C=O-CO-3H]-","[Sph-H]-","[Sph-NCCO-3H]-","RT_min","RT_max","Comment","Average m/z","Cer-BDS","[M+HCO2]-","[M-H]-","[Sph+CC=O-H]-","[Sph+C=O-CO-3H]-","[Sph-H]-","[Sph-NCCO-3H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-BDS","[M+HCO2]-","[M-H]-","[Sph+CC=O-H]-","[Sph+C=O-CO-3H]-","[Sph-H]-","[Sph-NCCO-3H]-","RT_min","RT_max","Comment"
"","Cer_BS(d22:2/23:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d22:2/23:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d22:2/23:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d22:2/23:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d22:2/23:2)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d22:2/23:2)+HCO2","746.6299","700.6244","394.3327","362.3065","352.3221","291.2693","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d22:2/23:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d22:2/23:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d22:2/23:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d22:2/23:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d22:2/23:3)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d22:2/23:3)+HCO2","744.6142","698.6088","394.3327","362.3065","352.3221","291.2693","10.0174166666667","10.3174166666667","1120"
"","Cer_BS(d22:2/27:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d22:2/27:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d22:2/27:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d22:2/27:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d22:2/27:7)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d22:2/27:7)+HCO2","792.6142","746.6088","394.3327","362.3065","352.3221","291.2693","8.84105909090909","9.14105909090909","1763"
"","Cer_BS(d22:2/30:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d22:2/30:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d22:2/30:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d22:2/30:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d22:2/30:2)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d22:2/30:2)+HCO2","844.7394","798.7339","394.3327","362.3065","352.3221","291.2693","12.0117515151515","12.3117515151515","1639"
"","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_BS(d22:2/36:2)+HCO2","928.8333","882.8278","394.3327","362.3065","352.3221","291.2693","13.6292787878788","13.9292787878788","450"
"","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_BS(d22:2/36:2)+HCO2","928.8333","882.8278","394.3327","362.3065","352.3221","291.2693","14.1708757575758","14.4708757575758","503"
"","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_BS(d22:2/36:2)+HCO2","928.8333","882.8278","394.3327","362.3065","352.3221","291.2693","4.81551363636364","5.11551363636364","526"
"","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_BS(d22:2/36:2)+HCO2","928.8333","882.8278","394.3327","362.3065","352.3221","291.2693","1.41722878787879","1.71722878787879","1250"
"","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_BS(d22:2/36:2)+HCO2","928.8333","882.8278","394.3327","362.3065","352.3221","291.2693","5.53096212121212","5.83096212121212","1907"
"","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_BS(d22:2/36:2)+HCO2","928.8333","882.8278","394.3327","362.3065","352.3221","291.2693","13.930646969697","14.230646969697","1971"
"","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_BS(d22:2/36:2)+HCO2","928.8333","882.8278","394.3327","362.3065","352.3221","291.2693","4.71811212121212","5.01811212121212","2722"
"","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_BS(d22:2/36:2)+HCO2","928.8333","882.8278","394.3327","362.3065","352.3221","291.2693","8.80238787878788","9.10238787878788","3040"
"","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_BS(d22:2/36:2)+HCO2","928.8333","882.8278","394.3327","362.3065","352.3221","291.2693","13.1360257575758","13.4360257575758","3415"
"","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_BS(d22:2/36:2)+HCO2","928.8333","882.8278","394.3327","362.3065","352.3221","291.2693","1.17546833333333","1.47546833333333","3619"
"","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_BS(d22:2/36:2)+HCO2",0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_BS(d22:2/36:2)+HCO2","928.8333","882.8278","394.3327","362.3065","352.3221","291.2693","5.02597727272727","5.32597727272727","3818"
"","Cer_BS(d16:3/23:6)+HCO2",0,0,0,0,0,0,"3.89474090909091","4.19474090909091","2613","","Cer_BS(d16:3/23:6)+HCO2",0,0,0,0,0,0,"3.89474090909091","4.19474090909091","2613","","Cer_BS(d16:3/23:6)+HCO2",0,0,0,0,0,0,"3.89474090909091","4.19474090909091","2613","","Cer_BS(d16:3/23:6)+HCO2",0,0,0,0,0,0,"3.89474090909091","4.19474090909091","2613","","Cer_BS(d16:3/23:6)+HCO2",0,0,0,0,0,0,"3.89474090909091","4.19474090909091","2613","","Cer_BS(d16:3/23:6)+HCO2","652.4577","606.4523","308.2231","276.1969","266.2126","205.1598","3.89474090909091","4.19474090909091","2613"
"","Cer_BS(d16:3/27:0)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d16:3/27:0)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d16:3/27:0)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d16:3/27:0)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d16:3/27:0)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d16:3/27:0)+HCO2","720.6142","674.6088","308.2231","276.1969","266.2126","205.1598","10.9162772727273","11.2162772727273","972"
"","Cer_BS(d16:3/27:1)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d16:3/27:1)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d16:3/27:1)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d16:3/27:1)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d16:3/27:1)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d16:3/27:1)+HCO2","718.5986","672.5931","308.2231","276.1969","266.2126","205.1598","10.0734984848485","10.3734984848485","908"
"","Cer_BS(d16:3/28:0)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d16:3/28:0)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d16:3/28:0)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d16:3/28:0)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d16:3/28:0)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d16:3/28:0)+HCO2","734.6299","688.6244","308.2231","276.1969","266.2126","205.1598","11.3263590909091","11.6263590909091","1402"
"","Cer_BS(d16:3/28:1)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d16:3/28:1)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d16:3/28:1)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d16:3/28:1)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d16:3/28:1)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d16:3/28:1)+HCO2","732.6142","686.6088","308.2231","276.1969","266.2126","205.1598","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d16:3/29:0)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d16:3/29:0)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d16:3/29:0)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d16:3/29:0)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d16:3/29:0)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d16:3/29:0)+HCO2","748.6455","702.64","308.2231","276.1969","266.2126","205.1598","11.7283893939394","12.0283893939394","790"
"","Cer_BS(d16:3/29:1)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d16:3/29:1)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d16:3/29:1)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d16:3/29:1)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d16:3/29:1)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d16:3/29:1)+HCO2","746.6299","700.6244","308.2231","276.1969","266.2126","205.1598","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d16:3/29:2)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d16:3/29:2)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d16:3/29:2)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d16:3/29:2)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d16:3/29:2)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d16:3/29:2)+HCO2","744.6142","698.6088","308.2231","276.1969","266.2126","205.1598","10.0174166666667","10.3174166666667","1120"
"","Cer_BS(d16:3/31:6)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d16:3/31:6)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d16:3/31:6)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d16:3/31:6)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d16:3/31:6)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d16:3/31:6)+HCO2","764.5829","718.5775","308.2231","276.1969","266.2126","205.1598","7.76112727272727","8.06112727272727","1915"
"","Cer_BS(d16:3/31:7)+HCO2",0,0,0,0,0,0,"7.58775757575758","7.88775757575758","2502","","Cer_BS(d16:3/31:7)+HCO2",0,0,0,0,0,0,"7.58775757575758","7.88775757575758","2502","","Cer_BS(d16:3/31:7)+HCO2",0,0,0,0,0,0,"7.58775757575758","7.88775757575758","2502","","Cer_BS(d16:3/31:7)+HCO2",0,0,0,0,0,0,"7.58775757575758","7.88775757575758","2502","","Cer_BS(d16:3/31:7)+HCO2",0,0,0,0,0,0,"7.58775757575758","7.88775757575758","2502","","Cer_BS(d16:3/31:7)+HCO2","762.5673","716.5618","308.2231","276.1969","266.2126","205.1598","7.58775757575758","7.88775757575758","2502"
"","Cer_BS(d16:3/33:6)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d16:3/33:6)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d16:3/33:6)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d16:3/33:6)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d16:3/33:6)+HCO2",0,0,0,0,0,0,"8.84105909090909","9.14105909090909","1763","","Cer_BS(d16:3/33:6)+HCO2","792.6142","746.6088","308.2231","276.1969","266.2126","205.1598","8.84105909090909","9.14105909090909","1763"
"","Cer_BS(d16:3/33:7)+HCO2",0,0,0,0,0,0,"7.8228196969697","8.1228196969697","1060","","Cer_BS(d16:3/33:7)+HCO2",0,0,0,0,0,0,"7.8228196969697","8.1228196969697","1060","","Cer_BS(d16:3/33:7)+HCO2",0,0,0,0,0,0,"7.8228196969697","8.1228196969697","1060","","Cer_BS(d16:3/33:7)+HCO2",0,0,0,0,0,0,"7.8228196969697","8.1228196969697","1060","","Cer_BS(d16:3/33:7)+HCO2",0,0,0,0,0,0,"7.8228196969697","8.1228196969697","1060","","Cer_BS(d16:3/33:7)+HCO2","790.5986","744.5931","308.2231","276.1969","266.2126","205.1598","7.8228196969697","8.1228196969697","1060"
"","Cer_BS(d16:3/36:1)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d16:3/36:1)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d16:3/36:1)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d16:3/36:1)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d16:3/36:1)+HCO2",0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d16:3/36:1)+HCO2","844.7394","798.7339","308.2231","276.1969","266.2126","205.1598","12.0117515151515","12.3117515151515","1639"
"","Cer_BS(d17:3/22:6)+HCO2",0,0,0,0,0,0,"3.89474090909091","4.19474090909091","2613","","Cer_BS(d17:3/22:6)+HCO2",0,0,0,0,0,0,"3.89474090909091","4.19474090909091","2613","","Cer_BS(d17:3/22:6)+HCO2",0,0,0,0,0,0,"3.89474090909091","4.19474090909091","2613","","Cer_BS(d17:3/22:6)+HCO2",0,0,0,0,0,0,"3.89474090909091","4.19474090909091","2613","","Cer_BS(d17:3/22:6)+HCO2",0,0,0,0,0,0,"3.89474090909091","4.19474090909091","2613","","Cer_BS(d17:3/22:6)+HCO2","652.4577","606.4523","322.2388","290.2126","280.2282","219.1754","3.89474090909091","4.19474090909091","2613"
"","Cer_BS(d17:3/26:0)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d17:3/26:0)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d17:3/26:0)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d17:3/26:0)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d17:3/26:0)+HCO2",0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d17:3/26:0)+HCO2","720.6142","674.6088","322.2388","290.2126","280.2282","219.1754","10.9162772727273","11.2162772727273","972"
"","Cer_BS(d17:3/26:1)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d17:3/26:1)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d17:3/26:1)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d17:3/26:1)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d17:3/26:1)+HCO2",0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d17:3/26:1)+HCO2","718.5986","672.5931","322.2388","290.2126","280.2282","219.1754","10.0734984848485","10.3734984848485","908"
"","Cer_BS(d17:3/27:0)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d17:3/27:0)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d17:3/27:0)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d17:3/27:0)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d17:3/27:0)+HCO2",0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d17:3/27:0)+HCO2","734.6299","688.6244","322.2388","290.2126","280.2282","219.1754","11.3263590909091","11.6263590909091","1402"
"","Cer_BS(d17:3/27:1)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d17:3/27:1)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d17:3/27:1)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d17:3/27:1)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d17:3/27:1)+HCO2",0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d17:3/27:1)+HCO2","732.6142","686.6088","322.2388","290.2126","280.2282","219.1754","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d17:3/28:0)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d17:3/28:0)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d17:3/28:0)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d17:3/28:0)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d17:3/28:0)+HCO2",0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d17:3/28:0)+HCO2","748.6455","702.64","322.2388","290.2126","280.2282","219.1754","11.7283893939394","12.0283893939394","790"
"","Cer_BS(d17:3/28:1)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d17:3/28:1)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d17:3/28:1)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d17:3/28:1)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d17:3/28:1)+HCO2",0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d17:3/28:1)+HCO2","746.6299","700.6244","322.2388","290.2126","280.2282","219.1754","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d17:3/28:2)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d17:3/28:2)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d17:3/28:2)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d17:3/28:2)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d17:3/28:2)+HCO2",0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d17:3/28:2)+HCO2","744.6142","698.6088","322.2388","290.2126","280.2282","219.1754","10.0174166666667","10.3174166666667","1120"
"","Cer_BS(d17:3/30:6)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d17:3/30:6)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d17:3/30:6)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d17:3/30:6)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d17:3/30:6)+HCO2",0,0,0,0,0,0,"7.76112727272727","8.06112727272727","1915","","Cer_BS(d17:3/30:6)+HCO2","764.5829","718.5775","322.2388","290.2126","280.2282","219.1754","7.76112727272727","8.06112727272727","1915"
"","Cer_BS(d17:3/30:7)+HCO2",0,0,0,0,0,0,"7.58775757575758","7.88775757575758","2502","","Cer_BS(d17:3/30:7)+HCO2",0,0,0,0,0,0,"7.58775757575758","7.88775757575758","2502","","Cer_BS(d17:3/30:7)+HCO2",0,0,0,0,0,0,"7.58775757575758","7.88775757575758","2502","","Cer_BS(d17:3/30:7)+HCO2",0,0,0,0,0,0,"7.58775757575758","7.88775757575758","2502","","Cer_BS(d17:3/30:7)+HCO2",0,0,0,0,0,0,"7.58775757575758","7.88775757575758","2502","","Cer_BS(d17:3/30:7)+HCO2","762.5673","716.5618","322.2388","290.2126","280.2282","219.1754","7.58775757575758","7.88775757575758","2502"
