"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","RT at Max Intensity","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Number of Scans","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Max Intensity","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Average m/z","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","HexCer-NS","[M-H]-","[M-C6H10O5-H]-","[FAA+C2H3-H]-","[FAA-OH-H]-","[Sph-C2H7NO-H]-","[C6H11O6]-","RT_min","RT_max","Comment"
"","HexCer-NS(d20:3/27:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d20:3/27:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d20:3/27:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d20:3/27:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d20:3/27:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d20:3/27:1)-H","874.7136","712.6608","432.4206","389.4027","261.2224","179.0556","10.6824045454545","10.9824045454545","4200"
"","HexCer-NS(d21:1/18:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d21:1/18:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d21:1/18:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d21:1/18:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d21:1/18:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d21:1/18:1)-H","766.6197","604.5669","306.2797","263.2618","279.2693","179.0556","10.2335636363636","10.5335636363636","1362"
"","HexCer-NS(d21:1/19:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d21:1/19:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d21:1/19:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d21:1/19:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d21:1/19:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d21:1/19:1)-H","780.6354","618.5825","320.2953","277.2775","279.2693","179.0556","10.6655606060606","10.9655606060606","477"
"","HexCer-NS(d21:1/21:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d21:1/21:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d21:1/21:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d21:1/21:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d21:1/21:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d21:1/21:1)-H","808.6666","646.6138","348.3267","305.3088","279.2693","179.0556","11.4915318181818","11.7915318181818","3156"
"","HexCer-NS(d21:2/17:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d21:2/17:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d21:2/17:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d21:2/17:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d21:2/17:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d21:2/17:0)-H","752.6041","590.5512","294.2797","251.2619","277.2537","179.0556","9.75611666666666","10.0561166666667","871"
"","HexCer-NS(d21:2/18:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d21:2/18:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d21:2/18:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d21:2/18:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d21:2/18:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d21:2/18:0)-H","766.6197","604.5669","308.2953","265.2775","277.2537","179.0556","10.2335636363636","10.5335636363636","1362"
"","HexCer-NS(d21:2/19:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d21:2/19:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d21:2/19:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d21:2/19:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d21:2/19:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d21:2/19:0)-H","780.6354","618.5825","322.311","279.2932","277.2537","179.0556","10.6655606060606","10.9655606060606","477"
"","HexCer-NS(d21:2/19:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d21:2/19:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d21:2/19:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d21:2/19:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d21:2/19:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d21:2/19:1)-H","778.6197","616.5669","320.2953","277.2775","277.2537","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d21:2/19:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d21:2/19:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d21:2/19:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d21:2/19:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d21:2/19:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d21:2/19:1)-H","778.6197","616.5669","320.2953","277.2775","277.2537","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d21:2/21:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d21:2/21:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d21:2/21:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d21:2/21:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d21:2/21:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d21:2/21:0)-H","808.6666","646.6138","350.3423","307.3245","277.2537","179.0556","11.4915318181818","11.7915318181818","3156"
"","HexCer-NS(d21:2/24:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d21:2/24:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d21:2/24:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d21:2/24:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d21:2/24:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d21:2/24:2)-H","846.6823","684.6295","388.3579","345.3401","277.2537","179.0556","9.9384351851852","10.2384351851852","1337"
"","HexCer-NS(d21:2/26:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d21:2/26:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d21:2/26:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d21:2/26:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d21:2/26:2)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d21:2/26:2)-H","874.7136","712.6608","416.3893","373.3714","277.2537","179.0556","10.6824045454545","10.9824045454545","4200"
"","HexCer-NS(d21:3/19:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d21:3/19:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d21:3/19:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d21:3/19:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d21:3/19:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d21:3/19:0)-H","778.6197","616.5669","322.311","279.2932","275.238","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d21:3/19:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d21:3/19:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d21:3/19:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d21:3/19:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d21:3/19:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d21:3/19:0)-H","778.6197","616.5669","322.311","279.2932","275.238","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d21:3/24:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d21:3/24:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d21:3/24:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d21:3/24:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d21:3/24:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d21:3/24:1)-H","846.6823","684.6295","390.3736","347.3557","275.238","179.0556","9.9384351851852","10.2384351851852","1337"
"","HexCer-NS(d21:3/24:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d21:3/24:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d21:3/24:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d21:3/24:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d21:3/24:2)-H",0,0,0,0,0,0,"8.67744696969697","8.97744696969697","1978","","HexCer-NS(d21:3/24:2)-H","844.6666","682.6138","388.3579","345.3401","275.238","179.0556","8.67744696969697","8.97744696969697","1978"
"","HexCer-NS(d21:3/26:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d21:3/26:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d21:3/26:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d21:3/26:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d21:3/26:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d21:3/26:1)-H","874.7136","712.6608","418.4049","375.3871","275.238","179.0556","10.6824045454545","10.9824045454545","4200"
"","HexCer-NS(d22:1/16:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d22:1/16:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d22:1/16:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d22:1/16:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d22:1/16:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d22:1/16:1)-H","752.6041","590.5512","278.2484","235.2305","293.285","179.0556","9.75611666666666","10.0561166666667","871"
"","HexCer-NS(d22:1/18:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d22:1/18:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d22:1/18:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d22:1/18:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d22:1/18:1)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d22:1/18:1)-H","780.6354","618.5825","306.2797","263.2618","293.285","179.0556","10.6655606060606","10.9655606060606","477"
"","HexCer-NS(d22:1/18:2)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d22:1/18:2)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d22:1/18:2)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d22:1/18:2)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d22:1/18:2)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d22:1/18:2)-H","778.6197","616.5669","304.264","261.2462","293.285","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d22:1/18:2)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d22:1/18:2)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d22:1/18:2)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d22:1/18:2)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d22:1/18:2)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d22:1/18:2)-H","778.6197","616.5669","304.264","261.2462","293.285","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d22:1/20:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d22:1/20:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d22:1/20:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d22:1/20:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d22:1/20:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d22:1/20:1)-H","808.6666","646.6138","334.311","291.2932","293.285","179.0556","11.4915318181818","11.7915318181818","3156"
"","HexCer-NS(d22:2/16:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d22:2/16:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d22:2/16:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d22:2/16:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d22:2/16:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d22:2/16:0)-H","752.6041","590.5512","280.264","237.2462","291.2693","179.0556","9.75611666666666","10.0561166666667","871"
"","HexCer-NS(d22:2/17:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d22:2/17:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d22:2/17:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d22:2/17:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d22:2/17:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d22:2/17:0)-H","766.6197","604.5669","294.2797","251.2619","291.2693","179.0556","10.2335636363636","10.5335636363636","1362"
"","HexCer-NS(d22:2/18:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d22:2/18:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d22:2/18:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d22:2/18:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d22:2/18:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d22:2/18:0)-H","780.6354","618.5825","308.2953","265.2775","291.2693","179.0556","10.6655606060606","10.9655606060606","477"
"","HexCer-NS(d22:2/18:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d22:2/18:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d22:2/18:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d22:2/18:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d22:2/18:1)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d22:2/18:1)-H","778.6197","616.5669","306.2797","263.2618","291.2693","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d22:2/18:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d22:2/18:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d22:2/18:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d22:2/18:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d22:2/18:1)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d22:2/18:1)-H","778.6197","616.5669","306.2797","263.2618","291.2693","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d22:2/20:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d22:2/20:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d22:2/20:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d22:2/20:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d22:2/20:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d22:2/20:0)-H","808.6666","646.6138","336.3267","293.3088","291.2693","179.0556","11.4915318181818","11.7915318181818","3156"
"","HexCer-NS(d22:3/18:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d22:3/18:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d22:3/18:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d22:3/18:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d22:3/18:0)-H",0,0,0,0,0,0,"10.7871","11.0871","653","","HexCer-NS(d22:3/18:0)-H","778.6197","616.5669","308.2953","265.2775","289.2537","179.0556","10.7871","11.0871","653"
"","HexCer-NS(d22:3/18:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d22:3/18:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d22:3/18:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d22:3/18:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d22:3/18:0)-H",0,0,0,0,0,0,"9.71061666666667","10.0106166666667","1150","","HexCer-NS(d22:3/18:0)-H","778.6197","616.5669","308.2953","265.2775","289.2537","179.0556","9.71061666666667","10.0106166666667","1150"
"","HexCer-NS(d22:3/23:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d22:3/23:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d22:3/23:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d22:3/23:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d22:3/23:1)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d22:3/23:1)-H","846.6823","684.6295","376.3579","333.3401","289.2537","179.0556","9.9384351851852","10.2384351851852","1337"
"","HexCer-NS(d22:3/25:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d22:3/25:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d22:3/25:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d22:3/25:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d22:3/25:1)-H",0,0,0,0,0,0,"10.6824045454545","10.9824045454545","4200","","HexCer-NS(d22:3/25:1)-H","874.7136","712.6608","404.3893","361.3714","289.2537","179.0556","10.6824045454545","10.9824045454545","4200"
"","HexCer-NS(d23:1/15:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d23:1/15:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d23:1/15:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d23:1/15:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d23:1/15:1)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d23:1/15:1)-H","752.6041","590.5512","264.2328","221.2149","307.3006","179.0556","9.75611666666666","10.0561166666667","871"
"","HexCer-NS(d23:1/16:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d23:1/16:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d23:1/16:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d23:1/16:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d23:1/16:1)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d23:1/16:1)-H","766.6197","604.5669","278.2484","235.2305","307.3006","179.0556","10.2335636363636","10.5335636363636","1362"
"","HexCer-NS(d23:1/19:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d23:1/19:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d23:1/19:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d23:1/19:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d23:1/19:1)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d23:1/19:1)-H","808.6666","646.6138","320.2953","277.2775","307.3006","179.0556","11.4915318181818","11.7915318181818","3156"
"","HexCer-NS(d23:2/15:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d23:2/15:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d23:2/15:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d23:2/15:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d23:2/15:0)-H",0,0,0,0,0,0,"9.75611666666666","10.0561166666667","871","","HexCer-NS(d23:2/15:0)-H","752.6041","590.5512","266.2484","223.2305","305.285","179.0556","9.75611666666666","10.0561166666667","871"
"","HexCer-NS(d23:2/16:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d23:2/16:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d23:2/16:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d23:2/16:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d23:2/16:0)-H",0,0,0,0,0,0,"10.2335636363636","10.5335636363636","1362","","HexCer-NS(d23:2/16:0)-H","766.6197","604.5669","280.264","237.2462","305.285","179.0556","10.2335636363636","10.5335636363636","1362"
"","HexCer-NS(d23:2/17:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d23:2/17:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d23:2/17:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d23:2/17:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d23:2/17:0)-H",0,0,0,0,0,0,"10.6655606060606","10.9655606060606","477","","HexCer-NS(d23:2/17:0)-H","780.6354","618.5825","294.2797","251.2619","305.285","179.0556","10.6655606060606","10.9655606060606","477"
"","HexCer-NS(d23:2/19:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d23:2/19:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d23:2/19:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d23:2/19:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d23:2/19:0)-H",0,0,0,0,0,0,"11.4915318181818","11.7915318181818","3156","","HexCer-NS(d23:2/19:0)-H","808.6666","646.6138","322.311","279.2932","305.285","179.0556","11.4915318181818","11.7915318181818","3156"
"","HexCer-NS(d23:2/22:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d23:2/22:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d23:2/22:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d23:2/22:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d23:2/22:2)-H",0,0,0,0,0,0,"9.9384351851852","10.2384351851852","1337","","HexCer-NS(d23:2/22:2)-H","846.6823","684.6295","360.3267","317.3088","305.285","179.0556","9.9384351851852","10.2384351851852","1337"
