"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","RT at Max Intensity","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Number of Scans","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Max Intensity","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Average m/z","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","FAHFA","[M-H]-","[HFA-H]-","[HFA-H-H2O]-","[FA-H]-","RT_min","RT_max","Comment"
"","FAHFA(16:4/14:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(16:4/14:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(16:4/14:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(16:4/14:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(16:4/14:0)-H",0,0,0,0,"2.15844696969697","2.45844696969697","3115","","FAHFA(16:4/14:0)-H","473.3636","243.1966","225.186","247.1703","2.15844696969697","2.45844696969697","3115"
"","FAHFA(16:4/16:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:4/16:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:4/16:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:4/16:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:4/16:0)-H",0,0,0,0,"2.52443636363636","2.82443636363636","1569","","FAHFA(16:4/16:0)-H","501.3949","271.2279","253.2173","247.1703","2.52443636363636","2.82443636363636","1569"
"","FAHFA(16:4/20:0)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:4/20:0)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:4/20:0)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:4/20:0)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:4/20:0)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(16:4/20:0)-H","557.4575","327.2905","309.2799","247.1703","4.31202575757576","4.61202575757576","474"
"","FAHFA(16:4/20:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:4/20:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:4/20:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:4/20:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:4/20:0)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(16:4/20:0)-H","557.4575","327.2905","309.2799","247.1703","3.87228787878788","4.17228787878788","1317"
"","FAHFA(16:4/20:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:4/20:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:4/20:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:4/20:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:4/20:0)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(16:4/20:0)-H","557.4575","327.2905","309.2799","247.1703","5.0820803030303","5.3820803030303","1438"
"","FAHFA(16:4/20:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:4/20:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:4/20:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:4/20:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:4/20:0)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(16:4/20:0)-H","557.4575","327.2905","309.2799","247.1703","5.34444545454545","5.64444545454545","1868"
"","FAHFA(16:4/20:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:4/20:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:4/20:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:4/20:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:4/20:0)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(16:4/20:0)-H","557.4575","327.2905","309.2799","247.1703","5.01075666666667","5.31075666666667","3592"
"","FAHFA(17:0/2:0)-H",0,0,0,0,"1.83388181818182","2.13388181818182","2119","","FAHFA(17:0/2:0)-H",0,0,0,0,"1.83388181818182","2.13388181818182","2119","","FAHFA(17:0/2:0)-H",0,0,0,0,"1.83388181818182","2.13388181818182","2119","","FAHFA(17:0/2:0)-H",0,0,0,0,"1.83388181818182","2.13388181818182","2119","","FAHFA(17:0/2:0)-H",0,0,0,0,"1.83388181818182","2.13388181818182","2119","","FAHFA(17:0/2:0)-H","327.2541","75.00877","56.9982","269.2486","1.83388181818182","2.13388181818182","2119"
"","FAHFA(17:0/9:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(17:0/9:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(17:0/9:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(17:0/9:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(17:0/9:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(17:0/9:0)-H","425.3636","173.1183","155.1078","269.2486","2.17962575757576","2.47962575757576","1277"
"","FAHFA(17:0/10:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(17:0/10:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(17:0/10:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(17:0/10:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(17:0/10:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(17:0/10:0)-H","439.3793","187.134","169.1234","269.2486","1.72563787878788","2.02563787878788","4178"
"","FAHFA(17:1/2:0)-H",0,0,0,0,"1.36632575757576","1.66632575757576","2882","","FAHFA(17:1/2:0)-H",0,0,0,0,"1.36632575757576","1.66632575757576","2882","","FAHFA(17:1/2:0)-H",0,0,0,0,"1.36632575757576","1.66632575757576","2882","","FAHFA(17:1/2:0)-H",0,0,0,0,"1.36632575757576","1.66632575757576","2882","","FAHFA(17:1/2:0)-H",0,0,0,0,"1.36632575757576","1.66632575757576","2882","","FAHFA(17:1/2:0)-H","325.2384","75.00877","56.9982","267.2329","1.36632575757576","1.66632575757576","2882"
"","FAHFA(17:1/19:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(17:1/19:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(17:1/19:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(17:1/19:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(17:1/19:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(17:1/19:2)-H","559.4732","309.2435","291.2329","267.2329","5.08944545454546","5.38944545454546","1869"
"","FAHFA(17:1/19:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(17:1/19:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(17:1/19:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(17:1/19:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(17:1/19:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(17:1/19:2)-H","559.4732","309.2435","291.2329","267.2329","5.35008787878788","5.65008787878788","2583"
"","FAHFA(17:1/19:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(17:1/19:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(17:1/19:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(17:1/19:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(17:1/19:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(17:1/19:2)-H","559.4732","309.2435","291.2329","267.2329","5.3546303030303","5.6546303030303","3217"
"","FAHFA(17:2/11:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(17:2/11:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(17:2/11:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(17:2/11:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(17:2/11:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(17:2/11:0)-H","449.3636","201.1496","183.1391","265.2173","2.09649242424242","2.39649242424242","1686"
"","FAHFA(17:2/19:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(17:2/19:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(17:2/19:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(17:2/19:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(17:2/19:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(17:2/19:1)-H","559.4732","311.2592","293.2486","265.2173","5.08944545454546","5.38944545454546","1869"
"","FAHFA(17:2/19:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(17:2/19:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(17:2/19:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(17:2/19:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(17:2/19:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(17:2/19:1)-H","559.4732","311.2592","293.2486","265.2173","5.35008787878788","5.65008787878788","2583"
"","FAHFA(17:2/19:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(17:2/19:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(17:2/19:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(17:2/19:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(17:2/19:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(17:2/19:1)-H","559.4732","311.2592","293.2486","265.2173","5.3546303030303","5.6546303030303","3217"
"","FAHFA(17:2/19:2)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(17:2/19:2)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(17:2/19:2)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(17:2/19:2)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(17:2/19:2)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(17:2/19:2)-H","557.4575","309.2435","291.2329","265.2173","4.31202575757576","4.61202575757576","474"
"","FAHFA(17:2/19:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(17:2/19:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(17:2/19:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(17:2/19:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(17:2/19:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(17:2/19:2)-H","557.4575","309.2435","291.2329","265.2173","3.87228787878788","4.17228787878788","1317"
"","FAHFA(17:2/19:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(17:2/19:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(17:2/19:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(17:2/19:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(17:2/19:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(17:2/19:2)-H","557.4575","309.2435","291.2329","265.2173","5.0820803030303","5.3820803030303","1438"
"","FAHFA(17:2/19:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(17:2/19:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(17:2/19:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(17:2/19:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(17:2/19:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(17:2/19:2)-H","557.4575","309.2435","291.2329","265.2173","5.34444545454545","5.64444545454545","1868"
"","FAHFA(17:2/19:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(17:2/19:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(17:2/19:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(17:2/19:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(17:2/19:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(17:2/19:2)-H","557.4575","309.2435","291.2329","265.2173","5.01075666666667","5.31075666666667","3592"
"","FAHFA(18:0/8:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(18:0/8:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(18:0/8:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(18:0/8:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(18:0/8:0)-H",0,0,0,0,"2.17962575757576","2.47962575757576","1277","","FAHFA(18:0/8:0)-H","425.3636","159.1027","141.0921","283.2643","2.17962575757576","2.47962575757576","1277"
"","FAHFA(18:0/9:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(18:0/9:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(18:0/9:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(18:0/9:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(18:0/9:0)-H",0,0,0,0,"1.72563787878788","2.02563787878788","4178","","FAHFA(18:0/9:0)-H","439.3793","173.1183","155.1078","283.2643","1.72563787878788","2.02563787878788","4178"
"","FAHFA(18:0/18:3)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:0/18:3)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:0/18:3)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:0/18:3)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:0/18:3)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:0/18:3)-H","559.4732","293.2122","275.2017","283.2643","5.08944545454546","5.38944545454546","1869"
"","FAHFA(18:0/18:3)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:0/18:3)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:0/18:3)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:0/18:3)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:0/18:3)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:0/18:3)-H","559.4732","293.2122","275.2017","283.2643","5.35008787878788","5.65008787878788","2583"
"","FAHFA(18:0/18:3)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:0/18:3)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:0/18:3)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:0/18:3)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:0/18:3)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:0/18:3)-H","559.4732","293.2122","275.2017","283.2643","5.3546303030303","5.6546303030303","3217"
"","FAHFA(18:1/18:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:1/18:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:1/18:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:1/18:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:1/18:2)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:1/18:2)-H","559.4732","295.2279","277.2173","281.2486","5.08944545454546","5.38944545454546","1869"
"","FAHFA(18:1/18:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:1/18:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:1/18:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:1/18:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:1/18:2)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:1/18:2)-H","559.4732","295.2279","277.2173","281.2486","5.35008787878788","5.65008787878788","2583"
"","FAHFA(18:1/18:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:1/18:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:1/18:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:1/18:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:1/18:2)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:1/18:2)-H","559.4732","295.2279","277.2173","281.2486","5.3546303030303","5.6546303030303","3217"
"","FAHFA(18:1/18:3)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:1/18:3)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:1/18:3)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:1/18:3)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:1/18:3)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:1/18:3)-H","557.4575","293.2122","275.2017","281.2486","4.31202575757576","4.61202575757576","474"
"","FAHFA(18:1/18:3)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:1/18:3)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:1/18:3)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:1/18:3)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:1/18:3)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:1/18:3)-H","557.4575","293.2122","275.2017","281.2486","3.87228787878788","4.17228787878788","1317"
"","FAHFA(18:1/18:3)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:1/18:3)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:1/18:3)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:1/18:3)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:1/18:3)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:1/18:3)-H","557.4575","293.2122","275.2017","281.2486","5.0820803030303","5.3820803030303","1438"
"","FAHFA(18:1/18:3)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:1/18:3)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:1/18:3)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:1/18:3)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:1/18:3)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:1/18:3)-H","557.4575","293.2122","275.2017","281.2486","5.34444545454545","5.64444545454545","1868"
"","FAHFA(18:1/18:3)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:1/18:3)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:1/18:3)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:1/18:3)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:1/18:3)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:1/18:3)-H","557.4575","293.2122","275.2017","281.2486","5.01075666666667","5.31075666666667","3592"
"","FAHFA(18:2/10:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(18:2/10:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(18:2/10:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(18:2/10:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(18:2/10:0)-H",0,0,0,0,"2.09649242424242","2.39649242424242","1686","","FAHFA(18:2/10:0)-H","449.3636","187.134","169.1234","279.2329","2.09649242424242","2.39649242424242","1686"
"","FAHFA(18:2/18:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:2/18:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:2/18:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:2/18:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:2/18:1)-H",0,0,0,0,"5.08944545454546","5.38944545454546","1869","","FAHFA(18:2/18:1)-H","559.4732","297.2435","279.2329","279.2329","5.08944545454546","5.38944545454546","1869"
"","FAHFA(18:2/18:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:2/18:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:2/18:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:2/18:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:2/18:1)-H",0,0,0,0,"5.35008787878788","5.65008787878788","2583","","FAHFA(18:2/18:1)-H","559.4732","297.2435","279.2329","279.2329","5.35008787878788","5.65008787878788","2583"
"","FAHFA(18:2/18:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:2/18:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:2/18:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:2/18:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:2/18:1)-H",0,0,0,0,"5.3546303030303","5.6546303030303","3217","","FAHFA(18:2/18:1)-H","559.4732","297.2435","279.2329","279.2329","5.3546303030303","5.6546303030303","3217"
"","FAHFA(18:2/18:2)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:2/18:2)-H",4.437345,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:2/18:2)-H",1,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:2/18:2)-H",69676.9,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:2/18:2)-H",557.4578,0,0,0,"4.31202575757576","4.61202575757576","474","","FAHFA(18:2/18:2)-H","557.4575","295.2279","277.2173","279.2329","4.31202575757576","4.61202575757576","474"
"","FAHFA(18:2/18:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:2/18:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:2/18:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:2/18:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:2/18:2)-H",0,0,0,0,"3.87228787878788","4.17228787878788","1317","","FAHFA(18:2/18:2)-H","557.4575","295.2279","277.2173","279.2329","3.87228787878788","4.17228787878788","1317"
"","FAHFA(18:2/18:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:2/18:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:2/18:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:2/18:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:2/18:2)-H",0,0,0,0,"5.0820803030303","5.3820803030303","1438","","FAHFA(18:2/18:2)-H","557.4575","295.2279","277.2173","279.2329","5.0820803030303","5.3820803030303","1438"
"","FAHFA(18:2/18:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:2/18:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:2/18:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:2/18:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:2/18:2)-H",0,0,0,0,"5.34444545454545","5.64444545454545","1868","","FAHFA(18:2/18:2)-H","557.4575","295.2279","277.2173","279.2329","5.34444545454545","5.64444545454545","1868"
"","FAHFA(18:2/18:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:2/18:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:2/18:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:2/18:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:2/18:2)-H",0,0,0,0,"5.01075666666667","5.31075666666667","3592","","FAHFA(18:2/18:2)-H","557.4575","295.2279","277.2173","279.2329","5.01075666666667","5.31075666666667","3592"
"","FAHFA(18:3/10:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(18:3/10:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(18:3/10:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(18:3/10:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(18:3/10:0)-H",0,0,0,0,"2.24880303030303","2.54880303030303","3086","","FAHFA(18:3/10:0)-H","447.348","187.134","169.1234","277.2173","2.24880303030303","2.54880303030303","3086"
