"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-BS","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-BS","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Number of Scans","Cer-BS","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Max Intensity","Cer-BS","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Average m/z","Cer-BS","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-BS","[M+HCO2]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment"
"","Cer-BS(d20:3/23:1)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-BS(d20:3/23:1)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-BS(d20:3/23:1)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-BS(d20:3/23:1)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-BS(d20:3/23:1)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-BS(d20:3/23:1)+HCO2","718.5986","672.5931","654.5825","364.2857","334.2751","287.238","261.2224","10.0734984848485","10.3734984848485","908"
"","Cer-BS(d20:3/24:0)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d20:3/24:0)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d20:3/24:0)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d20:3/24:0)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d20:3/24:0)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d20:3/24:0)+HCO2","734.6299","688.6244","670.6138","364.2857","334.2751","287.238","261.2224","11.3263590909091","11.6263590909091","1402"
"","Cer-BS(d20:3/24:1)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-BS(d20:3/24:1)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-BS(d20:3/24:1)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-BS(d20:3/24:1)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-BS(d20:3/24:1)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-BS(d20:3/24:1)+HCO2","732.6142","686.6088","668.5981","364.2857","334.2751","287.238","261.2224","10.5313909090909","10.8313909090909","1290"
"","Cer-BS(d20:3/25:0)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d20:3/25:0)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d20:3/25:0)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d20:3/25:0)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d20:3/25:0)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d20:3/25:0)+HCO2","748.6455","702.64","684.6295","364.2857","334.2751","287.238","261.2224","11.7283893939394","12.0283893939394","790"
"","Cer-BS(d20:3/25:1)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-BS(d20:3/25:1)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-BS(d20:3/25:1)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-BS(d20:3/25:1)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-BS(d20:3/25:1)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-BS(d20:3/25:1)+HCO2","746.6299","700.6244","682.6138","364.2857","334.2751","287.238","261.2224","10.9594772727273","11.2594772727273","525"
"","Cer-BS(d20:3/32:1)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-BS(d20:3/32:1)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-BS(d20:3/32:1)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-BS(d20:3/32:1)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-BS(d20:3/32:1)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-BS(d20:3/32:1)+HCO2","844.7394","798.7339","780.7234","364.2857","334.2751","287.238","261.2224","12.0117515151515","12.3117515151515","1639"
"","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-BS(d20:3/38:1)+HCO2","928.8333","882.8278","864.8173","364.2857","334.2751","287.238","261.2224","13.6292787878788","13.9292787878788","450"
"","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-BS(d20:3/38:1)+HCO2","928.8333","882.8278","864.8173","364.2857","334.2751","287.238","261.2224","14.1708757575758","14.4708757575758","503"
"","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-BS(d20:3/38:1)+HCO2","928.8333","882.8278","864.8173","364.2857","334.2751","287.238","261.2224","4.81551363636364","5.11551363636364","526"
"","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-BS(d20:3/38:1)+HCO2","928.8333","882.8278","864.8173","364.2857","334.2751","287.238","261.2224","1.41722878787879","1.71722878787879","1250"
"","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-BS(d20:3/38:1)+HCO2","928.8333","882.8278","864.8173","364.2857","334.2751","287.238","261.2224","5.53096212121212","5.83096212121212","1907"
"","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-BS(d20:3/38:1)+HCO2","928.8333","882.8278","864.8173","364.2857","334.2751","287.238","261.2224","13.930646969697","14.230646969697","1971"
"","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-BS(d20:3/38:1)+HCO2","928.8333","882.8278","864.8173","364.2857","334.2751","287.238","261.2224","4.71811212121212","5.01811212121212","2722"
"","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-BS(d20:3/38:1)+HCO2","928.8333","882.8278","864.8173","364.2857","334.2751","287.238","261.2224","8.80238787878788","9.10238787878788","3040"
"","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-BS(d20:3/38:1)+HCO2","928.8333","882.8278","864.8173","364.2857","334.2751","287.238","261.2224","13.1360257575758","13.4360257575758","3415"
"","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-BS(d20:3/38:1)+HCO2","928.8333","882.8278","864.8173","364.2857","334.2751","287.238","261.2224","1.17546833333333","1.47546833333333","3619"
"","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-BS(d20:3/38:1)+HCO2",0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-BS(d20:3/38:1)+HCO2","928.8333","882.8278","864.8173","364.2857","334.2751","287.238","261.2224","5.02597727272727","5.32597727272727","3818"
"","Cer-BS(d21:1/21:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-BS(d21:1/21:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-BS(d21:1/21:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-BS(d21:1/21:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-BS(d21:1/21:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-BS(d21:1/21:0)+HCO2","710.6299","664.6244","646.6138","382.3327","352.3221","305.285","279.2693","10.7806166666667","11.0806166666667","1422"
"","Cer-BS(d21:1/22:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-BS(d21:1/22:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-BS(d21:1/22:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-BS(d21:1/22:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-BS(d21:1/22:2)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-BS(d21:1/22:2)+HCO2","720.6142","674.6088","656.5981","382.3327","352.3221","305.285","279.2693","10.9162772727273","11.2162772727273","972"
"","Cer-BS(d21:1/24:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d21:1/24:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d21:1/24:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d21:1/24:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d21:1/24:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d21:1/24:2)+HCO2","748.6455","702.64","684.6295","382.3327","352.3221","305.285","279.2693","11.7283893939394","12.0283893939394","790"
"","Cer-BS(d21:2/22:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-BS(d21:2/22:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-BS(d21:2/22:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-BS(d21:2/22:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-BS(d21:2/22:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-BS(d21:2/22:1)+HCO2","720.6142","674.6088","656.5981","380.317","350.3065","303.2693","277.2537","10.9162772727273","11.2162772727273","972"
"","Cer-BS(d21:2/22:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-BS(d21:2/22:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-BS(d21:2/22:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-BS(d21:2/22:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-BS(d21:2/22:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-BS(d21:2/22:2)+HCO2","718.5986","672.5931","654.5825","380.317","350.3065","303.2693","277.2537","10.0734984848485","10.3734984848485","908"
"","Cer-BS(d21:2/23:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d21:2/23:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d21:2/23:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d21:2/23:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d21:2/23:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d21:2/23:1)+HCO2","734.6299","688.6244","670.6138","380.317","350.3065","303.2693","277.2537","11.3263590909091","11.6263590909091","1402"
"","Cer-BS(d21:2/24:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d21:2/24:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d21:2/24:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d21:2/24:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d21:2/24:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d21:2/24:1)+HCO2","748.6455","702.64","684.6295","380.317","350.3065","303.2693","277.2537","11.7283893939394","12.0283893939394","790"
"","Cer-BS(d21:2/24:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-BS(d21:2/24:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-BS(d21:2/24:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-BS(d21:2/24:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-BS(d21:2/24:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-BS(d21:2/24:2)+HCO2","746.6299","700.6244","682.6138","380.317","350.3065","303.2693","277.2537","10.9594772727273","11.2594772727273","525"
"","Cer-BS(d21:3/22:0)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-BS(d21:3/22:0)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-BS(d21:3/22:0)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-BS(d21:3/22:0)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-BS(d21:3/22:0)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-BS(d21:3/22:0)+HCO2","720.6142","674.6088","656.5981","378.3014","348.2908","301.2537","275.238","10.9162772727273","11.2162772727273","972"
"","Cer-BS(d21:3/22:1)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-BS(d21:3/22:1)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-BS(d21:3/22:1)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-BS(d21:3/22:1)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-BS(d21:3/22:1)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer-BS(d21:3/22:1)+HCO2","718.5986","672.5931","654.5825","378.3014","348.2908","301.2537","275.238","10.0734984848485","10.3734984848485","908"
"","Cer-BS(d21:3/23:0)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d21:3/23:0)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d21:3/23:0)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d21:3/23:0)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d21:3/23:0)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d21:3/23:0)+HCO2","734.6299","688.6244","670.6138","378.3014","348.2908","301.2537","275.238","11.3263590909091","11.6263590909091","1402"
"","Cer-BS(d21:3/23:1)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-BS(d21:3/23:1)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-BS(d21:3/23:1)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-BS(d21:3/23:1)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-BS(d21:3/23:1)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-BS(d21:3/23:1)+HCO2","732.6142","686.6088","668.5981","378.3014","348.2908","301.2537","275.238","10.5313909090909","10.8313909090909","1290"
"","Cer-BS(d21:3/24:0)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d21:3/24:0)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d21:3/24:0)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d21:3/24:0)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d21:3/24:0)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-BS(d21:3/24:0)+HCO2","748.6455","702.64","684.6295","378.3014","348.2908","301.2537","275.238","11.7283893939394","12.0283893939394","790"
"","Cer-BS(d21:3/24:1)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-BS(d21:3/24:1)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-BS(d21:3/24:1)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-BS(d21:3/24:1)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-BS(d21:3/24:1)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-BS(d21:3/24:1)+HCO2","746.6299","700.6244","682.6138","378.3014","348.2908","301.2537","275.238","10.9594772727273","11.2594772727273","525"
"","Cer-BS(d21:3/24:2)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer-BS(d21:3/24:2)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer-BS(d21:3/24:2)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer-BS(d21:3/24:2)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer-BS(d21:3/24:2)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer-BS(d21:3/24:2)+HCO2","744.6142","698.6088","680.5981","378.3014","348.2908","301.2537","275.238","10.0174166666667","10.3174166666667","1120"
"","Cer-BS(d21:3/31:1)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-BS(d21:3/31:1)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-BS(d21:3/31:1)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-BS(d21:3/31:1)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-BS(d21:3/31:1)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-BS(d21:3/31:1)+HCO2","844.7394","798.7339","780.7234","378.3014","348.2908","301.2537","275.238","12.0117515151515","12.3117515151515","1639"
"","Cer-BS(d22:1/20:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-BS(d22:1/20:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-BS(d22:1/20:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-BS(d22:1/20:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-BS(d22:1/20:0)+HCO2",0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-BS(d22:1/20:0)+HCO2","710.6299","664.6244","646.6138","396.3483","366.3378","319.3006","293.285","10.7806166666667","11.0806166666667","1422"
"","Cer-BS(d22:1/22:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d22:1/22:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d22:1/22:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d22:1/22:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d22:1/22:2)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-BS(d22:1/22:2)+HCO2","734.6299","688.6244","670.6138","396.3483","366.3378","319.3006","293.285","11.3263590909091","11.6263590909091","1402"
"","Cer-BS(d22:1/38:1)+HCO2",0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-BS(d22:1/38:1)+HCO2",0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-BS(d22:1/38:1)+HCO2",0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-BS(d22:1/38:1)+HCO2",0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-BS(d22:1/38:1)+HCO2",0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-BS(d22:1/38:1)+HCO2","960.8959","914.8904","896.8799","396.3483","366.3378","319.3006","293.285","15.1107681818182","15.4107681818182","1559"
