"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Number of Scans","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Max Intensity","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Average m/z","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-AS","[M+HCO2]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment"
"","Cer-AS(d19:3/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d19:3/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d19:3/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d19:3/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d19:3/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d19:3/25:0)+HCO2","734.6299","688.6244","670.6138","656.5981","640.6033","306.2439","290.2489","397.3687","396.3847","278.2489","379.3582","249.2224","247.2067","351.3633","11.3263590909091","11.6263590909091","1402"
"","Cer-AS(d19:3/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d19:3/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d19:3/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d19:3/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d19:3/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d19:3/25:1)+HCO2","732.6142","686.6088","668.5981","654.5825","638.5876","306.2439","290.2489","395.3531","394.369","278.2489","377.3425","249.2224","247.2067","349.3476","10.5313909090909","10.8313909090909","1290"
"","Cer-AS(d19:3/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d19:3/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d19:3/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d19:3/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d19:3/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d19:3/26:0)+HCO2","748.6455","702.64","684.6295","670.6138","654.6189","306.2439","290.2489","411.3844","410.4004","278.2489","393.3738","249.2224","247.2067","365.3789","11.7283893939394","12.0283893939394","790"
"","Cer-AS(d19:3/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-AS(d19:3/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-AS(d19:3/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-AS(d19:3/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-AS(d19:3/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer-AS(d19:3/26:1)+HCO2","746.6299","700.6244","682.6138","668.5981","652.6033","306.2439","290.2489","409.3687","408.3847","278.2489","391.3582","249.2224","247.2067","363.3633","10.9594772727273","11.2594772727273","525"
"","Cer-AS(d19:3/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer-AS(d19:3/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer-AS(d19:3/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer-AS(d19:3/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer-AS(d19:3/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer-AS(d19:3/26:2)+HCO2","744.6142","698.6088","680.5981","666.5825","650.5876","306.2439","290.2489","407.3531","406.369","278.2489","389.3425","249.2224","247.2067","361.3476","10.0174166666667","10.3174166666667","1120"
"","Cer-AS(d19:3/33:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d19:3/33:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d19:3/33:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d19:3/33:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d19:3/33:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d19:3/33:1)+HCO2","844.7394","798.7339","780.7234","766.7077","750.7128","306.2439","290.2489","507.4783","506.4943","278.2489","489.4677","249.2224","247.2067","461.4728","12.0117515151515","12.3117515151515","1639"
"","Cer-AS(d20:1/22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-AS(d20:1/22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-AS(d20:1/22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-AS(d20:1/22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-AS(d20:1/22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer-AS(d20:1/22:0)+HCO2","710.6299","664.6244","646.6138","632.5981","616.6033","324.2908","308.2959","355.3218","354.3378","296.2959","337.3112","267.2693","265.2537","309.3163","10.7806166666667","11.0806166666667","1422"
"","Cer-AS(d20:1/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d20:1/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d20:1/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d20:1/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d20:1/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d20:1/24:2)+HCO2","734.6299","688.6244","670.6138","656.5981","640.6033","324.2908","308.2959","379.3218","378.3378","296.2959","361.3112","267.2693","265.2537","333.3163","11.3263590909091","11.6263590909091","1402"
"","Cer-AS(d20:1/40:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-AS(d20:1/40:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-AS(d20:1/40:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-AS(d20:1/40:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-AS(d20:1/40:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-AS(d20:1/40:1)+HCO2","960.8959","914.8904","896.8799","882.8642","866.8693","324.2908","308.2959","605.5878","604.6038","296.2959","587.5773","267.2693","265.2537","559.5823","15.1107681818182","15.4107681818182","1559"
"","Cer-AS(d20:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d20:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d20:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d20:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d20:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d20:2/23:1)+HCO2","720.6142","674.6088","656.5981","642.5825","626.5876","322.2751","306.2802","367.3218","366.3378","294.2802","349.3112","265.2537","263.238","321.3163","10.9162772727273","11.2162772727273","972"
"","Cer-AS(d20:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d20:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d20:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d20:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d20:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer-AS(d20:2/24:1)+HCO2","734.6299","688.6244","670.6138","656.5981","640.6033","322.2751","306.2802","381.3374","380.3534","294.2802","363.3269","265.2537","263.238","335.3319","11.3263590909091","11.6263590909091","1402"
"","Cer-AS(d20:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d20:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d20:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d20:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d20:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer-AS(d20:2/24:2)+HCO2","732.6142","686.6088","668.5981","654.5825","638.5876","322.2751","306.2802","379.3218","378.3378","294.2802","361.3112","265.2537","263.238","333.3163","10.5313909090909","10.8313909090909","1290"
"","Cer-AS(d20:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d20:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d20:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d20:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d20:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer-AS(d20:2/25:1)+HCO2","748.6455","702.64","684.6295","670.6138","654.6189","322.2751","306.2802","395.3531","394.369","294.2802","377.3425","265.2537","263.238","349.3476","11.7283893939394","12.0283893939394","790"
"","Cer-AS(d20:2/32:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d20:2/32:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d20:2/32:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d20:2/32:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d20:2/32:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer-AS(d20:2/32:2)+HCO2","844.7394","798.7339","780.7234","766.7077","750.7128","322.2751","306.2802","491.447","490.463","294.2802","473.4364","265.2537","263.238","445.4415","12.0117515151515","12.3117515151515","1639"
"","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer-AS(d20:2/38:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","322.2751","306.2802","575.5409","574.5569","294.2802","557.5303","265.2537","263.238","529.5354","13.6292787878788","13.9292787878788","450"
"","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer-AS(d20:2/38:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","322.2751","306.2802","575.5409","574.5569","294.2802","557.5303","265.2537","263.238","529.5354","14.1708757575758","14.4708757575758","503"
"","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer-AS(d20:2/38:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","322.2751","306.2802","575.5409","574.5569","294.2802","557.5303","265.2537","263.238","529.5354","4.81551363636364","5.11551363636364","526"
"","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer-AS(d20:2/38:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","322.2751","306.2802","575.5409","574.5569","294.2802","557.5303","265.2537","263.238","529.5354","1.41722878787879","1.71722878787879","1250"
"","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer-AS(d20:2/38:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","322.2751","306.2802","575.5409","574.5569","294.2802","557.5303","265.2537","263.238","529.5354","5.53096212121212","5.83096212121212","1907"
"","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer-AS(d20:2/38:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","322.2751","306.2802","575.5409","574.5569","294.2802","557.5303","265.2537","263.238","529.5354","13.930646969697","14.230646969697","1971"
"","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer-AS(d20:2/38:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","322.2751","306.2802","575.5409","574.5569","294.2802","557.5303","265.2537","263.238","529.5354","4.71811212121212","5.01811212121212","2722"
"","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer-AS(d20:2/38:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","322.2751","306.2802","575.5409","574.5569","294.2802","557.5303","265.2537","263.238","529.5354","8.80238787878788","9.10238787878788","3040"
"","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer-AS(d20:2/38:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","322.2751","306.2802","575.5409","574.5569","294.2802","557.5303","265.2537","263.238","529.5354","13.1360257575758","13.4360257575758","3415"
"","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer-AS(d20:2/38:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","322.2751","306.2802","575.5409","574.5569","294.2802","557.5303","265.2537","263.238","529.5354","1.17546833333333","1.47546833333333","3619"
"","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-AS(d20:2/38:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer-AS(d20:2/38:2)+HCO2","928.8333","882.8278","864.8173","850.8016","834.8067","322.2751","306.2802","575.5409","574.5569","294.2802","557.5303","265.2537","263.238","529.5354","5.02597727272727","5.32597727272727","3818"
"","Cer-AS(d20:2/40:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-AS(d20:2/40:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-AS(d20:2/40:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-AS(d20:2/40:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-AS(d20:2/40:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1107681818182","15.4107681818182","1559","","Cer-AS(d20:2/40:0)+HCO2","960.8959","914.8904","896.8799","882.8642","866.8693","322.2751","306.2802","607.6035","606.6194","294.2802","589.5929","265.2537","263.238","561.598","15.1107681818182","15.4107681818182","1559"
"","Cer-AS(d20:3/23:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d20:3/23:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d20:3/23:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d20:3/23:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d20:3/23:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer-AS(d20:3/23:0)+HCO2","720.6142","674.6088","656.5981","642.5825","626.5876","320.2595","304.2646","369.3374","368.3534","292.2646","351.3269","263.238","261.2224","323.3319","10.9162772727273","11.2162772727273","972"
