"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","OxPC(17:1(Ke)_22:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(17:1(Ke)_22:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(17:1(Ke)_22:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(17:1(Ke)_22:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(17:1(Ke)_22:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(17:1(Ke)_22:2(Ke))+HCO2","898.58146","838.56032","767.48682","574.35141","506.28881","556.34085","488.27825","19838.06881","281.21221","349.27481","168.04314","152.99586","96.96964","78.95852","7.41586515151515","7.71586515151515","1611"
"","OxPC(17:1(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(17:1(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(17:1(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(17:1(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(17:1(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(17:1(Ke)_22:3(Ke))+HCO2","896.56586","836.54472","765.47122","572.33581","506.28881","554.32525","488.27825","19839.06881","281.21221","347.25921","168.04314","152.99586","96.96964","78.95852","6.54471363636364","6.84471363636364","1805"
"","OxPC(17:1(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(17:1(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(17:1(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(17:1(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(17:1(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(17:1(Ke)_22:4(Ke))+HCO2","894.55016","834.52902","763.45552","570.32011","506.28881","552.30955","488.27825","19840.06881","281.21221","345.24351","168.04314","152.99586","96.96964","78.95852","6.03525606060606","6.33525606060606","361"
"","OxPC(17:1(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(17:1(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(17:1(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(17:1(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(17:1(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(17:1(Ke)_22:4(Ke))+HCO2","894.55016","834.52902","763.45552","570.32011","506.28881","552.30955","488.27825","19840.06881","281.21221","345.24351","168.04314","152.99586","96.96964","78.95852","5.38873181818182","5.68873181818182","514"
"","OxPC(17:1(Ke)_22:5(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(17:1(Ke)_22:5(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(17:1(Ke)_22:5(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(17:1(Ke)_22:5(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(17:1(Ke)_22:5(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(17:1(Ke)_22:5(Ke))+HCO2","892.53456","832.51342","761.43992","568.30451","506.28881","550.29395","488.27825","19841.06881","281.21221","343.22791","168.04314","152.99586","96.96964","78.95852","5.24059393939394","5.54059393939394","624"
"","OxPC(17:1(Ke)_11:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(17:1(Ke)_11:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(17:1(Ke)_11:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(17:1(Ke)_11:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(17:1(Ke)_11:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(17:1(Ke)_11:1(CHO))+HCO2","746.42499","686.40385","615.33035","422.19494","506.28881","404.18438","488.27825","19883.06881","281.21221","197.11834","168.04314","152.99586","96.96964","78.95852","3.71538181818182","4.01538181818182","3056"
"","OxPC(17:2(Ke)_18:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(17:2(Ke)_18:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(17:2(Ke)_18:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(17:2(Ke)_18:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(17:2(Ke)_18:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(17:2(Ke)_18:1(Ke))+HCO2","842.51896","782.49782","711.42432","520.30451","504.27321","502.29395","486.26265","19954.06881","279.19661","295.22791","168.04314","152.99586","96.96964","78.95852","4.99785303030303","5.29785303030303","1793"
"","OxPC(17:2(Ke)_20:1(Ke))+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(17:2(Ke)_20:1(Ke))+HCO2",6.37818,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(17:2(Ke)_20:1(Ke))+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(17:2(Ke)_20:1(Ke))+HCO2",1177.938,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(17:2(Ke)_20:1(Ke))+HCO2",870.5487,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23912121212121","6.53912121212121","662","","OxPC(17:2(Ke)_20:1(Ke))+HCO2","870.55026","810.52912","739.45562","548.33581","504.27321","530.32525","486.26265","19958.06881","279.19661","323.25921","168.04314","152.99586","96.96964","78.95852","6.23912121212121","6.53912121212121","662"
"","OxPC(17:2(Ke)_20:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(17:2(Ke)_20:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(17:2(Ke)_20:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(17:2(Ke)_20:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(17:2(Ke)_20:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","1492","","OxPC(17:2(Ke)_20:2(Ke))+HCO2","868.53456","808.51342","737.43992","546.32011","504.27321","528.30955","486.26265","19959.06881","279.19661","321.24351","168.04314","152.99586","96.96964","78.95852","5.13399242424242","5.43399242424242","1492"
"","OxPC(17:2(Ke)_20:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(17:2(Ke)_20:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(17:2(Ke)_20:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(17:2(Ke)_20:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(17:2(Ke)_20:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38814393939394","5.68814393939394","1627","","OxPC(17:2(Ke)_20:2(Ke))+HCO2","868.53456","808.51342","737.43992","546.32011","504.27321","528.30955","486.26265","19959.06881","279.19661","321.24351","168.04314","152.99586","96.96964","78.95852","5.38814393939394","5.68814393939394","1627"
"","OxPC(17:2(Ke)_20:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(17:2(Ke)_20:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(17:2(Ke)_20:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(17:2(Ke)_20:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(17:2(Ke)_20:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.59400757575758","5.89400757575758","2606","","OxPC(17:2(Ke)_20:2(Ke))+HCO2","868.53456","808.51342","737.43992","546.32011","504.27321","528.30955","486.26265","19959.06881","279.19661","321.24351","168.04314","152.99586","96.96964","78.95852","5.59400757575758","5.89400757575758","2606"
"","OxPC(17:2(Ke)_22:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(17:2(Ke)_22:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(17:2(Ke)_22:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(17:2(Ke)_22:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(17:2(Ke)_22:1(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.41586515151515","7.71586515151515","1611","","OxPC(17:2(Ke)_22:1(Ke))+HCO2","898.58156","838.56042","767.48692","576.36711","504.27321","558.35655","486.26265","19962.06881","279.19661","351.29051","168.04314","152.99586","96.96964","78.95852","7.41586515151515","7.71586515151515","1611"
"","OxPC(17:2(Ke)_22:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(17:2(Ke)_22:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(17:2(Ke)_22:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(17:2(Ke)_22:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(17:2(Ke)_22:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(17:2(Ke)_22:2(Ke))+HCO2","896.56586","836.54472","765.47122","574.35141","504.27321","556.34085","486.26265","19963.06881","279.19661","349.27481","168.04314","152.99586","96.96964","78.95852","6.54471363636364","6.84471363636364","1805"
"","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(17:2(Ke)_22:3(Ke))+HCO2","894.55026","834.52912","763.45562","572.33581","504.27321","554.32525","486.26265","19964.06881","279.19661","347.25921","168.04314","152.99586","96.96964","78.95852","6.03525606060606","6.33525606060606","361"
"","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(17:2(Ke)_22:3(Ke))+HCO2","894.55026","834.52912","763.45562","572.33581","504.27321","554.32525","486.26265","19964.06881","279.19661","347.25921","168.04314","152.99586","96.96964","78.95852","5.38873181818182","5.68873181818182","514"
"","OxPC(17:2(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(17:2(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(17:2(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(17:2(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(17:2(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(17:2(Ke)_22:4(Ke))+HCO2","892.53456","832.51342","761.43992","570.32011","504.27321","552.30955","486.26265","19965.06881","279.19661","345.24351","168.04314","152.99586","96.96964","78.95852","5.24059393939394","5.54059393939394","624"
"","OxPC(17:2(Ke)_11:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(17:2(Ke)_11:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(17:2(Ke)_11:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(17:2(Ke)_11:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(17:2(Ke)_11:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(17:2(Ke)_11:0(CHO))+HCO2","746.42503","686.40389","615.33039","424.21058","504.27321","406.20002","486.26265","19996.06881","279.19661","199.13398","168.04314","152.99586","96.96964","78.95852","3.71538181818182","4.01538181818182","3056"
"","OxPC(18:1(Ke)_18:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(18:1(Ke)_18:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(18:1(Ke)_18:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(18:1(Ke)_18:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(18:1(Ke)_18:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(18:1(Ke)_18:2(Ke))+HCO2","856.53456","796.51342","725.43992","518.28881","520.30451","500.27825","502.29395","20079.06881","295.22791","293.21221","168.04314","152.99586","96.96964","78.95852","5.6331196969697","5.9331196969697","3020"
"","OxPC(18:1(Ke)_10:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:1(Ke)_10:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:1(Ke)_10:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:1(Ke)_10:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:1(Ke)_10:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:1(Ke)_10:1(CHO))+HCO2","746.42504","686.4039","615.3304","408.17929","520.30451","390.16873","502.29395","20130.06881","295.22791","183.10269","168.04314","152.99586","96.96964","78.95852","3.71538181818182","4.01538181818182","3056"
"","OxPC(18:2(Ke)_10:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:2(Ke)_10:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:2(Ke)_10:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:2(Ke)_10:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:2(Ke)_10:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:2(Ke)_10:0(CHO))+HCO2","746.42498","686.40384","615.33034","410.19493","518.28881","392.18437","500.27825","20242.06881","293.21221","185.11833","168.04314","152.99586","96.96964","78.95852","3.71538181818182","4.01538181818182","3056"
"","OxPC(20:1(Ke)_8:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(20:1(Ke)_8:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(20:1(Ke)_8:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(20:1(Ke)_8:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(20:1(Ke)_8:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(20:1(Ke)_8:1(CHO))+HCO2","746.42504","686.4039","615.3304","380.14799","548.33581","362.13743","530.32525","20613.06881","323.25921","155.07139","168.04314","152.99586","96.96964","78.95852","3.71538181818182","4.01538181818182","3056"
"","OxPC(20:1(Ke)_15:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.97570151515152","6.27570151515152","2848","","OxPC(20:1(Ke)_15:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.97570151515152","6.27570151515152","2848","","OxPC(20:1(Ke)_15:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.97570151515152","6.27570151515152","2848","","OxPC(20:1(Ke)_15:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.97570151515152","6.27570151515152","2848","","OxPC(20:1(Ke)_15:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.97570151515152","6.27570151515152","2848","","OxPC(20:1(Ke)_15:1(CHO))+HCO2","844.53459","784.51345","713.43995","478.25754","548.33581","460.24698","530.32525","20629.06881","323.25921","253.18094","168.04314","152.99586","96.96964","78.95852","5.97570151515152","6.27570151515152","2848"
"","OxPC(20:1(Ke)_15:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(20:1(Ke)_15:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(20:1(Ke)_15:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(20:1(Ke)_15:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(20:1(Ke)_15:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(20:1(Ke)_15:2(CHO))+HCO2","842.51894","782.4978","711.4243","476.24189","548.33581","458.23133","530.32525","20630.06881","323.25921","251.16529","168.04314","152.99586","96.96964","78.95852","4.99785303030303","5.29785303030303","1793"
"","OxPC(20:1(Ke)_16:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(20:1(Ke)_16:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(20:1(Ke)_16:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(20:1(Ke)_16:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(20:1(Ke)_16:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(20:1(Ke)_16:2(CHO))+HCO2","856.53459","796.51345","725.43995","490.25754","548.33581","472.24698","530.32525","20634.06881","323.25921","265.18094","168.04314","152.99586","96.96964","78.95852","5.6331196969697","5.9331196969697","3020"
"","OxPC(20:1(Ke)_19:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(20:1(Ke)_19:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(20:1(Ke)_19:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(20:1(Ke)_19:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(20:1(Ke)_19:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(20:1(Ke)_19:4(CHO))+HCO2","894.55024","834.5291","763.4556","528.27319","548.33581","510.26263","530.32525","20640.06881","323.25921","303.19659","168.04314","152.99586","96.96964","78.95852","6.03525606060606","6.33525606060606","361"
