"MSDIAL_NAGly","[M+H]+","1","2","3","4","5"
"MSDIAL_NAGly 11:0/18:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;BEBOEIXFSKVUQU-UHFFFAOYNA-N;C31H59NO5","526.44660","340.2846","76.03931","247.242","265.2526","526.4466"
"MSDIAL_NAGly 11:0/18:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;IGAZLJPXNZYGAF-NMWGTECJNA-N;C31H57NO5","524.43095","338.269","76.03931","245.2264","263.2369","524.431"
"MSDIAL_NAGly 11:0/18:2;[M+H]+;OC(=O)CN%20.CCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;VGIUNXRYCYFKCU-HULYRFHINA-N;C31H55NO5","522.41530","336.2533","76.03931","243.2107","261.2213","522.4153"
"MSDIAL_NAGly 11:0/18:3;[M+H]+;OC(=O)CN%20.CC/C=C\C/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;JEBXRWYTCSOKKB-BTIKYTRQNA-N;C31H53NO5","520.39965","334.2377","76.03931","241.1951","259.2056","520.3997"
"MSDIAL_NAGly 11:0/19:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;RKIQOBJDSQWAEW-UHFFFAOYNA-N;C32H61NO5","540.46225","354.3003","76.03931","261.2577","279.2682","540.4623"
"MSDIAL_NAGly 11:0/19:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;FNVBKCRBPHASID-GFMRDNFCNA-N;C32H59NO5","538.44660","352.2846","76.03931","259.242","277.2526","538.4466"
"MSDIAL_NAGly 11:0/19:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;IZIJPHWRUWZGDX-WXIXTLLANA-N;C32H57NO5","536.43095","350.269","76.03931","257.2264","275.2369","536.431"
"MSDIAL_NAGly 11:0/20:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;VILNZVOQCBSSPJ-UHFFFAOYNA-N;C33H63NO5","554.47790","368.3159","76.03931","275.2733","293.2839","554.4779"
"MSDIAL_NAGly 11:0/20:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;KNJXHOYMHVWMGX-DAFNUICNNA-N;C33H61NO5","552.46225","366.3003","76.03931","273.2577","291.2682","552.4623"
"MSDIAL_NAGly 11:0/20:2;[M+H]+;OC(=O)CN%20.CCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;NMLSCBICIKUPQC-VWAGERAONA-N;C33H59NO5","550.44660","364.2846","76.03931","271.242","289.2526","550.4466"
"MSDIAL_NAGly 11:0/20:3;[M+H]+;OC(=O)CN%20.CC/C=C\C/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;SXGAYEYBZIEDOS-MHOXPJKNNA-N;C33H57NO5","548.43095","362.269","76.03931","269.2264","287.2369","548.431"
"MSDIAL_NAGly 11:0/20:4;[M+H]+;OC(=O)CN%20.CC/C=C\C/C=C\C/C=C\C/C=C\C%10CCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;ZVBVFJOWSVQNOU-OTBHYKKQNA-N;C33H55NO5","546.41530","360.2533","76.03931","267.2107","285.2213","546.4153"
"MSDIAL_NAGly 11:0/21:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;PKIGNFCZHPJESF-UHFFFAOYNA-N;C34H65NO5","568.49355","382.3316","76.03931","289.289","307.2995","568.4935"
"MSDIAL_NAGly 11:0/21:1;[M+H]+;OC(=O)CN%20.CCCCCCCCC/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;LGQQSBQQIJKRFJ-ROMGYVFFNA-N;C34H63NO5","566.47790","380.3159","76.03931","287.2733","305.2839","566.4779"
"MSDIAL_NAGly 11:0/21:2;[M+H]+;OC(=O)CN%20.CCCCCC/C=C\C/C=C\C%10CCCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;IIGGWJYAQKRPMS-IWUWKJKRNA-N;C34H61NO5","564.46225","378.3003","76.03931","285.2577","303.2682","564.4623"
"MSDIAL_NAGly 11:0/22:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;BZGFHUQLBHSRAP-UHFFFAOYNA-N;C35H67NO5","582.50920","396.3472","76.03931","303.3046","321.3152","582.5092"
"MSDIAL_NAGly 11:0/22:1;[M+H]+;OC(=O)CN%20.CCCCCCCC/C=C\CCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;JYTDNAIRSXZWBU-NXVVXOECNA-N;C35H65NO5","580.49355","394.3316","76.03931","301.289","319.2995","580.4935"
"MSDIAL_NAGly 11:0/22:2;[M+H]+;OC(=O)CN%20.CCCCC/C=C\C/C=C\CCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;ACGSDVWPLPVYER-DURLKXOLNA-N;C35H63NO5","578.47790","392.3159","76.03931","299.2733","317.2839","578.4779"
"MSDIAL_NAGly 11:0/22:3;[M+H]+;OC(=O)CN%20.CCCCC/C=C\C/C=C\C/C=C\C%10CCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;UYXJQNHWCQXDKD-JMSQOKPNNA-N;C35H61NO5","576.46225","390.3003","76.03931","297.2577","315.2682","576.4623"
"MSDIAL_NAGly 11:0/22:4;[M+H]+;OC(=O)CN%20.CC/C=C\C/C=C\C/C=C\C/C=C\C%10CCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;NXOAJHXCMNDNGJ-DUJVAPNWNA-N;C35H59NO5","574.44660","388.2846","76.03931","295.242","313.2526","574.4466"
"MSDIAL_NAGly 11:0/22:5;[M+H]+;OC(=O)CN%20.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C%10CCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;CEFNCERELXSBTD-NKZJMBNKNA-N;C35H57NO5","572.43095","386.269","76.03931","293.2264","311.2369","572.431"
"MSDIAL_NAGly 11:0/23:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;LAYKQUURIWFMHF-UHFFFAOYNA-N;C36H69NO5","596.52485","410.3629","76.03931","317.3203","335.3308","596.5248"
"MSDIAL_NAGly 11:0/24:0;[M+H]+;OC(=O)CN%20.CCCCCCCCCCCCCCCC%10CCCCCCCC(=O)%20.CCCCCCCCCCC(=O)O%10;LVYMMSTXLDOKFC-UHFFFAOYNA-N;C37H71NO5","610.54050","424.3785","76.03931","331.3359","349.3465","610.5405"
