DLCL-BPMlike,[M-H]-, Glycerol-3-phosphate_NLH2O, Glycerol-3-phosphate,T1_RCOO-,T3_RCOO-,LPA(R1),LPA(R1)+56,LPA(R1)+136,LPA(R1)+56+18,LPA(R3),LPA(R3)+56,LPA(R3)+136,LPA(R3)+56+18
DLCL-BMPlike(19:0_18:4)-H,935.505618,152.995833,171.006398,297.279904,273.186004,451.283013,507.309227,587.275558,525.319792,427.189113,483.215327,563.181658,501.225892
DLCL-BMPlike(19:0_19:0)-H,959.599518,152.995833,171.006398,297.279904,297.279904,451.283013,507.309227,587.275558,525.319792,451.283013,507.309227,587.275558,525.319792
DLCL-BMPlike(19:0_19:1)-H,957.583858,152.995833,171.006398,297.279904,295.264244,451.283013,507.309227,587.275558,525.319792,449.267353,505.293567,585.259898,523.304132
DLCL-BMPlike(19:0_20:0)-H,973.615168,152.995833,171.006398,297.279904,311.295554,451.283013,507.309227,587.275558,525.319792,465.298663,521.324877,601.291208,539.335442
DLCL-BMPlike(19:0_20:1)-H,971.599518,152.995833,171.006398,297.279904,309.279904,451.283013,507.309227,587.275558,525.319792,463.283013,519.309227,599.275558,537.319792
DLCL-BMPlike(19:0_20:2)-H,969.583868,152.995833,171.006398,297.279904,307.264254,451.283013,507.309227,587.275558,525.319792,461.267363,517.293577,597.259908,535.304142
DLCL-BMPlike(19:0_20:3)-H,967.568218,152.995833,171.006398,297.279904,305.248604,451.283013,507.309227,587.275558,525.319792,459.251713,515.277927,595.244258,533.288492
DLCL-BMPlike(19:0_20:4)-H,965.552568,152.995833,171.006398,297.279904,303.232954,451.283013,507.309227,587.275558,525.319792,457.236063,513.262277,593.228608,531.272842
DLCL-BMPlike(19:0_20:5)-H,963.536918,152.995833,171.006398,297.279904,301.217304,451.283013,507.309227,587.275558,525.319792,455.220413,511.246627,591.212958,529.257192
DLCL-BMPlike(19:0_21:0)-H,987.630818,152.995833,171.006398,297.279904,325.311204,451.283013,507.309227,587.275558,525.319792,479.314313,535.340527,615.306858,553.351092
DLCL-BMPlike(19:0_22:0)-H,1001.646468,152.995833,171.006398,297.279904,339.326854,451.283013,507.309227,587.275558,525.319792,493.329963,549.356177,629.322508,567.366742
DLCL-BMPlike(19:0_22:1)-H,999.630818,152.995833,171.006398,297.279904,337.311204,451.283013,507.309227,587.275558,525.319792,491.314313,547.340527,627.306858,565.351092
DLCL-BMPlike(19:0_22:2)-H,997.615168,152.995833,171.006398,297.279904,335.295554,451.283013,507.309227,587.275558,525.319792,489.298663,545.324877,625.291208,563.335442
DLCL-BMPlike(19:0_22:3)-H,995.599518,152.995833,171.006398,297.279904,333.279904,451.283013,507.309227,587.275558,525.319792,487.283013,543.309227,623.275558,561.319792
DLCL-BMPlike(19:0_22:4)-H,993.583868,152.995833,171.006398,297.279904,331.264254,451.283013,507.309227,587.275558,525.319792,485.267363,541.293577,621.259908,559.304142
DLCL-BMPlike(19:0_22:5)-H,991.568218,152.995833,171.006398,297.279904,329.248604,451.283013,507.309227,587.275558,525.319792,483.251713,539.277927,619.244258,557.288492
DLCL-BMPlike(19:0_22:6)-H,989.552568,152.995833,171.006398,297.279904,327.232954,451.283013,507.309227,587.275558,525.319792,481.236063,537.262277,617.228608,555.272842
DLCL-BMPlike(19:0_23:0)-H,1015.662118,152.995833,171.006398,297.279904,353.342504,451.283013,507.309227,587.275558,525.319792,507.345613,563.371827,643.338158,581.382392
DLCL-BMPlike(19:0_24:0)-H,1029.677768,152.995833,171.006398,297.279904,367.358154,451.283013,507.309227,587.275558,525.319792,521.361263,577.387477,657.353808,595.398042
DLCL-BMPlike(19:0_24:1)-H,1027.662118,152.995833,171.006398,297.279904,365.342504,451.283013,507.309227,587.275558,525.319792,519.345613,575.371827,655.338158,593.382392
DLCL-BMPlike(19:0_25:0)-H,1043.693418,152.995833,171.006398,297.279904,381.373804,451.283013,507.309227,587.275558,525.319792,535.376913,591.403127,671.369458,609.413692
DLCL-BMPlike(19:0_26:0)-H,1057.709068,152.995833,171.006398,297.279904,395.389454,451.283013,507.309227,587.275558,525.319792,549.392563,605.418777,685.385108,623.429342
DLCL-BMPlike(19:1_8:0)-H,803.411707,152.995833,171.006398,295.264244,143.107753,449.267353,505.293567,585.259898,523.304132,297.110862,353.137076,433.103407,371.147641
DLCL-BMPlike(19:1_10:0)-H,831.443008,152.995833,171.006398,295.264244,171.139054,449.267353,505.293567,585.259898,523.304132,325.142163,381.168377,461.134708,399.178942
DLCL-BMPlike(19:1_12:0)-H,859.474308,152.995833,171.006398,295.264244,199.170354,449.267353,505.293567,585.259898,523.304132,353.173463,409.199677,489.166008,427.210242
DLCL-BMPlike(19:1_13:0)-H,873.489958,152.995833,171.006398,295.264244,213.186004,449.267353,505.293567,585.259898,523.304132,367.189113,423.215327,503.181658,441.225892
DLCL-BMPlike(19:1_14:0)-H,887.505608,152.995833,171.006398,295.264244,227.201654,449.267353,505.293567,585.259898,523.304132,381.204763,437.230977,517.197308,455.241542
DLCL-BMPlike(19:1_14:1)-H,885.489958,152.995833,171.006398,295.264244,225.186004,449.267353,505.293567,585.259898,523.304132,379.189113,435.215327,515.181658,453.225892
DLCL-BMPlike(19:1_15:0)-H,901.521258,152.995833,171.006398,295.264244,241.217304,449.267353,505.293567,585.259898,523.304132,395.220413,451.246627,531.212958,469.257192
DLCL-BMPlike(19:1_15:1)-H,899.505608,152.995833,171.006398,295.264244,239.201654,449.267353,505.293567,585.259898,523.304132,393.204763,449.230977,529.197308,467.241542
DLCL-BMPlike(19:1_16:0)-H,915.536908,152.995833,171.006398,295.264244,255.232954,449.267353,505.293567,585.259898,523.304132,409.236063,465.262277,545.228608,483.272842
DLCL-BMPlike(19:1_16:1)-H,913.521258,152.995833,171.006398,295.264244,253.217304,449.267353,505.293567,585.259898,523.304132,407.220413,463.246627,543.212958,481.257192
DLCL-BMPlike(19:1_16:2)-H,911.505608,152.995833,171.006398,295.264244,251.201654,449.267353,505.293567,585.259898,523.304132,405.204763,461.230977,541.197308,479.241542
DLCL-BMPlike(19:1_16:3)-H,909.489958,152.995833,171.006398,295.264244,249.186004,449.267353,505.293567,585.259898,523.304132,403.189113,459.215327,539.181658,477.225892
DLCL-BMPlike(19:1_16:4)-H,907.474308,152.995833,171.006398,295.264244,247.170354,449.267353,505.293567,585.259898,523.304132,401.173463,457.199677,537.166008,475.210242
DLCL-BMPlike(19:1_17:0)-H,929.552558,152.995833,171.006398,295.264244,269.248604,449.267353,505.293567,585.259898,523.304132,423.251713,479.277927,559.244258,497.288492
DLCL-BMPlike(19:1_17:1)-H,927.536908,152.995833,171.006398,295.264244,267.232954,449.267353,505.293567,585.259898,523.304132,421.236063,477.262277,557.228608,495.272842
DLCL-BMPlike(19:1_17:2)-H,925.521258,152.995833,171.006398,295.264244,265.217304,449.267353,505.293567,585.259898,523.304132,419.220413,475.246627,555.212958,493.257192
DLCL-BMPlike(19:1_18:0)-H,943.568208,152.995833,171.006398,295.264244,283.264254,449.267353,505.293567,585.259898,523.304132,437.267363,493.293577,573.259908,511.304142
DLCL-BMPlike(19:1_18:1)-H,941.552558,152.995833,171.006398,295.264244,281.248604,449.267353,505.293567,585.259898,523.304132,435.251713,491.277927,571.244258,509.288492
DLCL-BMPlike(19:1_18:2)-H,939.536908,152.995833,171.006398,295.264244,279.232954,449.267353,505.293567,585.259898,523.304132,433.236063,489.262277,569.228608,507.272842
DLCL-BMPlike(19:1_18:3)-H,937.521258,152.995833,171.006398,295.264244,277.217304,449.267353,505.293567,585.259898,523.304132,431.220413,487.246627,567.212958,505.257192
DLCL-BMPlike(19:1_18:4)-H,935.505608,152.995833,171.006398,295.264244,275.201654,449.267353,505.293567,585.259898,523.304132,429.204763,485.230977,565.197308,503.241542
DLCL-BMPlike(19:1_18:4)-H,933.489958,152.995833,171.006398,295.264244,273.186004,449.267353,505.293567,585.259898,523.304132,427.189113,483.215327,563.181658,501.225892
DLCL-BMPlike(19:1_19:0)-H,957.583858,152.995833,171.006398,295.264244,297.279904,449.267353,505.293567,585.259898,523.304132,451.283013,507.309227,587.275558,525.319792
DLCL-BMPlike(19:1_19:1)-H,955.568198,152.995833,171.006398,295.264244,295.264244,449.267353,505.293567,585.259898,523.304132,449.267353,505.293567,585.259898,523.304132
DLCL-BMPlike(19:1_20:0)-H,971.599508,152.995833,171.006398,295.264244,311.295554,449.267353,505.293567,585.259898,523.304132,465.298663,521.324877,601.291208,539.335442
DLCL-BMPlike(19:1_20:1)-H,969.583858,152.995833,171.006398,295.264244,309.279904,449.267353,505.293567,585.259898,523.304132,463.283013,519.309227,599.275558,537.319792
DLCL-BMPlike(19:1_20:2)-H,967.568208,152.995833,171.006398,295.264244,307.264254,449.267353,505.293567,585.259898,523.304132,461.267363,517.293577,597.259908,535.304142
DLCL-BMPlike(19:1_20:3)-H,965.552558,152.995833,171.006398,295.264244,305.248604,449.267353,505.293567,585.259898,523.304132,459.251713,515.277927,595.244258,533.288492
DLCL-BMPlike(19:1_20:4)-H,963.536908,152.995833,171.006398,295.264244,303.232954,449.267353,505.293567,585.259898,523.304132,457.236063,513.262277,593.228608,531.272842
DLCL-BMPlike(19:1_20:5)-H,961.521258,152.995833,171.006398,295.264244,301.217304,449.267353,505.293567,585.259898,523.304132,455.220413,511.246627,591.212958,529.257192
DLCL-BMPlike(19:1_21:0)-H,985.615158,152.995833,171.006398,295.264244,325.311204,449.267353,505.293567,585.259898,523.304132,479.314313,535.340527,615.306858,553.351092
DLCL-BMPlike(19:1_22:0)-H,999.630808,152.995833,171.006398,295.264244,339.326854,449.267353,505.293567,585.259898,523.304132,493.329963,549.356177,629.322508,567.366742
DLCL-BMPlike(19:1_22:1)-H,997.615158,152.995833,171.006398,295.264244,337.311204,449.267353,505.293567,585.259898,523.304132,491.314313,547.340527,627.306858,565.351092
DLCL-BMPlike(19:1_22:2)-H,995.599508,152.995833,171.006398,295.264244,335.295554,449.267353,505.293567,585.259898,523.304132,489.298663,545.324877,625.291208,563.335442
DLCL-BMPlike(19:1_22:3)-H,993.583858,152.995833,171.006398,295.264244,333.279904,449.267353,505.293567,585.259898,523.304132,487.283013,543.309227,623.275558,561.319792
DLCL-BMPlike(19:1_22:4)-H,991.568208,152.995833,171.006398,295.264244,331.264254,449.267353,505.293567,585.259898,523.304132,485.267363,541.293577,621.259908,559.304142
DLCL-BMPlike(19:1_22:5)-H,989.552558,152.995833,171.006398,295.264244,329.248604,449.267353,505.293567,585.259898,523.304132,483.251713,539.277927,619.244258,557.288492
DLCL-BMPlike(19:1_22:6)-H,987.536908,152.995833,171.006398,295.264244,327.232954,449.267353,505.293567,585.259898,523.304132,481.236063,537.262277,617.228608,555.272842
DLCL-BMPlike(19:1_23:0)-H,1013.646458,152.995833,171.006398,295.264244,353.342504,449.267353,505.293567,585.259898,523.304132,507.345613,563.371827,643.338158,581.382392
DLCL-BMPlike(19:1_24:0)-H,1027.662108,152.995833,171.006398,295.264244,367.358154,449.267353,505.293567,585.259898,523.304132,521.361263,577.387477,657.353808,595.398042
DLCL-BMPlike(19:1_24:1)-H,1025.646458,152.995833,171.006398,295.264244,365.342504,449.267353,505.293567,585.259898,523.304132,519.345613,575.371827,655.338158,593.382392
DLCL-BMPlike(19:1_25:0)-H,1041.677758,152.995833,171.006398,295.264244,381.373804,449.267353,505.293567,585.259898,523.304132,535.376913,591.403127,671.369458,609.413692
DLCL-BMPlike(19:1_26:0)-H,1055.693408,152.995833,171.006398,295.264244,395.389454,449.267353,505.293567,585.259898,523.304132,549.392563,605.418777,685.385108,623.429342
DLCL-BMPlike(20:0_8:0)-H,819.443017,152.995833,171.006398,311.295554,143.107753,465.298663,521.324877,601.291208,539.335442,297.110862,353.137076,433.103407,371.147641
DLCL-BMPlike(20:0_10:0)-H,847.474318,152.995833,171.006398,311.295554,171.139054,465.298663,521.324877,601.291208,539.335442,325.142163,381.168377,461.134708,399.178942
DLCL-BMPlike(20:0_12:0)-H,875.505618,152.995833,171.006398,311.295554,199.170354,465.298663,521.324877,601.291208,539.335442,353.173463,409.199677,489.166008,427.210242
DLCL-BMPlike(20:0_13:0)-H,889.521268,152.995833,171.006398,311.295554,213.186004,465.298663,521.324877,601.291208,539.335442,367.189113,423.215327,503.181658,441.225892
DLCL-BMPlike(20:0_14:0)-H,903.536918,152.995833,171.006398,311.295554,227.201654,465.298663,521.324877,601.291208,539.335442,381.204763,437.230977,517.197308,455.241542
DLCL-BMPlike(20:0_14:1)-H,901.521268,152.995833,171.006398,311.295554,225.186004,465.298663,521.324877,601.291208,539.335442,379.189113,435.215327,515.181658,453.225892
DLCL-BMPlike(20:0_15:0)-H,917.552568,152.995833,171.006398,311.295554,241.217304,465.298663,521.324877,601.291208,539.335442,395.220413,451.246627,531.212958,469.257192
DLCL-BMPlike(20:0_15:1)-H,915.536918,152.995833,171.006398,311.295554,239.201654,465.298663,521.324877,601.291208,539.335442,393.204763,449.230977,529.197308,467.241542
DLCL-BMPlike(20:0_16:0)-H,931.568218,152.995833,171.006398,311.295554,255.232954,465.298663,521.324877,601.291208,539.335442,409.236063,465.262277,545.228608,483.272842
DLCL-BMPlike(20:0_16:1)-H,929.552568,152.995833,171.006398,311.295554,253.217304,465.298663,521.324877,601.291208,539.335442,407.220413,463.246627,543.212958,481.257192
DLCL-BMPlike(20:0_16:2)-H,927.536918,152.995833,171.006398,311.295554,251.201654,465.298663,521.324877,601.291208,539.335442,405.204763,461.230977,541.197308,479.241542
DLCL-BMPlike(20:0_16:3)-H,925.521268,152.995833,171.006398,311.295554,249.186004,465.298663,521.324877,601.291208,539.335442,403.189113,459.215327,539.181658,477.225892
DLCL-BMPlike(20:0_16:4)-H,923.505618,152.995833,171.006398,311.295554,247.170354,465.298663,521.324877,601.291208,539.335442,401.173463,457.199677,537.166008,475.210242
DLCL-BMPlike(20:0_17:0)-H,945.583868,152.995833,171.006398,311.295554,269.248604,465.298663,521.324877,601.291208,539.335442,423.251713,479.277927,559.244258,497.288492
DLCL-BMPlike(20:0_17:1)-H,943.568218,152.995833,171.006398,311.295554,267.232954,465.298663,521.324877,601.291208,539.335442,421.236063,477.262277,557.228608,495.272842
DLCL-BMPlike(20:0_17:2)-H,941.552568,152.995833,171.006398,311.295554,265.217304,465.298663,521.324877,601.291208,539.335442,419.220413,475.246627,555.212958,493.257192
DLCL-BMPlike(20:0_18:0)-H,959.599518,152.995833,171.006398,311.295554,283.264254,465.298663,521.324877,601.291208,539.335442,437.267363,493.293577,573.259908,511.304142
DLCL-BMPlike(20:0_18:1)-H,957.583868,152.995833,171.006398,311.295554,281.248604,465.298663,521.324877,601.291208,539.335442,435.251713,491.277927,571.244258,509.288492
DLCL-BMPlike(20:0_18:2)-H,955.568218,152.995833,171.006398,311.295554,279.232954,465.298663,521.324877,601.291208,539.335442,433.236063,489.262277,569.228608,507.272842
DLCL-BMPlike(20:0_18:3)-H,953.552568,152.995833,171.006398,311.295554,277.217304,465.298663,521.324877,601.291208,539.335442,431.220413,487.246627,567.212958,505.257192
DLCL-BMPlike(20:0_18:4)-H,951.536918,152.995833,171.006398,311.295554,275.201654,465.298663,521.324877,601.291208,539.335442,429.204763,485.230977,565.197308,503.241542
DLCL-BMPlike(20:0_18:4)-H,949.521268,152.995833,171.006398,311.295554,273.186004,465.298663,521.324877,601.291208,539.335442,427.189113,483.215327,563.181658,501.225892
DLCL-BMPlike(20:0_19:0)-H,973.615168,152.995833,171.006398,311.295554,297.279904,465.298663,521.324877,601.291208,539.335442,451.283013,507.309227,587.275558,525.319792
DLCL-BMPlike(20:0_19:1)-H,971.599508,152.995833,171.006398,311.295554,295.264244,465.298663,521.324877,601.291208,539.335442,449.267353,505.293567,585.259898,523.304132
DLCL-BMPlike(20:0_20:0)-H,987.630818,152.995833,171.006398,311.295554,311.295554,465.298663,521.324877,601.291208,539.335442,465.298663,521.324877,601.291208,539.335442
DLCL-BMPlike(20:0_20:1)-H,985.615168,152.995833,171.006398,311.295554,309.279904,465.298663,521.324877,601.291208,539.335442,463.283013,519.309227,599.275558,537.319792
DLCL-BMPlike(20:0_20:2)-H,983.599518,152.995833,171.006398,311.295554,307.264254,465.298663,521.324877,601.291208,539.335442,461.267363,517.293577,597.259908,535.304142
DLCL-BMPlike(20:0_20:3)-H,981.583868,152.995833,171.006398,311.295554,305.248604,465.298663,521.324877,601.291208,539.335442,459.251713,515.277927,595.244258,533.288492
DLCL-BMPlike(20:0_20:4)-H,979.568218,152.995833,171.006398,311.295554,303.232954,465.298663,521.324877,601.291208,539.335442,457.236063,513.262277,593.228608,531.272842
DLCL-BMPlike(20:0_20:5)-H,977.552568,152.995833,171.006398,311.295554,301.217304,465.298663,521.324877,601.291208,539.335442,455.220413,511.246627,591.212958,529.257192
DLCL-BMPlike(20:0_21:0)-H,1001.646468,152.995833,171.006398,311.295554,325.311204,465.298663,521.324877,601.291208,539.335442,479.314313,535.340527,615.306858,553.351092
DLCL-BMPlike(20:0_22:0)-H,1015.662118,152.995833,171.006398,311.295554,339.326854,465.298663,521.324877,601.291208,539.335442,493.329963,549.356177,629.322508,567.366742
DLCL-BMPlike(20:0_22:1)-H,1013.646468,152.995833,171.006398,311.295554,337.311204,465.298663,521.324877,601.291208,539.335442,491.314313,547.340527,627.306858,565.351092
DLCL-BMPlike(20:0_22:2)-H,1011.630818,152.995833,171.006398,311.295554,335.295554,465.298663,521.324877,601.291208,539.335442,489.298663,545.324877,625.291208,563.335442
DLCL-BMPlike(20:0_22:3)-H,1009.615168,152.995833,171.006398,311.295554,333.279904,465.298663,521.324877,601.291208,539.335442,487.283013,543.309227,623.275558,561.319792
DLCL-BMPlike(20:0_22:4)-H,1007.599518,152.995833,171.006398,311.295554,331.264254,465.298663,521.324877,601.291208,539.335442,485.267363,541.293577,621.259908,559.304142
DLCL-BMPlike(20:0_22:5)-H,1005.583868,152.995833,171.006398,311.295554,329.248604,465.298663,521.324877,601.291208,539.335442,483.251713,539.277927,619.244258,557.288492
DLCL-BMPlike(20:0_22:6)-H,1003.568218,152.995833,171.006398,311.295554,327.232954,465.298663,521.324877,601.291208,539.335442,481.236063,537.262277,617.228608,555.272842
DLCL-BMPlike(20:0_23:0)-H,1029.677768,152.995833,171.006398,311.295554,353.342504,465.298663,521.324877,601.291208,539.335442,507.345613,563.371827,643.338158,581.382392
DLCL-BMPlike(20:0_24:0)-H,1043.693418,152.995833,171.006398,311.295554,367.358154,465.298663,521.324877,601.291208,539.335442,521.361263,577.387477,657.353808,595.398042
DLCL-BMPlike(20:0_24:1)-H,1041.677768,152.995833,171.006398,311.295554,365.342504,465.298663,521.324877,601.291208,539.335442,519.345613,575.371827,655.338158,593.382392
