"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Number of Scans","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Max Intensity","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Average m/z","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment"
"","MSDIAL_Cer 18:3;2O/27:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;UQNABDKLTUBCLF-CVPBHEKLNA-N;C45H83NO4",0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","MSDIAL_Cer 18:3;2O/27:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;UQNABDKLTUBCLF-CVPBHEKLNA-N;C45H83NO4",0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","MSDIAL_Cer 18:3;2O/27:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;UQNABDKLTUBCLF-CVPBHEKLNA-N;C45H83NO4",0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","MSDIAL_Cer 18:3;2O/27:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;UQNABDKLTUBCLF-CVPBHEKLNA-N;C45H83NO4",0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","MSDIAL_Cer 18:3;2O/27:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;UQNABDKLTUBCLF-CVPBHEKLNA-N;C45H83NO4",0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","MSDIAL_Cer 18:3;2O/27:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;UQNABDKLTUBCLF-CVPBHEKLNA-N;C45H83NO4","746.63042","336.2544","700.6249","233.1911","259.2067","306.2439","682.6144","746.6304","10.9594772727273","11.2594772727273","525"
"","MSDIAL_Cer 18:3;2O/34:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;QLOIYMUWFPORBN-NYLWMNCTNA-N;C52H97NO4",0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","MSDIAL_Cer 18:3;2O/34:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;QLOIYMUWFPORBN-NYLWMNCTNA-N;C52H97NO4",0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","MSDIAL_Cer 18:3;2O/34:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;QLOIYMUWFPORBN-NYLWMNCTNA-N;C52H97NO4",0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","MSDIAL_Cer 18:3;2O/34:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;QLOIYMUWFPORBN-NYLWMNCTNA-N;C52H97NO4",0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","MSDIAL_Cer 18:3;2O/34:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;QLOIYMUWFPORBN-NYLWMNCTNA-N;C52H97NO4",0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","MSDIAL_Cer 18:3;2O/34:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;QLOIYMUWFPORBN-NYLWMNCTNA-N;C52H97NO4","844.73997","336.2544","798.7345","233.1911","259.2067","306.2439","780.7239","844.7400","12.0117515151515","12.3117515151515","1639"
"","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4","928.83387","336.2544","882.8284","233.1911","259.2067","306.2439","864.8178","928.8339","15.1321666666667","15.4321666666667","213"
"","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4","928.83387","336.2544","882.8284","233.1911","259.2067","306.2439","864.8178","928.8339","14.6627106060606","14.9627106060606","251"
"","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4","928.83387","336.2544","882.8284","233.1911","259.2067","306.2439","864.8178","928.8339","11.2433803030303","11.5433803030303","391"
"","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4","928.83387","336.2544","882.8284","233.1911","259.2067","306.2439","864.8178","928.8339","2.64635151515152","2.94635151515152","444"
"","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4","928.83387","336.2544","882.8284","233.1911","259.2067","306.2439","864.8178","928.8339","13.6292787878788","13.9292787878788","450"
"","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4","928.83387","336.2544","882.8284","233.1911","259.2067","306.2439","864.8178","928.8339","14.1708757575758","14.4708757575758","503"
"","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4","928.83387","336.2544","882.8284","233.1911","259.2067","306.2439","864.8178","928.8339","4.81551363636364","5.11551363636364","526"
"","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4","928.83387","336.2544","882.8284","233.1911","259.2067","306.2439","864.8178","928.8339","1.75567727272727","2.05567727272727","546"
"","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","MSDIAL_Cer 18:3;2O/40:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCC;JQQMEDZHVMRPBJ-OBIIXGTHNA-N;C58H109NO4","928.83387","336.2544","882.8284","233.1911","259.2067","306.2439","864.8178","928.8339","9.9882272727273","10.2882272727273","576"
