"MSDIAL_HBMP","[M+NH4]+","1","2","3","4","5"
"MSDIAL_HBMP 12:0_14:0_18:0;[M+NH4]+;CCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC;BWOYHWXPPYUSRR-UHFFFAOYNA-N;C50H97O11P","922.71068","551.5039","922.7107","257.2112","285.2424","341.3051"
"MSDIAL_HBMP 12:0_14:0_18:1;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;XSCRSFFPIOYMDP-FCQUAONHNA-N;C50H95O11P","920.69503","549.4883","920.695","257.2112","285.2424","339.2894"
"MSDIAL_HBMP 12:0_14:0_18:2;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;KOHDQRPXTATASR-QUBBQYHMNA-N;C50H93O11P","918.67938","547.4726","918.6794","257.2112","285.2424","337.2737"
"MSDIAL_HBMP 12:0_14:0_18:3;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;YBENJDAXFCLHRF-WLGLUMGENA-N;C50H91O11P","916.66373","545.457","916.6638","257.2112","285.2424","335.2581"
"MSDIAL_HBMP 12:0_14:0_18:4;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;JBWCQWZMAHOBIU-OHPPTRHDNA-N;C50H89O11P","914.64808","543.4413","914.6481","257.2112","285.2424","333.2424"
"MSDIAL_HBMP 12:0_14:0_18:5;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;WFTRXEZMCHZVEA-KAEFQHJINA-N;C50H87O11P","912.63243","541.4257","912.6324","257.2112","285.2424","331.2268"
"MSDIAL_HBMP 12:0_14:0_20:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC;LPUYCLZJZNAHIN-UHFFFAOYNA-N;C52H101O11P","950.74198","579.5352","950.742","257.2112","285.2424","369.3363"
"MSDIAL_HBMP 12:0_14:0_20:1;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;ZPBKWCQBIMHWQQ-FCQUAONHNA-N;C52H99O11P","948.72633","577.5196","948.7263","257.2112","285.2424","367.3207"
"MSDIAL_HBMP 12:0_14:0_20:2;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;PONFOOBJRUYTDB-QUBBQYHMNA-N;C52H97O11P","946.71068","575.5039","946.7107","257.2112","285.2424","365.3051"
"MSDIAL_HBMP 12:0_14:0_20:3;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;QTSHUVIDGREQPQ-WLGLUMGENA-N;C52H95O11P","944.69503","573.4883","944.695","257.2112","285.2424","363.2894"
"MSDIAL_HBMP 12:0_14:0_20:4;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;KNHQCOZLQHOHFG-JREMLWAENA-N;C52H93O11P","942.67938","571.4726","942.6794","257.2112","285.2424","361.2737"
"MSDIAL_HBMP 12:0_14:0_20:5;[M+NH4]+;CCCCCCCCCCCCCC(=O)OC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC;DJTFFWGVUSZGKP-KADYYZGCNA-N;C52H91O11P","940.66373","569.457","940.6638","257.2112","285.2424","359.2581"
"MSDIAL_HBMP 12:0_14:0_22:0;[M+NH4]+;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(CO)OC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC;NFZWLBNWWUKFOM-UHFFFAOYNA-N;C54H105O11P","978.77328","607.5665","978.7733","257.2112","285.2424","397.3676"
