DLCL-PGlike,[M-H]-, Glycerol-3-phosphate_NLH2O, Glycerol-3-phosphate,T1_RCOO-,T2_RCOO-,PA(R1+R2),PA(R1+R2)-NL_T1RCOOH,PA(R1+R2)-NL_T2RCOOH,PA(R1+R2)-NL_T1Ketene,PA(R1+R2)-NL_T2Ketene,PA(R1+R2)+56,PA(R1+R2)+136,PA(R1+R2)+56+18
DLCL-PGlike(13:0_19:0)-H,875.505618,152.995833,171.006398,213.186004,297.279904,647.465729,433.272449,349.178549,451.283014,367.189114,703.491943,783.458274,721.502508
DLCL-PGlike(13:0_19:1)-H,873.489958,152.995833,171.006398,213.186004,295.264244,645.450069,431.256789,349.178549,449.267354,367.189114,701.476283,781.442614,719.486848
DLCL-PGlike(13:0_20:0)-H,889.521268,152.995833,171.006398,213.186004,311.295554,661.481379,447.288099,349.178549,465.298664,367.189114,717.507593,797.473924,735.518158
DLCL-PGlike(13:0_20:1)-H,887.505618,152.995833,171.006398,213.186004,309.279904,659.465729,445.272449,349.178549,463.283014,367.189114,715.491943,795.458274,733.502508
DLCL-PGlike(13:0_20:2)-H,885.489968,152.995833,171.006398,213.186004,307.264254,657.450079,443.256799,349.178549,461.267364,367.189114,713.476293,793.442624,731.486858
DLCL-PGlike(13:0_20:3)-H,883.474318,152.995833,171.006398,213.186004,305.248604,655.434429,441.241149,349.178549,459.251714,367.189114,711.460643,791.426974,729.471208
DLCL-PGlike(13:0_20:4)-H,881.458668,152.995833,171.006398,213.186004,303.232954,653.418779,439.225499,349.178549,457.236064,367.189114,709.444993,789.411324,727.455558
DLCL-PGlike(13:0_20:5)-H,879.443018,152.995833,171.006398,213.186004,301.217304,651.403129,437.209849,349.178549,455.220414,367.189114,707.429343,787.395674,725.439908
DLCL-PGlike(13:0_21:0)-H,903.536918,152.995833,171.006398,213.186004,325.311204,675.497029,461.303749,349.178549,479.314314,367.189114,731.523243,811.489574,749.533808
DLCL-PGlike(13:0_22:0)-H,917.552568,152.995833,171.006398,213.186004,339.326854,689.512679,475.319399,349.178549,493.329964,367.189114,745.538893,825.505224,763.549458
DLCL-PGlike(13:0_22:1)-H,915.536918,152.995833,171.006398,213.186004,337.311204,687.497029,473.303749,349.178549,491.314314,367.189114,743.523243,823.489574,761.533808
DLCL-PGlike(13:0_22:2)-H,913.521268,152.995833,171.006398,213.186004,335.295554,685.481379,471.288099,349.178549,489.298664,367.189114,741.507593,821.473924,759.518158
DLCL-PGlike(13:0_22:3)-H,911.505618,152.995833,171.006398,213.186004,333.279904,683.465729,469.272449,349.178549,487.283014,367.189114,739.491943,819.458274,757.502508
DLCL-PGlike(13:0_22:4)-H,909.489968,152.995833,171.006398,213.186004,331.264254,681.450079,467.256799,349.178549,485.267364,367.189114,737.476293,817.442624,755.486858
DLCL-PGlike(13:0_22:5)-H,907.474318,152.995833,171.006398,213.186004,329.248604,679.434429,465.241149,349.178549,483.251714,367.189114,735.460643,815.426974,753.471208
DLCL-PGlike(13:0_22:6)-H,905.458668,152.995833,171.006398,213.186004,327.232954,677.418779,463.225499,349.178549,481.236064,367.189114,733.444993,813.411324,751.455558
DLCL-PGlike(13:0_23:0)-H,931.568218,152.995833,171.006398,213.186004,353.342504,703.528329,489.335049,349.178549,507.345614,367.189114,759.554543,839.520874,777.565108
DLCL-PGlike(13:0_24:0)-H,945.583868,152.995833,171.006398,213.186004,367.358154,717.543979,503.350699,349.178549,521.361264,367.189114,773.570193,853.536524,791.580758
DLCL-PGlike(13:0_24:1)-H,943.568218,152.995833,171.006398,213.186004,365.342504,715.528329,501.335049,349.178549,519.345614,367.189114,771.554543,851.520874,789.565108
DLCL-PGlike(13:0_25:0)-H,959.599518,152.995833,171.006398,213.186004,381.373804,731.559629,517.366349,349.178549,535.376914,367.189114,787.585843,867.552174,805.596408
DLCL-PGlike(13:0_26:0)-H,973.615168,152.995833,171.006398,213.186004,395.389454,745.575279,531.381999,349.178549,549.392564,367.189114,801.601493,881.567824,819.612058
DLCL-PGlike(14:0_8:0)-H,735.349117,152.995833,171.006398,227.201654,143.107753,507.309228,279.100298,363.194199,297.110863,381.204764,563.335442,643.301773,581.346007
DLCL-PGlike(14:0_10:0)-H,763.380418,152.995833,171.006398,227.201654,171.139054,535.340529,307.131599,363.194199,325.142164,381.204764,591.366743,671.333074,609.377308
DLCL-PGlike(14:0_12:0)-H,791.411718,152.995833,171.006398,227.201654,199.170354,563.371829,335.162899,363.194199,353.173464,381.204764,619.398043,699.364374,637.408608
DLCL-PGlike(14:0_13:0)-H,805.427368,152.995833,171.006398,227.201654,213.186004,577.387479,349.178549,363.194199,367.189114,381.204764,633.413693,713.380024,651.424258
DLCL-PGlike(14:0_14:0)-H,819.443018,152.995833,171.006398,227.201654,227.201654,591.403129,363.194199,363.194199,381.204764,381.204764,647.429343,727.395674,665.439908
DLCL-PGlike(14:0_14:1)-H,817.427368,152.995833,171.006398,227.201654,225.186004,589.387479,361.178549,363.194199,379.189114,381.204764,645.413693,725.380024,663.424258
DLCL-PGlike(14:0_15:0)-H,833.458668,152.995833,171.006398,227.201654,241.217304,605.418779,377.209849,363.194199,395.220414,381.204764,661.444993,741.411324,679.455558
DLCL-PGlike(14:0_15:1)-H,831.443018,152.995833,171.006398,227.201654,239.201654,603.403129,375.194199,363.194199,393.204764,381.204764,659.429343,739.395674,677.439908
DLCL-PGlike(14:0_16:0)-H,847.474318,152.995833,171.006398,227.201654,255.232954,619.434429,391.225499,363.194199,409.236064,381.204764,675.460643,755.426974,693.471208
DLCL-PGlike(14:0_16:1)-H,845.458668,152.995833,171.006398,227.201654,253.217304,617.418779,389.209849,363.194199,407.220414,381.204764,673.444993,753.411324,691.455558
DLCL-PGlike(14:0_16:2)-H,843.443018,152.995833,171.006398,227.201654,251.201654,615.403129,387.194199,363.194199,405.204764,381.204764,671.429343,751.395674,689.439908
DLCL-PGlike(14:0_16:3)-H,841.427368,152.995833,171.006398,227.201654,249.186004,613.387479,385.178549,363.194199,403.189114,381.204764,669.413693,749.380024,687.424258
DLCL-PGlike(14:0_16:4)-H,839.411718,152.995833,171.006398,227.201654,247.170354,611.371829,383.162899,363.194199,401.173464,381.204764,667.398043,747.364374,685.408608
DLCL-PGlike(14:0_17:0)-H,861.489968,152.995833,171.006398,227.201654,269.248604,633.450079,405.241149,363.194199,423.251714,381.204764,689.476293,769.442624,707.486858
DLCL-PGlike(14:0_17:1)-H,859.474318,152.995833,171.006398,227.201654,267.232954,631.434429,403.225499,363.194199,421.236064,381.204764,687.460643,767.426974,705.471208
DLCL-PGlike(14:0_17:2)-H,857.458668,152.995833,171.006398,227.201654,265.217304,629.418779,401.209849,363.194199,419.220414,381.204764,685.444993,765.411324,703.455558
DLCL-PGlike(14:0_18:0)-H,875.505618,152.995833,171.006398,227.201654,283.264254,647.465729,419.256799,363.194199,437.267364,381.204764,703.491943,783.458274,721.502508
DLCL-PGlike(14:0_18:1)-H,873.489968,152.995833,171.006398,227.201654,281.248604,645.450079,417.241149,363.194199,435.251714,381.204764,701.476293,781.442624,719.486858
DLCL-PGlike(14:0_18:2)-H,871.474318,152.995833,171.006398,227.201654,279.232954,643.434429,415.225499,363.194199,433.236064,381.204764,699.460643,779.426974,717.471208
DLCL-PGlike(14:0_18:3)-H,869.458668,152.995833,171.006398,227.201654,277.217304,641.418779,413.209849,363.194199,431.220414,381.204764,697.444993,777.411324,715.455558
DLCL-PGlike(14:0_18:4)-H,867.443018,152.995833,171.006398,227.201654,275.201654,639.403129,411.194199,363.194199,429.204764,381.204764,695.429343,775.395674,713.439908
DLCL-PGlike(14:0_18:4)-H,865.427368,152.995833,171.006398,227.201654,273.186004,637.387479,409.178549,363.194199,427.189114,381.204764,693.413693,773.380024,711.424258
DLCL-PGlike(14:0_19:0)-H,889.521268,152.995833,171.006398,227.201654,297.279904,661.481379,433.272449,363.194199,451.283014,381.204764,717.507593,797.473924,735.518158
DLCL-PGlike(14:0_19:1)-H,887.505608,152.995833,171.006398,227.201654,295.264244,659.465719,431.256789,363.194199,449.267354,381.204764,715.491933,795.458264,733.502498
DLCL-PGlike(14:0_20:0)-H,903.536918,152.995833,171.006398,227.201654,311.295554,675.497029,447.288099,363.194199,465.298664,381.204764,731.523243,811.489574,749.533808
DLCL-PGlike(14:0_20:1)-H,901.521268,152.995833,171.006398,227.201654,309.279904,673.481379,445.272449,363.194199,463.283014,381.204764,729.507593,809.473924,747.518158
DLCL-PGlike(14:0_20:2)-H,899.505618,152.995833,171.006398,227.201654,307.264254,671.465729,443.256799,363.194199,461.267364,381.204764,727.491943,807.458274,745.502508
DLCL-PGlike(14:0_20:3)-H,897.489968,152.995833,171.006398,227.201654,305.248604,669.450079,441.241149,363.194199,459.251714,381.204764,725.476293,805.442624,743.486858
DLCL-PGlike(14:0_20:4)-H,895.474318,152.995833,171.006398,227.201654,303.232954,667.434429,439.225499,363.194199,457.236064,381.204764,723.460643,803.426974,741.471208
DLCL-PGlike(14:0_20:5)-H,893.458668,152.995833,171.006398,227.201654,301.217304,665.418779,437.209849,363.194199,455.220414,381.204764,721.444993,801.411324,739.455558
DLCL-PGlike(14:0_21:0)-H,917.552568,152.995833,171.006398,227.201654,325.311204,689.512679,461.303749,363.194199,479.314314,381.204764,745.538893,825.505224,763.549458
DLCL-PGlike(14:0_22:0)-H,931.568218,152.995833,171.006398,227.201654,339.326854,703.528329,475.319399,363.194199,493.329964,381.204764,759.554543,839.520874,777.565108
DLCL-PGlike(14:0_22:1)-H,929.552568,152.995833,171.006398,227.201654,337.311204,701.512679,473.303749,363.194199,491.314314,381.204764,757.538893,837.505224,775.549458
DLCL-PGlike(14:0_22:2)-H,927.536918,152.995833,171.006398,227.201654,335.295554,699.497029,471.288099,363.194199,489.298664,381.204764,755.523243,835.489574,773.533808
DLCL-PGlike(14:0_22:3)-H,925.521268,152.995833,171.006398,227.201654,333.279904,697.481379,469.272449,363.194199,487.283014,381.204764,753.507593,833.473924,771.518158
DLCL-PGlike(14:0_22:4)-H,923.505618,152.995833,171.006398,227.201654,331.264254,695.465729,467.256799,363.194199,485.267364,381.204764,751.491943,831.458274,769.502508
DLCL-PGlike(14:0_22:5)-H,921.489968,152.995833,171.006398,227.201654,329.248604,693.450079,465.241149,363.194199,483.251714,381.204764,749.476293,829.442624,767.486858
DLCL-PGlike(14:0_22:6)-H,919.474318,152.995833,171.006398,227.201654,327.232954,691.434429,463.225499,363.194199,481.236064,381.204764,747.460643,827.426974,765.471208
DLCL-PGlike(14:0_23:0)-H,945.583868,152.995833,171.006398,227.201654,353.342504,717.543979,489.335049,363.194199,507.345614,381.204764,773.570193,853.536524,791.580758
DLCL-PGlike(14:0_24:0)-H,959.599518,152.995833,171.006398,227.201654,367.358154,731.559629,503.350699,363.194199,521.361264,381.204764,787.585843,867.552174,805.596408
DLCL-PGlike(14:0_24:1)-H,957.583868,152.995833,171.006398,227.201654,365.342504,729.543979,501.335049,363.194199,519.345614,381.204764,785.570193,865.536524,803.580758
DLCL-PGlike(14:0_25:0)-H,973.615168,152.995833,171.006398,227.201654,381.373804,745.575279,517.366349,363.194199,535.376914,381.204764,801.601493,881.567824,819.612058
DLCL-PGlike(14:0_26:0)-H,987.630818,152.995833,171.006398,227.201654,395.389454,759.590929,531.381999,363.194199,549.392564,381.204764,815.617143,895.583474,833.627708
DLCL-PGlike(14:1_8:0)-H,733.333467,152.995833,171.006398,225.186004,143.107753,505.293578,279.100298,361.178549,297.110863,379.189114,561.319792,641.286123,579.330357
DLCL-PGlike(14:1_10:0)-H,761.364768,152.995833,171.006398,225.186004,171.139054,533.324879,307.131599,361.178549,325.142164,379.189114,589.351093,669.317424,607.361658
DLCL-PGlike(14:1_12:0)-H,789.396068,152.995833,171.006398,225.186004,199.170354,561.356179,335.162899,361.178549,353.173464,379.189114,617.382393,697.348724,635.392958
DLCL-PGlike(14:1_13:0)-H,803.411718,152.995833,171.006398,225.186004,213.186004,575.371829,349.178549,361.178549,367.189114,379.189114,631.398043,711.364374,649.408608
DLCL-PGlike(14:1_14:0)-H,817.427368,152.995833,171.006398,225.186004,227.201654,589.387479,363.194199,361.178549,381.204764,379.189114,645.413693,725.380024,663.424258
DLCL-PGlike(14:1_14:1)-H,815.411718,152.995833,171.006398,225.186004,225.186004,587.371829,361.178549,361.178549,379.189114,379.189114,643.398043,723.364374,661.408608
DLCL-PGlike(14:1_15:0)-H,831.443018,152.995833,171.006398,225.186004,241.217304,603.403129,377.209849,361.178549,395.220414,379.189114,659.429343,739.395674,677.439908
DLCL-PGlike(14:1_15:1)-H,829.427368,152.995833,171.006398,225.186004,239.201654,601.387479,375.194199,361.178549,393.204764,379.189114,657.413693,737.380024,675.424258
DLCL-PGlike(14:1_16:0)-H,845.458668,152.995833,171.006398,225.186004,255.232954,617.418779,391.225499,361.178549,409.236064,379.189114,673.444993,753.411324,691.455558
DLCL-PGlike(14:1_16:1)-H,843.443018,152.995833,171.006398,225.186004,253.217304,615.403129,389.209849,361.178549,407.220414,379.189114,671.429343,751.395674,689.439908
DLCL-PGlike(14:1_16:2)-H,841.427368,152.995833,171.006398,225.186004,251.201654,613.387479,387.194199,361.178549,405.204764,379.189114,669.413693,749.380024,687.424258
DLCL-PGlike(14:1_16:3)-H,839.411718,152.995833,171.006398,225.186004,249.186004,611.371829,385.178549,361.178549,403.189114,379.189114,667.398043,747.364374,685.408608
DLCL-PGlike(14:1_16:4)-H,837.396068,152.995833,171.006398,225.186004,247.170354,609.356179,383.162899,361.178549,401.173464,379.189114,665.382393,745.348724,683.392958
DLCL-PGlike(14:1_17:0)-H,859.474318,152.995833,171.006398,225.186004,269.248604,631.434429,405.241149,361.178549,423.251714,379.189114,687.460643,767.426974,705.471208
DLCL-PGlike(14:1_17:1)-H,857.458668,152.995833,171.006398,225.186004,267.232954,629.418779,403.225499,361.178549,421.236064,379.189114,685.444993,765.411324,703.455558
DLCL-PGlike(14:1_17:2)-H,855.443018,152.995833,171.006398,225.186004,265.217304,627.403129,401.209849,361.178549,419.220414,379.189114,683.429343,763.395674,701.439908
DLCL-PGlike(14:1_18:0)-H,873.489968,152.995833,171.006398,225.186004,283.264254,645.450079,419.256799,361.178549,437.267364,379.189114,701.476293,781.442624,719.486858
DLCL-PGlike(14:1_18:1)-H,871.474318,152.995833,171.006398,225.186004,281.248604,643.434429,417.241149,361.178549,435.251714,379.189114,699.460643,779.426974,717.471208
DLCL-PGlike(14:1_18:2)-H,869.458668,152.995833,171.006398,225.186004,279.232954,641.418779,415.225499,361.178549,433.236064,379.189114,697.444993,777.411324,715.455558
DLCL-PGlike(14:1_18:3)-H,867.443018,152.995833,171.006398,225.186004,277.217304,639.403129,413.209849,361.178549,431.220414,379.189114,695.429343,775.395674,713.439908
DLCL-PGlike(14:1_18:4)-H,865.427368,152.995833,171.006398,225.186004,275.201654,637.387479,411.194199,361.178549,429.204764,379.189114,693.413693,773.380024,711.424258
DLCL-PGlike(14:1_18:4)-H,863.411718,152.995833,171.006398,225.186004,273.186004,635.371829,409.178549,361.178549,427.189114,379.189114,691.398043,771.364374,709.408608
DLCL-PGlike(14:1_19:0)-H,887.505618,152.995833,171.006398,225.186004,297.279904,659.465729,433.272449,361.178549,451.283014,379.189114,715.491943,795.458274,733.502508
DLCL-PGlike(14:1_19:1)-H,885.489958,152.995833,171.006398,225.186004,295.264244,657.450069,431.256789,361.178549,449.267354,379.189114,713.476283,793.442614,731.486848
DLCL-PGlike(14:1_20:0)-H,901.521268,152.995833,171.006398,225.186004,311.295554,673.481379,447.288099,361.178549,465.298664,379.189114,729.507593,809.473924,747.518158
DLCL-PGlike(14:1_20:1)-H,899.505618,152.995833,171.006398,225.186004,309.279904,671.465729,445.272449,361.178549,463.283014,379.189114,727.491943,807.458274,745.502508
DLCL-PGlike(14:1_20:2)-H,897.489968,152.995833,171.006398,225.186004,307.264254,669.450079,443.256799,361.178549,461.267364,379.189114,725.476293,805.442624,743.486858
DLCL-PGlike(14:1_20:3)-H,895.474318,152.995833,171.006398,225.186004,305.248604,667.434429,441.241149,361.178549,459.251714,379.189114,723.460643,803.426974,741.471208
DLCL-PGlike(14:1_20:4)-H,893.458668,152.995833,171.006398,225.186004,303.232954,665.418779,439.225499,361.178549,457.236064,379.189114,721.444993,801.411324,739.455558
DLCL-PGlike(14:1_20:5)-H,891.443018,152.995833,171.006398,225.186004,301.217304,663.403129,437.209849,361.178549,455.220414,379.189114,719.429343,799.395674,737.439908
DLCL-PGlike(14:1_21:0)-H,915.536918,152.995833,171.006398,225.186004,325.311204,687.497029,461.303749,361.178549,479.314314,379.189114,743.523243,823.489574,761.533808
DLCL-PGlike(14:1_22:0)-H,929.552568,152.995833,171.006398,225.186004,339.326854,701.512679,475.319399,361.178549,493.329964,379.189114,757.538893,837.505224,775.549458
DLCL-PGlike(14:1_22:1)-H,927.536918,152.995833,171.006398,225.186004,337.311204,699.497029,473.303749,361.178549,491.314314,379.189114,755.523243,835.489574,773.533808
DLCL-PGlike(14:1_22:2)-H,925.521268,152.995833,171.006398,225.186004,335.295554,697.481379,471.288099,361.178549,489.298664,379.189114,753.507593,833.473924,771.518158
DLCL-PGlike(14:1_22:3)-H,923.505618,152.995833,171.006398,225.186004,333.279904,695.465729,469.272449,361.178549,487.283014,379.189114,751.491943,831.458274,769.502508
DLCL-PGlike(14:1_22:4)-H,921.489968,152.995833,171.006398,225.186004,331.264254,693.450079,467.256799,361.178549,485.267364,379.189114,749.476293,829.442624,767.486858
DLCL-PGlike(14:1_22:5)-H,919.474318,152.995833,171.006398,225.186004,329.248604,691.434429,465.241149,361.178549,483.251714,379.189114,747.460643,827.426974,765.471208
DLCL-PGlike(14:1_22:6)-H,917.458668,152.995833,171.006398,225.186004,327.232954,689.418779,463.225499,361.178549,481.236064,379.189114,745.444993,825.411324,763.455558
DLCL-PGlike(14:1_23:0)-H,943.568218,152.995833,171.006398,225.186004,353.342504,715.528329,489.335049,361.178549,507.345614,379.189114,771.554543,851.520874,789.565108
DLCL-PGlike(14:1_24:0)-H,957.583868,152.995833,171.006398,225.186004,367.358154,729.543979,503.350699,361.178549,521.361264,379.189114,785.570193,865.536524,803.580758
DLCL-PGlike(14:1_24:1)-H,955.568218,152.995833,171.006398,225.186004,365.342504,727.528329,501.335049,361.178549,519.345614,379.189114,783.554543,863.520874,801.565108
DLCL-PGlike(14:1_25:0)-H,971.599518,152.995833,171.006398,225.186004,381.373804,743.559629,517.366349,361.178549,535.376914,379.189114,799.585843,879.552174,817.596408
DLCL-PGlike(14:1_26:0)-H,985.615168,152.995833,171.006398,225.186004,395.389454,757.575279,531.381999,361.178549,549.392564,379.189114,813.601493,893.567824,831.612058
DLCL-PGlike(15:0_8:0)-H,749.364767,152.995833,171.006398,241.217304,143.107753,521.324878,279.100298,377.209849,297.110863,395.220414,577.351092,657.317423,595.361657
DLCL-PGlike(15:0_10:0)-H,777.396068,152.995833,171.006398,241.217304,171.139054,549.356179,307.131599,377.209849,325.142164,395.220414,605.382393,685.348724,623.392958
DLCL-PGlike(15:0_12:0)-H,805.427368,152.995833,171.006398,241.217304,199.170354,577.387479,335.162899,377.209849,353.173464,395.220414,633.413693,713.380024,651.424258
DLCL-PGlike(15:0_13:0)-H,819.443018,152.995833,171.006398,241.217304,213.186004,591.403129,349.178549,377.209849,367.189114,395.220414,647.429343,727.395674,665.439908
DLCL-PGlike(15:0_14:0)-H,833.458668,152.995833,171.006398,241.217304,227.201654,605.418779,363.194199,377.209849,381.204764,395.220414,661.444993,741.411324,679.455558
DLCL-PGlike(15:0_14:1)-H,831.443018,152.995833,171.006398,241.217304,225.186004,603.403129,361.178549,377.209849,379.189114,395.220414,659.429343,739.395674,677.439908
DLCL-PGlike(15:0_15:0)-H,847.474318,152.995833,171.006398,241.217304,241.217304,619.434429,377.209849,377.209849,395.220414,395.220414,675.460643,755.426974,693.471208
DLCL-PGlike(15:0_15:1)-H,845.458668,152.995833,171.006398,241.217304,239.201654,617.418779,375.194199,377.209849,393.204764,395.220414,673.444993,753.411324,691.455558
